uid treatment rep update steal_count donate_count difference
VT0.25_1 VT0.25 1 11100 336176 5767 -330409
VT0.25_1 VT0.25 1 11200 290386 5213 -285173
VT0.25_1 VT0.25 1 11300 247460 5011 -242449
VT0.25_1 VT0.25 1 11400 204076 4871 -199205
VT0.25_1 VT0.25 1 11500 164857 4795 -160062
VT0.25_1 VT0.25 1 11600 128848 4731 -124117
VT0.25_1 VT0.25 1 11700 100838 4403 -96435
VT0.25_1 VT0.25 1 11800 75164 4006 -71158
VT0.25_1 VT0.25 1 11900 53790 3777 -50013
VT0.25_1 VT0.25 1 12000 39441 3679 -35762
VT0.25_1 VT0.25 1 12100 29648 3451 -26197
VT0.25_1 VT0.25 1 12200 24975 3379 -21596
VT0.25_1 VT0.25 1 12300 25790 3712 -22078
VT0.25_1 VT0.25 1 12400 26699 3808 -22891
VT0.25_1 VT0.25 1 12500 26179 3864 -22315
VT0.25_1 VT0.25 1 12600 33627 3999 -29628
VT0.25_1 VT0.25 1 12700 88490 5466 -83024
VT0.25_1 VT0.25 1 12800 144463 6732 -137731
VT0.25_1 VT0.25 1 12900 215622 6662 -208960
VT0.25_1 VT0.25 1 13000 418051 8064 -409987
VT0.25_1 VT0.25 1 13100 413492 7631 -405861
VT0.25_1 VT0.25 1 13200 391775 7146 -384629
VT0.25_1 VT0.25 1 13300 379440 7317 -372123
VT0.25_1 VT0.25 1 13400 371737 6842 -364895
VT0.25_1 VT0.25 1 13500 367685 6832 -360853
VT0.25_1 VT0.25 1 13600 363656 6536 -357120
VT0.25_1 VT0.25 1 13700 383580 6745 -376835
VT0.25_1 VT0.25 1 13800 411006 7488 -403518
VT0.25_1 VT0.25 1 13900 393482 8565 -384917
VT0.25_1 VT0.25 1 14000 350583 8251 -342332
VT0.25_1 VT0.25 1 14100 296523 8573 -287950
VT0.25_1 VT0.25 1 14200 287898 8952 -278946
VT0.25_1 VT0.25 1 14300 289405 8358 -281047
VT0.25_1 VT0.25 1 14400 289776 8398 -281378
VT0.25_1 VT0.25 1 14500 295148 8063 -287085
VT0.25_1 VT0.25 1 14600 306382 7564 -298818
VT0.25_1 VT0.25 1 14700 309674 8085 -301589
VT0.25_1 VT0.25 1 14800 329692 8891 -320801
VT0.25_1 VT0.25 1 14900 340587 8583 -332004
VT0.25_1 VT0.25 1 15000 367565 8521 -359044
VT0.25_1 VT0.25 1 15100 387903 7552 -380351
VT0.25_1 VT0.25 1 15200 406259 7749 -398510
VT0.25_1 VT0.25 1 15300 418251 8071 -410180
VT0.25_1 VT0.25 1 15400 406411 8483 -397928
VT0.25_1 VT0.25 1 15500 382664 7724 -374940
VT0.25_1 VT0.25 1 15600 373593 7237 -366356
VT0.25_1 VT0.25 1 15700 365753 6860 -358893
VT0.25_1 VT0.25 1 15800 356702 6496 -350206
VT0.25_1 VT0.25 1 15900 351348 6700 -344648
VT0.25_1 VT0.25 1 16000 344034 6928 -337106
VT0.25_1 VT0.25 1 16100 339226 6807 -332419
VT0.25_1 VT0.25 1 16200 373094 7074 -366020
VT0.25_1 VT0.25 1 16300 505929 8278 -497651
VT0.25_1 VT0.25 1 16400 529016 8384 -520632
VT0.25_1 VT0.25 1 16500 543200 8770 -534430
VT0.25_1 VT0.25 1 16600 539993 9722 -530271
VT0.25_1 VT0.25 1 16700 538048 9679 -528369
VT0.25_1 VT0.25 1 16800 533514 9531 -523983
VT0.25_1 VT0.25 1 16900 535650 8707 -526943
VT0.25_1 VT0.25 1 17000 537933 8503 -529430
VT0.25_1 VT0.25 1 17100 535422 8363 -527059
VT0.25_1 VT0.25 1 17200 537427 9092 -528335
VT0.25_1 VT0.25 1 17300 534188 9306 -524882
VT0.25_1 VT0.25 1 17400 539861 9768 -530093
VT0.25_1 VT0.25 1 17500 537064 9039 -528025
VT0.25_1 VT0.25 1 17600 543763 8474 -535289
VT0.25_1 VT0.25 1 17700 548199 7882 -540317
VT0.25_1 VT0.25 1 17800 541310 7850 -533460
VT0.25_1 VT0.25 1 17900 540065 8149 -531916
VT0.25_1 VT0.25 1 18000 543188 8028 -535160
VT0.25_1 VT0.25 1 18100 538893 8349 -530544
VT0.25_1 VT0.25 1 18200 542979 8582 -534397
