uid treatment rep update steal_count donate_count
AMOUNT15_2 AMOUNT15 2 67600 36816 0
AMOUNT15_2 AMOUNT15 2 67700 33978 0
AMOUNT15_2 AMOUNT15 2 67800 32244 0
AMOUNT15_2 AMOUNT15 2 67900 31960 0
AMOUNT15_2 AMOUNT15 2 68000 34181 0
AMOUNT15_2 AMOUNT15 2 68100 32461 0
AMOUNT15_2 AMOUNT15 2 68200 35110 0
AMOUNT15_2 AMOUNT15 2 68300 41990 0
AMOUNT15_2 AMOUNT15 2 68400 48178 0
AMOUNT15_2 AMOUNT15 2 68500 48668 0
AMOUNT15_2 AMOUNT15 2 68600 49030 0
AMOUNT15_2 AMOUNT15 2 68700 46060 0
AMOUNT15_2 AMOUNT15 2 68800 41224 0
AMOUNT15_2 AMOUNT15 2 68900 42318 0
AMOUNT15_2 AMOUNT15 2 69000 44847 0
AMOUNT15_2 AMOUNT15 2 69100 47312 0
AMOUNT15_2 AMOUNT15 2 69200 50513 0
AMOUNT15_2 AMOUNT15 2 69300 53373 0
AMOUNT15_2 AMOUNT15 2 69400 51272 0
AMOUNT15_2 AMOUNT15 2 69500 47197 0
AMOUNT15_2 AMOUNT15 2 69600 40168 0
AMOUNT15_2 AMOUNT15 2 69700 55931 0
AMOUNT15_2 AMOUNT15 2 69800 166708 0
AMOUNT15_2 AMOUNT15 2 69900 205794 0
AMOUNT15_2 AMOUNT15 2 70000 218271 0
AMOUNT15_2 AMOUNT15 2 70100 260036 0
AMOUNT15_2 AMOUNT15 2 70200 293618 0
AMOUNT15_2 AMOUNT15 2 70300 319269 0
AMOUNT15_2 AMOUNT15 2 70400 329176 0
AMOUNT15_2 AMOUNT15 2 70500 330243 0
AMOUNT15_2 AMOUNT15 2 70600 342876 0
AMOUNT15_2 AMOUNT15 2 70700 348061 0
AMOUNT15_2 AMOUNT15 2 70800 346256 0
AMOUNT15_2 AMOUNT15 2 70900 354564 0
AMOUNT15_2 AMOUNT15 2 71000 361511 0
AMOUNT15_2 AMOUNT15 2 71100 371977 0
AMOUNT15_2 AMOUNT15 2 71200 390483 0
AMOUNT15_2 AMOUNT15 2 71300 386619 0
AMOUNT15_2 AMOUNT15 2 71400 386360 0
AMOUNT15_2 AMOUNT15 2 71500 386519 0
AMOUNT15_2 AMOUNT15 2 71600 376638 0
AMOUNT15_2 AMOUNT15 2 71700 372322 0
AMOUNT15_2 AMOUNT15 2 71800 359376 0
AMOUNT15_2 AMOUNT15 2 71900 366253 0
AMOUNT15_2 AMOUNT15 2 72000 380592 0
AMOUNT15_2 AMOUNT15 2 72100 394152 0
AMOUNT15_2 AMOUNT15 2 72200 402499 0
AMOUNT15_2 AMOUNT15 2 72300 403173 0
AMOUNT15_2 AMOUNT15 2 72400 404033 0
AMOUNT15_2 AMOUNT15 2 72500 400089 0
AMOUNT15_2 AMOUNT15 2 72600 388263 0
AMOUNT15_2 AMOUNT15 2 72700 382737 0
AMOUNT15_2 AMOUNT15 2 72800 379542 0
AMOUNT15_2 AMOUNT15 2 72900 387449 0
AMOUNT15_2 AMOUNT15 2 73000 387770 0
AMOUNT15_2 AMOUNT15 2 73100 384315 0
AMOUNT15_2 AMOUNT15 2 73200 390164 0
AMOUNT15_2 AMOUNT15 2 73300 393697 0
AMOUNT15_2 AMOUNT15 2 73400 404316 0
AMOUNT15_2 AMOUNT15 2 73500 400111 0
AMOUNT15_2 AMOUNT15 2 73600 381639 0
AMOUNT15_2 AMOUNT15 2 73700 382932 0
AMOUNT15_2 AMOUNT15 2 73800 375123 0
AMOUNT15_2 AMOUNT15 2 73900 382208 0
AMOUNT15_2 AMOUNT15 2 74000 369953 0
AMOUNT15_2 AMOUNT15 2 74100 376009 0
AMOUNT15_2 AMOUNT15 2 74200 398026 0
AMOUNT15_2 AMOUNT15 2 74300 408189 0
AMOUNT15_2 AMOUNT15 2 74400 401802 0
AMOUNT15_2 AMOUNT15 2 74500 386103 0
AMOUNT15_2 AMOUNT15 2 74600 373225 0
AMOUNT15_2 AMOUNT15 2 74700 373323 0
AMOUNT15_2 AMOUNT15 2 74800 362206 0
AMOUNT15_2 AMOUNT15 2 74900 361023 0
AMOUNT15_2 AMOUNT15 2 75000 350399 0
AMOUNT15_2 AMOUNT15 2 75100 345142 0
AMOUNT15_2 AMOUNT15 2 75200 347850 0
AMOUNT15_2 AMOUNT15 2 75300 344976 0
AMOUNT15_2 AMOUNT15 2 75400 337911 0
AMOUNT15_2 AMOUNT15 2 75500 332108 0
AMOUNT15_2 AMOUNT15 2 75600 329825 0
AMOUNT15_2 AMOUNT15 2 75700 332281 0
AMOUNT15_2 AMOUNT15 2 75800 332765 0
AMOUNT15_2 AMOUNT15 2 75900 323885 0
AMOUNT15_2 AMOUNT15 2 76000 324304 0
AMOUNT15_2 AMOUNT15 2 76100 323727 0
AMOUNT15_2 AMOUNT15 2 76200 320276 0
AMOUNT15_2 AMOUNT15 2 76300 318690 0
AMOUNT15_2 AMOUNT15 2 76400 318644 0
AMOUNT15_2 AMOUNT15 2 76500 315322 0
AMOUNT15_2 AMOUNT15 2 76600 315547 0
AMOUNT15_2 AMOUNT15 2 76700 315451 0
AMOUNT15_2 AMOUNT15 2 76800 324549 0
AMOUNT15_2 AMOUNT15 2 76900 322348 0
AMOUNT15_2 AMOUNT15 2 77000 311603 0
AMOUNT15_2 AMOUNT15 2 77100 308752 0
AMOUNT15_2 AMOUNT15 2 77200 305187 0
AMOUNT15_2 AMOUNT15 2 77300 309973 0
AMOUNT15_2 AMOUNT15 2 77400 314357 0
AMOUNT15_2 AMOUNT15 2 77500 315059 0
AMOUNT15_2 AMOUNT15 2 77600 315469 0
AMOUNT15_2 AMOUNT15 2 77700 313264 0
AMOUNT15_2 AMOUNT15 2 77800 319699 0
AMOUNT15_2 AMOUNT15 2 77900 318495 0
AMOUNT15_2 AMOUNT15 2 78000 308607 0
AMOUNT15_2 AMOUNT15 2 78100 297684 0
AMOUNT15_2 AMOUNT15 2 78200 300252 0
AMOUNT15_2 AMOUNT15 2 78300 301717 0
AMOUNT15_2 AMOUNT15 2 78400 299123 0
AMOUNT15_2 AMOUNT15 2 78500 295996 0
AMOUNT15_2 AMOUNT15 2 78600 297796 0
AMOUNT15_2 AMOUNT15 2 78700 303375 0
AMOUNT15_2 AMOUNT15 2 78800 298375 0
AMOUNT15_2 AMOUNT15 2 78900 300257 0
AMOUNT15_2 AMOUNT15 2 79000 298037 0
AMOUNT15_2 AMOUNT15 2 79100 300462 0
AMOUNT15_2 AMOUNT15 2 79200 296054 0
AMOUNT15_2 AMOUNT15 2 79300 297966 0
AMOUNT15_2 AMOUNT15 2 79400 301863 0
AMOUNT15_2 AMOUNT15 2 79500 307902 0
AMOUNT15_2 AMOUNT15 2 79600 310353 0
AMOUNT15_2 AMOUNT15 2 79700 314805 0
AMOUNT15_2 AMOUNT15 2 79800 307834 0
AMOUNT15_2 AMOUNT15 2 79900 305135 0
AMOUNT15_2 AMOUNT15 2 80000 296433 0
AMOUNT15_2 AMOUNT15 2 80100 295355 0
AMOUNT15_2 AMOUNT15 2 80200 290350 0
AMOUNT15_2 AMOUNT15 2 80300 291847 0
AMOUNT15_2 AMOUNT15 2 80400 292335 0
AMOUNT15_2 AMOUNT15 2 80500 299327 0
AMOUNT15_2 AMOUNT15 2 80600 323197 0
AMOUNT15_2 AMOUNT15 2 80700 334662 0
AMOUNT15_2 AMOUNT15 2 80800 343018 0
AMOUNT15_2 AMOUNT15 2 80900 350574 0
AMOUNT15_2 AMOUNT15 2 81000 353845 0
AMOUNT15_2 AMOUNT15 2 81100 355080 0
AMOUNT15_2 AMOUNT15 2 81200 360380 0
AMOUNT15_2 AMOUNT15 2 81300 355035 0
AMOUNT15_2 AMOUNT15 2 81400 352977 0
AMOUNT15_2 AMOUNT15 2 81500 345149 0
AMOUNT15_2 AMOUNT15 2 81600 340178 0
AMOUNT15_2 AMOUNT15 2 81700 332950 0
AMOUNT15_2 AMOUNT15 2 81800 335338 0
AMOUNT15_2 AMOUNT15 2 81900 330045 0
AMOUNT15_2 AMOUNT15 2 82000 331032 0
AMOUNT15_2 AMOUNT15 2 82100 324781 0
AMOUNT15_2 AMOUNT15 2 82200 321695 0
AMOUNT15_2 AMOUNT15 2 82300 321648 0
AMOUNT15_2 AMOUNT15 2 82400 321263 0
AMOUNT15_2 AMOUNT15 2 82500 320882 0
AMOUNT15_2 AMOUNT15 2 82600 322132 0
AMOUNT15_2 AMOUNT15 2 82700 320978 0
AMOUNT15_2 AMOUNT15 2 82800 320839 0
AMOUNT15_2 AMOUNT15 2 82900 304636 0
AMOUNT15_2 AMOUNT15 2 83000 300704 0
AMOUNT15_2 AMOUNT15 2 83100 330358 0
AMOUNT15_2 AMOUNT15 2 83200 362014 0
AMOUNT15_2 AMOUNT15 2 83300 376835 0
AMOUNT15_2 AMOUNT15 2 83400 387573 0
AMOUNT15_2 AMOUNT15 2 83500 386013 0
AMOUNT15_2 AMOUNT15 2 83600 377024 0
AMOUNT15_2 AMOUNT15 2 83700 372896 0
AMOUNT15_2 AMOUNT15 2 83800 374037 0
AMOUNT15_2 AMOUNT15 2 83900 368826 0
AMOUNT15_2 AMOUNT15 2 84000 361674 0
AMOUNT15_2 AMOUNT15 2 84100 365657 0
AMOUNT15_2 AMOUNT15 2 84200 367247 0
AMOUNT15_2 AMOUNT15 2 84300 362101 0
AMOUNT15_2 AMOUNT15 2 84400 347670 0
AMOUNT15_2 AMOUNT15 2 84500 334459 0
AMOUNT15_2 AMOUNT15 2 84600 324313 0
AMOUNT15_2 AMOUNT15 2 84700 305016 0
AMOUNT15_2 AMOUNT15 2 84800 289239 0
AMOUNT15_2 AMOUNT15 2 84900 276533 0
AMOUNT15_2 AMOUNT15 2 85000 260762 0
AMOUNT15_2 AMOUNT15 2 85100 242822 0
AMOUNT15_2 AMOUNT15 2 85200 217893 0
AMOUNT15_2 AMOUNT15 2 85300 190892 0
AMOUNT15_2 AMOUNT15 2 85400 163708 0
AMOUNT15_2 AMOUNT15 2 85500 136047 0
AMOUNT15_2 AMOUNT15 2 85600 112781 0
AMOUNT15_2 AMOUNT15 2 85700 98983 0
AMOUNT15_2 AMOUNT15 2 85800 90150 0
AMOUNT15_2 AMOUNT15 2 85900 84983 0
AMOUNT15_2 AMOUNT15 2 86000 94105 0
AMOUNT15_2 AMOUNT15 2 86100 129300 0
AMOUNT15_2 AMOUNT15 2 86200 156562 0
AMOUNT15_2 AMOUNT15 2 86300 158419 0
AMOUNT15_2 AMOUNT15 2 86400 157682 0
AMOUNT15_2 AMOUNT15 2 86500 165485 0
AMOUNT15_2 AMOUNT15 2 86600 171802 0
AMOUNT15_2 AMOUNT15 2 86700 186562 0
AMOUNT15_2 AMOUNT15 2 86800 212828 0
AMOUNT15_2 AMOUNT15 2 86900 234966 0
AMOUNT15_2 AMOUNT15 2 87000 255843 0
AMOUNT15_2 AMOUNT15 2 87100 304832 0
AMOUNT15_2 AMOUNT15 2 87200 340570 0
AMOUNT15_2 AMOUNT15 2 87300 361156 0
AMOUNT15_2 AMOUNT15 2 87400 363290 0
AMOUNT15_2 AMOUNT15 2 87500 349052 0
AMOUNT15_2 AMOUNT15 2 87600 336905 0
AMOUNT15_2 AMOUNT15 2 87700 325209 0
AMOUNT15_2 AMOUNT15 2 87800 336566 0
AMOUNT15_2 AMOUNT15 2 87900 341872 0
AMOUNT15_2 AMOUNT15 2 88000 332973 0
AMOUNT15_2 AMOUNT15 2 88100 340178 0
AMOUNT15_2 AMOUNT15 2 88200 337829 0
AMOUNT15_2 AMOUNT15 2 88300 341476 0
AMOUNT15_2 AMOUNT15 2 88400 344221 0
AMOUNT15_2 AMOUNT15 2 88500 347114 0
AMOUNT15_2 AMOUNT15 2 88600 352246 0
AMOUNT15_2 AMOUNT15 2 88700 346673 0
AMOUNT15_2 AMOUNT15 2 88800 343423 0
AMOUNT15_2 AMOUNT15 2 88900 345668 0
AMOUNT15_2 AMOUNT15 2 89000 344075 0
AMOUNT15_2 AMOUNT15 2 89100 345880 0
AMOUNT15_2 AMOUNT15 2 89200 349058 0
AMOUNT15_2 AMOUNT15 2 89300 346914 0
AMOUNT15_2 AMOUNT15 2 89400 345780 0
AMOUNT15_2 AMOUNT15 2 89500 344922 0
AMOUNT15_2 AMOUNT15 2 89600 350553 0
AMOUNT15_2 AMOUNT15 2 89700 353371 0
AMOUNT15_2 AMOUNT15 2 89800 350805 0
AMOUNT15_2 AMOUNT15 2 89900 346277 0
AMOUNT15_2 AMOUNT15 2 90000 353216 0
AMOUNT15_2 AMOUNT15 2 90100 351905 0
AMOUNT15_2 AMOUNT15 2 90200 357068 0
AMOUNT15_2 AMOUNT15 2 90300 355517 0
AMOUNT15_2 AMOUNT15 2 90400 353622 0
AMOUNT15_2 AMOUNT15 2 90500 354800 0
AMOUNT15_2 AMOUNT15 2 90600 362616 0
AMOUNT15_2 AMOUNT15 2 90700 365681 0
AMOUNT15_2 AMOUNT15 2 90800 362933 0
AMOUNT15_2 AMOUNT15 2 90900 364030 0
AMOUNT15_2 AMOUNT15 2 91000 373648 0
AMOUNT15_2 AMOUNT15 2 91100 369973 0
AMOUNT15_2 AMOUNT15 2 91200 358722 0
AMOUNT15_2 AMOUNT15 2 91300 357245 0
AMOUNT15_2 AMOUNT15 2 91400 351698 0
AMOUNT15_2 AMOUNT15 2 91500 346455 0
AMOUNT15_2 AMOUNT15 2 91600 338252 0
AMOUNT15_2 AMOUNT15 2 91700 328298 0
AMOUNT15_2 AMOUNT15 2 91800 329278 0
AMOUNT15_2 AMOUNT15 2 91900 329488 0
AMOUNT15_2 AMOUNT15 2 92000 319212 0
AMOUNT15_2 AMOUNT15 2 92100 313458 0
AMOUNT15_2 AMOUNT15 2 92200 312560 0
AMOUNT15_2 AMOUNT15 2 92300 312263 0
AMOUNT15_2 AMOUNT15 2 92400 319406 0
AMOUNT15_2 AMOUNT15 2 92500 312659 0
AMOUNT15_2 AMOUNT15 2 92600 315961 0
AMOUNT15_2 AMOUNT15 2 92700 313561 0
AMOUNT15_2 AMOUNT15 2 92800 310033 0
AMOUNT15_2 AMOUNT15 2 92900 307298 0
AMOUNT15_2 AMOUNT15 2 93000 313243 0
AMOUNT15_2 AMOUNT15 2 93100 327178 0
AMOUNT15_2 AMOUNT15 2 93200 316033 0
AMOUNT15_2 AMOUNT15 2 93300 311609 0
AMOUNT15_2 AMOUNT15 2 93400 297140 0
AMOUNT15_2 AMOUNT15 2 93500 299790 0
AMOUNT15_2 AMOUNT15 2 93600 287872 0
AMOUNT15_2 AMOUNT15 2 93700 287059 0
AMOUNT15_2 AMOUNT15 2 93800 283404 0
AMOUNT15_2 AMOUNT15 2 93900 285815 0
AMOUNT15_2 AMOUNT15 2 94000 287123 0
AMOUNT15_2 AMOUNT15 2 94100 280632 0
AMOUNT15_2 AMOUNT15 2 94200 285434 0
AMOUNT15_2 AMOUNT15 2 94300 288223 0
AMOUNT15_2 AMOUNT15 2 94400 286479 0
AMOUNT15_2 AMOUNT15 2 94500 286504 0
AMOUNT15_2 AMOUNT15 2 94600 291265 0
AMOUNT15_2 AMOUNT15 2 94700 294356 0
AMOUNT15_2 AMOUNT15 2 94800 294587 0
AMOUNT15_2 AMOUNT15 2 94900 297149 0
AMOUNT15_2 AMOUNT15 2 95000 290959 0
AMOUNT15_2 AMOUNT15 2 95100 288015 0
AMOUNT15_2 AMOUNT15 2 95200 285583 0
AMOUNT15_2 AMOUNT15 2 95300 283219 0
AMOUNT15_2 AMOUNT15 2 95400 277924 0
AMOUNT15_2 AMOUNT15 2 95500 277505 0
AMOUNT15_2 AMOUNT15 2 95600 278451 0
AMOUNT15_2 AMOUNT15 2 95700 284520 0
AMOUNT15_2 AMOUNT15 2 95800 285019 0
AMOUNT15_2 AMOUNT15 2 95900 289972 0
AMOUNT15_2 AMOUNT15 2 96000 296141 0
AMOUNT15_2 AMOUNT15 2 96100 298854 0
AMOUNT15_2 AMOUNT15 2 96200 293575 0
AMOUNT15_2 AMOUNT15 2 96300 288057 0
AMOUNT15_2 AMOUNT15 2 96400 284895 0
AMOUNT15_2 AMOUNT15 2 96500 284539 0
AMOUNT15_2 AMOUNT15 2 96600 288017 0
AMOUNT15_2 AMOUNT15 2 96700 291964 0
AMOUNT15_2 AMOUNT15 2 96800 291499 0
AMOUNT15_2 AMOUNT15 2 96900 300226 0
AMOUNT15_2 AMOUNT15 2 97000 301792 0
AMOUNT15_2 AMOUNT15 2 97100 298063 0
AMOUNT15_2 AMOUNT15 2 97200 295425 0
AMOUNT15_2 AMOUNT15 2 97300 291017 0
AMOUNT15_2 AMOUNT15 2 97400 297602 0
AMOUNT15_2 AMOUNT15 2 97500 295525 0
AMOUNT15_2 AMOUNT15 2 97600 295219 0
AMOUNT15_2 AMOUNT15 2 97700 295546 0
AMOUNT15_2 AMOUNT15 2 97800 297780 0
AMOUNT15_2 AMOUNT15 2 97900 297341 0
AMOUNT15_2 AMOUNT15 2 98000 304156 0
AMOUNT15_2 AMOUNT15 2 98100 300113 0
AMOUNT15_2 AMOUNT15 2 98200 302040 0
AMOUNT15_2 AMOUNT15 2 98300 306227 0
AMOUNT15_2 AMOUNT15 2 98400 304256 0
AMOUNT15_2 AMOUNT15 2 98500 304808 0
AMOUNT15_2 AMOUNT15 2 98600 303747 0
AMOUNT15_2 AMOUNT15 2 98700 304560 0
AMOUNT15_2 AMOUNT15 2 98800 305606 0
AMOUNT15_2 AMOUNT15 2 98900 308284 0
AMOUNT15_2 AMOUNT15 2 99000 304784 0
AMOUNT15_2 AMOUNT15 2 99100 299389 0
AMOUNT15_2 AMOUNT15 2 99200 297678 0
AMOUNT15_2 AMOUNT15 2 99300 300134 0
AMOUNT15_2 AMOUNT15 2 99400 311618 0
AMOUNT15_2 AMOUNT15 2 99500 315313 0
AMOUNT15_2 AMOUNT15 2 99600 317722 0
AMOUNT15_2 AMOUNT15 2 99700 327038 0
AMOUNT15_2 AMOUNT15 2 99800 318497 0
AMOUNT15_2 AMOUNT15 2 99900 314268 0
AMOUNT15_2 AMOUNT15 2 100000 319394 0
AMOUNT15_3 AMOUNT15 3 0 0 0
AMOUNT15_3 AMOUNT15 3 100 345129 0
AMOUNT15_3 AMOUNT15 3 200 304868 0
AMOUNT15_3 AMOUNT15 3 300 269534 0
AMOUNT15_3 AMOUNT15 3 400 250456 0
AMOUNT15_3 AMOUNT15 3 500 234399 0
AMOUNT15_3 AMOUNT15 3 600 147773 0
AMOUNT15_3 AMOUNT15 3 700 259825 0
AMOUNT15_3 AMOUNT15 3 800 418437 0
AMOUNT15_3 AMOUNT15 3 900 447678 0
AMOUNT15_3 AMOUNT15 3 1000 449443 0
AMOUNT15_3 AMOUNT15 3 1100 454997 0
AMOUNT15_3 AMOUNT15 3 1200 459217 0
AMOUNT15_3 AMOUNT15 3 1300 482597 0
AMOUNT15_3 AMOUNT15 3 1400 500706 0
AMOUNT15_3 AMOUNT15 3 1500 491810 0
AMOUNT15_3 AMOUNT15 3 1600 461127 0
AMOUNT15_3 AMOUNT15 3 1700 416711 0
AMOUNT15_3 AMOUNT15 3 1800 407873 0
AMOUNT15_3 AMOUNT15 3 1900 418541 0
AMOUNT15_3 AMOUNT15 3 2000 431698 0
AMOUNT15_3 AMOUNT15 3 2100 440302 0
AMOUNT15_3 AMOUNT15 3 2200 432254 0
AMOUNT15_3 AMOUNT15 3 2300 461135 0
AMOUNT15_3 AMOUNT15 3 2400 490957 0
AMOUNT15_3 AMOUNT15 3 2500 487754 0
AMOUNT15_3 AMOUNT15 3 2600 480794 0
AMOUNT15_3 AMOUNT15 3 2700 487115 0
AMOUNT15_3 AMOUNT15 3 2800 486244 0
AMOUNT15_3 AMOUNT15 3 2900 487507 0
AMOUNT15_3 AMOUNT15 3 3000 486493 0
AMOUNT15_3 AMOUNT15 3 3100 484047 0
AMOUNT15_3 AMOUNT15 3 3200 475521 0
AMOUNT15_3 AMOUNT15 3 3300 479609 0
AMOUNT15_3 AMOUNT15 3 3400 475505 0
AMOUNT15_3 AMOUNT15 3 3500 483911 0
AMOUNT15_3 AMOUNT15 3 3600 468292 0
AMOUNT15_3 AMOUNT15 3 3700 477800 0
AMOUNT15_3 AMOUNT15 3 3800 478845 0
AMOUNT15_3 AMOUNT15 3 3900 478391 0
AMOUNT15_3 AMOUNT15 3 4000 466324 0
AMOUNT15_3 AMOUNT15 3 4100 469892 0
AMOUNT15_3 AMOUNT15 3 4200 479516 0
AMOUNT15_3 AMOUNT15 3 4300 466150 0
AMOUNT15_3 AMOUNT15 3 4400 465687 0
AMOUNT15_3 AMOUNT15 3 4500 469213 0
AMOUNT15_3 AMOUNT15 3 4600 476350 0
AMOUNT15_3 AMOUNT15 3 4700 464337 0
AMOUNT15_3 AMOUNT15 3 4800 463205 0
AMOUNT15_3 AMOUNT15 3 4900 464645 0
AMOUNT15_3 AMOUNT15 3 5000 476432 0
AMOUNT15_3 AMOUNT15 3 5100 472793 0
AMOUNT15_3 AMOUNT15 3 5200 482906 0
AMOUNT15_3 AMOUNT15 3 5300 480404 0
AMOUNT15_3 AMOUNT15 3 5400 472675 0
AMOUNT15_3 AMOUNT15 3 5500 470565 0
AMOUNT15_3 AMOUNT15 3 5600 468039 0
AMOUNT15_3 AMOUNT15 3 5700 473916 0
AMOUNT15_3 AMOUNT15 3 5800 466942 0
AMOUNT15_3 AMOUNT15 3 5900 461015 0
AMOUNT15_3 AMOUNT15 3 6000 462261 0
AMOUNT15_3 AMOUNT15 3 6100 482079 0
AMOUNT15_3 AMOUNT15 3 6200 485126 0
AMOUNT15_3 AMOUNT15 3 6300 492563 0
AMOUNT15_3 AMOUNT15 3 6400 485339 0
AMOUNT15_3 AMOUNT15 3 6500 480188 0
AMOUNT15_3 AMOUNT15 3 6600 481062 0
AMOUNT15_3 AMOUNT15 3 6700 480678 0
AMOUNT15_3 AMOUNT15 3 6800 483993 0
AMOUNT15_3 AMOUNT15 3 6900 502049 0
AMOUNT15_3 AMOUNT15 3 7000 499825 0
AMOUNT15_3 AMOUNT15 3 7100 491901 0
AMOUNT15_3 AMOUNT15 3 7200 495990 0
AMOUNT15_3 AMOUNT15 3 7300 490289 0
AMOUNT15_3 AMOUNT15 3 7400 491210 0
AMOUNT15_3 AMOUNT15 3 7500 494310 0
AMOUNT15_3 AMOUNT15 3 7600 492991 0
AMOUNT15_3 AMOUNT15 3 7700 492235 0
AMOUNT15_3 AMOUNT15 3 7800 501348 0
AMOUNT15_3 AMOUNT15 3 7900 499857 0
AMOUNT15_3 AMOUNT15 3 8000 506583 0
AMOUNT15_3 AMOUNT15 3 8100 497582 0
AMOUNT15_3 AMOUNT15 3 8200 483590 0
AMOUNT15_3 AMOUNT15 3 8300 478416 0
AMOUNT15_3 AMOUNT15 3 8400 483919 0
AMOUNT15_3 AMOUNT15 3 8500 480685 0
AMOUNT15_3 AMOUNT15 3 8600 483587 0
AMOUNT15_3 AMOUNT15 3 8700 470277 0
AMOUNT15_3 AMOUNT15 3 8800 463861 0
AMOUNT15_3 AMOUNT15 3 8900 466077 0
AMOUNT15_3 AMOUNT15 3 9000 466127 0
AMOUNT15_3 AMOUNT15 3 9100 462547 0
AMOUNT15_3 AMOUNT15 3 9200 469456 0
AMOUNT15_3 AMOUNT15 3 9300 468623 0
AMOUNT15_3 AMOUNT15 3 9400 466773 0
AMOUNT15_3 AMOUNT15 3 9500 458990 0
AMOUNT15_3 AMOUNT15 3 9600 462186 0
AMOUNT15_3 AMOUNT15 3 9700 456219 0
AMOUNT15_3 AMOUNT15 3 9800 447224 0
AMOUNT15_3 AMOUNT15 3 9900 444595 0
AMOUNT15_3 AMOUNT15 3 10000 439295 0
AMOUNT15_3 AMOUNT15 3 10100 441380 0
AMOUNT15_3 AMOUNT15 3 10200 431062 0
AMOUNT15_3 AMOUNT15 3 10300 418553 0
AMOUNT15_3 AMOUNT15 3 10400 400841 0
AMOUNT15_3 AMOUNT15 3 10500 395174 0
AMOUNT15_3 AMOUNT15 3 10600 389747 0
AMOUNT15_3 AMOUNT15 3 10700 381173 0
AMOUNT15_3 AMOUNT15 3 10800 364986 0
AMOUNT15_3 AMOUNT15 3 10900 354298 0
AMOUNT15_3 AMOUNT15 3 11000 340874 0
AMOUNT15_3 AMOUNT15 3 11100 324620 0
AMOUNT15_3 AMOUNT15 3 11200 318144 0
AMOUNT15_3 AMOUNT15 3 11300 306784 0
AMOUNT15_3 AMOUNT15 3 11400 295872 0
AMOUNT15_3 AMOUNT15 3 11500 289380 0
AMOUNT15_3 AMOUNT15 3 11600 278861 0
AMOUNT15_3 AMOUNT15 3 11700 269896 0
AMOUNT15_3 AMOUNT15 3 11800 270165 0
AMOUNT15_3 AMOUNT15 3 11900 266326 0
AMOUNT15_3 AMOUNT15 3 12000 266723 0
AMOUNT15_3 AMOUNT15 3 12100 264376 0
AMOUNT15_3 AMOUNT15 3 12200 257263 0
AMOUNT15_3 AMOUNT15 3 12300 253351 0
AMOUNT15_3 AMOUNT15 3 12400 239365 0
AMOUNT15_3 AMOUNT15 3 12500 240779 0
AMOUNT15_3 AMOUNT15 3 12600 239742 0
AMOUNT15_3 AMOUNT15 3 12700 240792 0
AMOUNT15_3 AMOUNT15 3 12800 243373 0
AMOUNT15_3 AMOUNT15 3 12900 253406 0
AMOUNT15_3 AMOUNT15 3 13000 261285 0
AMOUNT15_3 AMOUNT15 3 13100 269693 0
AMOUNT15_3 AMOUNT15 3 13200 278320 0
AMOUNT15_3 AMOUNT15 3 13300 280095 0
AMOUNT15_3 AMOUNT15 3 13400 284866 0
AMOUNT15_3 AMOUNT15 3 13500 277961 0
AMOUNT15_3 AMOUNT15 3 13600 276840 0
AMOUNT15_3 AMOUNT15 3 13700 276301 0
AMOUNT15_3 AMOUNT15 3 13800 268835 0
AMOUNT15_3 AMOUNT15 3 13900 268005 0
AMOUNT15_3 AMOUNT15 3 14000 278517 0
AMOUNT15_3 AMOUNT15 3 14100 280566 0
AMOUNT15_3 AMOUNT15 3 14200 282697 0
AMOUNT15_3 AMOUNT15 3 14300 284897 0
AMOUNT15_3 AMOUNT15 3 14400 287874 0
AMOUNT15_3 AMOUNT15 3 14500 289712 0
AMOUNT15_3 AMOUNT15 3 14600 284934 0
AMOUNT15_3 AMOUNT15 3 14700 283076 0
AMOUNT15_3 AMOUNT15 3 14800 283548 0
AMOUNT15_3 AMOUNT15 3 14900 286727 0
AMOUNT15_3 AMOUNT15 3 15000 287438 0
AMOUNT15_3 AMOUNT15 3 15100 290680 0
AMOUNT15_3 AMOUNT15 3 15200 295202 0
AMOUNT15_3 AMOUNT15 3 15300 300089 0
AMOUNT15_3 AMOUNT15 3 15400 300122 0
AMOUNT15_3 AMOUNT15 3 15500 304521 0
AMOUNT15_3 AMOUNT15 3 15600 305246 0
AMOUNT15_3 AMOUNT15 3 15700 308234 0
AMOUNT15_3 AMOUNT15 3 15800 313635 0
AMOUNT15_3 AMOUNT15 3 15900 313697 0
AMOUNT15_3 AMOUNT15 3 16000 304985 0
AMOUNT15_3 AMOUNT15 3 16100 292633 0
AMOUNT15_3 AMOUNT15 3 16200 289074 0
AMOUNT15_3 AMOUNT15 3 16300 283733 0
AMOUNT15_3 AMOUNT15 3 16400 280485 0
AMOUNT15_3 AMOUNT15 3 16500 278145 0
AMOUNT15_3 AMOUNT15 3 16600 283877 0
AMOUNT15_3 AMOUNT15 3 16700 292334 0
AMOUNT15_3 AMOUNT15 3 16800 298788 0
AMOUNT15_3 AMOUNT15 3 16900 304646 0
AMOUNT15_3 AMOUNT15 3 17000 304741 0
AMOUNT15_3 AMOUNT15 3 17100 298748 0
AMOUNT15_3 AMOUNT15 3 17200 301113 0
AMOUNT15_3 AMOUNT15 3 17300 295226 0
