update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200055,0,0,0,0
200,200110,0,0,0,0
300,200110,0,0,0,0
400,200110,0,0,0,0
500,200140,0,0,0,0
600,179545,0,0,0,0
700,172895,0,0,0,0
800,172915,0,0,0,0
900,172900,0,0,0,0
1000,172860,0,0,0,0
1100,161865,0,0,0,0
1200,151165,0,0,0,0
1300,151050,0,0,0,0
1400,151050,0,0,0,0
1500,151050,0,0,0,0
1600,146380,0,0,0,0
1700,132965,0,0,0,0
1800,132920,0,0,0,0
1900,132945,0,0,0,0
2000,132860,0,0,0,0
2100,132675,0,0,0,0
2200,117890,0,0,0,0
2300,117865,0,0,0,0
2400,117895,0,0,0,0
2500,117780,0,0,0,0
2600,117765,0,0,0,0
2700,108030,0,0,0,0
2800,105030,0,0,0,0
2900,104905,0,0,0,0
3000,104875,0,0,0,0
3100,104775,0,0,0,0
3200,99200,0,0,0,0
3300,94130,0,0,0,0
3400,94160,0,0,0,0
3500,94140,0,0,0,0
3600,93990,0,0,0,0
3700,91320,0,0,0,0
3800,84185,0,0,0,0
3900,84050,0,0,0,0
4000,84200,0,0,0,0
4100,84155,0,0,0,0
4200,83720,0,0,0,0
4300,76500,0,0,0,0
4400,76350,0,0,0,0
4500,76315,0,0,0,0
4600,76190,0,0,0,0
4700,76075,0,0,0,0
4800,70625,0,0,0,0
4900,68945,0,0,0,0
5000,68825,0,0,0,0
5100,68750,0,0,0,0
5200,68720,0,0,0,0
5300,65570,0,0,0,0
5400,62695,0,0,0,0
5500,62615,0,0,0,0
5600,62445,0,0,0,0
5700,62315,0,0,0,0
5800,60715,0,0,0,0
5900,56835,0,0,0,0
6000,56520,0,0,0,0
6100,56450,0,0,0,0
6200,56355,0,0,0,0
6300,56170,0,0,0,0
6400,50550,0,0,0,0
6500,50495,0,0,0,0
6600,50380,0,0,0,0
6700,50130,0,0,0,0
6800,50120,0,0,0,0
6900,46985,0,0,0,0
7000,45905,0,0,0,0
7100,45690,0,0,0,0
7200,45645,0,0,0,0
7300,45475,0,0,0,0
7400,43420,0,0,0,0
7500,42015,0,0,0,0
7600,41735,0,0,0,0
7700,41440,0,0,0,0
7800,41095,0,0,0,0
7900,40000,0,0,0,0
8000,37920,0,0,0,0
8100,37635,0,0,0,0
8200,37360,0,0,0,0
8300,37075,0,0,0,0
8400,36820,0,0,0,0
8500,34130,0,0,0,0
8600,33965,0,0,0,0
8700,33595,0,0,0,0
8800,33410,0,0,0,0
8900,33005,0,0,0,0
9000,31125,0,0,0,0
9100,30425,0,0,0,0
9200,30270,0,0,0,0
9300,30280,0,0,0,0
9400,29785,0,0,0,0
9500,28605,0,0,0,0
9600,27790,0,0,0,0
9700,27400,0,0,0,0
9800,27380,0,0,0,0
9900,27065,0,0,0,0
10000,26255,0,0,0,0
10100,25105,0,0,0,0
10200,24480,0,0,0,0
10300,24115,0,0,0,0
10400,23735,0,0,0,0
10500,23285,0,0,0,0
10600,22290,0,0,0,0
10700,21895,0,0,0,0
10800,21350,0,0,0,0
10900,21055,0,0,0,0
11000,20495,0,0,0,0
11100,19215,0,0,0,0
11200,18520,0,0,0,0
11300,18170,0,0,0,0
11400,17840,0,0,0,0
11500,17465,0,0,0,0
11600,17705,0,0,0,0
11700,17410,0,0,0,0
11800,17210,0,0,0,0
11900,16665,0,0,0,0
12000,16420,0,0,0,0
12100,16115,0,0,0,0
12200,15985,0,0,0,0
12300,15960,0,0,0,0
12400,15455,0,0,0,0
12500,15145,0,0,0,0
12600,14815,0,0,0,0
12700,14255,0,0,0,0
12800,13725,0,0,0,0
12900,13600,0,0,0,0
13000,13265,0,0,0,0
13100,13245,0,0,0,0
13200,12850,0,0,0,0
13300,12740,0,0,0,0
13400,12330,0,0,0,0
13500,12350,0,0,0,0
13600,12215,0,0,0,0
13700,12275,0,0,0,0
13800,12065,0,0,0,0
13900,12000,0,0,0,0
14000,11830,0,0,0,0
14100,11610,0,0,0,0
14200,11550,0,0,0,0
14300,11115,0,0,0,0
14400,11060,0,0,0,0
14500,10690,0,0,0,0
14600,10495,0,0,0,0
14700,10535,0,0,0,0
14800,10255,0,0,0,0
14900,10020,0,0,0,0
15000,9720,0,0,0,0
15100,9425,0,0,0,0
15200,9090,0,0,0,0
15300,8795,0,0,0,0
15400,8955,0,0,0,0
15500,8805,0,0,0,0
15600,8505,0,0,0,0
15700,8430,0,0,0,0
15800,8385,0,0,0,0
15900,8185,0,0,0,0
16000,8090,0,0,0,0
16100,7840,0,0,0,0
16200,7920,0,0,0,0
16300,7915,0,0,0,0
16400,7725,0,0,0,0
16500,7720,0,0,0,0
16600,7555,0,0,0,0
16700,7440,0,0,0,0
16800,7330,0,0,0,0
16900,7125,0,0,0,0
17000,7005,0,0,0,0
17100,7195,0,0,0,0
17200,7365,0,0,0,0
17300,7140,0,0,0,0
17400,7050,0,0,0,0
17500,6880,0,0,0,0
17600,6795,0,0,0,0
17700,6900,0,0,0,0
17800,6810,0,0,0,0
17900,6935,0,0,0,0
18000,6930,0,0,0,0
18100,7045,0,0,0,0
18200,7150,0,0,0,0
18300,7080,0,0,0,0
18400,7315,0,0,0,0
18500,7055,0,0,0,0
18600,6940,0,0,0,0
18700,6800,0,0,0,0
18800,6585,0,0,0,0
18900,6765,0,0,0,0
19000,6810,0,0,0,0
19100,6535,0,0,0,0
19200,6220,0,0,0,0
19300,6145,0,0,0,0
19400,5735,0,0,0,0
19500,5710,0,0,0,0
19600,5885,0,0,0,0
19700,5890,0,0,0,0
19800,5845,0,0,0,0
19900,6080,0,0,0,0
20000,5795,0,0,0,0
20100,5500,0,0,0,0
20200,5460,0,0,0,0
20300,5580,0,0,0,0
20400,5635,0,0,0,0
20500,5510,0,0,0,0
20600,5420,0,0,0,0
20700,5360,0,0,0,0
20800,5055,0,0,0,0
20900,5075,0,0,0,0
21000,5045,0,0,0,0
21100,4730,0,0,0,0
21200,4825,0,0,0,0
21300,4580,0,0,0,0
21400,4650,0,0,0,0
21500,4630,0,0,0,0
21600,4495,0,0,0,0
21700,4470,0,0,0,0
21800,4465,0,0,0,0
21900,4320,0,0,0,0
22000,4395,0,0,0,0
22100,4380,0,0,0,0
22200,4315,0,0,0,0
22300,4310,0,0,0,0
22400,4345,0,0,0,0
22500,4390,0,0,0,0
22600,4520,0,0,0,0
22700,4355,0,0,0,0
22800,4205,0,0,0,0
22900,4190,0,0,0,0
23000,3975,0,0,0,0
23100,3865,0,0,0,0
23200,3670,0,0,0,0
23300,3595,0,0,0,0
23400,3680,0,0,0,0
23500,3635,0,0,0,0
23600,3645,0,0,0,0
23700,3865,0,0,0,0
23800,3885,0,0,0,0
23900,3815,0,0,0,0
24000,3705,0,0,0,0
24100,3790,0,0,0,0
24200,3630,0,0,0,0
24300,3475,0,0,0,0
24400,3515,0,0,0,0
24500,3175,0,0,0,0
24600,3140,0,0,0,0
24700,3320,0,0,0,0
24800,3445,0,0,0,0
24900,3515,0,0,0,0
25000,3430,0,0,0,0
25100,3700,0,0,0,0
25200,3665,0,0,0,0
25300,3610,0,0,0,0
25400,3720,0,0,0,0
25500,3810,0,0,0,0
25600,3800,0,0,0,0
25700,3810,0,0,0,0
25800,4060,0,0,0,0
25900,3875,0,0,0,0
26000,3635,0,0,0,0
26100,3850,0,0,0,0
26200,3865,0,0,0,0
26300,3880,0,0,0,0
26400,3690,0,0,0,0
26500,3575,0,0,0,0
26600,3685,0,0,0,0
26700,3710,0,0,0,0
26800,3700,0,0,0,0
26900,3450,0,0,0,0
27000,3490,0,0,0,0
27100,3535,0,0,0,0
27200,3590,0,0,0,0
27300,3775,0,0,0,0
27400,4005,0,0,0,0
27500,3730,0,0,0,0
27600,3720,0,0,0,0
27700,3625,0,0,0,0
27800,3690,0,0,0,0
27900,3790,0,0,0,0
28000,4045,0,0,0,0
28100,4140,0,0,0,0
28200,4145,0,0,0,0
28300,4070,0,0,0,0
28400,3870,0,0,0,0
28500,3865,0,0,0,0
28600,4030,0,0,0,0
28700,4035,0,0,0,0
28800,4215,0,0,0,0
28900,4380,0,0,0,0
29000,4535,0,0,0,0
29100,4595,0,0,0,0
29200,4085,0,0,0,0
29300,4100,0,0,0,0
29400,4200,0,0,0,0
29500,4170,0,0,0,0
29600,4330,0,0,0,0
29700,4305,0,0,0,0
29800,4395,0,0,0,0
29900,4400,0,0,0,0
30000,4185,0,0,0,0
30100,3995,0,0,0,0
30200,3970,0,0,0,0
30300,4040,0,0,0,0
30400,4230,0,0,0,0
30500,4200,0,0,0,0
30600,4110,0,0,0,0
30700,3955,0,0,0,0
30800,3940,0,0,0,0
30900,3530,0,0,0,0
31000,3490,0,0,0,0
31100,3490,0,0,0,0
31200,3360,0,0,0,0
31300,3195,0,0,0,0
