update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10002,40000,0,0,0,7,0,3,0,6,0,0,0,0,0,0,0,0
200,9993,40000,0,0,4,9,0,3,3,4,0,7,0,0,0,0,0,0
300,9994,40000,0,0,2,8,2,4,2,4,0,6,0,0,0,0,0,0
400,9993,40000,0,0,2,7,1,2,3,4,1,3,0,0,0,0,0,0
500,9995,40000,0,0,1,8,1,3,2,10,1,4,0,0,0,0,0,0
600,9993,35870,0,0,3,6,2,1,1,6,1,2,0,0,0,0,0,0
700,9990,34484,2,0,0,11,2,6,1,13,5,4,0,0,0,0,0,0
800,9990,34485,0,1,3,8,4,5,3,10,0,5,0,0,0,0,0,0
900,9993,34488,0,0,1,4,2,3,3,11,1,5,0,0,0,0,0,0
1000,9993,34490,0,0,1,10,1,8,4,6,1,6,0,0,0,0,0,0
1100,9994,32237,0,5,1,10,1,9,4,7,0,5,0,0,0,0,0,0
1200,9994,30068,0,5,2,3,0,6,2,11,2,2,0,0,0,0,0,0
1300,9990,30051,3,6,2,8,1,6,2,4,2,6,0,0,0,0,0,0
1400,9992,30052,1,8,2,6,1,2,2,5,2,2,0,0,0,0,0,0
1500,9992,30033,3,7,2,8,0,9,3,6,0,4,0,0,0,0,0,0
1600,9993,29109,2,5,1,7,2,7,2,8,0,2,0,2,0,0,0,0
1700,9981,26491,6,10,4,6,2,7,6,8,1,0,0,0,0,0,0,0
1800,9986,26493,6,6,0,8,3,2,5,3,0,4,0,0,0,0,0,0
1900,9985,26491,4,7,1,9,4,2,3,6,3,4,0,0,0,0,0,0
2000,9984,26487,5,8,0,9,6,3,5,5,0,5,0,0,0,0,0,0
2100,9991,26440,4,7,1,4,3,8,1,19,0,2,0,0,0,0,0,0
2200,9982,23632,6,5,4,5,0,2,4,4,4,2,0,0,0,0,0,0
2300,9983,23638,5,9,0,5,5,3,6,8,1,2,0,0,0,0,0,0
2400,9990,23630,7,9,0,6,2,7,0,9,1,1,0,3,0,0,0,0
2500,9978,23598,10,8,1,1,6,2,3,6,2,1,0,0,0,0,0,0
2600,9982,23592,9,4,0,9,6,0,2,6,1,1,0,0,0,0,0,0
2700,9983,21674,9,7,2,4,2,3,3,7,1,2,0,0,0,0,0,0
2800,9979,21153,10,8,4,8,3,5,3,12,1,3,0,3,0,0,0,0
2900,9978,21143,12,13,3,8,4,5,2,9,1,3,0,0,0,0,0,0
3000,9974,21140,11,11,3,10,4,4,6,6,0,3,2,0,0,0,0,0
3100,9970,21126,10,9,3,10,4,4,11,7,1,1,1,0,0,0,0,0
3200,9974,19929,6,11,3,4,11,5,5,7,1,1,0,1,0,0,0,0
3300,9982,18805,6,18,0,6,11,2,1,9,0,3,0,1,0,0,0,0
3400,9981,18786,9,11,1,6,8,5,0,10,1,2,0,1,0,0,0,0
3500,9984,18782,5,10,1,3,7,2,1,3,2,0,0,0,0,0,0,0
3600,9990,18770,4,11,2,1,4,4,0,6,0,5,0,0,0,0,0,0
3700,9983,18263,6,13,3,4,6,3,1,8,1,1,0,0,0,0,0,0
3800,9989,16877,1,20,7,1,1,7,2,3,0,1,0,0,0,0,0,0
3900,9981,16836,2,20,6,4,9,1,2,8,0,2,0,0,0,0,0,0
4000,9971,16841,7,19,8,5,6,3,6,5,2,1,0,0,0,0,0,0
4100,9980,16828,5,24,4,2,6,4,5,9,0,1,0,0,0,0,0,0
4200,9975,16775,8,19,6,2,6,3,4,6,0,1,1,1,0,0,0,0
4300,9980,15085,6,11,5,6,5,6,3,4,1,1,0,0,0,0,0,0
4400,9980,15048,2,17,4,6,4,3,5,5,5,1,0,1,0,0,0,0
4500,9973,15041,6,14,7,3,6,6,7,5,1,0,0,0,0,0,0,0
4600,9973,15024,5,19,11,2,5,4,4,12,2,1,0,0,0,0,0,0
4700,9971,14976,8,13,6,2,9,11,4,3,1,1,1,0,0,0,0,0
4800,9967,14036,12,19,9,4,3,5,6,7,3,2,0,0,0,0,0,0
4900,9964,13721,16,21,6,0,7,1,7,6,0,0,0,0,0,0,0,0
5000,9961,13718,17,21,5,4,9,10,5,14,3,0,0,0,0,0,0,0
5100,9965,13695,18,19,5,3,7,5,4,7,1,4,0,0,0,0,0,0
5200,9961,13665,19,18,6,3,8,3,5,4,1,0,0,0,0,0,0,0
5300,9967,13031,15,34,4,1,5,5,3,5,6,2,0,1,0,0,0,0
5400,9963,12426,22,24,5,2,7,7,3,6,0,3,0,0,0,0,0,0
5500,9976,12398,19,27,0,5,3,6,2,7,0,1,0,0,0,0,0,0
5600,9966,12397,22,25,4,3,3,11,5,14,0,1,0,1,0,0,0,0
5700,9960,12385,26,21,3,3,5,10,2,7,4,2,0,1,0,0,0,0
5800,9964,12069,23,20,3,4,6,6,2,6,2,0,0,0,0,0,0,0
5900,9958,11289,26,24,0,3,7,13,7,2,2,1,0,0,0,0,0,0
6000,9959,11244,30,31,4,3,3,20,3,6,1,2,0,1,0,0,0,0
6100,9959,11222,23,29,4,3,6,23,8,4,0,2,0,0,0,0,0,0
6200,9961,11213,23,29,2,2,7,10,6,5,0,2,1,0,0,0,0,0
6300,9952,11140,31,32,3,2,7,8,6,5,1,4,0,0,0,0,0,0
6400,9940,10194,48,40,4,1,5,8,2,5,1,4,0,2,0,0,0,0
6500,9935,10179,52,42,2,1,6,8,4,7,1,2,0,0,0,0,0,0
6600,9928,10157,48,40,3,3,12,5,8,5,1,1,0,0,0,0,0,0
6700,9929,10132,53,40,4,6,8,8,6,6,0,0,0,0,0,0,0,0
6800,9948,10089,44,47,3,1,3,9,0,6,1,1,1,0,0,0,0,0
6900,9938,9385,45,38,3,2,4,8,9,10,1,2,0,0,0,0,0,0
7000,9935,9198,47,41,3,3,7,6,7,5,1,3,0,0,0,0,0,0
7100,9933,9157,50,41,2,3,12,6,1,6,2,0,0,0,0,0,0,0
7200,9931,9129,51,43,2,1,4,7,7,9,4,0,1,0,0,0,0,0
7300,9931,9083,55,39,1,3,7,4,3,7,3,1,0,0,0,0,0,0
7400,9931,8588,46,42,4,4,11,6,4,4,4,1,0,0,0,0,0,0
7500,9928,8160,49,39,2,2,11,3,8,6,2,6,0,0,0,0,0,0
7600,9939,8124,46,37,4,2,10,1,1,7,0,2,0,0,0,0,0,0
7700,9929,8119,49,37,1,3,16,4,4,4,1,2,0,0,0,0,0,0
7800,9932,8075,53,43,3,2,8,1,2,4,2,1,0,0,0,0,0,0
7900,9922,7800,57,36,4,4,12,1,3,4,2,1,0,0,0,0,0,0
8000,9903,7285,67,30,2,0,14,4,10,5,4,2,0,0,0,0,0,0
8100,9902,7243,77,30,2,3,14,6,3,3,1,2,1,0,0,0,0,0
8200,9893,7200,80,34,4,2,14,8,6,6,2,3,1,0,0,0,0,0
8300,9878,7170,85,30,5,3,19,5,9,7,3,0,1,0,0,0,0,0
8400,9901,7118,78,27,4,5,10,9,6,4,1,1,0,0,0,0,0,0
8500,9905,6517,74,33,7,2,11,6,2,9,1,1,0,0,0,0,0,0
8600,9901,6442,70,35,2,2,12,4,8,9,4,2,3,1,0,0,0,0
8700,9895,6411,82,35,2,7,13,4,5,5,3,1,0,1,0,0,0,0
8800,9890,6364,78,35,4,3,10,11,14,7,4,0,0,0,0,0,0,0
8900,9887,6298,84,31,2,2,18,11,6,5,3,0,0,0,0,0,0,0
9000,9894,5814,84,29,1,1,16,10,5,2,0,4,0,0,0,0,0,0
9100,9906,5683,78,26,5,3,10,3,1,5,0,2,0,0,0,0,0,0
9200,9878,5621,90,29,4,3,20,9,6,8,2,3,0,0,0,0,0,0
9300,9878,5568,86,24,3,3,17,2,15,5,1,0,0,0,0,0,0,0
9400,9878,5526,96,28,0,2,15,8,10,5,1,1,0,1,0,0,0,0
9500,9877,5326,102,30,2,3,16,7,2,5,0,0,1,2,0,0,0,0
9600,9884,5177,99,41,2,3,11,4,3,5,1,2,0,0,0,0,0,0
9700,9880,5095,98,43,2,2,14,4,5,6,1,3,0,0,0,0,0,0
9800,9871,5044,100,37,4,7,16,2,6,8,1,1,2,0,0,0,0,0
9900,9864,4939,109,39,4,7,13,6,6,6,1,1,3,1,0,0,0,0
10000,9855,4786,118,37,4,2,15,7,5,3,1,2,2,0,0,0,0,0
10100,9861,4636,117,41,5,3,11,3,5,6,1,3,0,0,0,0,0,0
10200,9860,4617,118,43,6,6,10,7,2,4,3,4,1,2,0,0,0,0
10300,9847,4586,124,37,9,2,14,6,6,5,0,3,0,0,0,0,0,0
10400,9862,4513,114,40,6,3,5,5,10,7,3,2,0,0,0,0,0,0
10500,9854,4531,118,69,7,5,13,3,5,11,3,5,0,0,0,0,0,0
10600,9864,4271,114,66,6,4,9,3,5,9,2,1,0,0,0,0,0,0
10700,9856,4184,115,65,4,5,18,2,3,8,4,2,0,0,0,0,0,0
10800,9809,4119,153,56,3,3,17,5,15,5,3,3,0,0,0,0,0,0
10900,9811,4089,158,49,7,0,16,6,6,7,2,3,0,0,0,0,0,0
11000,9800,4062,167,48,5,2,22,9,6,6,0,1,0,0,0,0,0,0
11100,9774,3851,187,23,5,7,18,3,13,11,1,0,2,0,0,0,0,0
11200,9765,3674,197,23,7,3,19,8,10,5,2,4,0,0,0,0,0,0
11300,9734,3608,230,18,3,6,20,11,10,7,3,2,0,0,0,0,0,0
11400,9773,3532,206,24,6,6,11,5,3,7,1,3,0,1,0,0,0,0
11500,9732,3484,226,17,13,5,19,5,8,5,2,3,0,0,0,0,0,0
11600,9746,3392,219,16,11,5,11,5,9,3,4,3,0,0,0,0,0,0
11700,9743,3223,243,22,3,10,7,4,4,6,0,1,0,0,0,0,0,0
11800,9720,3156,249,19,5,5,14,2,9,7,3,2,0,0,0,0,0,0
11900,9713,3097,258,21,8,3,9,11,9,10,3,3,0,1,0,0,0,0
12000,9687,3141,296,19,6,6,5,9,2,7,4,2,0,0,0,0,0,0
12100,9736,3101,248,18,6,3,4,15,4,16,2,2,0,0,0,0,0,0
12200,9712,2975,262,45,9,5,9,5,6,6,1,2,1,0,0,0,0,0
12300,9738,2891,243,43,8,6,8,11,2,17,1,2,0,0,0,0,0,0
12400,9732,2867,241,51,5,4,9,12,10,5,3,1,0,0,0,0,0,0
12500,9700,2810,275,50,5,6,6,6,8,9,6,5,0,0,0,0,0,0
12600,9750,2715,223,59,10,3,8,7,7,4,2,1,0,0,0,0,0,0
12700,9727,2672,244,56,10,8,9,5,7,6,3,1,0,1,0,0,0,0
12800,9702,2617,271,59,9,4,7,8,7,7,4,2,0,0,0,0,0,0
12900,9693,2586,282,57,5,2,10,7,7,5,2,3,1,1,0,0,0,0
13000,9695,2563,266,47,10,7,16,8,7,11,6,3,0,0,0,0,0,0
13100,9713,2479,259,45,8,5,14,6,4,9,2,7,0,0,0,0,0,0
13200,9680,2393,298,39,3,5,14,4,4,13,1,2,0,0,0,0,0,0
13300,9680,2339,290,48,6,6,15,11,8,8,1,2,0,0,0,0,0,0
13400,9642,2353,322,46,3,8,21,9,8,7,4,0,0,1,0,0,0,0
13500,9664,2319,306,57,7,5,15,13,8,8,0,1,0,0,0,0,0,0
13600,9667,2271,287,40,6,8,29,5,10,7,1,2,0,0,0,0,0,0
13700,9623,2221,309,42,17,9,37,14,8,12,6,3,0,0,0,0,0,0
13800,9602,2186,330,46,24,7,39,16,4,7,1,1,0,0,0,0,0,0
13900,9593,2110,317,39,22,7,50,13,12,7,6,4,0,0,0,0,0,0
14000,9612,2094,309,47,22,5,49,16,6,10,2,5,0,0,0,0,0,0
14100,9580,2076,330,45,26,14,51,4,11,7,2,2,0,1,0,0,0,0
14200,9599,2066,328,40,21,9,46,11,4,8,2,4,0,1,0,0,0,0
14300,9599,2040,321,59,29,7,43,12,7,4,1,3,0,0,0,0,0,0
14400,9608,2013,308,55,27,5,47,12,9,8,1,4,0,0,0,0,0,0
14500,9581,1974,341,56,23,12,39,12,8,14,6,5,2,1,0,0,0,0
14600,9584,1917,348,45,26,6,32,9,6,6,4,2,0,0,0,0,0,0
14700,9545,1862,390,49,25,9,30,17,7,10,3,3,0,2,0,0,0,0
14800,9553,1787,376,49,26,6,37,22,6,12,2,1,0,0,0,0,0,0
14900,9587,1734,347,52,20,9,35,32,8,7,3,3,0,1,0,0,0,0
15000,9616,1721,348,60,6,10,24,29,5,10,1,3,0,0,0,0,0,0
15100,9631,1727,338,71,5,6,19,27,6,9,1,3,0,0,0,0,0,0
15200,9605,1708,370,64,5,11,12,21,6,6,2,3,0,1,0,0,0,0
15300,9593,1650,385,59,7,7,8,25,7,16,0,8,0,1,0,0,0,0
15400,9574,1651,399,61,9,3,10,16,7,8,1,9,0,0,0,0,0,0
15500,9568,1620,395,59,10,7,20,14,5,8,2,2,0,0,0,0,0,0
15600,9548,1556,409,58,9,4,21,23,9,6,4,4,0,0,0,0,0,0
15700,9556,1483,401,66,8,10,18,17,10,9,7,5,0,1,0,0,0,0
15800,9569,1533,390,82,9,9,21,15,9,7,1,4,1,0,0,0,0,0
15900,9525,1535,429,70,17,8,17,22,9,11,2,5,1,0,0,0,0,0
16000,9516,1483,444,69,8,9,22,20,6,9,3,7,1,0,0,0,0,0
16100,9533,1445,434,80,10,7,16,19,4,6,3,13,0,3,0,0,0,0
16200,9472,1496,478,82,17,7,22,11,7,7,4,4,0,0,0,0,0,0
16300,9457,1450,502,84,12,7,16,22,12,7,1,2,0,0,0,0,0,0
16400,9425,1463,537,100,11,10,18,13,7,10,2,4,0,0,0,0,0,0
16500,9388,1468,581,106,5,11,19,24,6,14,1,1,0,0,0,0,0,0
16600,9383,1477,577,109,10,13,18,18,8,14,4,3,0,0,0,0,0,0
16700,9360,1415,609,109,6,11,16,17,7,8,2,3,0,0,0,0,0,0
16800,9361,1393,613,102,3,8,16,25,5,8,2,3,0,1,0,0,0,0
16900,9339,1369,595,133,9,12,42,25,11,14,3,2,1,1,0,0,0,0
17000,9346,1354,599,131,9,9,38,20,7,8,1,4,0,0,0,0,0,0
17100,9351,1319,586,142,6,14,44,17,9,10,3,6,1,2,0,0,0,0
17200,9374,1353,575,132,5,13,36,16,9,15,1,4,0,0,0,0,0,0
17300,9397,1367,554,127,7,12,32,5,5,10,5,3,0,0,0,0,0,0
17400,9377,1374,562,130,10,13,41,5,4,7,6,0,0,0,0,0,0,0
17500,9390,1382,552,119,7,11,44,9,5,9,2,6,0,1,0,0,0,0
17600,9385,1369,560,119,7,12,41,11,6,16,1,5,0,0,0,0,0,0
17700,9371,1275,566,104,12,15,39,4,9,8,3,1,0,1,0,0,0,0
17800,9339,1315,583,107,15,15,47,6,8,12,8,3,0,0,0,0,0,0
17900,9374,1234,568,103,7,14,41,7,6,16,4,4,0,3,0,0,0,0
18000,9384,1227,555,106,13,13,42,15,3,20,3,5,0,1,0,0,0,0
18100,9399,1198,530,102,13,12,47,10,7,11,4,2,0,0,0,0,0,0
18200,9436,1245,499,106,17,7,40,8,5,10,3,4,0,0,0,0,0,0
18300,9454,1255,477,97,13,8,45,4,6,11,5,3,0,0,0,0,0,0
18400,9439,1252,492,97,10,12,50,9,5,9,4,8,0,2,0,0,0,0
18500,9414,1239,514,90,10,7,53,7,6,10,3,4,0,0,0,0,0,0
18600,9451,1222,476,86,12,11,48,3,7,10,6,5,0,0,0,0,0,0
18700,9444,1204,486,83,15,5,48,7,4,3,3,2,0,0,0,0,0,0
18800,9443,1168,481,77,9,8,56,15,6,9,5,6,0,0,0,0,0,0
18900,9417,1162,496,86,14,7,62,13,9,9,2,2,0,1,0,0,0,0
19000,9510,1149,400,79,12,7,66,13,6,8,5,2,1,0,0,0,0,0
19100,9493,1141,423,99,7,12,66,7,9,15,2,5,0,0,0,0,0,0
19200,9495,1146,413,94,16,9,59,10,14,10,3,3,0,0,0,0,0,0
19300,9490,1130,416,79,15,6,72,15,5,11,2,3,0,0,0,0,0,0
19400,9484,1098,420,80,14,12,71,4,8,10,2,1,1,0,0,0,0,0
19500,9454,1103,442,80,11,4,85,3,6,13,2,4,0,0,0,0,0,0
19600,9410,1096,470,78,15,9,98,4,4,9,2,8,1,0,0,0,0,0
19700,9399,1093,484,86,9,6,99,15,8,10,1,3,0,1,0,0,0,0
19800,9386,1059,482,83,13,10,100,6,11,11,8,5,0,0,0,0,0,0
19900,9402,1039,481,80,13,8,98,8,4,8,2,2,0,0,0,0,0,0
20000,9433,1020,441,87,15,7,98,5,9,10,4,1,0,0,0,0,0,0
20100,9475,1021,399,89,12,10,106,9,4,20,4,11,0,0,0,0,0,0
20200,9487,885,407,89,4,11,92,11,5,9,4,6,1,0,0,0,0,0
20300,9474,915,410,69,10,9,97,21,7,15,2,1,0,0,0,0,0,0
20400,9482,921,410,85,11,5,87,25,7,10,2,4,1,0,0,0,0,0
20500,9464,918,420,96,10,5,95,17,7,10,4,3,0,0,0,0,0,0
20600,9478,959,421,126,10,12,83,23,5,14,3,4,0,1,0,0,0,0
20700,9481,963,435,105,14,10,58,21,11,11,1,8,0,0,0,0,0,0
20800,9472,933,429,111,10,11,71,20,9,11,7,2,1,0,1,0,0,0
20900,9484,882,444,99,7,6,60,32,3,10,2,4,0,1,0,0,0,0
21000,9469,891,442,112,14,6,68,31,6,11,1,7,0,0,0,0,0,0
21100,9483,860,432,118,9,7,63,27,11,14,2,2,0,0,0,0,0,0
21200,9472,850,441,129,13,8,64,27,6,10,4,4,0,0,0,0,0,0
21300,9487,844,435,125,12,7,60,25,5,9,1,12,0,0,0,0,0,0
21400,9503,876,425,126,9,7,57,33,1,10,5,9,0,0,0,0,0,0
21500,9533,892,386,124,9,7,58,30,11,11,1,4,2,0,0,0,0,0
21600,9531,860,392,137,10,11,51,27,11,19,5,13,0,1,0,0,0,0
21700,9523,809,407,137,7,11,57,28,4,11,1,5,1,0,0,0,0,0
21800,9540,834,384,124,11,7,52,30,11,13,1,18,0,1,1,0,0,0
21900,9540,833,390,117,5,13,57,34,7,13,1,13,0,0,0,0,0,0
22000,9530,816,388,112,14,18,59,37,5,15,3,7,1,0,0,0,0,0
22100,9567,816,360,126,10,16,54,31,6,11,2,12,0,0,1,0,0,0
22200,9616,765,303,118,9,13,63,33,6,12,3,14,0,0,0,0,0,0
22300,9602,772,331,112,6,18,50,34,9,12,2,11,0,0,0,0,0,0
22400,9584,743,333,115,16,16,55,29,9,15,3,13,0,0,0,0,0,0
22500,9624,773,310,124,8,18,53,37,3,11,2,9,0,0,0,0,0,0
22600,9631,775,290,120,8,14,58,31,6,15,7,11,0,0,0,0,0,0
22700,9623,738,298,134,7,17,64,30,6,10,2,9,0,0,0,0,0,0
22800,9599,718,313,116,11,19,71,34,4,16,2,10,0,3,0,0,0,0
22900,9625,739,302,121,5,20,60,33,5,11,2,7,1,0,0,0,0,0
23000,9598,730,318,111,10,17,64,33,8,8,1,11,1,0,0,0,0,0
23100,9598,693,324,72,9,16,59,35,7,13,3,8,0,0,0,0,0,0
23200,9574,662,344,70,10,18,65,30,7,5,0,15,0,0,0,0,0,0
23300,9620,665,295,66,15,16,61,34,7,13,1,14,1,1,0,0,0,0
23400,9594,700,319,60,13,17,62,31,9,7,3,13,0,1,0,0,0,0
23500,9618,733,297,40,14,16,60,32,5,10,6,13,0,0,0,0,0,0
23600,9623,721,285,46,13,25,71,35,8,11,0,10,0,0,0,0,0,0
23700,9658,785,260,50,9,18,58,32,8,6,7,5,0,0,0,0,0,0
23800,9684,779,247,51,8,14,46,29,11,16,4,12,0,0,0,0,0,0
23900,9662,792,263,62,8,15,52,32,10,9,5,14,0,1,0,0,0,0
24000,9678,816,254,62,13,21,46,31,5,19,4,15,0,0,0,0,0,0
24100,9658,730,277,49,8,18,44,35,8,7,5,13,0,0,0,0,0,0
24200,9661,749,283,58,10,16,39,29,5,9,2,8,0,1,0,0,0,0
24300,9651,735,287,58,8,23,48,31,3,14,3,10,0,1,0,0,0,0
24400,9661,737,266,61,5,19,51,34,15,17,2,10,0,1,0,0,0,0
24500,9704,723,237,49,7,22,40,28,8,7,3,10,1,0,0,0,0,0
24600,9700,714,237,83,7,14,45,34,10,8,1,8,0,1,0,0,0,0
24700,9702,745,242,99,10,16,40,34,3,21,3,15,0,0,0,0,0,0
24800,9664,739,273,86,10,17,46,32,5,16,2,14,0,0,0,0,0,0
24900,9660,743,273,70,5,16,47,30,14,13,1,13,0,0,0,0,0,0
25000,9672,739,268,73,8,18,43,32,4,16,5,9,0,0,0,0,0,0
25100,9699,757,238,92,8,21,43,26,8,13,4,8,0,0,0,0,0,0
25200,9705,723,247,88,3,11,38,30,4,17,3,12,0,2,0,0,0,0
25300,9682,691,274,92,6,15,27,39,7,13,4,8,0,0,0,0,0,0
25400,9669,669,298,68,6,22,18,39,3,14,6,12,0,0,0,0,0,0
25500,9639,684,303,78,27,16,17,31,8,14,6,15,0,0,0,0,0,0
25600,9610,684,344,76,21,20,16,25,7,7,2,12,0,1,0,0,0,0
25700,9627,698,318,86,22,19,19,22,12,9,2,8,0,0,0,0,0,0
25800,9601,714,349,87,21,16,20,25,6,25,3,8,0,0,0,0,0,0
25900,9589,678,358,99,27,17,17,25,9,13,0,6,0,1,0,0,0,0
26000,9608,706,342,92,24,19,16,22,7,12,3,7,0,0,0,0,0,0
26100,9599,685,347,99,24,18,20,22,6,11,4,1,0,0,0,0,0,0
26200,9576,708,375,109,21,12,20,19,4,16,3,5,1,0,0,0,0,0
26300,9560,756,388,123,24,17,21,21,5,7,2,4,0,0,0,0,0,0
26400,9556,756,389,131,27,28,21,19,3,16,4,6,0,0,0,0,0,0
26500,9534,773,408,126,22,20,23,15,9,9,4,8,0,1,0,0,0,0
26600,9517,810,431,126,23,15,20,26,5,7,4,4,0,1,0,0,0,0
26700,9542,818,397,136,23,23,31,21,4,11,2,9,1,0,0,0,0,0
26800,9536,796,407,127,27,13,23,7,5,14,2,9,0,1,0,0,0,0
26900,9544,825,412,135,19,10,15,14,6,16,4,3,0,0,0,0,0,0
27000,9496,854,446,128,20,8,18,14,17,15,3,10,0,1,0,0,0,0
27100,9513,823,411,140,29,10,35,20,9,13,3,5,0,0,0,0,0,0
27200,9525,846,412,135,24,12,26,9,7,14,5,4,1,1,0,0,0,0
27300,9542,876,385,162,27,9,36,18,6,6,3,4,1,0,0,0,0,0
27400,9524,891,404,153,28,15,38,9,5,14,1,6,0,0,0,0,0,0
27500,9547,920,393,139,26,13,23,11,7,16,3,3,1,0,0,0,0,0
27600,9528,906,407,148,21,6,28,8,12,8,4,3,0,0,0,0,0,0
27700,9509,925,422,152,30,13,30,14,6,9,3,3,0,0,0,0,0,0
27800,9541,952,394,171,21,10,28,11,10,10,6,4,0,0,0,0,0,0
27900,9582,978,351,166,23,12,32,14,8,14,4,7,0,0,0,0,0,0
28000,9573,978,365,167,23,8,27,11,10,12,2,5,0,0,0,0,0,0
28100,9563,982,376,163,22,15,28,19,7,12,4,8,0,0,0,0,0,0
28200,9549,1025,388,161,22,8,31,13,7,16,3,7,0,0,0,0,0,0
28300,9544,988,392,161,22,7,28,20,9,13,5,9,0,0,0,0,0,0
28400,9552,1020,375,161,31,13,28,21,8,11,6,3,0,0,0,0,0,0
28500,9559,1003,371,168,32,10,22,20,9,11,7,5,0,1,0,0,0,0
28600,9516,998,420,140,34,13,22,15,4,14,4,3,0,0,0,0,0,0
28700,9512,980,419,136,27,13,29,23,9,20,4,6,0,0,0,0,0,0
28800,9502,983,423,153,28,7,28,22,11,14,8,7,0,0,0,0,0,0
28900,9524,962,398,130,32,14,35,24,8,9,3,2,0,1,0,0,0,0
