update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200080,0,0,0,0
200,200110,0,0,0,0
300,200090,0,0,0,0
400,200105,0,0,0,0
500,200115,0,0,0,0
600,169755,0,0,0,0
700,160560,0,0,0,0
800,160615,0,0,0,0
900,160560,0,0,0,0
1000,160545,0,0,0,0
1100,145135,0,0,0,0
1200,130915,0,0,0,0
1300,130940,0,0,0,0
1400,130940,0,0,0,0
1500,130925,0,0,0,0
1600,124105,0,0,0,0
1700,106225,0,0,0,0
1800,106725,0,0,0,0
1900,106810,0,0,0,0
2000,106810,0,0,0,0
2100,106460,0,0,0,0
2200,88090,0,0,0,0
2300,88800,0,0,0,0
2400,88790,0,0,0,0
2500,88775,0,0,0,0
2600,88715,0,0,0,0
2700,76305,0,0,0,0
2800,73830,0,0,0,0
2900,73970,0,0,0,0
3000,74005,0,0,0,0
3100,73910,0,0,0,0
3200,67355,0,0,0,0
3300,62435,0,0,0,0
3400,62840,0,0,0,0
3500,62895,0,0,0,0
3600,62885,0,0,0,0
3700,59770,0,0,0,0
3800,53305,0,0,0,0
3900,54275,0,0,0,0
4000,54415,0,0,0,0
4100,54470,0,0,0,0
4200,54000,0,0,0,0
4300,45270,0,0,0,0
4400,46220,0,0,0,0
4500,46460,0,0,0,0
4600,46465,0,0,0,0
4700,46375,0,0,0,0
4800,40145,0,0,0,0
4900,39580,0,0,0,0
5000,40105,0,0,0,0
5100,40175,0,0,0,0
5200,40065,0,0,0,0
5300,36400,0,0,0,0
5400,34450,0,0,0,0
5500,35130,0,0,0,0
5600,35345,0,0,0,0
5700,35385,0,0,0,0
5800,33535,0,0,0,0
5900,30090,0,0,0,0
6000,30770,0,0,0,0
6100,31215,0,0,0,0
6200,31170,0,0,0,0
6300,30895,0,0,0,0
6400,26560,0,0,0,0
6500,27430,0,0,0,0
6600,27780,0,0,0,0
6700,27905,0,0,0,0
6800,27780,0,0,0,0
6900,24695,0,0,0,0
7000,24700,0,0,0,0
7100,25380,0,0,0,0
7200,25585,0,0,0,0
7300,25655,0,0,0,0
7400,23805,0,0,0,0
7500,22910,0,0,0,0
7600,23700,0,0,0,0
7700,23845,0,0,0,0
7800,23895,0,0,0,0
7900,23085,0,0,0,0
8000,21410,0,0,0,0
8100,21960,0,0,0,0
8200,22130,0,0,0,0
8300,22205,0,0,0,0
8400,21955,0,0,0,0
8500,19630,0,0,0,0
8600,19985,0,0,0,0
8700,20265,0,0,0,0
8800,20250,0,0,0,0
8900,20145,0,0,0,0
9000,19435,0,0,0,0
9100,19385,0,0,0,0
9200,19285,0,0,0,0
9300,19260,0,0,0,0
9400,19155,0,0,0,0
9500,18760,0,0,0,0
9600,18580,0,0,0,0
9700,18470,0,0,0,0
9800,18195,0,0,0,0
9900,17995,0,0,0,0
10000,17365,0,0,0,0
10100,16825,0,0,0,0
10200,16415,0,0,0,0
10300,16255,0,0,0,0
10400,15885,0,0,0,0
10500,15575,0,0,0,0
10600,15070,0,0,0,0
10700,14780,0,0,0,0
10800,14515,0,0,0,0
10900,14195,0,0,0,0
11000,13820,0,0,0,0
11100,13560,0,0,0,0
11200,13185,0,0,0,0
11300,12675,0,0,0,0
11400,12515,0,0,0,0
11500,12205,0,0,0,0
11600,11810,0,0,0,0
11700,11415,0,0,0,0
11800,11200,0,0,0,0
11900,10985,0,0,0,0
12000,10585,0,0,0,0
12100,10265,0,0,0,0
12200,9925,0,0,0,0
12300,9810,0,0,0,0
12400,9550,0,0,0,0
12500,9395,0,0,0,0
12600,9105,0,0,0,0
12700,8855,0,0,0,0
12800,8525,0,0,0,0
12900,8385,0,0,0,0
13000,8225,0,0,0,0
13100,7935,0,0,0,0
13200,7630,0,0,0,0
13300,7485,0,0,0,0
13400,7330,0,0,0,0
13500,7360,0,0,0,0
13600,7385,0,0,0,0
13700,7265,0,0,0,0
13800,7030,0,0,0,0
13900,6915,0,0,0,0
14000,6710,0,0,0,0
14100,6510,0,0,0,0
14200,6415,0,0,0,0
14300,6320,0,0,0,0
14400,6290,0,0,0,0
14500,6080,0,0,0,0
14600,5970,0,0,0,0
14700,5855,0,0,0,0
14800,5710,0,0,0,0
14900,5585,0,0,0,0
15000,5445,0,0,0,0
15100,5280,0,0,0,0
15200,5200,0,0,0,0
15300,5120,0,0,0,0
15400,5165,0,0,0,0
15500,5220,0,0,0,0
15600,5085,0,0,0,0
