update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9971
600,10000,8144
700,10000,8154
800,10000,8154
900,10000,8154
1000,10000,8151
1100,10000,6769
1200,10000,6788
1300,10000,6788
1400,10000,6788
1500,10000,6787
1600,10000,5474
1700,10000,5734
1800,10000,5745
1900,10000,5745
2000,10000,5745
2100,10000,4701
2200,10000,4980
2300,10000,4996
2400,10000,4997
2500,10000,4998
2600,10000,4928
2700,10000,4336
2800,10000,4420
2900,10000,4425
3000,10000,4426
3100,10000,4412
3200,10000,3851
3300,10000,3985
3400,10000,4007
3500,10000,4008
3600,10000,4002
3700,10000,3342
3800,10000,3622
3900,10000,3666
4000,10000,3679
4100,10000,3682
4200,10000,3076
4300,10000,3334
4400,10000,3411
4500,10000,3427
4600,10000,3433
4700,10000,3376
4800,10000,3034
4900,10000,3200
5000,10000,3220
5100,10000,3226
5200,10000,3201
5300,10000,2807
5400,10000,2971
5500,10000,3036
5600,10000,3061
5700,10000,3054
5800,10000,2621
5900,10000,2814
6000,10000,2897
6100,10000,2936
6200,10000,2947
6300,10000,2560
6400,10000,2715
6500,10000,2809
6600,10000,2859
6700,10000,2870
6800,10000,2817
6900,10000,2583
7000,10000,2717
7100,10000,2767
7200,10000,2790
7300,10000,2779
7400,10000,2476
7500,10000,2643
7600,10000,2708
7700,10000,2729
7800,10000,2745
7900,10000,2453
8000,10000,2568
8100,10000,2652
8200,10000,2697
8300,10000,2698
8400,10000,2487
8500,10000,2507
8600,10000,2552
8700,10000,2582
8800,10000,2594
8900,10000,2594
9000,10000,2512
9100,10000,2532
9200,10000,2536
9300,10000,2529
9400,10000,2519
9500,10000,2469
9600,10000,2467
9700,10000,2442
9800,10000,2422
9900,10000,2379
10000,10000,2318
10100,10000,2272
10200,10000,2239
10300,10000,2203
10400,10000,2160
10500,10000,2117
10600,10000,2059
10700,10000,2020
10800,10000,1981
10900,10000,1944
11000,10000,1893
11100,10000,1853
11200,10000,1820
11300,10000,1790
11400,10000,1752
11500,10000,1713
11600,10000,1653
11700,10000,1612
11800,10000,1591
11900,10000,1560
12000,10000,1509
12100,10000,1473
12200,10000,1435
12300,10000,1416
12400,10000,1372
12500,10000,1342
12600,10000,1319
12700,10000,1281
12800,10000,1257
12900,10000,1234
13000,10000,1203
13100,10000,1165
13200,10000,1122
13300,10000,1114
13400,10000,1105
13500,10000,1088
13600,10000,1068
13700,10000,1039
13800,10000,1026
13900,10000,996
14000,10000,967
14100,10000,955
14200,10000,941
14300,10000,921
14400,10000,900
14500,10000,879
14600,10000,868
14700,10000,837
14800,10000,830
14900,10000,806
15000,10000,788
15100,10000,774
15200,10000,752
15300,10000,741
15400,10000,731
15500,10000,723
15600,10000,713
15700,10000,700
15800,10000,694
15900,10000,677
16000,10000,650
16100,10000,634
16200,10000,626
16300,10000,611
16400,10000,610
16500,10000,609
16600,10000,602
16700,10000,597
16800,10000,591
16900,10000,581
17000,10000,580
17100,10000,575
17200,10000,569
17300,10000,561
17400,10000,544
17500,10000,535
17600,10000,525
17700,10000,525
17800,10000,518
17900,10000,512
18000,10000,510
18100,10000,500
18200,10000,496
18300,10000,489
18400,10000,477
18500,10000,473
18600,10000,461
18700,10000,453
18800,10000,447
18900,10000,434
19000,10000,422
19100,10000,427
19200,10000,421
19300,10000,425
19400,10000,429
19500,10000,424
19600,10000,425
19700,10000,418
19800,10000,414
19900,10000,409
20000,10000,405
20100,10000,411
20200,10000,416
20300,10000,408
20400,10000,397
20500,10000,387
20600,10000,397
20700,10000,396
20800,10000,400
20900,10000,394
21000,10000,390
21100,10000,389
21200,10000,380
21300,10000,384
21400,10000,387
21500,10000,392
21600,10000,388
21700,10000,380
21800,10000,377
21900,10000,376
22000,10000,373
22100,10000,367
22200,10000,365
22300,10000,362
22400,10000,362
22500,10000,353
22600,10000,349
22700,10000,339
22800,10000,338
22900,10000,337
23000,10000,339
23100,10000,333
23200,10000,325
23300,10000,320
23400,10000,320
23500,10000,311
23600,10000,316
23700,10000,311
23800,10000,307
23900,10000,297
24000,10000,290
24100,10000,295
24200,10000,295
24300,10000,293
24400,10000,288
24500,10000,287
24600,10000,285
24700,10000,285
24800,10000,289
24900,10000,295
25000,10000,297
25100,10000,292
25200,10000,290
25300,10000,286
25400,10000,281
25500,10000,287
25600,10000,288
25700,10000,293
25800,10000,298
25900,10000,302
26000,10000,306
26100,10000,306
26200,10000,311
26300,10000,305
26400,10000,302
26500,10000,299
26600,10000,298
26700,10000,295
26800,10000,293
26900,10000,295
27000,10000,293
27100,10000,289
27200,10000,290
27300,10000,297
27400,10000,299
27500,10000,307
27600,10000,308
27700,10000,302
27800,10000,299
27900,10000,293
28000,10000,302
28100,10000,307
28200,10000,307
28300,10000,311
