update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9999,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
200,9995,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
300,9993,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0
400,9993,0,0,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0
500,9995,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0
600,9982,0,6,0,3,0,6,0,3,0,0,0,0,0,0,0,0,0
700,9988,0,8,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
800,9986,0,8,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
900,9988,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,9987,0,8,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0
1100,9987,0,8,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
1200,9986,0,8,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0
1300,9978,0,10,0,5,0,3,0,3,0,1,0,0,0,0,0,0,0
1400,9986,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1500,9981,0,8,0,3,0,2,0,6,0,0,0,0,0,0,0,0,0
1600,9986,0,6,0,1,0,1,0,4,0,2,0,0,0,0,0,0,0
1700,9990,0,5,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0
1800,9994,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1900,9985,0,7,0,3,0,1,0,3,0,1,0,0,0,0,0,0,0
2000,9981,0,9,0,2,0,1,0,5,0,2,0,0,0,0,0,0,0
2100,9985,0,11,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
2200,9988,0,6,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0
2300,9984,0,7,0,3,0,0,0,4,0,2,0,0,0,0,0,0,0
2400,9987,0,4,0,1,0,4,0,2,0,2,0,0,0,0,0,0,0
2500,9990,0,4,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0
2600,9984,0,8,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0
2700,9982,0,6,0,5,0,2,0,4,0,1,0,0,0,0,0,0,0
2800,9982,0,5,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0
2900,9980,0,10,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0
3000,9974,0,9,0,3,0,6,0,5,0,3,0,0,0,0,0,0,0
3100,9971,0,14,0,3,0,7,0,2,0,3,0,0,0,0,0,0,0
3200,9973,0,15,0,4,0,5,0,3,0,0,0,0,0,0,0,0,0
3300,9982,0,7,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3400,9984,0,6,0,2,0,6,0,1,0,1,0,0,0,0,0,0,0
3500,9971,0,14,0,4,0,9,0,2,0,0,0,0,0,0,0,0,0
3600,9980,0,9,0,1,0,8,0,1,0,1,0,0,0,0,0,0,0
3700,9977,0,7,0,0,0,10,0,5,0,1,0,0,0,0,0,0,0
3800,9977,0,11,0,2,0,7,0,2,0,1,0,0,0,0,0,0,0
