update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10011,0,0,0
200,20022,0,0,0
300,20022,0,0,0
400,20022,0,0,0
500,20026,0,37,37
600,16763,0,2189,2189
700,17095,0,0,0
800,17089,0,0,0
900,17095,0,0,0
1000,17089,0,5,5
1100,15267,0,2200,2200
1200,14741,0,2,2
1300,14729,0,0,0
1400,14730,0,1,1
1500,14729,0,3,3
1600,13510,0,2180,2180
1700,12755,0,1,1
1800,12798,0,1,1
1900,12798,0,3,3
2000,12793,0,3,3
2100,12605,0,2114,2114
2200,10774,0,43,43
2300,11196,0,2,2
2400,11206,0,2,2
2500,11194,0,7,7
2600,11179,0,119,119
2700,9615,0,2002,2002
2800,9894,0,5,5
2900,9884,0,6,6
3000,9867,0,5,5
3100,9862,0,24,24
3200,8754,0,2081,2081
3300,8767,0,9,9
3400,8763,0,5,5
3500,8768,0,6,6
3600,8751,0,18,18
3700,8072,0,2050,2050
3800,7695,0,20,20
3900,7736,0,9,9
4000,7743,0,11,11
4100,7742,0,15,15
4200,7553,0,1902,1902
4300,6661,0,130,130
4400,6943,0,21,21
4500,6931,0,12,12
4600,6923,0,13,13
4700,6908,0,192,192
4800,6026,0,1848,1848
4900,6203,0,21,21
5000,6197,0,16,16
5100,6183,0,15,15
5200,6180,0,66,66
5300,5519,0,1916,1916
5400,5612,0,32,32
5500,5623,0,15,15
5600,5600,0,21,21
5700,5583,0,37,37
5800,5203,0,1911,1911
5900,5044,0,68,68
6000,5063,0,31,31
6100,5048,0,24,24
6200,5041,0,33,33
6300,4907,0,1667,1667
6400,4337,0,266,266
6500,4494,0,30,30
6600,4468,0,43,43
6700,4458,0,35,35
6800,4445,0,258,258
6900,3980,0,1650,1650
7000,4075,0,42,42
7100,4058,0,42,42
7200,4054,0,41,41
7300,4034,0,103,103
7400,3627,0,1734,1734
7500,3696,0,53,53
7600,3681,0,43,43
7700,3651,0,49,49
7800,3614,0,72,72
7900,3383,0,1648,1648
8000,3261,0,131,131
8100,3268,0,61,61
8200,3229,0,61,61
8300,3209,0,79,79
8400,3123,0,1317,1317
8500,2820,0,415,415
8600,2889,0,71,71
8700,2869,0,91,91
8800,2841,0,97,97
8900,2799,0,287,287
9000,2543,0,1387,1387
9100,2599,0,107,107
9200,2589,0,117,117
9300,2578,0,118,118
9400,2551,0,173,173
9500,2328,0,1365,1365
9600,2338,0,173,173
9700,2310,0,151,151
9800,2270,0,192,192
9900,2236,0,206,206
10000,2153,0,927,927
10100,2050,0,356,356
10200,2010,0,242,242
10300,1978,0,224,224
10400,1934,0,265,265
10500,1886,0,391,391
10600,1808,0,555,555
10700,1776,0,278,278
10800,1733,0,271,271
10900,1713,0,277,277
11000,1681,0,319,319
11100,1596,0,592,592
11200,1544,0,300,300
11300,1515,0,293,293
11400,1480,0,320,320
11500,1457,0,326,326
11600,1411,0,536,536
11700,1404,0,326,326
11800,1377,0,321,321
11900,1338,0,321,321
