update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200075,0,0,0,0
200,200085,0,0,0,0
300,200060,0,0,0,0
400,200115,0,0,0,0
500,200160,0,0,0,0
600,179710,0,0,0,0
700,172830,0,0,0,0
800,172850,0,0,0,0
900,172775,0,0,0,0
1000,172860,0,0,0,0
1100,161310,0,0,0,0
1200,150080,0,0,0,0
1300,150040,0,0,0,0
1400,150050,0,0,0,0
1500,150085,0,0,0,0
1600,145545,0,0,0,0
1700,132900,0,0,0,0
1800,132830,0,0,0,0
1900,132760,0,0,0,0
2000,132690,0,0,0,0
2100,132485,0,0,0,0
2200,117830,0,0,0,0
2300,117610,0,0,0,0
2400,117600,0,0,0,0
2500,117420,0,0,0,0
2600,117335,0,0,0,0
2700,108670,0,0,0,0
2800,105750,0,0,0,0
2900,105630,0,0,0,0
3000,105530,0,0,0,0
3100,105375,0,0,0,0
3200,99965,0,0,0,0
3300,95020,0,0,0,0
3400,94940,0,0,0,0
3500,94895,0,0,0,0
3600,94700,0,0,0,0
3700,92080,0,0,0,0
3800,85340,0,0,0,0
3900,85135,0,0,0,0
4000,85065,0,0,0,0
4100,84945,0,0,0,0
4200,84500,0,0,0,0
4300,76710,0,0,0,0
4400,76510,0,0,0,0
4500,76355,0,0,0,0
4600,76175,0,0,0,0
4700,75975,0,0,0,0
4800,71155,0,0,0,0
4900,69545,0,0,0,0
5000,69375,0,0,0,0
5100,69345,0,0,0,0
5200,69225,0,0,0,0
5300,65730,0,0,0,0
5400,62670,0,0,0,0
5500,62390,0,0,0,0
5600,62365,0,0,0,0
5700,61995,0,0,0,0
5800,60515,0,0,0,0
5900,57615,0,0,0,0
6000,57365,0,0,0,0
6100,57215,0,0,0,0
6200,57055,0,0,0,0
6300,56660,0,0,0,0
6400,51540,0,0,0,0
6500,51290,0,0,0,0
6600,51010,0,0,0,0
6700,50955,0,0,0,0
6800,50610,0,0,0,0
6900,47690,0,0,0,0
7000,46740,0,0,0,0
7100,46690,0,0,0,0
7200,46770,0,0,0,0
7300,46740,0,0,0,0
7400,45110,0,0,0,0
7500,43485,0,0,0,0
7600,43150,0,0,0,0
7700,42910,0,0,0,0
7800,42745,0,0,0,0
7900,41185,0,0,0,0
8000,38310,0,0,0,0
