update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10002,40000,0,0,0,7,0,3,0,6,0,0,0,0,0,0,0,0
200,9993,40000,0,0,4,9,0,3,3,4,0,7,0,0,0,0,0,0
300,9994,40000,0,0,2,8,2,4,2,4,0,6,0,0,0,0,0,0
400,9993,40000,0,0,2,7,1,2,3,4,1,3,0,0,0,0,0,0
500,9995,40000,0,0,1,8,1,3,2,10,1,4,0,0,0,0,0,0
600,9996,34094,0,0,3,8,0,2,1,9,0,2,0,0,0,0,0,0
700,9994,32341,0,1,3,4,0,2,3,4,0,2,0,0,0,0,0,0
800,9993,32340,0,0,2,8,1,3,3,7,1,4,0,0,0,0,0,0
900,9994,32338,1,0,1,7,0,1,3,3,1,3,0,0,0,0,0,0
1000,9994,32339,0,0,0,5,0,4,5,4,1,2,0,0,0,0,0,0
1100,9992,29222,0,0,2,2,4,4,1,7,1,2,0,0,0,0,0,0
1200,9997,26339,0,0,0,7,1,2,2,4,0,1,0,0,0,0,0,0
1300,9992,26354,0,0,2,5,2,3,3,7,1,4,0,0,0,0,0,0
1400,9987,26353,1,0,3,4,1,2,5,2,3,1,0,0,0,0,0,0
1500,9993,26354,0,0,3,2,1,3,2,4,1,4,0,0,0,0,0,0
1600,9989,25027,2,0,5,6,2,0,1,4,1,4,0,0,0,0,0,0
1700,9978,21453,12,2,1,5,4,3,3,5,2,1,0,0,0,0,0,0
1800,9972,21525,12,5,5,4,6,2,4,5,1,1,0,0,0,0,0,0
1900,9978,21524,14,4,2,6,3,1,2,5,1,2,0,0,0,0,0,0
2000,9984,21524,12,4,2,5,0,3,2,8,0,2,0,0,0,0,0,0
2100,9974,21460,13,4,7,7,2,4,3,5,1,1,0,0,0,0,0,0
2200,9969,17694,22,4,3,3,4,1,0,2,2,4,0,0,0,0,0,0
2300,9962,17829,24,4,5,2,4,0,5,5,0,0,0,0,0,0,0,0
2400,9970,17825,24,4,1,6,1,3,4,3,0,1,0,0,0,0,0,0
2500,9962,17815,27,4,3,2,3,2,4,4,1,0,0,0,0,0,0,0
2600,9965,17797,24,4,2,2,3,2,4,5,2,0,0,0,0,0,0,0
2700,9958,15411,30,1,2,4,4,2,6,4,0,1,0,0,0,0,0,0
2800,9963,14968,29,2,1,3,2,3,3,4,2,2,0,0,0,0,0,0
2900,9964,14996,26,0,0,3,6,0,2,5,2,1,0,0,0,0,0,0
3000,9969,14988,25,0,5,3,1,0,0,4,0,2,0,0,0,0,0,0
3100,9963,14980,28,0,1,4,1,2,4,2,3,0,0,0,0,0,0,0
3200,9958,13556,37,0,1,2,3,2,0,5,1,1,0,0,0,0,0,0
3300,9951,12548,39,0,1,2,6,1,3,3,0,3,0,0,0,0,0,0
3400,9951,12607,46,0,2,3,1,1,0,2,0,1,0,0,0,0,0,0
3500,9955,12608,38,0,2,4,2,0,2,0,1,1,0,0,0,0,0,0
3600,9946,12593,38,0,5,3,7,0,3,0,1,1,0,0,0,0,0,0
3700,9950,11968,39,1,2,2,5,1,1,3,3,2,0,0,0,0,0,0
3800,9955,10528,35,0,2,1,3,0,4,3,1,1,0,0,0,0,0,0
3900,9953,10723,36,2,1,0,6,0,4,2,0,2,0,0,0,0,0,0
4000,9955,10731,35,0,2,5,4,1,4,3,0,1,0,0,0,0,0,0
4100,9952,10719,36,0,4,1,5,1,3,1,0,0,0,0,0,0,0,0
4200,9951,10643,36,0,4,5,2,2,7,5,0,2,0,0,0,0,0,0
4300,9964,9057,25,2,2,2,0,4,8,3,1,0,0,1,0,0,0,0
4400,9955,9228,35,5,2,0,3,1,5,4,0,2,0,0,0,0,0,0
4500,9959,9256,27,7,4,1,6,0,4,4,0,2,0,0,0,0,0,0
4600,9955,9251,30,9,2,2,3,5,10,2,0,1,0,0,0,0,0,0
4700,9955,9227,27,4,4,6,7,0,6,1,1,1,0,0,0,0,0,0
4800,9958,8070,27,4,3,2,5,1,4,3,3,0,0,0,0,0,0,0
4900,9964,7960,27,4,3,0,0,4,6,4,0,0,0,0,0,0,0,0
5000,9962,8064,22,4,0,0,5,0,7,1,3,0,1,0,0,0,0,0
5100,9965,8093,24,5,3,0,3,1,5,3,0,2,0,0,0,0,0,0
5200,9967,8074,24,6,0,1,3,2,5,2,1,0,0,0,0,0,0,0
5300,9958,7379,24,4,4,2,5,3,6,0,3,0,0,0,0,0,0,0
5400,9961,6978,27,8,2,3,7,4,2,4,1,0,0,0,0,0,0,0
5500,9958,7116,28,8,2,4,6,2,5,5,1,1,0,0,0,0,0,0
5600,9958,7155,34,11,1,0,1,6,4,3,1,0,1,0,0,0,0,0
5700,9956,7161,32,10,0,1,4,2,7,0,1,0,0,0,0,0,0,0
5800,9956,6818,37,8,1,0,2,2,3,0,1,1,0,0,0,0,0,0
5900,9950,6221,33,10,3,0,6,2,3,1,5,1,0,0,0,0,0,0
6000,9954,6412,33,17,4,0,5,6,4,3,0,0,0,0,0,0,0,0
6100,9954,6465,35,16,1,3,4,2,6,1,0,2,0,0,0,0,0,0
6200,9942,6497,39,17,5,3,6,6,7,1,1,3,0,0,0,0,0,0
6300,9946,6469,40,13,4,0,4,3,2,1,2,1,2,0,0,0,0,0
6400,9945,5557,42,7,2,1,7,4,3,0,1,1,0,0,0,0,0,0
6500,9933,5724,51,11,2,1,7,3,6,1,1,0,0,0,0,0,0,0
6600,9933,5778,51,12,3,1,6,0,6,1,1,0,0,0,0,0,0,0
6700,9936,5784,48,13,1,2,3,1,10,3,2,1,0,0,0,0,0,0
6800,9939,5749,50,14,1,1,1,3,9,0,0,0,0,0,0,0,0,0
6900,9938,5170,46,13,2,1,5,2,6,0,3,2,0,0,0,0,0,0
7000,9934,5199,57,17,2,1,4,1,3,1,0,0,0,0,0,0,0,0
7100,9908,5241,69,21,6,1,8,3,6,2,0,1,3,0,0,0,0,0
7200,9921,5213,70,15,1,1,6,1,2,1,0,2,0,0,0,0,0,0
7300,9922,5182,65,12,2,0,5,3,4,2,2,0,0,0,0,0,0,0
7400,9925,5027,66,13,3,2,2,3,3,2,1,0,0,0,0,0,0,0
7500,9915,4865,70,15,3,1,4,4,7,2,1,1,0,0,0,0,0,0
7600,9925,4783,67,12,3,0,0,1,4,2,1,3,0,0,0,0,0,0
7700,9942,4701,53,9,0,0,2,1,2,3,1,1,0,0,0,0,0,0
7800,9955,4611,35,12,0,0,1,2,8,0,1,0,0,0,0,0,0,0
7900,9944,4509,45,12,1,1,1,5,6,3,3,2,0,0,0,0,0,0
8000,9936,4354,53,12,2,1,5,3,3,3,1,0,0,0,0,0,0,0
8100,9922,4244,61,12,2,2,10,2,4,2,1,1,0,0,0,0,0,0
8200,9921,4127,61,12,2,0,11,0,4,0,1,0,0,0,0,0,0,0
8300,9927,4017,57,13,2,0,11,2,2,1,1,0,0,0,0,0,0,0
8400,9925,3878,61,16,3,1,9,3,1,1,1,0,0,0,0,0,0,0
8500,9925,3646,62,15,2,0,9,2,2,2,0,0,0,0,0,0,0,0
8600,9934,3525,56,12,3,0,6,1,1,2,0,0,0,0,0,0,0,0
8700,9939,3403,52,11,3,1,3,1,2,1,1,0,0,0,0,0,0,0
8800,9942,3301,53,12,0,1,2,3,3,1,0,1,0,0,0,0,0,0
8900,9940,3172,51,10,3,1,2,2,3,1,1,0,0,0,0,0,0,0
9000,9943,3034,51,9,2,0,3,2,1,1,0,0,0,0,0,0,0,0
9100,9944,2931,47,8,1,0,0,0,4,0,4,0,0,0,0,0,0,0
9200,9949,2945,45,10,3,1,1,3,0,0,2,0,0,0,0,0,0,0
9300,9949,2896,49,11,0,0,0,2,2,0,0,1,0,0,0,0,0,0
9400,9943,2791,46,10,8,0,0,0,2,1,1,1,0,0,0,0,0,0
9500,9942,2694,49,9,2,1,4,3,2,1,1,1,0,0,0,0,0,0
9600,9930,2614,55,10,5,0,5,1,2,1,2,0,1,0,0,0,0,0
9700,9940,2538,54,10,3,1,0,1,3,1,0,1,0,0,0,0,0,0
9800,9941,2437,50,11,4,1,1,2,2,0,1,0,1,0,0,0,0,0
9900,9941,2373,54,11,1,2,1,2,3,1,0,1,0,0,0,0,0,0
10000,9927,2317,63,9,3,0,4,2,2,0,1,0,0,0,0,0,0,0
10100,9924,2236,61,7,2,1,5,3,4,0,4,0,0,0,0,0,0,0
10200,9922,2157,71,5,2,0,2,3,3,1,0,0,0,0,0,0,0,0
10300,9924,2110,71,5,1,0,1,1,2,1,1,0,0,0,0,0,0,0
10400,9918,2067,67,1,4,2,3,1,7,0,1,1,0,0,0,0,0,0
10500,9930,2007,62,3,2,0,1,0,1,1,4,0,0,0,0,0,0,0
10600,9929,1962,64,2,3,0,2,1,1,3,1,0,0,0,0,0,0,0
10700,9926,1921,66,2,5,0,3,2,0,0,0,0,0,0,0,0,0,0
10800,9927,1897,64,2,5,0,1,0,3,1,0,1,0,0,0,0,0,0
10900,9951,1859,41,1,3,0,1,2,2,3,2,0,0,0,0,0,0,0
11000,9951,1802,38,4,3,2,3,2,4,3,1,0,0,0,0,0,0,0
11100,9945,1734,42,2,2,0,4,0,5,0,0,0,2,0,0,0,0,0
11200,9963,1678,32,2,1,0,1,1,2,0,0,1,1,0,0,0,0,0
11300,9969,1611,23,1,1,0,2,1,4,0,0,0,1,0,0,0,0,0
11400,9978,1575,15,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0
11500,9977,1524,13,4,1,0,2,2,4,1,3,0,0,0,0,0,0,0
11600,9977,1479,15,4,1,0,2,1,3,0,1,0,1,0,0,0,0,0
11700,9980,1442,14,2,3,0,1,2,2,0,0,0,0,0,0,0,0,0
11800,9981,1425,13,1,2,1,1,0,2,0,1,1,0,0,0,0,0,0
11900,9985,1385,6,7,2,1,4,3,2,1,1,0,0,0,0,0,0,0
12000,9989,1335,3,2,3,0,0,2,2,1,0,0,3,0,0,0,0,0
12100,9986,1291,5,5,2,0,5,0,2,2,0,0,0,0,0,0,0,0
12200,9980,1242,12,2,2,2,3,1,1,0,2,0,0,0,0,0,0,0
12300,9971,1207,13,4,2,1,6,1,7,2,1,0,0,0,0,0,0,0
12400,9977,1188,12,1,1,2,3,4,7,0,0,0,0,0,0,0,0,0
12500,9984,1147,6,2,5,2,3,1,2,0,0,0,0,0,0,0,0,0
12600,9989,1130,6,2,0,0,1,1,1,0,3,0,0,0,0,0,0,0
12700,9983,1095,9,1,2,0,3,0,2,0,1,0,0,0,0,0,0,0
12800,9985,1071,10,3,1,0,3,0,0,0,1,0,0,0,0,0,0,0
12900,9981,1079,11,1,3,0,1,1,3,0,1,0,0,0,0,0,0,0
13000,9990,1051,6,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0
13100,9979,1030,9,3,4,0,3,2,5,0,0,0,0,0,0,0,0,0
13200,9985,1022,5,5,2,2,2,0,5,0,1,0,0,0,0,0,0,0
13300,9988,1013,5,4,0,0,1,2,5,1,1,0,0,0,0,0,0,0
13400,9984,1000,4,2,2,1,1,1,9,0,0,0,0,0,0,0,0,0
13500,9980,977,5,4,1,0,1,0,13,0,0,0,0,0,0,0,0,0
13600,9984,961,4,3,1,0,1,0,9,0,1,0,0,0,0,0,0,0
13700,9982,946,3,2,3,0,1,1,10,0,1,1,0,0,0,0,0,0
13800,9984,924,3,6,1,0,0,0,9,0,3,0,0,0,0,0,0,0
13900,9980,898,2,5,2,0,2,0,12,0,2,0,0,0,0,0,0,0
14000,9980,871,2,4,2,0,4,0,12,0,0,0,0,0,0,0,0,0
14100,9983,846,3,5,1,1,4,1,9,1,0,0,0,0,0,0,0,0
14200,9986,819,4,8,0,0,2,1,7,2,1,0,0,0,0,0,0,0
14300,9990,776,2,8,2,0,2,0,3,0,1,0,0,0,0,0,0,0
14400,9997,748,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14500,9989,720,3,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0
14600,9988,711,9,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0
14700,9989,700,3,3,0,0,2,0,5,2,1,0,0,0,0,0,0,0
14800,9990,680,5,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0
14900,9988,659,7,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0
15000,9992,642,1,5,1,0,3,0,2,2,1,1,0,0,0,0,0,0
15100,9993,622,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15200,9989,607,2,2,3,0,2,0,3,0,1,0,0,0,0,0,0,0
15300,9986,599,6,2,0,0,2,0,5,0,0,0,1,0,0,0,0,0
15400,9984,587,5,2,3,0,5,0,3,0,0,0,0,0,0,0,0,0
15500,9992,595,0,2,3,0,0,0,4,0,1,0,0,0,0,0,0,0
15600,9992,591,4,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0
15700,9991,587,3,0,1,0,3,0,2,0,0,1,0,0,0,0,0,0
15800,9987,580,8,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0
15900,9992,568,3,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0
16000,9985,562,8,3,0,0,1,0,5,1,1,0,0,0,0,0,0,0
16100,9991,552,5,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0
16200,9988,538,3,7,2,0,1,0,6,0,0,0,0,0,0,0,0,0
16300,9986,530,5,5,1,0,4,0,3,0,1,0,0,0,0,0,0,0
16400,9987,519,1,7,3,0,5,0,3,0,1,0,0,0,0,0,0,0
16500,9990,444,3,7,1,0,2,0,3,0,1,0,0,0,0,0,0,0
16600,9986,432,4,5,2,0,1,1,5,0,2,0,0,0,0,0,0,0
16700,9996,428,1,7,1,1,1,0,0,0,1,1,0,0,0,0,0,0
16800,9988,431,7,5,2,0,1,0,2,0,0,0,0,0,0,0,0,0
16900,9991,426,5,6,2,0,2,0,0,0,0,1,0,0,0,0,0,0
17000,9996,429,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
17100,9991,413,2,4,2,0,3,2,1,0,1,1,0,0,0,0,0,0
17200,9989,410,2,5,4,0,1,0,2,0,2,0,0,0,0,0,0,0
17300,9977,390,5,5,5,0,6,0,6,0,1,0,0,0,0,0,0,0
17400,9994,366,4,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0
17500,9991,358,4,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0
17600,9991,348,2,5,3,0,4,0,0,1,0,0,0,0,0,0,0,0
17700,9996,333,0,5,1,0,0,0,1,0,2,0,0,0,0,0,0,0
17800,9991,323,1,5,2,0,4,0,2,0,0,0,0,0,0,0,0,0
17900,9994,308,0,4,3,0,1,1,2,0,0,0,0,0,0,0,0,0
18000,9992,289,0,3,1,0,3,0,3,0,1,1,0,0,0,0,0,0
18100,9991,281,3,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0
18200,9988,276,7,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0
18300,9986,273,8,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0
18400,9992,264,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
18500,9992,272,2,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0
18600,9997,273,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
18700,9994,276,0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0
18800,9997,275,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
18900,9999,271,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19000,9993,269,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0
19100,9994,264,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
19200,9997,260,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0
19300,9996,248,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
19400,9995,248,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
19500,9993,237,2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0
19600,9992,231,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0
19700,9991,218,4,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0
19800,9988,202,3,0,1,0,5,0,1,0,1,0,0,0,1,0,0,0
19900,9996,199,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0
20000,9991,195,0,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0
20100,9990,193,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0
20200,9990,187,0,0,3,0,3,0,4,0,0,0,0,1,0,0,0,0
20300,9987,179,0,0,3,0,4,0,5,0,1,0,0,0,0,0,0,0
20400,9992,173,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0
20500,9987,170,0,3,3,0,5,0,3,0,2,0,0,0,0,0,0,0
20600,9994,178,0,4,3,0,2,2,1,0,0,0,0,0,0,0,0,0
20700,9991,170,1,4,4,0,2,1,2,0,0,0,0,0,0,0,0,0
20800,9994,171,0,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0
20900,9993,173,0,4,2,0,2,3,3,0,0,0,0,0,0,0,0,0
21000,9994,174,0,4,1,0,3,1,1,0,1,0,0,0,0,0,0,0
21100,9992,172,1,4,0,0,2,0,2,0,3,0,0,0,0,0,0,0
21200,9988,176,3,4,2,0,5,0,1,0,1,0,0,0,0,0,0,0
21300,9994,193,0,4,1,0,3,0,0,0,2,0,0,0,0,0,0,0
21400,9994,192,1,4,0,0,2,0,2,1,1,0,0,0,0,0,0,0
21500,9996,192,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0
21600,9993,183,1,4,1,1,3,0,2,0,0,0,0,0,0,0,0,0
21700,9990,177,1,4,2,0,2,0,4,0,1,0,0,0,0,0,0,0
21800,9992,169,2,4,1,0,2,0,2,0,1,0,0,0,0,0,0,0
21900,9987,163,4,4,1,0,4,0,2,0,2,0,0,0,0,0,0,0
22000,9988,162,2,4,2,0,2,0,5,0,1,0,0,0,0,0,0,0
22100,9994,158,1,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0
22200,9989,154,3,1,2,0,4,0,2,0,0,0,0,0,0,0,0,0
22300,9993,160,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0
22400,9993,160,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0
22500,9989,165,3,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0
22600,9988,157,3,0,1,0,1,1,4,0,2,0,1,0,0,0,0,0
22700,9997,152,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0
22800,9986,154,2,0,2,0,5,1,5,0,0,0,0,0,0,0,0,0
22900,9991,168,4,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0
23000,9988,163,5,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0
23100,9983,185,10,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0
23200,9975,230,11,0,0,0,11,2,1,0,2,1,0,0,0,0,0,0
23300,9979,248,11,0,2,0,5,2,1,3,1,0,1,0,0,0,0,0
23400,9973,257,7,3,3,1,11,2,4,0,2,1,0,0,0,0,0,0
23500,9981,278,7,6,7,0,3,3,1,0,1,0,0,0,0,0,0,0
23600,9985,284,2,4,3,0,3,2,4,0,3,0,0,0,0,0,0,0
23700,9990,285,1,5,1,0,4,2,3,0,1,0,0,0,0,0,0,0
23800,9988,309,1,5,1,0,7,2,2,0,1,0,0,0,0,0,0,0
23900,9979,310,11,4,3,0,4,0,2,0,1,1,0,0,0,0,0,0
24000,9975,316,12,5,3,0,1,2,7,1,2,0,0,0,0,0,0,0
24100,9975,293,11,20,2,0,11,3,0,0,1,0,0,0,0,0,0,0
24200,9976,284,11,28,3,0,6,1,2,0,2,0,0,0,0,0,0,0
24300,9974,277,13,28,2,0,9,1,2,1,0,0,0,0,0,0,0,0
24400,9981,333,12,28,2,1,5,2,0,1,0,0,0,0,0,0,0,0
24500,9976,370,14,28,1,0,7,2,1,0,1,0,0,0,0,0,0,0
24600,9972,373,19,28,2,0,5,1,2,0,0,1,0,0,0,0,0,0
24700,9974,388,15,28,1,0,7,0,3,1,0,0,0,0,0,0,0,0
24800,9969,405,16,29,1,0,10,1,3,0,1,1,0,0,0,0,0,0
24900,9976,437,14,28,2,0,6,2,1,0,1,0,0,0,0,0,0,0
25000,9973,429,14,29,4,0,8,2,1,1,0,0,0,0,0,0,0,0
25100,9976,386,13,27,1,0,9,2,1,0,0,0,0,0,0,0,0,0
25200,9955,398,33,29,1,0,6,1,4,1,1,0,0,0,0,0,0,0
25300,9951,455,33,8,4,0,6,5,5,0,1,0,0,0,0,0,0,0
25400,9951,501,35,5,4,0,6,4,3,0,1,0,0,0,0,0,0,0
25500,9951,498,36,4,1,2,3,2,7,0,2,1,0,0,0,0,0,0
25600,9965,500,25,6,1,0,7,1,2,0,0,0,0,0,0,0,0,0
25700,9962,500,23,5,3,0,10,4,2,0,0,0,0,0,0,0,0,0
25800,9962,507,27,10,4,0,5,3,2,1,0,0,0,0,0,0,0,0
25900,9962,502,23,6,1,0,10,2,3,0,1,1,0,0,0,0,0,0
26000,9967,494,24,5,1,1,6,2,0,1,2,0,0,0,0,0,0,0
26100,9974,508,23,6,1,0,1,2,1,0,0,0,0,0,0,0,0,0
26200,9966,473,25,5,3,2,6,1,0,0,0,1,0,0,0,0,0,0
26300,9968,513,21,7,1,0,5,0,3,0,2,1,0,0,0,0,0,0
26400,9962,530,27,5,0,0,7,2,1,0,3,2,0,0,0,0,0,0
26500,9966,553,28,6,1,1,2,3,3,0,0,0,0,1,0,0,0,0
26600,9973,538,21,4,2,0,2,3,1,1,1,0,0,0,0,0,0,0
26700,9964,530,24,6,4,1,3,9,4,2,1,0,0,0,0,0,0,0
26800,9964,512,27,9,4,0,1,8,4,0,0,0,0,0,0,0,0,0
26900,9969,498,22,7,1,0,8,7,0,4,0,0,0,0,0,0,0,0
27000,9967,491,24,6,3,0,3,3,2,1,1,0,0,1,0,0,0,0
27100,9961,493,25,8,1,0,7,10,4,0,2,0,0,0,0,0,0,0
27200,9969,495,25,10,1,0,3,7,2,1,0,0,0,0,0,0,0,0
27300,9965,495,24,9,2,0,6,11,2,0,1,0,0,0,0,0,0,0
27400,9960,522,28,10,1,0,8,5,1,0,2,0,0,0,0,0,0,0
27500,9967,547,26,10,0,1,5,7,2,5,0,1,0,0,0,0,0,0
27600,9970,607,24,9,2,1,2,8,0,0,2,1,0,0,0,0,0,0
27700,9972,637,22,12,0,0,6,13,0,0,0,1,0,0,0,0,0,0
27800,9967,659,25,9,4,1,4,19,0,0,0,1,0,0,0,0,0,0
27900,9969,683,23,8,1,0,2,15,4,0,1,0,0,0,0,0,0,0
28000,9963,621,25,10,2,1,6,10,3,1,1,1,0,0,0,0,0,0
28100,9965,569,27,9,1,0,3,14,4,0,0,0,0,0,0,0,0,0
28200,9969,557,22,6,2,0,4,18,3,0,0,0,0,0,0,0,0,0
28300,9972,579,20,8,1,1,3,13,4,1,0,0,0,0,0,0,0,0
28400,9969,593,24,9,1,0,1,14,4,2,1,0,0,0,0,0,0,0
28500,9970,579,20,8,3,1,1,14,5,0,1,0,0,0,0,0,0,0
28600,9965,552,25,8,3,1,2,19,3,1,2,0,0,0,0,0,0,0
28700,9964,519,25,5,0,0,5,11,6,0,0,0,0,0,0,0,0,0
28800,9965,534,26,6,1,2,5,14,2,2,1,0,0,0,0,0,0,0
28900,9966,545,22,5,2,0,6,16,3,0,1,0,0,0,0,0,0,0
29000,9969,547,23,5,1,0,3,16,3,0,1,0,0,0,0,0,0,0
29100,9963,555,30,6,1,0,3,15,2,0,1,1,0,0,0,0,0,0
