update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9998,40000,0,0,0,9,2,1,2,2,0,2,0,0,0,0,0,0
200,9994,40000,0,0,3,7,0,3,3,5,0,3,0,0,0,0,0,0
300,9997,40000,0,0,1,9,1,5,1,7,0,4,0,0,0,0,0,0
400,9993,40000,0,0,5,9,1,5,1,7,0,6,0,0,0,0,0,0
500,9994,40000,0,0,1,12,0,2,4,5,1,6,0,0,0,0,0,0
600,9992,35869,4,4,0,8,1,6,2,8,1,4,0,0,0,0,0,0
700,9991,34507,4,4,3,9,0,3,2,8,0,6,0,0,0,0,0,0
800,9984,34502,4,5,2,5,6,8,0,6,4,1,0,0,0,0,0,0
900,9990,34497,6,4,3,5,1,2,0,13,0,4,0,0,0,0,0,0
1000,9984,34496,7,4,3,8,0,7,4,8,2,5,0,0,0,0,0,0
1100,9986,32320,4,9,4,6,2,3,2,8,2,7,0,0,0,0,0,0
1200,9990,30172,5,12,1,8,1,5,3,10,0,4,0,0,0,0,0,0
1300,9988,30165,5,15,1,9,1,5,3,3,2,8,0,0,0,0,0,0
1400,9990,30180,6,15,1,4,0,2,3,6,0,1,0,0,0,0,0,0
1500,9987,30167,5,14,1,7,0,3,5,4,2,2,0,0,0,0,0,0
1600,9989,29193,6,13,2,4,1,4,2,9,0,5,0,0,0,0,0,0
1700,9979,26459,16,18,1,3,3,9,0,10,1,5,0,0,0,0,0,0
1800,9976,26433,15,18,4,8,0,4,4,5,1,0,0,0,0,0,0,0
1900,9983,26443,12,16,2,5,1,4,1,2,1,1,0,0,0,0,0,0
2000,9981,26431,12,18,1,3,1,8,4,8,1,3,0,0,0,0,0,0
2100,9976,26373,17,19,1,4,1,4,5,10,0,1,0,0,0,0,0,0
2200,9978,23439,12,33,4,7,5,2,0,5,1,1,0,0,0,0,0,0
2300,9977,23437,17,33,2,4,1,6,2,4,1,2,0,0,0,0,0,0
2400,9977,23430,14,28,2,5,3,5,3,9,1,4,0,0,0,0,0,0
2500,9972,23401,16,29,2,5,3,3,7,10,0,2,0,0,0,0,0,0
2600,9975,23389,15,30,3,4,1,2,5,8,1,2,0,0,0,0,0,0
2700,9979,21480,15,27,3,5,0,2,3,7,0,2,0,0,0,0,0,0
2800,9977,20856,18,30,2,7,0,6,0,7,3,1,0,0,0,0,0,0
2900,9972,20832,18,35,3,3,3,2,3,6,1,0,0,0,0,0,0,0
3000,9976,20831,18,31,1,4,0,8,4,7,1,1,0,0,0,0,0,0
3100,9969,20814,16,37,3,2,5,2,6,7,1,4,0,0,0,0,0,0
3200,9969,19749,20,31,2,6,3,2,5,3,1,3,0,0,0,0,0,0
3300,9956,18726,34,31,3,7,4,2,2,9,1,1,0,0,0,0,0,0
3400,9946,18718,34,29,3,5,8,3,5,8,4,2,0,1,0,0,0,0
3500,9957,18713,30,30,4,10,3,4,4,10,2,0,0,0,0,0,0,0
3600,9964,18711,30,28,1,3,1,2,3,6,1,3,0,0,0,0,0,0
3700,9956,18237,30,31,3,3,2,5,8,2,1,3,0,1,0,0,0,0
3800,9958,16961,30,42,3,5,2,5,6,3,1,1,0,0,0,0,0,0
3900,9956,16901,29,43,3,6,3,4,7,9,2,2,0,0,0,0,0,0
4000,9961,16890,30,41,0,4,6,4,3,8,0,2,0,0,0,0,0,0
4100,9956,16844,32,46,3,2,5,4,4,8,0,3,0,0,0,0,0,0
4200,9959,16801,32,42,0,4,3,2,5,9,1,0,0,0,0,0,0,0
4300,9956,15460,32,32,4,3,2,6,6,7,0,3,0,0,0,0,0,0
4400,9956,15423,33,37,1,5,3,5,4,7,3,0,0,0,0,0,0,0
4500,9952,15399,33,32,3,3,4,5,5,5,2,1,0,0,1,0,0,0
4600,9950,15392,35,32,1,1,6,5,5,8,3,3,0,1,0,0,0,0
4700,9950,15353,40,37,2,6,5,6,3,4,0,1,0,0,0,0,0,0
4800,9947,14423,43,34,1,5,4,2,3,6,2,3,0,0,0,0,0,0
4900,9937,14125,52,39,1,4,6,6,3,10,1,5,0,0,0,0,0,0
5000,9942,14079,48,34,0,3,5,2,3,5,2,3,0,1,0,0,0,0
5100,9944,14077,48,38,0,4,3,4,3,8,2,0,0,0,0,0,0,0
