update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200055,0,0,0,0
200,200110,0,0,0,0
300,200110,0,0,0,0
400,200110,0,0,0,0
500,200140,0,0,0,0
600,170640,0,0,0,0
700,161645,0,0,0,0
800,161665,0,0,0,0
900,161625,0,0,0,0
1000,161640,0,0,0,0
1100,145625,0,0,0,0
1200,130510,0,0,0,0
1300,130560,0,0,0,0
1400,130520,0,0,0,0
1500,130490,0,0,0,0
1600,123820,0,0,0,0
1700,105705,0,0,0,0
1800,106025,0,0,0,0
1900,106005,0,0,0,0
2000,105980,0,0,0,0
2100,105715,0,0,0,0
2200,87175,0,0,0,0
2300,87775,0,0,0,0
2400,87810,0,0,0,0
2500,87760,0,0,0,0
2600,87715,0,0,0,0
2700,75250,0,0,0,0
2800,72475,0,0,0,0
2900,72490,0,0,0,0
3000,72445,0,0,0,0
3100,72365,0,0,0,0
3200,66030,0,0,0,0
3300,61700,0,0,0,0
3400,62155,0,0,0,0
3500,62200,0,0,0,0
3600,62135,0,0,0,0
3700,58965,0,0,0,0
3800,52125,0,0,0,0
3900,52885,0,0,0,0
4000,53050,0,0,0,0
4100,53080,0,0,0,0
4200,52680,0,0,0,0
4300,44910,0,0,0,0
4400,45885,0,0,0,0
4500,46075,0,0,0,0
4600,45900,0,0,0,0
4700,45755,0,0,0,0
4800,40025,0,0,0,0
4900,39795,0,0,0,0
5000,40220,0,0,0,0
5100,40180,0,0,0,0
5200,40075,0,0,0,0
5300,36355,0,0,0,0
5400,34045,0,0,0,0
5500,34570,0,0,0,0
5600,34745,0,0,0,0
5700,34760,0,0,0,0
5800,33210,0,0,0,0
5900,30205,0,0,0,0
6000,31085,0,0,0,0
6100,31450,0,0,0,0
6200,31685,0,0,0,0
6300,31360,0,0,0,0
6400,26870,0,0,0,0
6500,28310,0,0,0,0
6600,28900,0,0,0,0
6700,29150,0,0,0,0
6800,28960,0,0,0,0
6900,25260,0,0,0,0
7000,25205,0,0,0,0
7100,25800,0,0,0,0
7200,25935,0,0,0,0
7300,26035,0,0,0,0
7400,24035,0,0,0,0
7500,23240,0,0,0,0
7600,23935,0,0,0,0
7700,24425,0,0,0,0
7800,24730,0,0,0,0
7900,23705,0,0,0,0
8000,21475,0,0,0,0
8100,22430,0,0,0,0
8200,22930,0,0,0,0
8300,23170,0,0,0,0
8400,23080,0,0,0,0
8500,19935,0,0,0,0
8600,20705,0,0,0,0
8700,21145,0,0,0,0
8800,21395,0,0,0,0
8900,21405,0,0,0,0
9000,19365,0,0,0,0
9100,19575,0,0,0,0
9200,20195,0,0,0,0
9300,20575,0,0,0,0
9400,20840,0,0,0,0
9500,19090,0,0,0,0
9600,18265,0,0,0,0
9700,18825,0,0,0,0
9800,19200,0,0,0,0
9900,19385,0,0,0,0
10000,18690,0,0,0,0
10100,17195,0,0,0,0
10200,18065,0,0,0,0
10300,18450,0,0,0,0
10400,18915,0,0,0,0
10500,19085,0,0,0,0
10600,17215,0,0,0,0
10700,17955,0,0,0,0
10800,18590,0,0,0,0
10900,19055,0,0,0,0
11000,19305,0,0,0,0
11100,17840,0,0,0,0
11200,17975,0,0,0,0
11300,18480,0,0,0,0
11400,18805,0,0,0,0
11500,18915,0,0,0,0
11600,18200,0,0,0,0
11700,18045,0,0,0,0
11800,18525,0,0,0,0
11900,18680,0,0,0,0
12000,18920,0,0,0,0
12100,18635,0,0,0,0
12200,17845,0,0,0,0
12300,18055,0,0,0,0
12400,18320,0,0,0,0
12500,18625,0,0,0,0
12600,18830,0,0,0,0
12700,18280,0,0,0,0
12800,18750,0,0,0,0
12900,19050,0,0,0,0
13000,19400,0,0,0,0
13100,19260,0,0,0,0
13200,18860,0,0,0,0
13300,18895,0,0,0,0
13400,19080,0,0,0,0
13500,19060,0,0,0,0
13600,18880,0,0,0,0
13700,18360,0,0,0,0
13800,17825,0,0,0,0
13900,18050,0,0,0,0
14000,17955,0,0,0,0
14100,17700,0,0,0,0
14200,17340,0,0,0,0
14300,16985,0,0,0,0
14400,16935,0,0,0,0
14500,16785,0,0,0,0
14600,16745,0,0,0,0
14700,16520,0,0,0,0
14800,15790,0,0,0,0
14900,15685,0,0,0,0
15000,15635,0,0,0,0
15100,15750,0,0,0,0
15200,15775,0,0,0,0
15300,15535,0,0,0,0
15400,15235,0,0,0,0
15500,15055,0,0,0,0
15600,14950,0,0,0,0
15700,15220,0,0,0,0
15800,15165,0,0,0,0
15900,14875,0,0,0,0
16000,14970,0,0,0,0
16100,14815,0,0,0,0
16200,14625,0,0,0,0
16300,14410,0,0,0,0
16400,14200,0,0,0,0
16500,14275,0,0,0,0
16600,14170,0,0,0,0
16700,14390,0,0,0,0
16800,14075,0,0,0,0
16900,13670,0,0,0,0
17000,13540,0,0,0,0
17100,13495,0,0,0,0
17200,13520,0,0,0,0
17300,13405,0,0,0,0
17400,13350,0,0,0,0
17500,13260,0,0,0,0
17600,13005,0,0,0,0
17700,12955,0,0,0,0
17800,12870,0,0,0,0
17900,12815,0,0,0,0
18000,12600,0,0,0,0
18100,12225,0,0,0,0
18200,12050,0,0,0,0
18300,12000,0,0,0,0
18400,12380,0,0,0,0
18500,12280,0,0,0,0
18600,12190,0,0,0,0
18700,12015,0,0,0,0
18800,12410,0,0,0,0
18900,12185,0,0,0,0
19000,11960,0,0,0,0
19100,12070,0,0,0,0
19200,11820,0,0,0,0
19300,11680,0,0,0,0
19400,11765,0,0,0,0
19500,11655,0,0,0,0
19600,11715,0,0,0,0
19700,11600,0,0,0,0
19800,11405,0,0,0,0
19900,11455,0,0,0,0
20000,11495,0,0,0,0
20100,11535,0,0,0,0
20200,11350,0,0,0,0
20300,11190,0,0,0,0
20400,10815,0,0,0,0
20500,10680,0,0,0,0
20600,10870,0,0,0,0
20700,10810,0,0,0,0
20800,10590,0,0,0,0
20900,10435,0,0,0,0
21000,10175,0,0,0,0
21100,10440,0,0,0,0
21200,10335,0,0,0,0
21300,10180,0,0,0,0
21400,10320,0,0,0,0
21500,10480,0,0,0,0
21600,10630,0,0,0,0
21700,10890,0,0,0,0
21800,10850,0,0,0,0
21900,10890,0,0,0,0
22000,11060,0,0,0,0
22100,11290,0,0,0,0
22200,11355,0,0,0,0
22300,11155,0,0,0,0
22400,11365,0,0,0,0
22500,11280,0,0,0,0
22600,11180,0,0,0,0
22700,10905,0,0,0,0
22800,11200,0,0,0,0
22900,11050,0,0,0,0
23000,11340,0,0,0,0
23100,11340,0,0,0,0
23200,11185,0,0,0,0
23300,11145,0,0,0,0
23400,11140,0,0,0,0
23500,10980,0,0,0,0
23600,10850,0,0,0,0
23700,11015,0,0,0,0
23800,11190,0,0,0,0
23900,11215,0,0,0,0
24000,11080,0,0,0,0
24100,10960,0,0,0,0
24200,11125,0,0,0,0
24300,10700,0,0,0,0
24400,10405,0,0,0,0
24500,10175,0,0,0,0
24600,10310,0,0,0,0
24700,9885,0,0,0,0
24800,9860,0,0,0,0
24900,10050,0,0,0,0
25000,10145,0,0,0,0
25100,10240,0,0,0,0
25200,10470,0,0,0,0
25300,10180,0,0,0,0
25400,10245,0,0,0,0
25500,9810,0,0,0,0
25600,9565,0,0,0,0
25700,9330,0,0,0,0
25800,9375,0,0,0,0
25900,9275,0,0,0,0
26000,9385,0,0,0,0
26100,9185,0,0,0,0
26200,9055,0,0,0,0
26300,9395,0,0,0,0
26400,9980,0,0,0,0
26500,9765,0,0,0,0
26600,9880,0,0,0,0
26700,10300,0,0,0,0
26800,10190,0,0,0,0
26900,10680,0,0,0,0
27000,10415,0,0,0,0
27100,10025,0,0,0,0
27200,10045,0,0,0,0
27300,9770,0,0,0,0
27400,9585,0,0,0,0
27500,9525,0,0,0,0
27600,9245,0,0,0,0
27700,9305,0,0,0,0
27800,9570,0,0,0,0
27900,9570,0,0,0,0
28000,9825,0,0,0,0
28100,10160,0,0,0,0
28200,10240,0,0,0,0
28300,10130,0,0,0,0
28400,9960,0,0,0,0
28500,9890,0,0,0,0
28600,9815,0,0,0,0
28700,9710,0,0,0,0
28800,9455,0,0,0,0
28900,9255,0,0,0,0
29000,9005,0,0,0,0
29100,8950,0,0,0,0
29200,9060,0,0,0,0
29300,8820,0,0,0,0
29400,8760,0,0,0,0
29500,8610,0,0,0,0
29600,8760,0,0,0,0
29700,8625,0,0,0,0
29800,8610,0,0,0,0
29900,8715,0,0,0,0
30000,8475,0,0,0,0
30100,8575,0,0,0,0
30200,8675,0,0,0,0
30300,8420,0,0,0,0
30400,8545,0,0,0,0
30500,8570,0,0,0,0
30600,8475,0,0,0,0
30700,8390,0,0,0,0
30800,8490,0,0,0,0
30900,8170,0,0,0,0
31000,8210,0,0,0,0
31100,7930,0,0,0,0
31200,7970,0,0,0,0
31300,7950,0,0,0,0
