update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200060,0,0,0,0
200,200125,0,0,0,0
300,200165,0,0,0,0
400,200150,0,0,0,0
500,200115,0,0,0,0
600,179660,0,0,0,0
700,172870,0,0,0,0
800,172910,0,0,0,0
900,172915,0,0,0,0
1000,172840,0,0,0,0
1100,162005,0,0,0,0
1200,151675,0,0,0,0
1300,151555,0,0,0,0
1400,151570,0,0,0,0
1500,151540,0,0,0,0
1600,146860,0,0,0,0
1700,133370,0,0,0,0
1800,133350,0,0,0,0
1900,133325,0,0,0,0
2000,133225,0,0,0,0
2100,133005,0,0,0,0
2200,117985,0,0,0,0
2300,118050,0,0,0,0
2400,118095,0,0,0,0
2500,117980,0,0,0,0
2600,117910,0,0,0,0
2700,108810,0,0,0,0
2800,105935,0,0,0,0
2900,105950,0,0,0,0
3000,105960,0,0,0,0
3100,105915,0,0,0,0
3200,100850,0,0,0,0
3300,96600,0,0,0,0
3400,96590,0,0,0,0
3500,96495,0,0,0,0
3600,96360,0,0,0,0
3700,93805,0,0,0,0
3800,87175,0,0,0,0
3900,87065,0,0,0,0
4000,86950,0,0,0,0
4100,86720,0,0,0,0
4200,86340,0,0,0,0
4300,77620,0,0,0,0
4400,77290,0,0,0,0
4500,77260,0,0,0,0
4600,77155,0,0,0,0
4700,76975,0,0,0,0
4800,71635,0,0,0,0
4900,69965,0,0,0,0
5000,69790,0,0,0,0
5100,69760,0,0,0,0
5200,69475,0,0,0,0
5300,66490,0,0,0,0
5400,63565,0,0,0,0
5500,63400,0,0,0,0
5600,63245,0,0,0,0
5700,63090,0,0,0,0
5800,61090,0,0,0,0
5900,56230,0,0,0,0
6000,55950,0,0,0,0
6100,55830,0,0,0,0
6200,55555,0,0,0,0
6300,55210,0,0,0,0
6400,51110,0,0,0,0
6500,50890,0,0,0,0
6600,50565,0,0,0,0
6700,50410,0,0,0,0
6800,49910,0,0,0,0
6900,46560,0,0,0,0
7000,45370,0,0,0,0
7100,44970,0,0,0,0
7200,44695,0,0,0,0
7300,44300,0,0,0,0
7400,42065,0,0,0,0
7500,40015,0,0,0,0
7600,39610,0,0,0,0
7700,39255,0,0,0,0
7800,38895,0,0,0,0
7900,37655,0,0,0,0
8000,35300,0,0,0,0
8100,34780,0,0,0,0
8200,34270,0,0,0,0
8300,33785,0,0,0,0
8400,33300,0,0,0,0
8500,31075,0,0,0,0
8600,29870,0,0,0,0
8700,29340,0,0,0,0
8800,28875,0,0,0,0
8900,28185,0,0,0,0
9000,27140,0,0,0,0
9100,26210,0,0,0,0
9200,25475,0,0,0,0
9300,24920,0,0,0,0
9400,24110,0,0,0,0
9500,23495,0,0,0,0
9600,22790,0,0,0,0
9700,22335,0,0,0,0
9800,21840,0,0,0,0
9900,21240,0,0,0,0
10000,20550,0,0,0,0
10100,19930,0,0,0,0
10200,19470,0,0,0,0
10300,18780,0,0,0,0
10400,18435,0,0,0,0
10500,18235,0,0,0,0
10600,17450,0,0,0,0
10700,16930,0,0,0,0
10800,16510,0,0,0,0
10900,15945,0,0,0,0
11000,15525,0,0,0,0
11100,15110,0,0,0,0
11200,14690,0,0,0,0
11300,14245,0,0,0,0
11400,13765,0,0,0,0
11500,13440,0,0,0,0
11600,12950,0,0,0,0
11700,12705,0,0,0,0
11800,12405,0,0,0,0
11900,12085,0,0,0,0
12000,11785,0,0,0,0
12100,11590,0,0,0,0
12200,11255,0,0,0,0
12300,10875,0,0,0,0
12400,10880,0,0,0,0
12500,10645,0,0,0,0
12600,10505,0,0,0,0
12700,10375,0,0,0,0
12800,10365,0,0,0,0
12900,10165,0,0,0,0
13000,9635,0,0,0,0
13100,9370,0,0,0,0
13200,9115,0,0,0,0
13300,8930,0,0,0,0
13400,8445,0,0,0,0
13500,8630,0,0,0,0
13600,8525,0,0,0,0
13700,8525,0,0,0,0
13800,8550,0,0,0,0
13900,8305,0,0,0,0
14000,8265,0,0,0,0
14100,8550,0,0,0,0
14200,8435,0,0,0,0
14300,8415,0,0,0,0
14400,8160,0,0,0,0
14500,8350,0,0,0,0
14600,8175,0,0,0,0
14700,8165,0,0,0,0
14800,7790,0,0,0,0
14900,7700,0,0,0,0
15000,7610,0,0,0,0
15100,7325,0,0,0,0
15200,7230,0,0,0,0
15300,7050,0,0,0,0
15400,6925,0,0,0,0
15500,6915,0,0,0,0
15600,6810,0,0,0,0
15700,6650,0,0,0,0
15800,6695,0,0,0,0
15900,6675,0,0,0,0
16000,6810,0,0,0,0
16100,6740,0,0,0,0
16200,6715,0,0,0,0
16300,6705,0,0,0,0
16400,6385,0,0,0,0
16500,6670,0,0,0,0
16600,6650,0,0,0,0
16700,6760,0,0,0,0
16800,6650,0,0,0,0
16900,6280,0,0,0,0
17000,6010,0,0,0,0
17100,6330,0,0,0,0
17200,6075,0,0,0,0
17300,6215,0,0,0,0
17400,6030,0,0,0,0
17500,6140,0,0,0,0
17600,6090,0,0,0,0
17700,6215,0,0,0,0
17800,6345,0,0,0,0
17900,6295,0,0,0,0
18000,6500,0,0,0,0
18100,6275,0,0,0,0
18200,6155,0,0,0,0
18300,6235,0,0,0,0
18400,5805,0,0,0,0
18500,5925,0,0,0,0
18600,5500,0,0,0,0
18700,5385,0,0,0,0
18800,5470,0,0,0,0
18900,5570,0,0,0,0
19000,5875,0,0,0,0
19100,5635,0,0,0,0
19200,5660,0,0,0,0
19300,5810,0,0,0,0
19400,5555,0,0,0,0
19500,5480,0,0,0,0
19600,5305,0,0,0,0
19700,5325,0,0,0,0
19800,5260,0,0,0,0
19900,5175,0,0,0,0
20000,5355,0,0,0,0
20100,5070,0,0,0,0
20200,4710,0,0,0,0
20300,4925,0,0,0,0
20400,5160,0,0,0,0
20500,4990,0,0,0,0
20600,4705,0,0,0,0
20700,4540,0,0,0,0
20800,4675,0,0,0,0
20900,4445,0,0,0,0
21000,4420,0,0,0,0
21100,4350,0,0,0,0
21200,4355,0,0,0,0
21300,4515,0,0,0,0
21400,4445,0,0,0,0
21500,4415,0,0,0,0
21600,4580,0,0,0,0
21700,4530,0,0,0,0
21800,4635,0,0,0,0
21900,4510,0,0,0,0
22000,4335,0,0,0,0
22100,4360,0,0,0,0
22200,4885,0,0,0,0
22300,4805,0,0,0,0
22400,4860,0,0,0,0
22500,5155,0,0,0,0
22600,5140,0,0,0,0
22700,4670,0,0,0,0
22800,4765,0,0,0,0
22900,4710,0,0,0,0
23000,4325,0,0,0,0
23100,4090,0,0,0,0
23200,3930,0,0,0,0
23300,3625,0,0,0,0
23400,3660,0,0,0,0
23500,3350,0,0,0,0
23600,3275,0,0,0,0
23700,3225,0,0,0,0
23800,3270,0,0,0,0
23900,3040,0,0,0,0
24000,3020,0,0,0,0
24100,3060,0,0,0,0
24200,3070,0,0,0,0
24300,3015,0,0,0,0
24400,3035,0,0,0,0
24500,2895,0,0,0,0
24600,2760,0,0,0,0
24700,2545,0,0,0,0
24800,2645,0,0,0,0
24900,2705,0,0,0,0
25000,2755,0,0,0,0
25100,2865,0,0,0,0
25200,2855,0,0,0,0
25300,2885,0,0,0,0
25400,2895,0,0,0,0
25500,2895,0,0,0,0
25600,2895,0,0,0,0
25700,2770,0,0,0,0
25800,2995,0,0,0,0
25900,2755,0,0,0,0
26000,3010,0,0,0,0
26100,2740,0,0,0,0
26200,2765,0,0,0,0
26300,2885,0,0,0,0
26400,2975,0,0,0,0
26500,2905,0,0,0,0
26600,2865,0,0,0,0
26700,2915,0,0,0,0
26800,2930,0,0,0,0
26900,2980,0,0,0,0
27000,3210,0,0,0,0
27100,3090,0,0,0,0
27200,3080,0,0,0,0
27300,3160,0,0,0,0
27400,3250,0,0,0,0
27500,3175,0,0,0,0
27600,3055,0,0,0,0
27700,3110,0,0,0,0
27800,3065,0,0,0,0
27900,3565,0,0,0,0
28000,3495,0,0,0,0
28100,3725,0,0,0,0
28200,3520,0,0,0,0
28300,3410,0,0,0,0
28400,3415,0,0,0,0
28500,3505,0,0,0,0
28600,3535,0,0,0,0
28700,3405,0,0,0,0
28800,3345,0,0,0,0
28900,3325,0,0,0,0
29000,3405,0,0,0,0
29100,3340,0,0,0,0
29200,3535,0,0,0,0
29300,3085,0,0,0,0
29400,3195,0,0,0,0
29500,3075,0,0,0,0
29600,3100,0,0,0,0
29700,2940,0,0,0,0
29800,3005,0,0,0,0
29900,3035,0,0,0,0
30000,3375,0,0,0,0
30100,3430,0,0,0,0
30200,3375,0,0,0,0
30300,3475,0,0,0,0
30400,3085,0,0,0,0
30500,3030,0,0,0,0
30600,2835,0,0,0,0
30700,2920,0,0,0,0
30800,2540,0,0,0,0
30900,2400,0,0,0,0
31000,2355,0,0,0,0
31100,2420,0,0,0,0
31200,2390,0,0,0,0
31300,2260,0,0,0,0
31400,2130,0,0,0,0
31500,1985,0,0,0,0
31600,2045,0,0,0,0
31700,1920,0,0,0,0
31800,2105,0,0,0,0
31900,2150,0,0,0,0
32000,2145,0,0,0,0
32100,2175,0,0,0,0
32200,2315,0,0,0,0
32300,2185,0,0,0,0
32400,2405,0,0,0,0
32500,2365,0,0,0,0
32600,2140,0,0,0,0
32700,1960,0,0,0,0
32800,1890,0,0,0,0
32900,1990,0,0,0,0
33000,1890,0,0,0,0
