update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9996,40000,0,0,3,8,0,1,2,8,1,0,0,0,0,0,0,0
200,9996,40000,0,0,2,5,1,7,0,6,1,6,0,0,0,0,0,0
300,9991,40000,0,0,2,7,1,2,3,9,3,2,0,0,0,0,0,0
400,9990,40000,0,0,5,4,2,4,1,4,2,2,0,0,0,0,0,0
500,9995,40000,0,0,1,13,1,5,1,9,2,9,0,0,0,0,0,0
600,9989,34058,1,0,4,5,1,2,4,5,1,1,0,0,0,0,0,0
700,9997,32272,2,0,0,5,1,4,0,8,0,5,0,0,0,0,0,0
800,9993,32275,0,0,2,6,5,5,0,9,0,6,0,0,0,0,0,0
900,9987,32272,0,1,8,7,1,0,2,5,2,3,0,0,0,0,0,0
1000,9993,32266,2,0,3,2,0,3,1,8,1,3,0,0,0,0,0,0
1100,9995,29156,3,3,1,7,0,6,1,6,0,1,0,0,0,0,0,0
1200,9995,26324,0,0,0,5,2,1,3,9,0,3,0,0,0,0,0,0
1300,9986,26332,0,0,4,4,4,4,3,6,3,2,0,0,0,0,0,0
1400,9997,26328,0,2,1,4,0,3,1,3,1,1,0,0,0,0,0,0
1500,9990,26324,0,1,4,5,2,0,2,7,2,5,0,0,0,0,0,0
1600,9995,24971,0,2,0,5,0,1,3,5,2,4,0,0,0,0,0,0
1700,9994,21408,0,3,2,5,0,3,4,8,0,1,0,0,0,0,0,0
1800,9991,21495,0,4,3,10,2,3,1,4,3,0,0,0,0,0,0,0
1900,9993,21493,2,4,2,8,0,4,1,5,2,1,0,0,0,0,0,0
2000,9993,21489,1,4,1,13,1,2,4,9,0,2,0,0,0,0,0,0
2100,9990,21415,1,4,3,6,1,2,5,3,0,3,0,0,0,0,0,0
2200,9980,17616,10,4,5,5,1,2,3,2,1,2,0,0,0,0,0,0
2300,9983,17759,8,4,1,4,3,4,5,6,0,0,0,0,0,0,0,0
2400,9986,17769,8,4,2,3,2,1,1,9,1,1,0,0,0,0,0,0
2500,9985,17766,8,4,2,4,2,2,2,4,1,1,0,0,0,0,0,0
2600,9988,17750,8,4,4,3,0,2,0,1,0,3,0,0,0,0,0,0
2700,9983,15320,9,1,5,3,0,2,2,2,1,1,0,0,0,0,0,0
2800,9984,14854,8,0,3,2,1,7,4,3,0,4,0,0,0,0,0,0
2900,9982,14899,11,0,1,1,2,4,4,5,0,2,0,0,0,0,0,0
3000,9984,14897,9,0,1,5,3,4,2,1,1,0,0,0,0,0,0,0
3100,9983,14882,8,0,1,5,5,5,1,2,2,3,0,0,0,0,0,0
3200,9979,13438,12,0,2,4,4,6,2,7,1,1,0,0,0,0,0,0
3300,9983,12309,11,3,0,2,2,6,3,5,1,0,0,0,0,0,0,0
3400,9979,12354,15,4,2,3,0,5,4,4,0,1,0,0,0,0,0,0
3500,9981,12371,11,5,1,5,3,8,2,6,2,1,0,1,0,0,0,0
3600,9976,12360,15,1,0,6,5,8,4,4,0,0,0,0,0,0,0,0
3700,9978,11775,11,2,1,1,2,10,7,4,1,1,0,0,0,0,0,0
3800,9964,10489,18,1,3,4,6,7,7,2,2,2,0,0,0,0,0,0
3900,9975,10662,16,1,3,2,1,10,5,3,0,0,0,0,0,0,0,0
4000,9961,10689,24,2,0,4,5,6,9,2,1,1,0,0,0,0,0,0
4100,9976,10683,16,3,1,4,3,5,2,4,1,1,1,0,0,0,0,0
4200,9969,10629,19,2,1,5,4,4,7,6,0,1,0,0,0,0,0,0
4300,9974,9047,18,1,3,0,1,1,3,5,0,0,1,0,0,0,0,0
4400,9960,9221,20,2,2,0,8,4,10,1,0,1,0,0,0,0,0,0
4500,9967,9267,20,2,0,1,7,0,5,1,1,2,0,0,0,0,0,0
4600,9970,9264,15,2,2,1,4,7,7,4,2,0,0,0,0,0,0,0
4700,9973,9257,20,1,2,2,1,2,3,0,1,1,0,0,0,0,0,0
4800,9966,8120,20,2,3,4,5,1,6,1,0,0,0,0,0,0,0,0
4900,9964,8059,30,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0
5000,9966,8155,25,4,1,5,4,1,1,1,3,1,0,0,0,0,0,0
5100,9968,8163,25,6,0,5,1,3,4,4,2,0,0,0,0,0,0,0
5200,9958,8146,28,2,3,1,6,1,5,8,0,1,0,0,0,0,0,0
5300,9957,7476,32,2,2,1,7,0,1,2,1,1,0,0,0,0,0,0
5400,9959,7066,31,3,0,1,8,3,2,1,0,1,0,0,0,0,0,0
5500,9963,7152,30,1,0,0,2,1,3,1,2,1,0,0,0,0,0,0
5600,9950,7165,30,3,4,2,7,1,3,5,5,3,1,0,0,0,0,0
5700,9960,7161,31,0,2,0,1,1,6,0,0,1,0,0,0,0,0,0
5800,9947,6854,37,1,1,1,9,8,6,1,0,0,0,0,0,0,0,0
5900,9939,6219,50,1,4,1,4,3,2,2,1,1,0,0,0,0,0,0
6000,9937,6429,50,2,4,1,5,1,4,2,0,0,0,0,0,0,0,0
6100,9935,6518,49,3,5,1,4,2,6,4,1,1,0,0,0,0,0,0
6200,9942,6526,48,2,2,0,2,2,4,2,2,0,0,0,0,0,0,0
6300,9941,6480,44,4,2,0,3,2,7,3,3,0,0,0,0,0,0,0
6400,9952,5622,41,0,0,3,3,0,4,2,0,0,0,0,0,0,0,0
6500,9933,5811,52,2,2,1,11,2,2,1,0,0,0,0,0,0,0,0
6600,9943,5883,45,1,2,1,5,3,4,0,1,0,0,0,0,0,0,0
6700,9940,5909,44,3,2,0,6,4,4,6,4,1,0,0,0,0,0,0
6800,9941,5903,44,3,3,1,6,2,3,0,3,2,0,0,0,0,0,0
6900,9954,5242,36,2,0,0,2,0,5,3,3,0,0,0,0,0,0,0
7000,9949,5255,35,4,2,2,4,0,9,1,1,0,0,0,0,0,0,0
7100,9954,5409,35,3,3,1,3,2,3,2,2,1,0,0,0,0,0,0
7200,9942,5446,38,5,6,2,6,0,4,1,2,0,2,0,0,0,0,0
7300,9942,5459,37,11,3,0,7,1,9,2,1,1,1,0,0,0,0,0
7400,9942,5054,40,6,2,3,8,2,6,4,1,2,1,0,0,0,0,0
7500,9938,4870,47,7,5,0,3,1,5,0,2,0,0,0,0,0,0,0
7600,9945,4997,44,7,2,0,2,3,6,1,1,0,0,0,0,0,0,0
7700,9934,5021,50,8,1,0,6,1,7,2,1,0,1,0,0,0,0,0
7800,9947,5027,42,9,2,1,4,3,4,2,0,0,1,0,0,0,0,0
7900,9939,4862,45,6,4,0,7,1,5,3,0,0,0,0,0,0,0,0
8000,9931,4480,57,6,3,0,3,2,4,0,0,0,2,0,0,0,0,0
8100,9927,4613,56,12,3,1,6,2,7,0,1,0,0,0,0,0,0,0
8200,9928,4722,57,12,3,1,5,0,6,0,1,0,0,0,0,0,0,0
8300,9928,4740,58,12,4,0,9,0,1,0,0,0,0,0,0,0,0,0
8400,9920,4693,58,15,4,2,5,0,7,3,6,0,0,0,0,0,0,0
8500,9931,4123,53,14,4,1,6,2,5,1,1,1,0,0,0,0,0,0
8600,9918,4232,67,15,2,0,5,1,6,3,2,1,0,0,0,0,0,0
8700,9917,4251,71,15,2,1,4,3,6,0,0,0,0,0,0,0,0,0
8800,9902,4266,79,13,4,0,4,3,9,1,1,0,1,0,0,0,0,0
8900,9901,4252,85,17,4,3,5,0,4,5,1,0,0,0,0,0,0,0
9000,9830,3857,155,17,5,0,5,0,2,0,2,0,1,0,0,0,0,0
9100,9796,3845,181,16,6,1,5,0,11,0,1,0,0,0,0,0,0,0
9200,9799,3915,178,19,9,1,4,1,8,3,2,0,0,0,0,0,0,0
9300,9813,3958,169,16,1,0,9,0,3,11,5,0,0,0,0,0,0,0
9400,9803,3973,172,16,5,0,5,0,10,0,5,1,0,0,0,0,0,0
9500,9798,3872,175,10,8,0,7,2,8,2,3,0,1,0,0,0,0,0
9600,9800,3793,178,8,4,0,7,0,8,2,3,0,0,0,0,0,0,0
9700,9794,3861,186,8,5,0,5,1,6,4,4,2,0,0,0,0,0,0
9800,9780,3856,205,13,1,0,11,1,3,1,0,2,0,0,0,0,0,0
9900,9765,3846,212,13,8,2,9,3,3,1,3,0,0,0,0,0,0,0
10000,9754,3787,220,15,3,0,12,5,9,1,2,0,0,0,0,0,0,0
10100,9721,3676,250,20,4,1,10,5,11,1,4,0,0,0,0,0,0,0
10200,9724,3689,253,16,4,1,12,1,2,1,5,1,0,0,0,0,0,0
10300,9722,3708,249,16,1,1,19,4,6,1,2,2,1,0,0,0,0,0
