update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9977
600,10000,8187
700,10000,8198
800,10000,8198
900,10000,8197
1000,10000,8196
1100,10000,6806
1200,10000,6833
1300,10000,6833
1400,10000,6835
1500,10000,6833
1600,10000,5535
1700,10000,5789
1800,10000,5793
1900,10000,5791
2000,10000,5790
2100,10000,4704
2200,10000,4999
2300,10000,5011
2400,10000,5012
2500,10000,5015
2600,10000,4951
2700,10000,4354
2800,10000,4437
2900,10000,4440
3000,10000,4438
3100,10000,4426
3200,10000,3888
3300,10000,3997
3400,10000,4006
3500,10000,4005
3600,10000,3997
3700,10000,3350
3800,10000,3611
3900,10000,3654
4000,10000,3658
4100,10000,3660
4200,10000,3033
4300,10000,3303
4400,10000,3373
4500,10000,3389
4600,10000,3386
4700,10000,3325
4800,10000,3022
4900,10000,3126
5000,10000,3170
5100,10000,3176
5200,10000,3172
5300,10000,2784
5400,10000,2959
5500,10000,2997
5600,10000,3014
5700,10000,3012
5800,10000,2591
5900,10000,2793
6000,10000,2878
6100,10000,2895
6200,10000,2917
6300,10000,2513
6400,10000,2677
6500,10000,2770
6600,10000,2805
6700,10000,2824
6800,10000,2747
6900,10000,2551
7000,10000,2667
7100,10000,2735
7200,10000,2758
7300,10000,2763
7400,10000,2465
7500,10000,2617
7600,10000,2687
7700,10000,2706
7800,10000,2719
7900,10000,2375
8000,10000,2537
8100,10000,2642
8200,10000,2668
8300,10000,2681
8400,10000,2424
8500,10000,2510
8600,10000,2593
8700,10000,2640
8800,10000,2671
8900,10000,2637
9000,10000,2438
9100,10000,2536
9200,10000,2598
9300,10000,2631
9400,10000,2641
9500,10000,2415
9600,10000,2498
9700,10000,2551
9800,10000,2570
9900,10000,2601
10000,10000,2430
10100,10000,2493
10200,10000,2521
10300,10000,2536
10400,10000,2553
10500,10000,2519
10600,10000,2465
10700,10000,2502
10800,10000,2518
10900,10000,2535
11000,10000,2527
11100,10000,2451
11200,10000,2470
11300,10000,2471
11400,10000,2450
11500,10000,2441
11600,10000,2350
11700,10000,2344
11800,10000,2342
11900,10000,2316
12000,10000,2290
12100,10000,2229
12200,10000,2186
12300,10000,2163
12400,10000,2155
12500,10000,2130
12600,10000,2095
12700,10000,2053
12800,10000,2030
12900,10000,2013
13000,10000,1993
13100,10000,1972
13200,10000,1913
13300,10000,1892
13400,10000,1886
13500,10000,1873
13600,10000,1848
13700,10000,1789
13800,10000,1765
13900,10000,1742
14000,10000,1729
14100,10000,1721
14200,10000,1691
14300,10000,1655
14400,10000,1631
14500,10000,1610
14600,10000,1597
14700,10000,1576
14800,10000,1545
14900,10000,1522
15000,10000,1494
15100,10000,1470
15200,10000,1444
15300,10000,1405
15400,10000,1387
15500,10000,1361
15600,10000,1329
15700,10000,1314
15800,10000,1282
15900,10000,1261
16000,10000,1239
16100,10000,1231
16200,10000,1211
16300,10000,1183
16400,10000,1159
16500,10000,1144
16600,10000,1132
16700,10000,1119
16800,10000,1100
16900,10000,1082
17000,10000,1067
17100,10000,1053
17200,10000,1038
17300,10000,1017
17400,10000,1000
17500,10000,996
17600,10000,993
17700,10000,984
17800,10000,977
17900,10000,964
18000,10000,961
18100,10000,949
18200,10000,940
18300,10000,930
18400,10000,919
18500,10000,903
18600,10000,890
18700,10000,878
18800,10000,859
18900,10000,847
19000,10000,832
19100,10000,821
19200,10000,804
19300,10000,796
19400,10000,780
19500,10000,752
19600,10000,741
19700,10000,733
19800,10000,722
19900,10000,710
20000,10000,703
20100,10000,710
20200,10000,694
20300,10000,686
20400,10000,685
20500,10000,673
20600,10000,670
20700,10000,673
20800,10000,670
20900,10000,668
21000,10000,659
21100,10000,650
21200,10000,654
21300,10000,646
21400,10000,640
21500,10000,638
21600,10000,639
21700,10000,638
21800,10000,635
21900,10000,627
22000,10000,618
22100,10000,611
22200,10000,606
22300,10000,596
22400,10000,590
22500,10000,587
22600,10000,588
22700,10000,588
22800,10000,586
22900,10000,581
23000,10000,587
23100,10000,575
23200,10000,574
23300,10000,585
23400,10000,578
23500,10000,574
23600,10000,573
23700,10000,551
23800,10000,549
23900,10000,552
24000,10000,546
24100,10000,548
24200,10000,544
24300,10000,538
24400,10000,534
24500,10000,528
24600,10000,523
24700,10000,526
24800,10000,521
24900,10000,506
25000,10000,508
25100,10000,519
25200,10000,518
25300,10000,515
25400,10000,520
25500,10000,529
25600,10000,528
25700,10000,525
25800,10000,517
25900,10000,520
26000,10000,521
26100,10000,508
26200,10000,508
26300,10000,503
26400,10000,495
26500,10000,498
26600,10000,492
26700,10000,500
26800,10000,494
26900,10000,488
27000,10000,495
27100,10000,495
27200,10000,487
27300,10000,482
27400,10000,481
27500,10000,480
27600,10000,484
27700,10000,495
27800,10000,485
27900,10000,478
