update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200065,0,0,0,0
200,200075,0,0,0,0
300,200145,0,0,0,0
400,200110,0,0,0,0
500,200175,0,0,0,0
600,170560,0,0,0,0
700,161690,0,0,0,0
800,161770,0,0,0,0
900,161725,0,0,0,0
1000,161675,0,0,0,0
1100,145795,0,0,0,0
1200,131070,0,0,0,0
1300,131090,0,0,0,0
1400,131060,0,0,0,0
1500,131005,0,0,0,0
1600,124265,0,0,0,0
1700,106635,0,0,0,0
1800,107055,0,0,0,0
1900,107080,0,0,0,0
2000,106975,0,0,0,0
2100,106660,0,0,0,0
2200,88130,0,0,0,0
2300,88650,0,0,0,0
2400,88560,0,0,0,0
2500,88525,0,0,0,0
2600,88380,0,0,0,0
2700,75765,0,0,0,0
2800,73175,0,0,0,0
2900,73410,0,0,0,0
3000,73325,0,0,0,0
3100,73265,0,0,0,0
3200,66665,0,0,0,0
3300,61625,0,0,0,0
3400,62000,0,0,0,0
3500,62055,0,0,0,0
3600,61915,0,0,0,0
3700,58785,0,0,0,0
3800,52005,0,0,0,0
3900,52765,0,0,0,0
4000,52845,0,0,0,0
4100,52825,0,0,0,0
4200,52420,0,0,0,0
4300,44385,0,0,0,0
4400,45510,0,0,0,0
4500,45775,0,0,0,0
4600,45730,0,0,0,0
4700,45470,0,0,0,0
4800,39665,0,0,0,0
4900,39285,0,0,0,0
5000,39740,0,0,0,0
5100,39860,0,0,0,0
5200,39925,0,0,0,0
5300,36230,0,0,0,0
5400,34160,0,0,0,0
5500,34760,0,0,0,0
5600,34980,0,0,0,0
5700,35090,0,0,0,0
5800,33650,0,0,0,0
5900,30765,0,0,0,0
6000,31620,0,0,0,0
6100,31970,0,0,0,0
6200,32150,0,0,0,0
6300,32025,0,0,0,0
6400,27770,0,0,0,0
6500,28720,0,0,0,0
6600,29120,0,0,0,0
6700,29060,0,0,0,0
6800,29190,0,0,0,0
6900,26375,0,0,0,0
7000,26325,0,0,0,0
7100,26845,0,0,0,0
7200,27120,0,0,0,0
7300,27130,0,0,0,0
7400,25045,0,0,0,0
7500,23780,0,0,0,0
7600,24380,0,0,0,0
7700,24720,0,0,0,0
7800,24635,0,0,0,0
7900,23730,0,0,0,0
8000,21645,0,0,0,0
8100,22310,0,0,0,0
8200,22445,0,0,0,0
8300,22655,0,0,0,0
8400,22625,0,0,0,0
8500,20625,0,0,0,0
8600,20965,0,0,0,0
8700,21290,0,0,0,0
8800,21445,0,0,0,0
8900,21430,0,0,0,0
