update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10009,0,0,0
200,20028,0,0,0
300,20022,0,0,0
400,20016,0,0,0
500,20021,0,14,14
600,16737,0,2216,2216
700,17097,0,1,1
800,17088,0,0,0
900,17086,0,0,0
1000,17085,0,5,5
1100,15305,0,2202,2202
1200,14824,0,3,3
1300,14826,0,2,2
1400,14816,0,1,1
1500,14828,0,5,5
1600,13548,0,2165,2165
1700,12868,0,3,3
1800,12894,0,4,4
1900,12891,0,5,5
2000,12893,0,7,7
2100,12671,0,2068,2068
2200,10950,0,39,39
2300,11384,0,5,5
2400,11374,0,14,14
2500,11386,0,10,10
2600,11350,0,110,110
2700,9757,0,1975,1975
2800,10005,0,23,23
2900,9986,0,20,20
3000,9985,0,23,23
3100,9957,0,30,30
3200,8950,0,1971,1971
3300,8883,0,35,35
3400,8871,0,26,26
3500,8854,0,31,31
3600,8829,0,32,32
3700,8189,0,1883,1883
3800,7916,0,54,54
3900,7952,0,26,26
4000,7944,0,36,36
4100,7923,0,42,42
4200,7737,0,1758,1758
4300,6906,0,180,180
4400,7124,0,41,41
4500,7110,0,50,50
4600,7068,0,61,61
4700,7012,0,263,263
4800,6233,0,1568,1568
4900,6319,0,81,81
5000,6298,0,75,75
5100,6273,0,79,79
5200,6236,0,112,112
5300,5637,0,1629,1629
5400,5616,0,121,121
5500,5567,0,89,89
5600,5530,0,99,99
5700,5478,0,125,125
5800,5128,0,1475,1475
5900,4959,0,187,187
6000,4950,0,127,127
6100,4880,0,113,113
6200,4826,0,152,152
6300,4700,0,1189,1189
6400,4285,0,367,367
6500,4344,0,163,163
6600,4295,0,162,162
6700,4252,0,189,189
6800,4166,0,277,277
6900,3890,0,1020,1020
7000,3898,0,228,228
7100,3820,0,233,233
7200,3734,0,256,256
7300,3624,0,295,295
7400,3470,0,649,649
7500,3380,0,347,347
7600,3264,0,317,317
7700,3170,0,319,319
7800,3045,0,348,348
7900,2952,0,463,463
8000,2829,0,408,408
8100,2773,0,349,349
8200,2701,0,340,340
8300,2599,0,360,360
8400,2508,0,425,425
8500,2438,0,448,448
8600,2355,0,365,365
8700,2287,0,349,349
8800,2206,0,377,377
8900,2171,0,380,380
9000,2074,0,477,477
9100,2054,0,372,372
9200,1991,0,378,378
9300,1942,0,350,350
9400,1890,0,378,378
9500,1832,0,442,442
9600,1792,0,368,368
9700,1771,0,366,366
9800,1721,0,353,353
9900,1673,0,384,384
10000,1635,0,441,441
10100,1602,0,397,397
10200,1565,0,370,370
10300,1533,0,375,375
10400,1508,0,396,396
10500,1454,0,420,420
10600,1442,0,413,413
10700,1420,0,392,392
10800,1377,0,375,375
10900,1357,0,402,402
11000,1298,0,384,384
11100,1278,0,450,450
11200,1246,0,374,374
11300,1215,0,385,385
11400,1185,0,373,373
11500,1167,0,393,393
11600,1138,0,424,424
11700,1127,0,407,407
11800,1111,0,366,366
11900,1080,0,414,414
12000,1067,0,371,371
12100,1029,0,390,390
12200,1003,0,408,408
12300,998,0,387,387
12400,980,0,376,376
12500,967,0,387,387
12600,917,0,391,391
12700,888,0,418,418
12800,869,0,381,381
12900,870,0,384,384
13000,820,0,394,394
13100,828,0,399,399
13200,769,0,406,406
13300,762,0,397,397
13400,753,0,378,378
13500,724,0,387,387
13600,711,0,392,392
13700,705,0,382,382
13800,701,0,419,419
13900,687,0,362,362
14000,683,0,397,397
14100,681,0,388,388
14200,682,0,411,411
14300,679,0,372,372
14400,650,0,411,411
14500,654,0,368,368
14600,625,0,418,418
14700,641,0,396,396
14800,640,0,403,403
14900,640,0,380,380
15000,621,0,375,375
15100,602,0,420,420
15200,583,0,379,379
15300,563,0,415,415
15400,544,0,381,381
15500,554,0,400,400
15600,530,0,392,392
15700,551,0,391,391
15800,524,0,410,410
15900,526,0,389,389
16000,508,0,384,384
16100,478,0,395,395
16200,466,0,394,394
16300,474,0,391,391
16400,448,0,377,377
16500,434,0,392,392
16600,435,0,393,393
16700,410,0,400,400
16800,425,0,404,404
16900,430,0,381,381
17000,441,0,409,409
17100,439,0,390,390
17200,422,0,402,402
17300,415,0,397,397
17400,390,0,404,404
17500,383,0,412,412
17600,392,0,379,379
17700,387,0,408,408
17800,379,0,401,401
17900,397,0,418,418
18000,394,0,396,396
18100,412,0,410,410
18200,389,0,401,401
18300,383,0,418,418
18400,390,0,407,407
18500,386,0,392,392
18600,397,0,412,412
18700,412,0,416,416
18800,397,0,392,392
18900,379,0,404,404
19000,378,0,409,409
19100,390,0,402,402
19200,381,0,414,414
19300,381,0,411,411
19400,395,0,386,386
19500,374,0,420,420
19600,390,0,395,395
19700,384,0,412,412
19800,383,0,409,409
19900,355,0,405,405
20000,353,0,409,409
20100,364,0,396,396
20200,365,0,414,414
20300,352,0,399,399
20400,344,0,406,406
20500,376,0,404,404
20600,360,0,414,414
20700,360,0,389,389
20800,352,0,395,395
20900,363,0,408,408
21000,360,0,410,410
21100,347,0,412,412
21200,327,0,397,397
21300,345,0,424,424
21400,341,0,392,392
21500,336,0,418,418
21600,325,0,393,393
21700,357,0,403,403
21800,339,0,405,405
21900,351,0,396,396
22000,345,0,400,400
22100,339,0,420,420
22200,335,0,408,408
22300,333,0,392,392
22400,346,0,396,396
22500,321,0,404,404
22600,315,0,392,392
22700,335,0,374,374
22800,322,0,400,400
22900,312,0,385,385
23000,327,0,383,383
23100,289,0,413,413
23200,273,0,378,378
23300,272,0,427,427
23400,287,0,395,395
23500,297,0,416,416
23600,277,0,411,411
23700,255,0,419,419
23800,252,0,404,404
23900,248,0,385,385
24000,249,0,398,398
24100,248,0,383,383
24200,229,0,397,397
24300,208,0,380,380
24400,208,0,389,389
24500,199,0,407,407
24600,184,0,386,386
24700,192,0,389,389
24800,189,0,371,371
24900,186,0,398,398
25000,198,0,403,403
25100,183,0,382,382
25200,202,0,403,403
25300,207,0,383,383
25400,202,0,403,403
25500,203,0,408,408
25600,210,0,400,400
25700,217,0,422,422
25800,221,0,406,406
25900,212,0,409,409
26000,219,0,400,400
26100,218,0,400,400
26200,208,0,404,404
26300,194,0,412,412
26400,227,0,400,400
26500,216,0,418,418
26600,231,0,389,389
26700,236,0,418,418
26800,236,0,384,384
26900,247,0,427,427
27000,224,0,397,397
27100,210,0,401,401
27200,213,0,407,407
27300,216,0,408,408
27400,208,0,407,407
27500,203,0,405,405
27600,198,0,384,384
27700,188,0,399,399
27800,187,0,393,393
27900,184,0,405,405
28000,195,0,400,400
28100,203,0,395,395
28200,205,0,406,406
28300,208,0,397,397
28400,203,0,406,406
28500,206,0,398,398
28600,217,0,393,393
28700,209,0,414,414
28800,204,0,393,393
28900,190,0,383,383
29000,212,0,407,407
29100,219,0,379,379
29200,213,0,389,389
29300,221,0,381,381
29400,251,0,377,377
29500,269,0,369,369
29600,264,0,392,392
29700,262,0,355,355
29800,261,0,383,383
29900,270,0,375,375
30000,281,0,393,393
30100,261,0,384,384
30200,243,0,370,370
30300,231,0,393,393
30400,218,0,382,382
30500,212,0,371,371
30600,221,0,362,362
30700,208,0,366,366
30800,220,0,373,373
30900,217,0,376,376
31000,219,0,386,386
31100,210,0,371,371
31200,215,0,377,377
31300,241,0,386,386
31400,253,0,369,369
31500,275,0,386,386
31600,261,0,370,370
31700,259,0,384,384
31800,255,0,377,377
31900,258,0,374,374
32000,269,0,384,384
32100,282,0,375,375
32200,272,0,360,360
32300,286,0,356,356
32400,295,0,383,383
32500,284,0,376,376
32600,291,0,371,371
32700,292,0,383,383
32800,296,0,377,377
32900,282,0,382,382
33000,295,0,395,395
33100,301,0,374,374
33200,299,0,389,389
33300,285,0,397,397
33400,266,0,389,389
33500,270,0,395,395
33600,266,0,393,393
33700,284,0,419,419
33800,295,0,386,386
33900,283,0,411,411
34000,281,0,414,414
34100,290,0,395,395
34200,278,0,417,417
34300,270,0,399,399
34400,248,0,405,405
34500,256,0,386,386
34600,247,0,396,396
34700,245,0,389,389
34800,243,0,385,385
34900,236,0,394,394
35000,228,0,397,397
35100,236,0,372,372
35200,236,0,410,410
35300,233,0,387,387
35400,237,0,394,394
35500,261,0,404,404
35600,271,0,387,387
35700,283,0,380,380
35800,264,0,385,385
35900,289,0,413,413
36000,296,0,362,362
36100,286,0,405,405
36200,292,0,388,388
36300,290,0,386,386
36400,295,0,381,381
36500,292,0,385,385
36600,309,0,396,396
36700,299,0,377,377
36800,303,0,386,386
36900,297,0,373,373
37000,263,0,385,385
37100,255,0,394,394
37200,264,0,383,383
37300,254,0,401,401
37400,244,0,391,391
37500,244,0,381,381
37600,234,0,402,402
37700,222,0,385,385
37800,229,0,387,387
37900,242,0,396,396
38000,240,0,390,390
38100,234,0,407,407
38200,244,0,388,388
38300,233,0,393,393
38400,259,0,397,397
38500,263,0,394,394
38600,249,0,393,393
38700,258,0,395,395
38800,260,0,403,403
38900,260,0,394,394
39000,251,0,394,394
39100,256,0,393,393
39200,261,0,383,383
39300,253,0,409,409
39400,265,0,383,383
39500,267,0,406,406
39600,266,0,384,384
39700,263,0,393,393
39800,251,0,392,392
39900,254,0,380,380
40000,267,0,390,390
40100,271,0,395,395
40200,273,0,390,390
40300,272,0,391,391
40400,274,0,399,399
40500,264,0,384,384
40600,273,0,389,389
40700,271,0,405,405
40800,268,0,379,379
40900,260,0,406,406
41000,268,0,390,390
41100,283,0,394,394
41200,264,0,411,411
41300,249,0,405,405
41400,252,0,401,401
41500,261,0,401,401
41600,239,0,381,381
41700,219,0,400,400
41800,208,0,404,404
41900,204,0,389,389
42000,200,0,394,394
42100,184,0,397,397
42200,187,0,403,403
42300,197,0,388,388
42400,185,0,398,398
42500,173,0,403,403
42600,180,0,392,392
42700,171,0,392,392
42800,171,0,400,400
42900,158,0,398,398
43000,173,0,384,384
43100,194,0,398,398
43200,206,0,389,389
43300,202,0,411,411
43400,199,0,402,402
43500,196,0,395,395
43600,199,0,410,410
43700,219,0,394,394
43800,221,0,408,408
43900,212,0,398,398
44000,216,0,397,397
44100,222,0,407,407
44200,234,0,405,405
44300,217,0,410,410
44400,224,0,400,400
44500,236,0,407,407
