update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10004,0,0,0
200,20029,0,0,0
300,20018,0,0,0
400,20018,0,0,0
500,20014,0,0,0
600,16240,174,0,0
700,16093,9,0,0
800,16086,0,0,0
900,16087,0,0,0
1000,16090,1,0,0
1100,14463,205,0,0
1200,13079,33,0,0
1300,13090,1,0,0
1400,13092,1,0,0
1500,13085,0,0,0
1600,11972,38,0,0
1700,10594,218,0,0
1800,10667,3,0,0
1900,10674,3,0,0
2000,10678,1,0,0
2100,10576,5,0,0
2200,8649,309,0,0
2300,8748,17,0,0
2400,8748,8,0,0
2500,8742,2,0,0
2600,8734,2,0,0
2700,7245,261,0,0
2800,7288,91,0,0
2900,7312,5,0,0
3000,7323,2,0,0
3100,7321,2,0,0
3200,6534,236,0,0
3300,6088,135,0,0
3400,6139,18,0,0
3500,6138,4,0,0
3600,6136,3,0,0
3700,5674,90,0,0
3800,5057,286,0,0
3900,5208,49,0,0
4000,5215,9,0,0
4100,5207,4,0,0
4200,5115,11,0,0
4300,4325,324,0,0
4400,4470,70,0,0
4500,4519,27,0,0
4600,4527,10,0,0
4700,4518,8,0,0
4800,3790,246,0,0
4900,3839,142,0,0
5000,3912,52,0,0
5100,3939,12,0,0
5200,3928,12,0,0
5300,3542,181,0,0
5400,3358,190,0,0
5500,3439,64,0,0
5600,3470,17,0,0
5700,3474,16,0,0
5800,3234,78,0,0
5900,2935,258,0,0
6000,3049,89,0,0
6100,3085,52,0,0
6200,3098,24,0,0
6300,3029,24,0,0
6400,2570,239,0,0
6500,2673,124,0,0
6600,2711,51,0,0
6700,2729,32,0,0
6800,2729,23,0,0
6900,2377,205,0,0
7000,2434,144,0,0
7100,2500,69,0,0
7200,2527,37,0,0
7300,2527,18,0,0
7400,2269,123,0,0
7500,2143,173,0,0
7600,2234,82,0,0
7700,2296,60,0,0
7800,2303,35,0,0
7900,2173,74,0,0
8000,1986,195,0,0
8100,2075,99,0,0
8200,2122,68,0,0
8300,2153,35,0,0
8400,2088,32,0,0
8500,1824,199,0,0
8600,1921,143,0,0
8700,1985,72,0,0
8800,2006,61,0,0
8900,2016,35,0,0
9000,1751,151,0,0
9100,1766,151,0,0
9200,1803,93,0,0
9300,1839,50,0,0
9400,1850,49,0,0
9500,1707,80,0,0
9600,1629,136,0,0
9700,1701,101,0,0
9800,1749,79,0,0
9900,1777,60,0,0
10000,1722,69,0,0
10100,1614,142,0,0
10200,1651,107,0,0
10300,1693,93,0,0
10400,1740,51,0,0
10500,1726,64,0,0
10600,1605,139,0,0
10700,1655,113,0,0
10800,1698,103,0,0
10900,1734,88,0,0
11000,1759,74,0,0
11100,1640,111,0,0
11200,1624,114,0,0
11300,1661,108,0,0
11400,1699,83,0,0
11500,1731,72,0,0
11600,1705,90,0,0
11700,1631,119,0,0
11800,1675,117,0,0
11900,1670,98,0,0
12000,1681,89,0,0
12100,1672,68,0,0
12200,1576,109,0,0
12300,1587,105,0,0
12400,1598,87,0,0
12500,1615,84,0,0
12600,1595,71,0,0
12700,1541,92,0,0
12800,1554,97,0,0
12900,1559,99,0,0
13000,1577,78,0,0
13100,1589,60,0,0
13200,1543,85,0,0
13300,1549,88,0,0
13400,1553,74,0,0
13500,1565,63,0,0
13600,1554,61,0,0
13700,1506,70,0,0
13800,1453,71,0,0
13900,1438,84,0,0
14000,1452,74,0,0
14100,1458,47,0,0
14200,1447,51,0,0
14300,1388,64,0,0
14400,1375,44,0,0
14500,1369,74,0,0
14600,1382,63,0,0
14700,1344,33,0,0
14800,1301,56,0,0
14900,1275,61,0,0
15000,1281,58,0,0
15100,1266,49,0,0
15200,1263,50,0,0
15300,1235,46,0,0
15400,1194,62,0,0
15500,1186,56,0,0
15600,1160,52,0,0
15700,1153,60,0,0
15800,1162,54,0,0
15900,1137,64,0,0
16000,1121,55,0,0
16100,1157,44,0,0
16200,1158,50,0,0
16300,1159,33,0,0
16400,1132,43,0,0
