update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200050,0,0,0,0
200,200130,0,0,0,0
300,200130,0,0,0,0
400,200155,0,0,0,0
500,200150,0,0,0,0
600,170325,0,0,0,0
700,161400,0,0,0,0
800,161345,0,0,0,0
900,161380,0,0,0,0
1000,161305,0,0,0,0
1100,145545,0,0,0,0
1200,131050,0,0,0,0
1300,131095,0,0,0,0
1400,131125,0,0,0,0
1500,131090,0,0,0,0
1600,124380,0,0,0,0
1700,106635,0,0,0,0
1800,107180,0,0,0,0
1900,107195,0,0,0,0
2000,107215,0,0,0,0
2100,106835,0,0,0,0
2200,87815,0,0,0,0
2300,88650,0,0,0,0
2400,88710,0,0,0,0
2500,88720,0,0,0,0
2600,88580,0,0,0,0
2700,76075,0,0,0,0
2800,73385,0,0,0,0
2900,73555,0,0,0,0
3000,73560,0,0,0,0
3100,73550,0,0,0,0
3200,66690,0,0,0,0
3300,61595,0,0,0,0
3400,61955,0,0,0,0
3500,61945,0,0,0,0
3600,61900,0,0,0,0
3700,58905,0,0,0,0
3800,52000,0,0,0,0
3900,52790,0,0,0,0
4000,52945,0,0,0,0
4100,53010,0,0,0,0
4200,52640,0,0,0,0
4300,44885,0,0,0,0
4400,46215,0,0,0,0
4500,46505,0,0,0,0
4600,46625,0,0,0,0
4700,46585,0,0,0,0
4800,40690,0,0,0,0
4900,40205,0,0,0,0
5000,40570,0,0,0,0
5100,40535,0,0,0,0
5200,40485,0,0,0,0
5300,36885,0,0,0,0
5400,34720,0,0,0,0
5500,35220,0,0,0,0
5600,35165,0,0,0,0
5700,35250,0,0,0,0
5800,33630,0,0,0,0
5900,30360,0,0,0,0
6000,31115,0,0,0,0
6100,31280,0,0,0,0
6200,31280,0,0,0,0
6300,30990,0,0,0,0
6400,27045,0,0,0,0
6500,27640,0,0,0,0
6600,27615,0,0,0,0
6700,27805,0,0,0,0
6800,27625,0,0,0,0
6900,24795,0,0,0,0
7000,24480,0,0,0,0
7100,24655,0,0,0,0
7200,24765,0,0,0,0
7300,24670,0,0,0,0
7400,23240,0,0,0,0
7500,22520,0,0,0,0
7600,22820,0,0,0,0
7700,22755,0,0,0,0
7800,22635,0,0,0,0
7900,22100,0,0,0,0
8000,21155,0,0,0,0
8100,21105,0,0,0,0
8200,20870,0,0,0,0
8300,20585,0,0,0,0
8400,20490,0,0,0,0
8500,19835,0,0,0,0
8600,19910,0,0,0,0
8700,19950,0,0,0,0
8800,19640,0,0,0,0
8900,19305,0,0,0,0
9000,18835,0,0,0,0
9100,18245,0,0,0,0
9200,18095,0,0,0,0
9300,17805,0,0,0,0
9400,17255,0,0,0,0
9500,16600,0,0,0,0
9600,16160,0,0,0,0
9700,15605,0,0,0,0
9800,15265,0,0,0,0
9900,14925,0,0,0,0
10000,14545,0,0,0,0
10100,13965,0,0,0,0
10200,13555,0,0,0,0
10300,13225,0,0,0,0
10400,12860,0,0,0,0
10500,12625,0,0,0,0
10600,12385,0,0,0,0
10700,12070,0,0,0,0
10800,11800,0,0,0,0
10900,11605,0,0,0,0
11000,11155,0,0,0,0
11100,10725,0,0,0,0
11200,10525,0,0,0,0
11300,10305,0,0,0,0
11400,10055,0,0,0,0
11500,9890,0,0,0,0
11600,9540,0,0,0,0
11700,9230,0,0,0,0
11800,8930,0,0,0,0
11900,8485,0,0,0,0
12000,8235,0,0,0,0
12100,8010,0,0,0,0
12200,7740,0,0,0,0
12300,7370,0,0,0,0
12400,7195,0,0,0,0
12500,7030,0,0,0,0
12600,6815,0,0,0,0
12700,6615,0,0,0,0
12800,6390,0,0,0,0
12900,6090,0,0,0,0
13000,5930,0,0,0,0
13100,5860,0,0,0,0
13200,5745,0,0,0,0
13300,5640,0,0,0,0
13400,5495,0,0,0,0
13500,5390,0,0,0,0
13600,5275,0,0,0,0
13700,5130,0,0,0,0
13800,5060,0,0,0,0
13900,5015,0,0,0,0
14000,5050,0,0,0,0
14100,5040,0,0,0,0
14200,4950,0,0,0,0
14300,4745,0,0,0,0
14400,4620,0,0,0,0
14500,4575,0,0,0,0
14600,4505,0,0,0,0
14700,4400,0,0,0,0
14800,4380,0,0,0,0
14900,4140,0,0,0,0
15000,3975,0,0,0,0
15100,3895,0,0,0,0
15200,3820,0,0,0,0
15300,3710,0,0,0,0
15400,3745,0,0,0,0
15500,3740,0,0,0,0
15600,3710,0,0,0,0
15700,3665,0,0,0,0
15800,3555,0,0,0,0
15900,3475,0,0,0,0
16000,3440,0,0,0,0
16100,3465,0,0,0,0
16200,3295,0,0,0,0
16300,3245,0,0,0,0
16400,3120,0,0,0,0
16500,3125,0,0,0,0
16600,3055,0,0,0,0
16700,3000,0,0,0,0
16800,2945,0,0,0,0
16900,2900,0,0,0,0
17000,2870,0,0,0,0
17100,2790,0,0,0,0
17200,2760,0,0,0,0
17300,2740,0,0,0,0
17400,2725,0,0,0,0
17500,2660,0,0,0,0
17600,2550,0,0,0,0
17700,2455,0,0,0,0
17800,2350,0,0,0,0
17900,2295,0,0,0,0
18000,2300,0,0,0,0
18100,2310,0,0,0,0
18200,2350,0,0,0,0
18300,2270,0,0,0,0
18400,2310,0,0,0,0
18500,2270,0,0,0,0
18600,2195,0,0,0,0
18700,2150,0,0,0,0
18800,2105,0,0,0,0
18900,2150,0,0,0,0
19000,2055,0,0,0,0
19100,2085,0,0,0,0
19200,2080,0,0,0,0
19300,2080,0,0,0,0
19400,2015,0,0,0,0
19500,1965,0,0,0,0
19600,1895,0,0,0,0
19700,1845,0,0,0,0
19800,1805,0,0,0,0
19900,1715,0,0,0,0
20000,1665,0,0,0,0
20100,1600,0,0,0,0
20200,1605,0,0,0,0
20300,1555,0,0,0,0
20400,1575,0,0,0,0
20500,1495,0,0,0,0
20600,1540,0,0,0,0
20700,1590,0,0,0,0
20800,1565,0,0,0,0
20900,1530,0,0,0,0
21000,1595,0,0,0,0
21100,1580,0,0,0,0
21200,1635,0,0,0,0
21300,1595,0,0,0,0
21400,1545,0,0,0,0
21500,1430,0,0,0,0
21600,1385,0,0,0,0
21700,1345,0,0,0,0
21800,1350,0,0,0,0
21900,1335,0,0,0,0
22000,1295,0,0,0,0
22100,1310,0,0,0,0
22200,1305,0,0,0,0
