update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200065,0,0,0,0
200,200075,0,0,0,0
300,200145,0,0,0,0
400,200110,0,0,0,0
500,200175,0,0,0,0
600,179765,0,0,0,0
700,173055,0,0,0,0
800,173070,0,0,0,0
900,173065,0,0,0,0
1000,173040,0,0,0,0
1100,161635,0,0,0,0
1200,150530,0,0,0,0
1300,150460,0,0,0,0
1400,150455,0,0,0,0
1500,150475,0,0,0,0
1600,146025,0,0,0,0
1700,133060,0,0,0,0
1800,133005,0,0,0,0
1900,132960,0,0,0,0
2000,132920,0,0,0,0
2100,132750,0,0,0,0
2200,118330,0,0,0,0
2300,118205,0,0,0,0
2400,118205,0,0,0,0
2500,118215,0,0,0,0
2600,118120,0,0,0,0
2700,108280,0,0,0,0
2800,105255,0,0,0,0
2900,105170,0,0,0,0
3000,105240,0,0,0,0
3100,105185,0,0,0,0
3200,100160,0,0,0,0
3300,95405,0,0,0,0
3400,95465,0,0,0,0
3500,95430,0,0,0,0
3600,95365,0,0,0,0
3700,92790,0,0,0,0
3800,86070,0,0,0,0
3900,85915,0,0,0,0
4000,85885,0,0,0,0
4100,85800,0,0,0,0
4200,85525,0,0,0,0
4300,78220,0,0,0,0
4400,78220,0,0,0,0
4500,78065,0,0,0,0
4600,78140,0,0,0,0
4700,77760,0,0,0,0
4800,72375,0,0,0,0
4900,70475,0,0,0,0
5000,70295,0,0,0,0
5100,70335,0,0,0,0
5200,70170,0,0,0,0
5300,66715,0,0,0,0
5400,63690,0,0,0,0
5500,63550,0,0,0,0
5600,63300,0,0,0,0
5700,63000,0,0,0,0
5800,61570,0,0,0,0
5900,58205,0,0,0,0
6000,57985,0,0,0,0
6100,57845,0,0,0,0
6200,57745,0,0,0,0
6300,57230,0,0,0,0
6400,52325,0,0,0,0
6500,52070,0,0,0,0
6600,51890,0,0,0,0
6700,51705,0,0,0,0
6800,51465,0,0,0,0
6900,47980,0,0,0,0
7000,46940,0,0,0,0
7100,46685,0,0,0,0
7200,46645,0,0,0,0
7300,46225,0,0,0,0
7400,44180,0,0,0,0
7500,42225,0,0,0,0
7600,41995,0,0,0,0
7700,41570,0,0,0,0
7800,41245,0,0,0,0
7900,40250,0,0,0,0
8000,38415,0,0,0,0
8100,38130,0,0,0,0
8200,37675,0,0,0,0
8300,37230,0,0,0,0
8400,36840,0,0,0,0
8500,34260,0,0,0,0
8600,33975,0,0,0,0
8700,33665,0,0,0,0
8800,33150,0,0,0,0
8900,32700,0,0,0,0
