update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10016,0,0,0
200,20022,0,0,0
300,20018,0,0,0
400,20021,0,0,0
500,20023,0,29,29
600,16731,0,2215,2215
700,17085,0,0,0
800,17076,0,1,1
900,17073,0,0,0
1000,17074,0,4,4
1100,15225,0,2201,2201
1200,14699,0,1,1
1300,14702,0,2,2
1400,14704,0,0,0
1500,14700,0,5,5
1600,13484,0,2154,2154
1700,12778,0,3,3
1800,12818,0,6,6
1900,12802,0,1,1
2000,12817,0,4,4
2100,12617,0,2083,2083
2200,10820,0,42,42
2300,11246,0,2,2
2400,11250,0,4,4
2500,11242,0,7,7
2600,11233,0,110,110
2700,9657,0,1969,1969
2800,9875,0,6,6
2900,9868,0,7,7
3000,9850,0,6,6
3100,9852,0,30,30
3200,8699,0,2042,2042
3300,8686,0,13,13
3400,8680,0,8,8
3500,8673,0,5,5
3600,8675,0,19,19
3700,8048,0,1983,1983
3800,7772,0,29,29
3900,7805,0,10,10
4000,7816,0,13,13
4100,7799,0,17,17
4200,7611,0,1882,1882
4300,6739,0,138,138
4400,7012,0,11,11
4500,7005,0,14,14
4600,7008,0,22,22
4700,6972,0,213,213
4800,6137,0,1781,1781
4900,6310,0,23,23
5000,6302,0,20,20
5100,6306,0,28,28
5200,6290,0,68,68
5300,5655,0,1884,1884
5400,5723,0,45,45
5500,5724,0,20,20
5600,5712,0,26,26
5700,5692,0,45,45
5800,5293,0,1815,1815
5900,5081,0,106,106
6000,5106,0,39,39
6100,5098,0,20,20
6200,5095,0,40,40
6300,4968,0,1579,1579
6400,4472,0,343,343
6500,4610,0,50,50
6600,4604,0,38,38
6700,4582,0,60,60
6800,4536,0,304,304
6900,4076,0,1545,1545
7000,4173,0,76,76
7100,4154,0,55,55
7200,4142,0,69,69
7300,4134,0,120,120
7400,3739,0,1709,1709
7500,3746,0,88,88
7600,3715,0,70,70
7700,3704,0,67,67
7800,3668,0,91,91
7900,3428,0,1623,1623
8000,3301,0,212,212
8100,3286,0,79,79
8200,3270,0,76,76
8300,3248,0,116,116
8400,3152,0,1277,1277
8500,2831,0,512,512
8600,2919,0,85,85
8700,2897,0,105,105
8800,2859,0,99,99
8900,2813,0,313,313
9000,2567,0,1401,1401
9100,2604,0,126,126
9200,2578,0,117,117
9300,2547,0,113,113
9400,2517,0,206,206
9500,2274,0,1421,1421
9600,2290,0,183,183
9700,2266,0,114,114
9800,2244,0,161,161
9900,2212,0,161,161
10000,2126,0,1227,1227
10100,2066,0,325,325
10200,2061,0,147,147
10300,2011,0,184,184
10400,1977,0,181,181
10500,1917,0,737,737
10600,1755,0,683,683
10700,1771,0,197,197
10800,1744,0,242,242
10900,1720,0,235,235
11000,1694,0,289,289
11100,1580,0,958,958
11200,1550,0,265,265
11300,1523,0,264,264
11400,1497,0,273,273
11500,1443,0,287,287
11600,1372,0,735,735
11700,1349,0,356,356
11800,1337,0,287,287
11900,1303,0,253,253
12000,1271,0,319,319
12100,1261,0,556,556
12200,1207,0,522,522
12300,1206,0,285,285
12400,1194,0,298,298
12500,1163,0,314,314
12600,1142,0,424,424
12700,1103,0,627,627
12800,1089,0,321,321
12900,1060,0,314,314
13000,1045,0,329,329
13100,1009,0,366,366
13200,959,0,626,626
13300,941,0,360,360
13400,932,0,341,341
