update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200055,0,0,0,0
200,200100,0,0,0,0
300,200085,0,0,0,0
400,200130,0,0,0,0
500,200135,0,0,0,0
600,179695,0,0,0,0
700,172960,0,0,0,0
800,172910,0,0,0,0
900,172960,0,0,0,0
1000,172885,0,0,0,0
1100,161885,0,0,0,0
1200,151100,0,0,0,0
1300,151065,0,0,0,0
1400,151080,0,0,0,0
1500,151090,0,0,0,0
1600,146265,0,0,0,0
1700,132965,0,0,0,0
1800,132845,0,0,0,0
1900,132790,0,0,0,0
2000,132735,0,0,0,0
2100,132475,0,0,0,0
2200,118560,0,0,0,0
2300,118525,0,0,0,0
2400,118350,0,0,0,0
2500,118315,0,0,0,0
2600,118205,0,0,0,0
2700,108655,0,0,0,0
2800,105670,0,0,0,0
2900,105590,0,0,0,0
3000,105540,0,0,0,0
3100,105395,0,0,0,0
3200,99810,0,0,0,0
3300,94320,0,0,0,0
3400,94315,0,0,0,0
3500,94130,0,0,0,0
3600,94020,0,0,0,0
3700,91525,0,0,0,0
3800,84840,0,0,0,0
3900,84780,0,0,0,0
4000,84570,0,0,0,0
4100,84435,0,0,0,0
4200,83985,0,0,0,0
4300,76980,0,0,0,0
4400,76775,0,0,0,0
4500,76660,0,0,0,0
4600,76420,0,0,0,0
4700,76125,0,0,0,0
4800,71430,0,0,0,0
4900,70040,0,0,0,0
5000,69875,0,0,0,0
5100,69710,0,0,0,0
5200,69405,0,0,0,0
5300,66055,0,0,0,0
5400,63090,0,0,0,0
5500,62790,0,0,0,0
5600,62605,0,0,0,0
5700,62360,0,0,0,0
5800,60625,0,0,0,0
5900,56550,0,0,0,0
6000,56240,0,0,0,0
6100,55955,0,0,0,0
6200,55725,0,0,0,0
6300,55175,0,0,0,0
6400,51660,0,0,0,0
6500,51370,0,0,0,0
6600,51155,0,0,0,0
6700,50655,0,0,0,0
6800,50245,0,0,0,0
6900,47025,0,0,0,0
7000,45905,0,0,0,0
7100,45570,0,0,0,0
7200,45305,0,0,0,0
7300,44865,0,0,0,0
7400,42895,0,0,0,0
7500,40960,0,0,0,0
7600,40810,0,0,0,0
7700,40355,0,0,0,0
7800,40045,0,0,0,0
7900,39025,0,0,0,0
8000,36405,0,0,0,0
8100,36240,0,0,0,0
8200,35970,0,0,0,0
8300,35545,0,0,0,0
8400,34690,0,0,0,0
8500,32540,0,0,0,0
8600,31600,0,0,0,0
8700,30635,0,0,0,0
8800,29920,0,0,0,0
8900,29030,0,0,0,0
9000,27975,0,0,0,0
9100,27100,0,0,0,0
9200,26520,0,0,0,0
9300,25845,0,0,0,0
9400,25090,0,0,0,0
9500,24530,0,0,0,0
9600,23980,0,0,0,0
9700,23405,0,0,0,0
9800,22820,0,0,0,0
9900,22005,0,0,0,0
10000,21260,0,0,0,0
10100,20465,0,0,0,0
10200,19750,0,0,0,0
10300,19430,0,0,0,0
10400,18890,0,0,0,0
10500,18295,0,0,0,0
10600,17790,0,0,0,0
10700,17255,0,0,0,0
10800,17025,0,0,0,0
10900,16625,0,0,0,0
11000,16195,0,0,0,0
11100,15835,0,0,0,0
11200,15215,0,0,0,0
11300,14770,0,0,0,0
11400,14450,0,0,0,0
11500,14075,0,0,0,0
11600,13880,0,0,0,0
11700,13555,0,0,0,0
11800,12985,0,0,0,0
11900,12770,0,0,0,0
12000,12320,0,0,0,0
12100,11925,0,0,0,0
12200,11745,0,0,0,0
12300,11390,0,0,0,0
12400,11210,0,0,0,0
12500,11045,0,0,0,0
12600,10785,0,0,0,0
12700,10450,0,0,0,0
12800,10275,0,0,0,0
12900,9985,0,0,0,0
13000,9750,0,0,0,0
13100,9600,0,0,0,0
13200,9470,0,0,0,0
13300,9075,0,0,0,0
13400,8875,0,0,0,0
13500,8535,0,0,0,0
13600,8370,0,0,0,0
13700,8110,0,0,0,0
13800,7880,0,0,0,0
13900,7690,0,0,0,0
14000,7685,0,0,0,0
14100,7680,0,0,0,0
14200,7465,0,0,0,0
14300,7470,0,0,0,0
14400,7245,0,0,0,0
14500,7055,0,0,0,0
14600,6935,0,0,0,0
14700,6840,0,0,0,0
14800,6535,0,0,0,0
14900,6360,0,0,0,0
15000,6005,0,0,0,0
15100,5800,0,0,0,0
15200,5840,0,0,0,0
15300,5670,0,0,0,0
15400,5580,0,0,0,0
15500,5675,0,0,0,0
15600,5570,0,0,0,0
15700,5400,0,0,0,0
15800,5380,0,0,0,0
15900,5205,0,0,0,0
16000,5155,0,0,0,0
16100,4980,0,0,0,0
16200,5105,0,0,0,0
16300,5060,0,0,0,0
16400,4990,0,0,0,0
16500,5050,0,0,0,0
16600,5020,0,0,0,0
16700,5055,0,0,0,0
16800,5010,0,0,0,0
16900,4905,0,0,0,0
17000,4910,0,0,0,0
17100,5075,0,0,0,0
17200,5150,0,0,0,0
17300,5125,0,0,0,0
17400,5205,0,0,0,0
17500,5060,0,0,0,0
17600,5190,0,0,0,0
17700,5110,0,0,0,0
17800,5005,0,0,0,0
17900,4985,0,0,0,0
18000,5010,0,0,0,0
18100,5125,0,0,0,0
18200,5030,0,0,0,0
18300,4960,0,0,0,0
18400,5060,0,0,0,0
18500,5185,0,0,0,0
18600,4965,0,0,0,0
18700,4930,0,0,0,0
18800,4735,0,0,0,0
18900,4765,0,0,0,0
19000,4500,0,0,0,0
19100,4440,0,0,0,0
19200,4275,0,0,0,0
19300,4215,0,0,0,0
19400,3925,0,0,0,0
19500,3770,0,0,0,0
19600,3750,0,0,0,0
19700,3930,0,0,0,0
19800,3935,0,0,0,0
19900,3940,0,0,0,0
20000,4030,0,0,0,0
20100,3995,0,0,0,0
20200,3710,0,0,0,0
20300,3640,0,0,0,0
20400,3615,0,0,0,0
20500,3710,0,0,0,0
20600,3675,0,0,0,0
20700,3720,0,0,0,0
20800,3700,0,0,0,0
20900,3655,0,0,0,0
21000,3695,0,0,0,0
21100,3785,0,0,0,0
21200,3775,0,0,0,0
21300,4010,0,0,0,0
21400,4170,0,0,0,0
21500,4205,0,0,0,0
21600,4075,0,0,0,0
21700,3820,0,0,0,0
21800,3500,0,0,0,0
21900,3620,0,0,0,0
22000,3795,0,0,0,0
22100,3935,0,0,0,0
22200,3850,0,0,0,0
22300,4010,0,0,0,0
22400,4290,0,0,0,0
22500,4450,0,0,0,0
22600,4390,0,0,0,0
22700,4415,0,0,0,0
22800,4260,0,0,0,0
22900,4225,0,0,0,0
23000,4265,0,0,0,0
23100,4355,0,0,0,0
23200,4315,0,0,0,0
23300,4700,0,0,0,0
23400,4765,0,0,0,0
23500,4615,0,0,0,0
23600,4615,0,0,0,0
23700,4665,0,0,0,0
23800,4405,0,0,0,0
23900,4425,0,0,0,0
24000,4200,0,0,0,0
24100,4410,0,0,0,0
24200,4445,0,0,0,0
24300,4455,0,0,0,0
24400,4500,0,0,0,0
24500,4300,0,0,0,0
24600,4285,0,0,0,0
24700,4230,0,0,0,0
24800,4260,0,0,0,0
24900,4140,0,0,0,0
25000,4290,0,0,0,0
25100,4205,0,0,0,0
25200,4290,0,0,0,0
25300,4180,0,0,0,0
25400,4230,0,0,0,0
25500,4295,0,0,0,0
25600,4315,0,0,0,0
25700,4290,0,0,0,0
25800,4115,0,0,0,0
25900,4265,0,0,0,0
26000,4425,0,0,0,0
26100,4435,0,0,0,0
26200,4575,0,0,0,0
26300,4530,0,0,0,0
26400,4615,0,0,0,0
26500,4480,0,0,0,0
26600,4565,0,0,0,0
26700,4400,0,0,0,0
26800,4380,0,0,0,0
26900,4330,0,0,0,0
27000,4440,0,0,0,0
27100,4560,0,0,0,0
27200,4630,0,0,0,0
27300,4645,0,0,0,0
27400,4505,0,0,0,0
27500,4560,0,0,0,0
27600,4465,0,0,0,0
27700,4385,0,0,0,0
27800,4690,0,0,0,0
27900,4405,0,0,0,0
28000,4365,0,0,0,0
28100,4715,0,0,0,0
28200,4640,0,0,0,0
28300,4560,0,0,0,0
28400,4465,0,0,0,0
28500,4700,0,0,0,0
28600,4590,0,0,0,0
28700,4480,0,0,0,0
28800,4430,0,0,0,0
28900,4320,0,0,0,0
29000,4240,0,0,0,0
29100,4310,0,0,0,0
29200,4360,0,0,0,0
29300,4270,0,0,0,0
29400,4255,0,0,0,0
29500,3995,0,0,0,0
29600,4030,0,0,0,0
29700,4085,0,0,0,0
29800,4075,0,0,0,0
29900,4025,0,0,0,0
30000,3890,0,0,0,0
30100,3825,0,0,0,0
30200,3795,0,0,0,0
30300,3855,0,0,0,0
30400,3905,0,0,0,0
30500,4100,0,0,0,0
30600,4045,0,0,0,0
30700,3750,0,0,0,0
30800,3725,0,0,0,0
30900,3770,0,0,0,0
31000,3920,0,0,0,0
31100,4025,0,0,0,0
31200,4050,0,0,0,0
31300,3985,0,0,0,0
