update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9996,40000,0,0,3,8,0,1,2,8,1,0,0,0,0,0,0,0
200,9996,40000,0,0,2,5,1,7,0,6,1,6,0,0,0,0,0,0
300,9991,40000,0,0,2,7,1,2,3,9,3,2,0,0,0,0,0,0
400,9990,40000,0,0,5,4,2,4,1,4,2,2,0,0,0,0,0,0
500,9995,40000,0,0,1,13,1,5,1,9,2,9,0,0,0,0,0,0
600,9994,35910,0,3,1,4,1,5,4,6,0,4,0,0,0,0,0,0
700,9992,34562,0,6,4,6,1,4,2,13,1,3,0,0,0,0,0,0
800,9996,34557,0,4,0,6,0,4,3,10,1,2,0,0,0,0,0,0
900,9993,34551,2,5,2,10,1,7,2,7,0,4,0,0,0,0,0,0
1000,9989,34555,0,9,4,6,3,5,2,4,2,4,0,0,0,0,0,0
1100,9992,32338,0,8,0,10,2,4,3,10,3,2,0,0,0,0,0,0
1200,9992,30201,0,11,2,10,2,3,3,5,1,4,0,0,0,0,0,0
1300,9997,30196,1,10,2,4,0,3,0,10,0,3,0,0,0,0,0,0
1400,9993,30199,0,11,2,7,2,3,3,9,0,3,0,0,0,0,0,0
1500,9996,30206,0,8,3,8,0,8,1,4,0,1,0,0,0,0,0,0
1600,9992,29289,1,17,4,3,0,4,2,8,1,7,0,0,0,0,0,0
1700,9990,26686,4,13,1,7,2,9,1,2,2,1,0,1,0,0,0,0
1800,9983,26671,6,9,2,1,2,6,2,5,5,5,0,0,0,0,0,0
1900,9983,26671,5,10,2,6,6,5,3,6,1,2,0,0,0,0,0,0
2000,9991,26653,5,14,2,5,0,4,2,6,0,2,0,0,0,0,0,0
2100,9987,26603,4,9,3,5,3,6,2,6,1,1,0,0,0,0,0,0
2200,9984,23751,8,8,2,4,3,5,1,4,2,6,0,2,0,0,0,0
2300,9977,23760,10,9,2,4,5,8,5,6,1,1,0,0,0,0,0,0
2400,9979,23757,8,10,6,2,3,5,2,10,2,3,0,0,0,0,0,0
2500,9980,23745,10,11,3,4,2,6,5,7,0,2,0,0,0,0,0,0
2600,9978,23721,8,13,6,7,1,3,6,8,1,2,0,0,0,0,0,0
2700,9984,21834,9,16,0,6,5,4,1,8,1,2,0,0,0,0,0,0
2800,9979,21254,10,17,1,6,4,5,6,3,0,1,0,0,0,0,0,0
2900,9983,21247,11,12,1,5,2,7,0,3,3,3,0,0,0,0,0,0
3000,9983,21242,9,16,1,2,0,6,6,4,1,2,0,0,0,0,0,0
3100,9985,21224,11,10,1,7,1,4,2,8,0,2,0,0,0,0,0,0
3200,9975,20249,16,16,3,2,3,6,3,2,0,3,0,0,0,0,0,0
3300,9963,19308,24,18,0,4,6,3,6,4,1,1,0,0,0,0,0,0
3400,9962,19294,26,14,4,5,0,7,6,10,2,1,0,0,0,0,0,0
3500,9964,19281,25,17,1,4,4,8,5,3,1,3,0,0,0,0,0,0
3600,9962,19276,26,18,2,2,7,7,3,9,0,3,0,0,0,0,0,0
3700,9968,18688,25,17,3,4,3,9,1,5,0,3,0,0,0,0,0,0
3800,9959,17191,24,26,1,4,11,4,2,4,3,1,0,0,0,0,0,0
3900,9958,17170,25,25,3,5,12,4,1,3,1,2,0,0,0,0,0,0
4000,9953,17131,27,23,0,5,10,8,10,9,0,1,0,1,0,0,0,0
4100,9952,17122,27,23,1,7,15,4,3,8,2,3,0,0,0,0,0,0
4200,9959,17071,25,22,4,3,8,2,4,3,0,4,0,0,0,0,0,0
4300,9961,15395,24,32,1,8,10,7,4,10,0,1,0,0,0,0,0,0
4400,9958,15365,26,35,0,4,8,3,5,5,3,1,0,0,0,0,0,0
4500,9955,15348,27,33,3,1,12,6,2,5,1,2,0,0,0,0,0,0
4600,9951,15338,27,32,4,2,13,2,2,4,3,5,0,0,0,0,0,0
4700,9951,15323,31,36,3,4,12,7,2,7,1,1,0,0,0,0,0,0
4800,9956,14275,25,36,3,1,12,7,4,8,0,1,0,0,0,0,0,0
4900,9954,13954,27,34,3,4,10,10,5,6,0,1,1,0,0,0,0,0
5000,9960,13938,26,38,2,0,9,11,2,3,1,1,0,0,0,0,0,0
5100,9949,13922,27,33,2,3,15,5,5,10,2,2,0,0,0,0,0,0
5200,9956,13908,27,35,1,2,9,3,4,5,1,8,2,0,0,0,0,0
5300,9947,13376,32,35,3,4,13,5,4,6,1,4,0,0,0,0,0,0
5400,9940,12812,41,33,2,4,9,7,7,8,1,1,0,0,0,0,0,0
5500,9942,12801,39,36,3,2,9,3,5,3,2,4,0,0,0,0,0,0
5600,9931,12779,51,34,4,3,10,0,1,7,3,3,0,0,0,0,0,0
5700,9928,12745,48,35,4,2,10,5,7,5,3,5,0,0,0,0,0,0
5800,9940,12379,48,33,2,1,8,4,2,2,0,2,0,0,0,0,0,0
5900,9936,11645,47,43,0,1,5,6,11,2,0,1,1,0,0,0,0,0
6000,9919,11616,69,39,3,8,2,4,2,1,5,1,0,0,0,0,0,0
6100,9923,11603,66,38,1,1,6,4,3,5,1,3,0,0,0,0,0,0
6200,9915,11576,72,27,4,0,1,9,6,8,2,1,0,1,0,0,0,0
6300,9913,11473,73,31,2,3,1,2,9,4,2,1,0,0,0,0,0,0
6400,9916,10477,68,35,3,1,4,1,9,11,0,3,0,0,0,0,0,0
6500,9907,10412,79,30,5,3,2,6,6,5,1,1,0,0,0,0,0,0
6600,9905,10392,88,30,2,1,2,7,2,5,1,2,0,0,0,0,0,0
6700,9901,10360,85,35,2,4,2,5,6,5,1,1,3,0,0,0,0,0
6800,9901,10326,88,37,0,2,4,5,5,11,1,2,1,0,0,0,0,0
6900,9897,9701,90,36,2,3,7,7,3,1,1,4,0,0,0,0,0,0
7000,9912,9500,77,39,1,5,5,7,5,10,0,2,0,0,0,0,0,0
7100,9906,9479,83,36,1,2,3,3,7,2,0,0,0,0,0,0,0,0
7200,9911,9443,78,31,5,5,5,9,1,4,0,2,0,0,0,0,0,0
7300,9909,9408,76,29,1,5,6,6,8,6,0,0,0,0,0,0,0,0
7400,9902,8967,83,39,3,5,7,8,4,4,1,2,0,0,0,0,0,0
7500,9905,8601,81,41,4,2,6,8,3,11,1,2,0,0,0,0,0,0
7600,9890,8559,93,34,1,3,5,3,9,6,2,0,0,0,0,0,0,0
7700,9884,8500,97,43,1,2,12,4,4,7,2,1,0,0,0,0,0,0
7800,9893,8460,99,46,2,6,2,3,3,5,1,4,0,1,0,0,0,0
7900,9889,8248,101,44,1,3,4,11,5,4,0,7,0,0,0,0,0,0
8000,9876,7852,106,43,5,4,9,8,2,6,0,0,2,0,0,0,0,0
8100,9862,7826,117,43,3,1,9,5,6,10,2,0,1,0,0,0,0,0
8200,9860,7800,119,45,5,4,10,3,5,5,1,1,0,0,0,0,0,0
8300,9850,7777,129,43,2,2,11,3,5,3,3,1,0,1,0,0,0,0
8400,9862,7649,124,42,2,3,7,0,5,3,0,8,0,0,0,0,0,0
8500,9863,7180,119,40,3,4,8,11,4,11,3,0,0,0,0,0,0,0
8600,9853,7077,125,38,2,2,12,7,4,8,4,4,0,0,0,0,0,0
8700,9859,7032,123,45,3,2,6,0,7,5,2,2,0,0,0,0,0,0
8800,9858,6953,125,44,6,3,9,3,2,6,0,2,0,0,0,0,0,0
8900,9856,6882,122,38,11,5,7,1,2,7,2,1,0,0,0,0,0,0
9000,9864,6514,114,49,11,5,5,4,5,8,1,4,0,0,0,0,0,0
9100,9832,6318,131,51,13,6,8,7,13,7,3,1,0,0,0,0,0,0
9200,9837,6274,140,50,10,2,4,12,6,4,3,2,0,0,0,0,0,0
9300,9835,6217,140,56,12,4,4,7,3,8,4,4,2,1,0,0,0,0
9400,9841,6104,136,50,14,3,3,3,6,6,0,2,0,0,0,0,0,0
9500,9823,5845,149,48,14,4,8,3,2,5,4,4,0,0,0,0,0,0
9600,9816,5528,154,46,21,1,3,11,5,2,1,7,0,0,0,0,0,0
9700,9813,5503,153,44,19,6,7,14,4,7,3,0,1,0,0,0,0,0
9800,9807,5438,160,55,20,4,6,5,6,8,1,1,0,0,0,0,0,0
9900,9794,5376,168,46,17,5,16,9,3,7,2,5,0,0,0,0,0,0
10000,9812,5228,159,49,11,8,13,3,5,5,0,1,0,0,0,0,0,0
10100,9819,4937,151,42,3,6,15,8,8,11,4,3,0,0,0,0,0,0
10200,9818,4859,153,50,4,3,15,10,7,10,3,6,0,0,0,0,0,0
10300,9814,4776,151,50,8,6,15,3,9,7,3,1,0,0,0,0,0,0
