update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200045,0,0,0,0
200,200140,0,0,0,0
300,200110,0,0,0,0
400,200080,0,0,0,0
500,200105,0,0,0,0
600,179660,0,0,0,0
700,172930,0,0,0,0
800,172855,0,0,0,0
900,172855,0,0,0,0
1000,172840,0,0,0,0
1100,162005,0,0,0,0
1200,151355,0,0,0,0
1300,151380,0,0,0,0
1400,151335,0,0,0,0
1500,151365,0,0,0,0
1600,146600,0,0,0,0
1700,133380,0,0,0,0
1800,133380,0,0,0,0
1900,133315,0,0,0,0
2000,133320,0,0,0,0
2100,133035,0,0,0,0
2200,119125,0,0,0,0
2300,119080,0,0,0,0
2400,118945,0,0,0,0
2500,118965,0,0,0,0
2600,118780,0,0,0,0
2700,109300,0,0,0,0
2800,106090,0,0,0,0
2900,105960,0,0,0,0
3000,105935,0,0,0,0
3100,105685,0,0,0,0
3200,100450,0,0,0,0
3300,95435,0,0,0,0
3400,95265,0,0,0,0
3500,95190,0,0,0,0
3600,94820,0,0,0,0
3700,92485,0,0,0,0
3800,86540,0,0,0,0
3900,86345,0,0,0,0
4000,86230,0,0,0,0
4100,85970,0,0,0,0
4200,85545,0,0,0,0
4300,78655,0,0,0,0
4400,78325,0,0,0,0
4500,78145,0,0,0,0
4600,77750,0,0,0,0
4700,77495,0,0,0,0
4800,72000,0,0,0,0
4900,70155,0,0,0,0
5000,69850,0,0,0,0
5100,69545,0,0,0,0
5200,69235,0,0,0,0
5300,66165,0,0,0,0
5400,63045,0,0,0,0
5500,62280,0,0,0,0
5600,61885,0,0,0,0
5700,61245,0,0,0,0
5800,59640,0,0,0,0
5900,56440,0,0,0,0
6000,55810,0,0,0,0
6100,55210,0,0,0,0
6200,54520,0,0,0,0
6300,53870,0,0,0,0
6400,50060,0,0,0,0
6500,49220,0,0,0,0
6600,48470,0,0,0,0
6700,47840,0,0,0,0
6800,47000,0,0,0,0
6900,45200,0,0,0,0
7000,43905,0,0,0,0
7100,43020,0,0,0,0
7200,41955,0,0,0,0
7300,40945,0,0,0,0
7400,39700,0,0,0,0
7500,38110,0,0,0,0
7600,36900,0,0,0,0
7700,35830,0,0,0,0
7800,34640,0,0,0,0
7900,33505,0,0,0,0
8000,32190,0,0,0,0
8100,31480,0,0,0,0
8200,30650,0,0,0,0
8300,29520,0,0,0,0
8400,28570,0,0,0,0
8500,27905,0,0,0,0
8600,26905,0,0,0,0
8700,26245,0,0,0,0
8800,25180,0,0,0,0
8900,24525,0,0,0,0
9000,24000,0,0,0,0
9100,23500,0,0,0,0
9200,22960,0,0,0,0
9300,22315,0,0,0,0
9400,21645,0,0,0,0
9500,21140,0,0,0,0
9600,20760,0,0,0,0
9700,20605,0,0,0,0
9800,20265,0,0,0,0
9900,19550,0,0,0,0
10000,19275,0,0,0,0
10100,18740,0,0,0,0
10200,18555,0,0,0,0
10300,18110,0,0,0,0
10400,18015,0,0,0,0
10500,17265,0,0,0,0
10600,17250,0,0,0,0
10700,16565,0,0,0,0
10800,16420,0,0,0,0
10900,16055,0,0,0,0
11000,15550,0,0,0,0
11100,15230,0,0,0,0
11200,15155,0,0,0,0
11300,14335,0,0,0,0
11400,14115,0,0,0,0
11500,13745,0,0,0,0
11600,13770,0,0,0,0
11700,13795,0,0,0,0
11800,13030,0,0,0,0
11900,12660,0,0,0,0
12000,12445,0,0,0,0
12100,12230,0,0,0,0
12200,12180,0,0,0,0
12300,11970,0,0,0,0
12400,11730,0,0,0,0
12500,11615,0,0,0,0
12600,11170,0,0,0,0
12700,10855,0,0,0,0
12800,10705,0,0,0,0
12900,10435,0,0,0,0
13000,10590,0,0,0,0
13100,10480,0,0,0,0
13200,10025,0,0,0,0
13300,9915,0,0,0,0
13400,9475,0,0,0,0
13500,9210,0,0,0,0
13600,9235,0,0,0,0
13700,8900,0,0,0,0
13800,8770,0,0,0,0
13900,8530,0,0,0,0
14000,8335,0,0,0,0
14100,8510,0,0,0,0
14200,8220,0,0,0,0
14300,8250,0,0,0,0
14400,8155,0,0,0,0
14500,8115,0,0,0,0
14600,7930,0,0,0,0
14700,7855,0,0,0,0
14800,7900,0,0,0,0
14900,7915,0,0,0,0
15000,7680,0,0,0,0
15100,7565,0,0,0,0
15200,7315,0,0,0,0
15300,7060,0,0,0,0
15400,6965,0,0,0,0
15500,6830,0,0,0,0
15600,6845,0,0,0,0
15700,6870,0,0,0,0
15800,6840,0,0,0,0
15900,6710,0,0,0,0
16000,6600,0,0,0,0
16100,6340,0,0,0,0
16200,6260,0,0,0,0
16300,6265,0,0,0,0
16400,6135,0,0,0,0
16500,5955,0,0,0,0
16600,5945,0,0,0,0
16700,5760,0,0,0,0
16800,5715,0,0,0,0
16900,5695,0,0,0,0
17000,5960,0,0,0,0
17100,5755,0,0,0,0
17200,5885,0,0,0,0
17300,5745,0,0,0,0
17400,5460,0,0,0,0
17500,5385,0,0,0,0
17600,5450,0,0,0,0
17700,5410,0,0,0,0
17800,5435,0,0,0,0
17900,5680,0,0,0,0
18000,5515,0,0,0,0
18100,5495,0,0,0,0
18200,5165,0,0,0,0
18300,5020,0,0,0,0
18400,4950,0,0,0,0
18500,4995,0,0,0,0
18600,5080,0,0,0,0
18700,4990,0,0,0,0
18800,4980,0,0,0,0
18900,5125,0,0,0,0
19000,5205,0,0,0,0
19100,5175,0,0,0,0
19200,5240,0,0,0,0
19300,5205,0,0,0,0
19400,5260,0,0,0,0
19500,5280,0,0,0,0
19600,5415,0,0,0,0
19700,5775,0,0,0,0
19800,5550,0,0,0,0
19900,5130,0,0,0,0
20000,5190,0,0,0,0
20100,5215,0,0,0,0
20200,5300,0,0,0,0
20300,5295,0,0,0,0
20400,5350,0,0,0,0
20500,5145,0,0,0,0
20600,4975,0,0,0,0
20700,4775,0,0,0,0
20800,5100,0,0,0,0
20900,5065,0,0,0,0
21000,5120,0,0,0,0
21100,5225,0,0,0,0
21200,5000,0,0,0,0
21300,4630,0,0,0,0
21400,4755,0,0,0,0
21500,5000,0,0,0,0
21600,5055,0,0,0,0
21700,4760,0,0,0,0
21800,4810,0,0,0,0
21900,4850,0,0,0,0
22000,4790,0,0,0,0
22100,4705,0,0,0,0
22200,4855,0,0,0,0
22300,5160,0,0,0,0
22400,4865,0,0,0,0
22500,5015,0,0,0,0
22600,4895,0,0,0,0
22700,4565,0,0,0,0
22800,4240,0,0,0,0
22900,4110,0,0,0,0
23000,4070,0,0,0,0
23100,4015,0,0,0,0
23200,4140,0,0,0,0
23300,4150,0,0,0,0
23400,4545,0,0,0,0
23500,4720,0,0,0,0
23600,4570,0,0,0,0
23700,4195,0,0,0,0
23800,3850,0,0,0,0
23900,3865,0,0,0,0
24000,3800,0,0,0,0
24100,3745,0,0,0,0
24200,3565,0,0,0,0
24300,3325,0,0,0,0
24400,3420,0,0,0,0
24500,3455,0,0,0,0
24600,3385,0,0,0,0
24700,3350,0,0,0,0
24800,3565,0,0,0,0
24900,3440,0,0,0,0
25000,3660,0,0,0,0
25100,3590,0,0,0,0
25200,3855,0,0,0,0
25300,3905,0,0,0,0
25400,3815,0,0,0,0
25500,3970,0,0,0,0
25600,3945,0,0,0,0
25700,4095,0,0,0,0
25800,4055,0,0,0,0
25900,3730,0,0,0,0
26000,3440,0,0,0,0
26100,3400,0,0,0,0
26200,3325,0,0,0,0
26300,3220,0,0,0,0
26400,3470,0,0,0,0
26500,3630,0,0,0,0
