update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10004,0,0,0
200,20029,0,0,0
300,20018,0,0,0
400,20018,0,0,0
500,20014,0,32,32
600,16759,0,2190,2190
700,17122,0,0,0
800,17125,0,1,1
900,17117,0,2,2
1000,17118,0,2,2
1100,15303,0,2190,2190
1200,14812,0,2,2
1300,14802,0,1,1
1400,14814,0,1,1
1500,14805,0,4,4
1600,13609,0,2145,2145
1700,12939,0,4,4
1800,12962,0,4,4
1900,12974,0,3,3
2000,12953,0,4,4
2100,12752,0,2067,2067
2200,10983,0,41,41
2300,11412,0,6,6
2400,11402,0,7,7
2500,11409,0,3,3
2600,11392,0,124,124
2700,9858,0,1963,1963
2800,10118,0,7,7
2900,10102,0,8,8
3000,10104,0,5,5
3100,10088,0,20,20
3200,8988,0,2024,2024
3300,8941,0,8,8
3400,8937,0,6,6
3500,8933,0,13,13
3600,8931,0,9,9
3700,8271,0,2022,2022
3800,7988,0,19,19
3900,8020,0,10,10
4000,8012,0,10,10
4100,8013,0,11,11
4200,7801,0,1866,1866
4300,6809,0,162,162
4400,7065,0,11,11
4500,7060,0,18,18
4600,7053,0,18,18
4700,7026,0,183,183
4800,6197,0,1765,1765
4900,6352,0,33,33
5000,6350,0,18,18
5100,6345,0,19,19
5200,6320,0,63,63
5300,5602,0,1920,1920
5400,5599,0,27,27
5500,5600,0,19,19
5600,5583,0,34,34
5700,5560,0,42,42
5800,5203,0,1897,1897
5900,5012,0,71,71
6000,5063,0,25,25
6100,5052,0,30,30
6200,5027,0,36,36
6300,4897,0,1618,1618
6400,4390,0,315,315
6500,4569,0,24,24
6600,4566,0,36,36
6700,4541,0,40,40
6800,4516,0,263,263
6900,4049,0,1649,1649
7000,4139,0,35,35
7100,4128,0,41,41
7200,4116,0,53,53
7300,4108,0,76,76
7400,3655,0,1786,1786
7500,3703,0,58,58
7600,3704,0,31,31
7700,3698,0,64,64
7800,3677,0,62,62
7900,3416,0,1676,1676
8000,3277,0,165,165
8100,3287,0,45,45
8200,3268,0,71,71
8300,3242,0,60,60
8400,3147,0,1321,1321
8500,2869,0,487,487
8600,2954,0,61,61
8700,2932,0,83,83
8800,2905,0,79,79
8900,2885,0,250,250
9000,2588,0,1514,1514
9100,2643,0,88,88
9200,2618,0,85,85
9300,2614,0,116,116
9400,2567,0,124,124
9500,2345,0,1570,1570
9600,2329,0,130,130
9700,2323,0,101,101
9800,2307,0,137,137
9900,2267,0,153,153
10000,2132,0,1265,1265
10100,2028,0,321,321
10200,2029,0,145,145
10300,1991,0,165,165
10400,1962,0,191,191
10500,1914,0,799,799
10600,1742,0,683,683
10700,1755,0,177,177
10800,1712,0,228,228
10900,1685,0,216,216
11000,1653,0,319,319
11100,1538,0,944,944
11200,1497,0,279,279
11300,1461,0,278,278
11400,1432,0,275,275
11500,1416,0,308,308
11600,1371,0,739,739
11700,1313,0,334,334
11800,1280,0,294,294
11900,1243,0,319,319
12000,1219,0,295,295
12100,1189,0,587,587
12200,1149,0,450,450
12300,1122,0,315,315
12400,1098,0,337,337
12500,1084,0,318,318
12600,1063,0,403,403
12700,1019,0,574,574
12800,986,0,335,335
12900,967,0,316,316
13000,946,0,342,342
13100,914,0,346,346
13200,882,0,544,544
13300,864,0,354,354
13400,839,0,351,351
13500,817,0,319,319
13600,798,0,359,359
13700,759,0,524,524
13800,742,0,372,372
13900,720,0,343,343
14000,703,0,356,356
14100,716,0,329,329
14200,699,0,490,490
14300,681,0,382,382
14400,684,0,386,386
14500,663,0,350,350
14600,658,0,344,344
14700,658,0,395,395
14800,634,0,454,454
14900,632,0,350,350
15000,615,0,388,388
15100,582,0,363,363
15200,594,0,354,354
15300,592,0,499,499
15400,567,0,366,366
15500,569,0,380,380
15600,560,0,373,373
15700,568,0,376,376
15800,554,0,452,452
15900,522,0,409,409
16000,516,0,373,373
16100,520,0,407,407
16200,498,0,382,382
16300,483,0,439,439
16400,455,0,415,415
