update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10000,40000,0,0,0,9,0,0,1,5,1,2,0,0,0,0,0,0
200,9995,40000,0,0,2,4,1,3,0,6,2,1,0,0,0,0,0,0
300,9990,40000,0,0,6,13,1,3,2,7,1,4,0,0,0,0,0,0
400,9996,40000,0,0,1,2,1,1,1,1,1,4,0,0,0,0,0,0
500,9991,40000,0,0,3,8,0,3,3,7,3,7,0,0,0,0,0,0
600,9990,35912,3,4,3,6,2,6,1,7,1,3,0,0,0,0,0,0
700,9988,34592,4,15,3,4,0,5,3,8,2,2,0,0,0,0,0,0
800,9988,34587,5,6,2,6,0,3,3,14,2,1,0,0,0,0,0,0
900,9984,34586,4,5,3,11,1,11,6,4,2,3,0,1,0,0,0,0
1000,9989,34586,5,7,0,9,1,4,3,4,2,2,0,0,0,0,0,0
1100,9990,32291,2,12,1,4,5,4,2,8,0,2,0,0,0,0,0,0
1200,9991,30041,0,9,4,8,1,4,3,9,1,4,0,0,0,0,0,0
1300,9994,30042,0,9,1,3,1,6,3,8,1,3,0,0,0,0,0,0
1400,9989,30038,0,8,3,1,4,8,3,9,1,4,0,0,0,0,0,0
1500,9992,30035,0,10,3,8,1,4,2,8,2,3,0,0,0,0,0,0
1600,9990,29110,1,9,2,5,2,2,4,9,1,0,0,0,0,0,0,0
1700,9985,26641,4,15,3,4,4,8,3,11,1,1,0,0,0,0,0,0
1800,9986,26625,5,13,1,6,2,9,6,9,0,4,0,0,0,0,0,0
1900,9987,26628,4,12,0,5,4,10,4,6,1,3,0,0,0,0,0,0
2000,9991,26623,4,12,1,8,0,10,2,9,2,3,0,0,0,0,0,0
2100,9990,26573,4,12,0,5,3,4,1,8,2,2,0,0,0,0,0,0
2200,9989,23606,6,13,1,4,3,9,1,8,0,6,0,0,0,0,0,0
2300,9988,23591,5,12,2,2,1,2,3,6,1,2,0,0,0,0,0,0
2400,9984,23575,6,13,3,3,5,8,2,9,0,3,0,0,0,0,0,0
2500,9982,23590,5,11,3,9,4,4,5,8,1,3,0,0,0,0,0,0
2600,9987,23568,4,12,2,8,1,9,6,9,0,1,0,0,0,0,0,0
2700,9982,21634,9,13,0,2,3,9,4,10,2,1,0,0,0,0,0,0
2800,9983,21020,5,16,4,4,1,5,5,11,2,2,0,0,0,0,0,0
2900,9996,21010,1,15,0,6,0,10,3,11,0,3,0,0,0,0,0,0
3000,9986,21001,4,12,3,2,5,5,2,2,0,1,0,0,0,0,0,0
3100,9978,20995,8,15,2,4,7,4,4,8,1,2,0,0,0,0,0,0
3200,9987,19895,6,20,0,1,2,7,4,9,1,1,0,0,0,0,0,0
3300,9971,18838,7,20,1,4,14,4,6,5,1,2,0,0,0,0,0,0
3400,9990,18815,6,20,0,3,3,2,1,7,0,2,0,0,0,0,0,0
3500,9978,18813,10,21,4,4,3,5,5,3,0,2,0,3,0,0,0,0
3600,9981,18792,8,23,1,6,6,4,3,5,1,2,0,0,0,0,0,0
3700,9979,18275,8,21,3,2,6,6,1,11,2,1,1,0,0,0,0,0
3800,9979,16970,14,31,2,3,3,12,2,2,0,4,0,0,0,0,0,0
3900,9970,16945,21,32,1,7,4,7,3,6,1,1,0,0,0,0,0,0
4000,9965,16922,21,31,2,2,6,7,5,9,1,4,0,0,0,0,0,0
4100,9974,16899,17,28,2,4,4,10,2,11,1,2,0,0,0,0,0,0
4200,9970,16875,19,30,2,3,4,12,4,8,1,2,0,0,0,0,0,0
4300,9963,15675,26,32,2,2,3,14,6,9,0,1,0,0,0,0,0,0
4400,9962,15655,21,36,2,3,8,8,6,6,0,1,1,0,0,0,0,0
4500,9968,15628,24,35,1,5,7,4,0,10,0,2,0,0,0,0,0,0
4600,9962,15584,21,33,4,5,7,7,5,3,1,4,0,0,0,0,0,0
4700,9966,15574,25,34,1,3,5,2,2,2,0,2,1,0,0,0,0,0
4800,9961,14616,31,32,0,8,4,7,3,7,1,1,0,0,0,0,0,0
4900,9956,14344,30,27,4,5,5,9,4,5,1,3,0,0,0,0,0,0
5000,9956,14338,36,32,1,4,3,6,3,8,0,5,1,0,0,0,0,0
5100,9949,14306,40,26,2,5,6,9,2,3,1,1,0,1,0,0,0,0
5200,9939,14277,47,22,5,6,3,14,5,6,1,4,0,1,0,0,0,0
5300,9939,13508,47,22,2,1,10,9,2,10,0,2,0,0,0,0,0,0
5400,9927,12813,62,21,3,4,1,8,5,6,2,3,0,0,0,0,0,0
5500,9927,12767,58,24,3,2,5,7,5,8,1,1,1,0,0,0,0,0
5600,9925,12694,61,23,2,4,1,9,9,4,2,1,0,0,0,0,0,0
5700,9920,12635,70,29,2,5,0,7,6,3,2,3,0,2,0,0,0,0
5800,9913,12285,79,27,0,3,4,5,4,8,0,1,0,1,0,0,0,0
5900,9944,11698,49,25,0,2,3,7,4,6,0,1,0,0,0,0,0,0
6000,9932,11642,56,25,3,1,4,11,3,5,2,0,0,0,0,0,0,0
6100,9919,11578,59,27,4,2,6,7,10,6,2,4,0,0,0,0,0,0
6200,9914,11498,60,30,5,7,5,8,9,12,5,0,1,0,1,0,0,0
6300,9908,11360,67,21,4,2,12,12,8,6,1,4,0,0,0,0,0,0
6400,9908,10553,81,30,1,2,6,9,4,6,0,1,0,0,0,0,0,0
6500,9891,10446,93,34,4,3,5,7,5,11,2,3,0,0,0,0,0,0
6600,9862,10362,114,30,5,6,14,10,4,4,1,3,0,0,0,0,0,0
6700,9868,10274,116,35,2,4,10,10,4,9,0,3,0,0,0,0,0,0
6800,9875,10124,108,38,3,3,10,7,0,5,2,4,2,0,0,0,0,0
6900,9868,9495,112,33,2,4,10,5,8,4,0,3,0,0,0,0,0,0
7000,9866,9248,115,33,3,5,8,7,5,5,3,2,0,0,0,0,0,0
7100,9804,9115,170,40,5,3,10,5,9,9,2,0,0,1,0,0,0,0
7200,9796,9004,182,30,2,4,8,1,9,11,3,4,0,1,0,0,0,0
7300,9751,8829,228,46,4,1,12,6,5,5,0,1,0,0,0,0,0,0
7400,9769,8555,209,48,1,3,18,4,3,5,0,0,0,0,0,0,0,0
7500,9732,8260,241,42,2,3,16,7,6,7,3,7,0,0,0,0,0,0
7600,9734,8053,236,54,9,6,11,8,8,11,2,0,0,2,0,0,0,0
7700,9738,7821,229,58,6,6,15,6,7,5,5,3,0,0,0,0,0,0
7800,9737,7659,238,52,5,2,9,8,10,5,1,3,0,0,0,0,0,0
7900,9760,7426,220,56,8,3,7,7,4,9,1,3,0,0,0,0,0,0
8000,9779,7109,203,52,4,4,5,8,7,7,2,6,0,0,0,0,0,0
8100,9765,6883,209,51,12,4,3,22,8,7,3,2,0,1,0,0,0,0
8200,9806,6698,180,58,4,8,2,20,5,7,2,4,1,0,0,0,0,0
8300,9839,6586,139,74,4,6,9,20,5,4,4,1,0,0,0,0,0,0
8400,9858,6384,130,69,4,5,1,22,3,4,4,1,0,1,0,0,0,0
8500,9896,6166,91,79,2,3,4,23,5,5,2,5,0,2,0,0,0,0
8600,9862,5962,127,77,5,6,1,27,3,4,2,4,0,1,0,0,0,0
8700,9830,5784,150,89,6,4,7,18,3,11,4,3,0,0,0,0,0,0
8800,9784,5667,205,90,1,4,3,28,4,9,3,2,0,2,0,0,0,0
8900,9739,5481,238,88,8,5,3,23,11,6,1,3,0,0,0,0,0,0
9000,9750,5278,237,75,2,4,2,24,7,4,2,3,0,0,0,0,0,0
9100,9745,5112,241,72,7,5,1,23,3,5,3,5,0,0,0,0,0,0
9200,9671,4927,316,62,5,2,4,26,3,5,1,3,0,0,0,0,0,0
9300,9615,4798,373,74,3,4,4,13,5,6,0,2,0,1,0,0,0,0
9400,9566,4705,411,80,6,5,8,6,8,15,1,4,0,0,0,0,0,0
9500,9523,4583,461,91,5,9,3,13,8,15,0,2,0,0,0,0,0,0
9600,9486,4453,497,92,6,2,4,11,6,11,1,3,0,0,0,0,0,0
9700,9499,4304,480,100,7,17,9,7,5,7,0,2,0,1,0,0,0,0
9800,9413,4121,562,96,8,2,6,8,6,10,5,2,0,0,0,0,0,0
9900,9388,3972,589,99,4,5,18,14,0,9,1,2,0,0,0,0,0,0
10000,9374,3856,613,111,3,8,6,14,4,4,0,5,0,0,0,0,0,0
10100,9399,3721,573,100,4,9,14,11,5,10,5,4,0,1,0,0,0,0
10200,9435,3650,545,100,6,5,6,13,6,11,2,3,0,0,0,0,0,0
10300,9469,3582,506,90,6,7,9,11,6,8,3,3,1,0,0,0,0,0
