update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9999,40000,0,0,2,4,0,3,0,4,1,0,0,0,0,0,0,0
200,9996,40000,0,0,1,4,1,2,2,9,0,5,0,0,0,0,0,0
300,9993,40000,0,0,0,7,1,1,4,7,2,2,0,0,0,0,0,0
400,9994,40000,0,0,3,7,2,6,1,9,0,4,0,0,0,0,0,0
500,9993,40000,0,0,2,6,1,7,3,9,1,5,0,0,0,0,0,0
600,9993,35914,0,8,2,6,2,6,2,3,1,2,0,0,0,0,0,0
700,9988,34557,0,11,3,9,4,3,3,8,2,4,0,0,0,0,0,0
800,9991,34547,0,9,3,9,1,3,5,7,0,7,0,0,0,0,0,0
900,9993,34549,0,13,3,7,2,5,1,12,1,6,0,0,0,0,0,0
1000,9994,34543,0,12,1,7,4,5,0,8,1,2,0,0,0,0,0,0
1100,9991,32337,0,15,3,9,2,5,4,7,0,4,0,0,0,0,0,0
1200,9995,30179,0,20,0,5,1,3,2,4,2,9,0,0,0,0,0,0
1300,9990,30168,2,21,2,8,3,3,2,7,1,4,0,2,0,0,0,0
1400,9988,30171,0,20,1,6,6,7,4,7,1,5,0,0,0,0,0,0
1500,9992,30166,0,19,0,9,3,7,3,12,2,5,0,0,0,0,0,0
1600,9990,29216,2,16,0,6,2,4,6,6,0,5,0,0,0,0,0,0
1700,9985,26555,1,17,5,8,2,6,5,3,2,4,0,0,0,0,0,0
1800,9991,26534,1,17,1,6,1,8,6,4,0,0,0,0,0,0,0,0
1900,9991,26528,0,14,3,4,2,5,4,3,0,4,0,0,0,0,0,0
2000,9993,26508,0,16,1,3,3,7,1,7,2,3,0,3,0,0,0,0
2100,9990,26453,0,16,1,7,7,7,1,6,1,6,0,0,0,0,0,0
2200,9989,23667,1,20,2,7,4,6,3,7,1,5,0,0,0,0,0,0
2300,9989,23656,0,24,3,9,4,6,4,9,0,1,0,0,0,0,0,0
2400,9996,23636,0,24,1,0,1,1,1,6,1,3,0,0,0,0,0,0
2500,9989,23616,5,27,1,8,1,4,4,2,0,6,0,0,0,0,0,0
2600,9988,23598,0,26,3,5,3,4,5,7,1,1,0,0,0,0,0,0
2700,9988,21686,4,27,4,3,4,8,0,7,0,0,0,0,0,0,0,0
2800,9985,21093,1,29,2,1,5,3,5,4,2,4,0,0,0,0,0,0
2900,9986,21071,3,29,2,2,4,7,4,6,1,3,0,0,0,0,0,0
3000,9981,21059,6,33,3,3,6,8,3,3,1,2,0,0,0,0,0,0
3100,9984,21034,2,29,2,9,4,4,8,2,0,1,0,0,0,0,0,0
3200,9986,19917,3,23,2,4,5,7,4,7,0,3,0,1,0,0,0,0
3300,9980,18823,6,28,3,3,6,3,3,4,2,3,0,0,0,0,0,0
3400,9978,18799,6,34,2,7,11,9,3,8,0,6,0,0,0,0,0,0
3500,9983,18782,5,28,2,4,7,5,1,7,2,0,0,0,0,0,0,0
3600,9982,18764,6,27,3,1,7,4,1,7,1,1,0,0,0,0,0,0
3700,9982,18253,6,27,2,3,8,12,1,8,1,2,0,0,0,0,0,0
3800,9979,16924,11,27,1,3,2,4,5,8,2,2,0,0,0,0,0,0
3900,9981,16906,9,30,4,4,1,5,3,10,2,0,0,1,0,0,0,0
4000,9973,16873,13,26,3,2,2,3,5,5,4,5,0,0,0,0,0,0
4100,9985,16848,9,22,2,3,0,3,4,9,0,2,0,0,0,0,0,0
