update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9973
600,10000,8158
700,10000,8170
800,10000,8171
900,10000,8171
1000,10000,8169
1100,10000,6740
1200,10000,6764
1300,10000,6763
1400,10000,6761
1500,10000,6762
1600,10000,5462
1700,10000,5725
1800,10000,5727
1900,10000,5727
2000,10000,5727
2100,10000,4627
2200,10000,4921
2300,10000,4947
2400,10000,4948
2500,10000,4945
2600,10000,4903
2700,10000,4267
2800,10000,4342
2900,10000,4353
3000,10000,4352
3100,10000,4341
3200,10000,3731
3300,10000,3843
3400,10000,3853
3500,10000,3856
3600,10000,3854
3700,10000,3196
3800,10000,3504
3900,10000,3541
4000,10000,3556
4100,10000,3561
4200,10000,2991
4300,10000,3222
4400,10000,3318
4500,10000,3335
4600,10000,3337
4700,10000,3284
4800,10000,2980
4900,10000,3121
5000,10000,3153
5100,10000,3157
5200,10000,3154
5300,10000,2784
5400,10000,2935
5500,10000,2992
5600,10000,3011
5700,10000,3014
5800,10000,2576
5900,10000,2779
6000,10000,2851
6100,10000,2880
6200,10000,2898
6300,10000,2533
6400,10000,2630
6500,10000,2726
6600,10000,2766
6700,10000,2770
6800,10000,2731
6900,10000,2538
7000,10000,2648
7100,10000,2674
7200,10000,2682
7300,10000,2666
7400,10000,2413
7500,10000,2503
7600,10000,2540
7700,10000,2586
7800,10000,2582
7900,10000,2434
8000,10000,2470
8100,10000,2517
8200,10000,2525
8300,10000,2552
8400,10000,2542
8500,10000,2526
8600,10000,2554
8700,10000,2560
8800,10000,2548
8900,10000,2559
9000,10000,2471
9100,10000,2468
9200,10000,2443
9300,10000,2417
9400,10000,2383
9500,10000,2308
9600,10000,2298
9700,10000,2272
9800,10000,2251
9900,10000,2240
10000,10000,2202
10100,10000,2158
10200,10000,2145
10300,10000,2128
10400,10000,2078
10500,10000,2053
10600,10000,2021
10700,10000,1964
10800,10000,1947
10900,10000,1928
11000,10000,1907
11100,10000,1878
11200,10000,1851
11300,10000,1831
11400,10000,1801
11500,10000,1768
11600,10000,1731
11700,10000,1693
11800,10000,1677
11900,10000,1641
12000,10000,1629
12100,10000,1597
12200,10000,1592
12300,10000,1568
12400,10000,1541
12500,10000,1531
12600,10000,1499
12700,10000,1485
12800,10000,1465
12900,10000,1448
13000,10000,1427
13100,10000,1412
13200,10000,1384
13300,10000,1355
13400,10000,1341
13500,10000,1332
13600,10000,1330
13700,10000,1314
13800,10000,1301
13900,10000,1270
14000,10000,1271
14100,10000,1261
14200,10000,1248
14300,10000,1235
14400,10000,1237
14500,10000,1221
14600,10000,1217
14700,10000,1204
14800,10000,1210
14900,10000,1198
15000,10000,1194
15100,10000,1183
15200,10000,1167
15300,10000,1149
15400,10000,1140
15500,10000,1139
15600,10000,1118
15700,10000,1102
15800,10000,1089
15900,10000,1089
16000,10000,1070
16100,10000,1062
16200,10000,1041
16300,10000,1025
16400,10000,1020
16500,10000,1020
16600,10000,1022
16700,10000,1012
16800,10000,1003
16900,10000,996
17000,10000,978
17100,10000,968
17200,10000,960
17300,10000,960
17400,10000,956
17500,10000,965
17600,10000,954
17700,10000,934
17800,10000,922
17900,10000,912
18000,10000,899
18100,10000,910
18200,10000,921
18300,10000,913
18400,10000,900
18500,10000,892
18600,10000,880
18700,10000,886
18800,10000,874
18900,10000,874
19000,10000,880
19100,10000,875
19200,10000,873
19300,10000,864
19400,10000,875
19500,10000,880
19600,10000,886
19700,10000,878
19800,10000,896
19900,10000,885
20000,10000,871
20100,10000,860
20200,10000,859
20300,10000,857
20400,10000,859
20500,10000,859
20600,10000,860
20700,10000,846
20800,10000,847
20900,10000,848
21000,10000,845
21100,10000,838
21200,10000,842
21300,10000,841
21400,10000,837
21500,10000,836
21600,10000,837
21700,10000,840
21800,10000,829
21900,10000,838
22000,10000,846
22100,10000,842
22200,10000,841
22300,10000,844
22400,10000,835
22500,10000,829
22600,10000,829
22700,10000,828
22800,10000,812
22900,10000,813
23000,10000,806
23100,10000,804
23200,10000,803
23300,10000,791
23400,10000,785
23500,10000,776
23600,10000,766
23700,10000,764
23800,10000,771
23900,10000,759
24000,10000,759
24100,10000,755
24200,10000,747
24300,10000,739
24400,10000,739
24500,10000,720
24600,10000,714
24700,10000,720
24800,10000,712
24900,10000,703
25000,10000,694
25100,10000,688
25200,10000,693
25300,10000,683
25400,10000,683
25500,10000,686
25600,10000,672
25700,10000,667
25800,10000,678
25900,10000,685
26000,10000,694
26100,10000,689
26200,10000,696
26300,10000,682
26400,10000,683
26500,10000,684
26600,10000,686
26700,10000,693
26800,10000,691
26900,10000,686
27000,10000,694
27100,10000,684
27200,10000,682
27300,10000,677
27400,10000,685
27500,10000,689
27600,10000,687
27700,10000,683
27800,10000,676
27900,10000,671
