update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9999,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
200,9994,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0
300,9993,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0
400,9994,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0
500,9994,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0
600,9991,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0
700,9994,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0
800,9992,0,0,0,2,0,1,0,4,0,1,0,0,0,0,0,0,0
900,9990,0,0,0,2,0,3,0,3,0,2,0,0,0,0,0,0,0
1000,9992,0,0,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0
1100,9991,0,1,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0
1200,9990,0,0,0,1,0,5,0,4,0,0,0,0,0,0,0,0,0
1300,9991,0,0,0,3,0,1,0,4,0,1,0,0,0,0,0,0,0
1400,9991,0,0,0,3,0,4,0,2,0,0,0,0,0,0,0,0,0
1500,9993,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
1600,9993,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0
1700,9992,0,1,0,0,0,1,0,3,0,2,0,1,0,0,0,0,0
1800,9994,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0
1900,9994,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
2000,9996,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2100,9996,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
2200,9984,0,4,0,2,0,2,0,5,0,3,0,0,0,0,0,0,0
2300,9985,0,4,0,4,0,3,0,1,0,3,0,0,0,0,0,0,0
2400,9986,0,5,0,5,0,1,0,2,0,1,0,0,0,0,0,0,0
2500,9984,0,4,0,1,0,5,0,5,0,1,0,0,0,0,0,0,0
2600,9984,0,6,0,2,0,3,0,2,0,3,0,0,0,0,0,0,0
2700,9983,0,10,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0
2800,9967,0,10,0,5,0,13,0,4,0,1,0,0,0,0,0,0,0
2900,9978,0,11,0,3,0,3,0,4,0,1,0,0,0,0,0,0,0
3000,9981,0,10,0,1,0,2,0,4,0,2,0,0,0,0,0,0,0
3100,9985,0,8,0,1,0,3,0,2,0,0,0,1,0,0,0,0,0
3200,9979,0,11,0,0,0,4,0,5,0,1,0,0,0,0,0,0,0
3300,9974,0,13,0,1,0,6,0,4,0,1,0,1,0,0,0,0,0
3400,9978,0,12,0,3,0,1,0,4,0,2,0,0,0,0,0,0,0
3500,9974,0,14,0,3,0,4,0,3,0,2,0,0,0,0,0,0,0
3600,9974,0,15,0,1,0,4,0,2,0,4,0,0,0,0,0,0,0
3700,9976,0,12,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0
3800,9969,0,15,0,3,0,9,0,4,0,0,0,0,0,0,0,0,0
3900,9966,0,16,0,4,0,9,0,5,0,0,0,0,0,0,0,0,0
4000,9969,0,14,0,4,0,8,0,3,0,2,0,0,0,0,0,0,0
4100,9966,0,15,0,3,0,10,0,5,0,0,0,1,0,0,0,0,0
4200,9974,0,14,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0
4300,9962,0,15,0,3,0,14,0,3,0,3,0,0,0,0,0,0,0
4400,9963,0,17,0,2,0,15,0,1,0,2,0,0,0,0,0,0,0
4500,9957,0,20,0,3,0,17,0,3,0,0,0,0,0,0,0,0,0
4600,9966,0,17,0,0,0,14,0,2,0,1,0,0,0,0,0,0,0
