update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10014,0,0,0
200,20018,0,0,0
300,20025,0,0,0
400,20027,0,0,0
500,20025,0,0,0
600,16259,179,0,0
700,16149,3,0,0
800,16152,2,0,0
900,16150,0,0,0
1000,16145,0,0,0
1100,14514,203,0,0
1200,13099,32,0,0
1300,13116,1,0,0
1400,13113,1,0,0
1500,13105,3,0,0
1600,12042,41,0,0
1700,10693,230,0,0
1800,10780,5,0,0
1900,10780,1,0,0
2000,10781,1,0,0
2100,10652,3,0,0
2200,8779,315,0,0
2300,8876,12,0,0
2400,8878,3,0,0
2500,8873,2,0,0
2600,8869,3,0,0
2700,7391,263,0,0
2800,7400,70,0,0
2900,7424,8,0,0
3000,7419,5,0,0
3100,7414,2,0,0
3200,6640,237,0,0
3300,6199,135,0,0
3400,6268,20,0,0
3500,6273,2,0,0
3600,6269,6,0,0
3700,5781,68,0,0
3800,5116,295,0,0
3900,5245,52,0,0
4000,5257,8,0,0
4100,5254,6,0,0
4200,5152,12,0,0
4300,4297,314,0,0
4400,4433,75,0,0
4500,4464,27,0,0
4600,4476,12,0,0
4700,4477,8,0,0
4800,3777,216,0,0
4900,3797,158,0,0
5000,3879,46,0,0
5100,3882,17,0,0
5200,3889,5,0,0
5300,3427,180,0,0
5400,3236,186,0,0
5500,3308,66,0,0
5600,3324,20,0,0
5700,3326,17,0,0
5800,3096,73,0,0
5900,2807,238,0,0
6000,2930,98,0,0
6100,2959,35,0,0
6200,2979,25,0,0
6300,2895,25,0,0
6400,2487,269,0,0
6500,2611,125,0,0
6600,2670,56,0,0
6700,2701,28,0,0
6800,2687,18,0,0
6900,2296,182,0,0
7000,2348,159,0,0
7100,2431,72,0,0
7200,2465,35,0,0
7300,2470,30,0,0
7400,2231,135,0,0
7500,2146,173,0,0
7600,2251,103,0,0
7700,2299,53,0,0
7800,2320,37,0,0
7900,2167,73,0,0
8000,1968,211,0,0
8100,2050,126,0,0
8200,2122,57,0,0
8300,2133,32,0,0
8400,2097,27,0,0
8500,1808,187,0,0
8600,1898,132,0,0
8700,1959,62,0,0
8800,1995,49,0,0
8900,1994,38,0,0
9000,1750,140,0,0
9100,1777,141,0,0
9200,1838,90,0,0
9300,1879,51,0,0
9400,1905,48,0,0
9500,1722,91,0,0
9600,1634,154,0,0
9700,1697,109,0,0
9800,1756,72,0,0
9900,1784,67,0,0
10000,1721,59,0,0
10100,1586,173,0,0
10200,1656,126,0,0
10300,1717,71,0,0
10400,1765,51,0,0
10500,1751,51,0,0
10600,1611,130,0,0
10700,1660,132,0,0
10800,1704,83,0,0
10900,1706,56,0,0
11000,1672,72,0,0
