update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200045,0,0,0,0
200,200140,0,0,0,0
300,200110,0,0,0,0
400,200080,0,0,0,0
500,200105,0,0,0,0
600,170410,0,0,0,0
700,161440,0,0,0,0
800,161365,0,0,0,0
900,161395,0,0,0,0
1000,161390,0,0,0,0
1100,145680,0,0,0,0
1200,131040,0,0,0,0
1300,131000,0,0,0,0
1400,131005,0,0,0,0
1500,130955,0,0,0,0
1600,124350,0,0,0,0
1700,106840,0,0,0,0
1800,107275,0,0,0,0
1900,107225,0,0,0,0
2000,107175,0,0,0,0
2100,106805,0,0,0,0
2200,87780,0,0,0,0
2300,88415,0,0,0,0
2400,88370,0,0,0,0
2500,88340,0,0,0,0
2600,88200,0,0,0,0
2700,76080,0,0,0,0
2800,73530,0,0,0,0
2900,73665,0,0,0,0
3000,73600,0,0,0,0
3100,73490,0,0,0,0
3200,67095,0,0,0,0
3300,62370,0,0,0,0
3400,62605,0,0,0,0
3500,62625,0,0,0,0
3600,62675,0,0,0,0
3700,59520,0,0,0,0
3800,52560,0,0,0,0
3900,53405,0,0,0,0
4000,53455,0,0,0,0
4100,53485,0,0,0,0
4200,53140,0,0,0,0
4300,45085,0,0,0,0
4400,46040,0,0,0,0
4500,46220,0,0,0,0
4600,46215,0,0,0,0
4700,46160,0,0,0,0
4800,40755,0,0,0,0
4900,40375,0,0,0,0
5000,40760,0,0,0,0
5100,40685,0,0,0,0
5200,40530,0,0,0,0
5300,36940,0,0,0,0
5400,35005,0,0,0,0
5500,35515,0,0,0,0
5600,35690,0,0,0,0
5700,35685,0,0,0,0
5800,33985,0,0,0,0
5900,30440,0,0,0,0
6000,31310,0,0,0,0
6100,31370,0,0,0,0
6200,31465,0,0,0,0
6300,31310,0,0,0,0
6400,27395,0,0,0,0
6500,28185,0,0,0,0
6600,28435,0,0,0,0
6700,28530,0,0,0,0
6800,28350,0,0,0,0
6900,25620,0,0,0,0
7000,25550,0,0,0,0
7100,25865,0,0,0,0
7200,25760,0,0,0,0
7300,25830,0,0,0,0
7400,24325,0,0,0,0
7500,23345,0,0,0,0
7600,23670,0,0,0,0
7700,23770,0,0,0,0
7800,23660,0,0,0,0
7900,22985,0,0,0,0
8000,21685,0,0,0,0
8100,22125,0,0,0,0
8200,22135,0,0,0,0
8300,21945,0,0,0,0
8400,21705,0,0,0,0
8500,20870,0,0,0,0
8600,21105,0,0,0,0
8700,20950,0,0,0,0
8800,20835,0,0,0,0
8900,20850,0,0,0,0
9000,20350,0,0,0,0
9100,19935,0,0,0,0
9200,19745,0,0,0,0
9300,19625,0,0,0,0
9400,19445,0,0,0,0
9500,18835,0,0,0,0
9600,18205,0,0,0,0
9700,17800,0,0,0,0
9800,17565,0,0,0,0
9900,17420,0,0,0,0
10000,16875,0,0,0,0
10100,16460,0,0,0,0
10200,16090,0,0,0,0
10300,15815,0,0,0,0
10400,15485,0,0,0,0
10500,15040,0,0,0,0
10600,14520,0,0,0,0
10700,14160,0,0,0,0
10800,13875,0,0,0,0
10900,13520,0,0,0,0
11000,13210,0,0,0,0
11100,12865,0,0,0,0
11200,12620,0,0,0,0
11300,12465,0,0,0,0
11400,12295,0,0,0,0
11500,11960,0,0,0,0
11600,11820,0,0,0,0
11700,11630,0,0,0,0
11800,11400,0,0,0,0
11900,11055,0,0,0,0
12000,10755,0,0,0,0
12100,10560,0,0,0,0
12200,10210,0,0,0,0
12300,9875,0,0,0,0
12400,9630,0,0,0,0
12500,9500,0,0,0,0
12600,9295,0,0,0,0
12700,9145,0,0,0,0
12800,8930,0,0,0,0
12900,8645,0,0,0,0
13000,8475,0,0,0,0
13100,8190,0,0,0,0
13200,7900,0,0,0,0
13300,7850,0,0,0,0
13400,7925,0,0,0,0
13500,7725,0,0,0,0
13600,7575,0,0,0,0
13700,7495,0,0,0,0
13800,7255,0,0,0,0
13900,6980,0,0,0,0
14000,6885,0,0,0,0
14100,6785,0,0,0,0
14200,6605,0,0,0,0
14300,6570,0,0,0,0
14400,6455,0,0,0,0
14500,6280,0,0,0,0
14600,6170,0,0,0,0
14700,6060,0,0,0,0
14800,5955,0,0,0,0
14900,5830,0,0,0,0
15000,5635,0,0,0,0
15100,5585,0,0,0,0
15200,5430,0,0,0,0
15300,5285,0,0,0,0
15400,5070,0,0,0,0
15500,5015,0,0,0,0
15600,5005,0,0,0,0
15700,4960,0,0,0,0
15800,5125,0,0,0,0
15900,5145,0,0,0,0
16000,5080,0,0,0,0
16100,5000,0,0,0,0
16200,4715,0,0,0,0
16300,4610,0,0,0,0
16400,4400,0,0,0,0
16500,4255,0,0,0,0
16600,4185,0,0,0,0
16700,4140,0,0,0,0
16800,4115,0,0,0,0
16900,4100,0,0,0,0
17000,4055,0,0,0,0
17100,4030,0,0,0,0
17200,4030,0,0,0,0
17300,3990,0,0,0,0
17400,3970,0,0,0,0
17500,3940,0,0,0,0
17600,3900,0,0,0,0
17700,3940,0,0,0,0
17800,3840,0,0,0,0
17900,3650,0,0,0,0
18000,3600,0,0,0,0
18100,3510,0,0,0,0
18200,3330,0,0,0,0
18300,3280,0,0,0,0
18400,3315,0,0,0,0
18500,3350,0,0,0,0
18600,3330,0,0,0,0
18700,3235,0,0,0,0
18800,3110,0,0,0,0
18900,3165,0,0,0,0
19000,3060,0,0,0,0
19100,3070,0,0,0,0
19200,2985,0,0,0,0
19300,2880,0,0,0,0
19400,2840,0,0,0,0
19500,2775,0,0,0,0
19600,2760,0,0,0,0
19700,2660,0,0,0,0
19800,2715,0,0,0,0
19900,2755,0,0,0,0
20000,2750,0,0,0,0
20100,2810,0,0,0,0
20200,2835,0,0,0,0
20300,2650,0,0,0,0
20400,2655,0,0,0,0
20500,2715,0,0,0,0
20600,2720,0,0,0,0
20700,2630,0,0,0,0
20800,2545,0,0,0,0
20900,2465,0,0,0,0
21000,2425,0,0,0,0
21100,2370,0,0,0,0
21200,2380,0,0,0,0
21300,2360,0,0,0,0
21400,2405,0,0,0,0
21500,2375,0,0,0,0
21600,2325,0,0,0,0
21700,2445,0,0,0,0
21800,2485,0,0,0,0
21900,2465,0,0,0,0
22000,2385,0,0,0,0
22100,2345,0,0,0,0
22200,2390,0,0,0,0
22300,2470,0,0,0,0
22400,2465,0,0,0,0
22500,2355,0,0,0,0
22600,2340,0,0,0,0
22700,2225,0,0,0,0
22800,2150,0,0,0,0
22900,2125,0,0,0,0
23000,2140,0,0,0,0
23100,2150,0,0,0,0
23200,2185,0,0,0,0
23300,2300,0,0,0,0
23400,2245,0,0,0,0
23500,2240,0,0,0,0
23600,2210,0,0,0,0
23700,2145,0,0,0,0
23800,2205,0,0,0,0
23900,2130,0,0,0,0
24000,2125,0,0,0,0
24100,2100,0,0,0,0
24200,2045,0,0,0,0
24300,1995,0,0,0,0
24400,1985,0,0,0,0
24500,1880,0,0,0,0
24600,1985,0,0,0,0
24700,1950,0,0,0,0
24800,1935,0,0,0,0
24900,2020,0,0,0,0
25000,1975,0,0,0,0
25100,1960,0,0,0,0
25200,1965,0,0,0,0
25300,2055,0,0,0,0
25400,2095,0,0,0,0
25500,2030,0,0,0,0
25600,2025,0,0,0,0
25700,2005,0,0,0,0
25800,2070,0,0,0,0
25900,2150,0,0,0,0
26000,2170,0,0,0,0
26100,2190,0,0,0,0
26200,2150,0,0,0,0
26300,2130,0,0,0,0
26400,2195,0,0,0,0
26500,2095,0,0,0,0
