update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10015,0,0,0
200,20017,0,0,0
300,20012,0,0,0
400,20023,0,0,0
500,20032,0,23,23
600,16712,0,2196,2196
700,17076,0,1,1
800,17071,0,0,0
900,17068,0,1,1
1000,17074,0,1,1
1100,15266,0,2174,2174
1200,14669,0,3,3
1300,14672,0,1,1
1400,14667,0,1,1
1500,14675,0,2,2
1600,13435,0,2147,2147
1700,12774,0,6,6
1800,12798,0,0,0
1900,12800,0,4,4
2000,12790,0,2,2
2100,12591,0,2082,2082
2200,10783,0,43,43
2300,11208,0,4,4
2400,11198,0,8,8
2500,11192,0,8,8
2600,11174,0,123,123
2700,9692,0,1981,1981
2800,9941,0,11,11
2900,9925,0,13,13
3000,9924,0,11,11
3100,9910,0,28,28
3200,8841,0,2063,2063
3300,8799,0,18,18
3400,8796,0,15,15
3500,8797,0,15,15
3600,8777,0,26,26
3700,8090,0,2035,2035
3800,7777,0,35,35
3900,7809,0,17,17
4000,7800,0,20,20
4100,7777,0,31,31
4200,7589,0,1878,1878
4300,6680,0,153,153
4400,6939,0,21,21
4500,6936,0,16,16
4600,6917,0,24,24
4700,6886,0,215,215
4800,6043,0,1793,1793
4900,6247,0,23,23
5000,6219,0,15,15
5100,6211,0,36,36
5200,6204,0,77,77
5300,5504,0,1887,1887
5400,5593,0,43,43
5500,5576,0,38,38
5600,5570,0,42,42
5700,5532,0,60,60
5800,5182,0,1818,1818
5900,5058,0,112,112
6000,5091,0,36,36
6100,5085,0,62,62
6200,5071,0,76,76
6300,4946,0,1583,1583
6400,4399,0,296,296
6500,4538,0,52,52
6600,4526,0,57,57
6700,4522,0,77,77
6800,4470,0,269,269
6900,4049,0,1591,1591
7000,4169,0,54,54
7100,4156,0,61,61
7200,4147,0,84,84
7300,4125,0,131,131
7400,3776,0,1677,1677
7500,3793,0,87,87
7600,3772,0,91,91
7700,3737,0,85,85
7800,3731,0,117,117
7900,3470,0,1509,1509
8000,3330,0,206,206
8100,3337,0,104,104
8200,3319,0,122,122
8300,3285,0,121,121
8400,3179,0,1146,1146
8500,2953,0,507,507
8600,3000,0,143,143
8700,2961,0,138,138
