update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200080,0,0,0,0
200,200115,0,0,0,0
300,200110,0,0,0,0
400,200080,0,0,0,0
500,200125,0,0,0,0
600,170575,0,0,0,0
700,161770,0,0,0,0
800,161810,0,0,0,0
900,161760,0,0,0,0
1000,161770,0,0,0,0
1100,146185,0,0,0,0
1200,131765,0,0,0,0
1300,131865,0,0,0,0
1400,131810,0,0,0,0
1500,131835,0,0,0,0
1600,125205,0,0,0,0
1700,107345,0,0,0,0
1800,107710,0,0,0,0
1900,107710,0,0,0,0
2000,107730,0,0,0,0
2100,107405,0,0,0,0
2200,88540,0,0,0,0
2300,89200,0,0,0,0
2400,89210,0,0,0,0
2500,89135,0,0,0,0
2600,89050,0,0,0,0
2700,77115,0,0,0,0
2800,74910,0,0,0,0
2900,75025,0,0,0,0
3000,74985,0,0,0,0
3100,74940,0,0,0,0
3200,67830,0,0,0,0
3300,62785,0,0,0,0
3400,63070,0,0,0,0
3500,63065,0,0,0,0
3600,62985,0,0,0,0
3700,59885,0,0,0,0
3800,52665,0,0,0,0
3900,53645,0,0,0,0
4000,53705,0,0,0,0
4100,53610,0,0,0,0
4200,53285,0,0,0,0
4300,45345,0,0,0,0
4400,46200,0,0,0,0
4500,46350,0,0,0,0
4600,46350,0,0,0,0
4700,46195,0,0,0,0
4800,40400,0,0,0,0
4900,39860,0,0,0,0
5000,40345,0,0,0,0
5100,40520,0,0,0,0
5200,40425,0,0,0,0
5300,36940,0,0,0,0
5400,34985,0,0,0,0
5500,35680,0,0,0,0
5600,35875,0,0,0,0
5700,35870,0,0,0,0
5800,34145,0,0,0,0
5900,31175,0,0,0,0
6000,32190,0,0,0,0
6100,32445,0,0,0,0
6200,32635,0,0,0,0
6300,32435,0,0,0,0
6400,27850,0,0,0,0
6500,28700,0,0,0,0
6600,28960,0,0,0,0
6700,29020,0,0,0,0
6800,28835,0,0,0,0
6900,25940,0,0,0,0
7000,26095,0,0,0,0
7100,26345,0,0,0,0
7200,26165,0,0,0,0
7300,25995,0,0,0,0
7400,25235,0,0,0,0
7500,24440,0,0,0,0
7600,24005,0,0,0,0
7700,23575,0,0,0,0
7800,23125,0,0,0,0
7900,22660,0,0,0,0
8000,21865,0,0,0,0
8100,21315,0,0,0,0
8200,20695,0,0,0,0
8300,20165,0,0,0,0
8400,19495,0,0,0,0
8500,18325,0,0,0,0
8600,17700,0,0,0,0
8700,17085,0,0,0,0
8800,16595,0,0,0,0
8900,15930,0,0,0,0
9000,15230,0,0,0,0
9100,14695,0,0,0,0
9200,14795,0,0,0,0
9300,14550,0,0,0,0
9400,14015,0,0,0,0
9500,13545,0,0,0,0
9600,13130,0,0,0,0
9700,12760,0,0,0,0
9800,12255,0,0,0,0
9900,11950,0,0,0,0
10000,11640,0,0,0,0
10100,11235,0,0,0,0
10200,10830,0,0,0,0
10300,10585,0,0,0,0
10400,10360,0,0,0,0
10500,10055,0,0,0,0
10600,9840,0,0,0,0
10700,9625,0,0,0,0
10800,9505,0,0,0,0
10900,9325,0,0,0,0
11000,9065,0,0,0,0
11100,8680,0,0,0,0
11200,8410,0,0,0,0
11300,8065,0,0,0,0
11400,7885,0,0,0,0
11500,7655,0,0,0,0
11600,7420,0,0,0,0
11700,7230,0,0,0,0
11800,7140,0,0,0,0
11900,6985,0,0,0,0
12000,6700,0,0,0,0
12100,6490,0,0,0,0
12200,6235,0,0,0,0
12300,6075,0,0,0,0
12400,5975,0,0,0,0
12500,5760,0,0,0,0
12600,5665,0,0,0,0
12700,5480,0,0,0,0
12800,5370,0,0,0,0
12900,5405,0,0,0,0
13000,5280,0,0,0,0
13100,5175,0,0,0,0
13200,5145,0,0,0,0
13300,5100,0,0,0,0
13400,5020,0,0,0,0
13500,4905,0,0,0,0
13600,4820,0,0,0,0
13700,4750,0,0,0,0
13800,4650,0,0,0,0
13900,4515,0,0,0,0
14000,4375,0,0,0,0
14100,4270,0,0,0,0
14200,4150,0,0,0,0
14300,3920,0,0,0,0
14400,3780,0,0,0,0
14500,3640,0,0,0,0
14600,3580,0,0,0,0
14700,3525,0,0,0,0
14800,3420,0,0,0,0
14900,3295,0,0,0,0
15000,3250,0,0,0,0
15100,3115,0,0,0,0
15200,3045,0,0,0,0
15300,3005,0,0,0,0
15400,2945,0,0,0,0
15500,2985,0,0,0,0
15600,2975,0,0,0,0
