parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000011001,1,0,226,0
000010010,2,0,38,0
000000010,6,0,4,0
000000100,13,0,10,0
000000000,9748,0,0,0
000010000,18,0,15,0
000110100,2,0,53,0
000000001,176,0,6,0
000011000,2,0,47,0
000011100,1,0,64,0
000001010,1,0,29,0
000100000,5,0,6,0
000110000,1,0,39,0
000001000,11,0,11,0
000001001,3,0,197,0
000101000,1,0,30,0
000000101,2,0,201,0
000100100,1,0,30,0
000010100,4,0,45,0
000011010,1,0,54,0
000111000,1,0,54,0
