update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9977
600,10000,8162
700,10000,8174
800,10000,8174
900,10000,8174
1000,10000,8173
1100,10000,6777
1200,10000,6811
1300,10000,6810
1400,10000,6809
1500,10000,6811
1600,10000,5491
1700,10000,5734
1800,10000,5738
1900,10000,5735
2000,10000,5733
2100,10000,4634
2200,10000,4924
2300,10000,4940
2400,10000,4940
2500,10000,4938
2600,10000,4869
2700,10000,4252
2800,10000,4341
2900,10000,4345
3000,10000,4344
3100,10000,4339
3200,10000,3759
3300,10000,3877
3400,10000,3893
3500,10000,3894
3600,10000,3893
3700,10000,3269
3800,10000,3519
3900,10000,3571
4000,10000,3582
4100,10000,3584
4200,10000,2992
4300,10000,3235
4400,10000,3293
4500,10000,3293
4600,10000,3295
4700,10000,3233
4800,10000,2964
4900,10000,3069
5000,10000,3094
5100,10000,3113
5200,10000,3103
5300,10000,2732
5400,10000,2876
5500,10000,2921
5600,10000,2934
5700,10000,2927
5800,10000,2524
5900,10000,2698
6000,10000,2775
6100,10000,2813
6200,10000,2832
6300,10000,2501
6400,10000,2586
6500,10000,2675
6600,10000,2705
6700,10000,2713
6800,10000,2684
6900,10000,2524
7000,10000,2567
7100,10000,2580
7200,10000,2586
7300,10000,2593
7400,10000,2541
7500,10000,2527
7600,10000,2509
7700,10000,2500
7800,10000,2475
7900,10000,2413
8000,10000,2387
8100,10000,2353
8200,10000,2326
8300,10000,2288
8400,10000,2220
8500,10000,2151
8600,10000,2129
8700,10000,2084
8800,10000,2053
8900,10000,2011
9000,10000,1945
9100,10000,1927
9200,10000,1891
9300,10000,1857
9400,10000,1814
9500,10000,1752
9600,10000,1718
9700,10000,1673
9800,10000,1643
9900,10000,1614
10000,10000,1586
10100,10000,1560
10200,10000,1513
10300,10000,1486
10400,10000,1472
10500,10000,1408
10600,10000,1382
10700,10000,1358
10800,10000,1342
10900,10000,1319
11000,10000,1292
11100,10000,1243
11200,10000,1231
11300,10000,1200
11400,10000,1175
11500,10000,1153
11600,10000,1116
11700,10000,1111
11800,10000,1092
11900,10000,1088
12000,10000,1067
12100,10000,1045
12200,10000,1025
12300,10000,1012
12400,10000,988
12500,10000,964
12600,10000,957
12700,10000,942
12800,10000,943
12900,10000,927
13000,10000,916
13100,10000,900
13200,10000,882
13300,10000,886
13400,10000,868
13500,10000,851
13600,10000,836
13700,10000,825
13800,10000,823
13900,10000,812
14000,10000,791
14100,10000,792
14200,10000,780
14300,10000,762
14400,10000,755
14500,10000,747
14600,10000,736
14700,10000,722
14800,10000,722
14900,10000,715
15000,10000,705
15100,10000,697
15200,10000,690
15300,10000,693
15400,10000,679
15500,10000,677
15600,10000,673
15700,10000,673
15800,10000,666
15900,10000,665
16000,10000,658
16100,10000,661
16200,10000,652
16300,10000,643
16400,10000,637
16500,10000,627
16600,10000,627
16700,10000,624
16800,10000,610
16900,10000,610
17000,10000,601
17100,10000,610
17200,10000,599
17300,10000,597
17400,10000,591
17500,10000,575
17600,10000,575
17700,10000,563
17800,10000,554
17900,10000,552
18000,10000,541
18100,10000,543
18200,10000,537
18300,10000,542
18400,10000,546
18500,10000,555
18600,10000,547
18700,10000,548
18800,10000,536
18900,10000,535
19000,10000,538
19100,10000,539
19200,10000,549
19300,10000,553
19400,10000,558
19500,10000,553
19600,10000,547
19700,10000,548
19800,10000,545
19900,10000,544
20000,10000,542
20100,10000,542
20200,10000,543
20300,10000,544
20400,10000,545
20500,10000,540
20600,10000,548
20700,10000,546
20800,10000,554
20900,10000,546
21000,10000,541
21100,10000,551
21200,10000,546
21300,10000,542
21400,10000,533
21500,10000,522
21600,10000,528
21700,10000,528
21800,10000,521
21900,10000,520
22000,10000,517
22100,10000,506
22200,10000,507
22300,10000,510
22400,10000,511
22500,10000,509
22600,10000,509
22700,10000,507
22800,10000,510
22900,10000,527
23000,10000,525
23100,10000,520
23200,10000,522
23300,10000,513
23400,10000,517
23500,10000,514
23600,10000,526
23700,10000,530
23800,10000,528
23900,10000,526
24000,10000,534
24100,10000,536
24200,10000,532
24300,10000,529
24400,10000,528
24500,10000,529
24600,10000,541
24700,10000,535
24800,10000,541
24900,10000,552
25000,10000,539
25100,10000,560
25200,10000,561
25300,10000,548
25400,10000,544
25500,10000,542
25600,10000,530
25700,10000,528
25800,10000,522
25900,10000,518
26000,10000,513
26100,10000,514
26200,10000,524
26300,10000,521
26400,10000,517
26500,10000,517
26600,10000,516
26700,10000,512
26800,10000,509
26900,10000,505
27000,10000,500
27100,10000,511
27200,10000,525
27300,10000,532
27400,10000,526
27500,10000,525
27600,10000,530
27700,10000,532
27800,10000,534
27900,10000,527
28000,10000,529
28100,10000,529
28200,10000,513
28300,10000,513
28400,10000,517
28500,10000,508
