update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10013,0,0,0
200,20015,0,0,0
300,20029,0,0,0
400,20022,0,0,0
500,20035,0,26,26
600,16758,0,2194,2194
700,17120,0,1,1
800,17129,0,0,0
900,17128,0,1,1
1000,17122,0,1,1
1100,15254,0,2209,2209
1200,14712,0,3,3
1300,14709,0,0,0
1400,14709,0,1,1
1500,14709,0,2,2
1600,13472,0,2169,2169
1700,12788,0,3,3
1800,12833,0,2,2
1900,12826,0,3,3
2000,12825,0,4,4
2100,12628,0,2083,2083
2200,10846,0,47,47
2300,11266,0,2,2
2400,11272,0,4,4
2500,11260,0,4,4
2600,11244,0,107,107
2700,9678,0,1990,1990
2800,9927,0,5,5
2900,9925,0,5,5
3000,9929,0,4,4
3100,9924,0,17,17
3200,8864,0,2034,2034
3300,8916,0,8,8
3400,8920,0,7,7
3500,8920,0,9,9
3600,8922,0,9,9
3700,8272,0,1999,1999
3800,7932,0,20,20
3900,7970,0,8,8
4000,7964,0,13,13
4100,7956,0,7,7
4200,7754,0,1887,1887
4300,6886,0,141,141
4400,7217,0,9,9
4500,7198,0,10,10
4600,7204,0,13,13
4700,7165,0,173,173
4800,6277,0,1819,1819
4900,6452,0,19,19
5000,6440,0,21,21
5100,6441,0,16,16
5200,6429,0,56,56
5300,5737,0,1919,1919
5400,5758,0,23,23
5500,5762,0,27,27
5600,5740,0,29,29
5700,5725,0,35,35
5800,5322,0,1848,1848
5900,5219,0,87,87
6000,5245,0,31,31
6100,5233,0,37,37
6200,5219,0,43,43
6300,5059,0,1594,1594
6400,4558,0,306,306
6500,4693,0,34,34
6600,4671,0,50,50
6700,4650,0,56,56
6800,4609,0,262,262
6900,4124,0,1597,1597
7000,4185,0,65,65
7100,4170,0,63,63
7200,4155,0,66,66
7300,4131,0,104,104
7400,3720,0,1711,1711
7500,3726,0,86,86
7600,3712,0,82,82
7700,3682,0,89,89
7800,3655,0,94,94
7900,3435,0,1589,1589
8000,3313,0,182,182
8100,3339,0,96,96
8200,3290,0,106,106
8300,3268,0,128,128
8400,3166,0,1189,1189
8500,2890,0,458,458
8600,2970,0,113,113
8700,2944,0,124,124
8800,2912,0,145,145
8900,2867,0,268,268
9000,2617,0,1281,1281
9100,2655,0,174,174
9200,2604,0,153,153
9300,2571,0,222,222
9400,2512,0,219,219
9500,2318,0,1095,1095
9600,2265,0,232,232
9700,2215,0,196,196
9800,2185,0,301,301
9900,2136,0,277,277
10000,2069,0,565,565
10100,2005,0,413,413
10200,1957,0,317,317
10300,1899,0,335,335
10400,1880,0,301,301
10500,1837,0,412,412
10600,1769,0,524,524
10700,1730,0,344,344
10800,1687,0,355,355
10900,1633,0,329,329
11000,1603,0,357,357
11100,1531,0,560,560
11200,1474,0,345,345
11300,1478,0,360,360
11400,1448,0,360,360
11500,1406,0,347,347
11600,1387,0,530,530
11700,1342,0,358,358
11800,1314,0,367,367
11900,1279,0,374,374
12000,1221,0,353,353
12100,1190,0,430,430
12200,1159,0,421,421
12300,1103,0,363,363
12400,1080,0,369,369
12500,1065,0,373,373
12600,1039,0,374,374
12700,1025,0,439,439
12800,1002,0,370,370
12900,967,0,377,377
13000,971,0,390,390
13100,935,0,350,350
13200,929,0,443,443
13300,897,0,349,349
13400,899,0,380,380
13500,885,0,382,382
13600,853,0,356,356
13700,851,0,420,420
13800,853,0,375,375
13900,845,0,389,389
14000,822,0,373,373
14100,812,0,368,368
14200,793,0,411,411
14300,749,0,400,400
14400,724,0,382,382
14500,723,0,367,367
14600,701,0,379,379
14700,679,0,416,416
14800,697,0,379,379
14900,707,0,384,384
15000,666,0,369,369
15100,660,0,385,385
15200,655,0,378,378
15300,642,0,409,409
15400,610,0,378,378
15500,596,0,372,372
15600,595,0,384,384
15700,597,0,368,368
15800,614,0,396,396
15900,605,0,390,390
16000,609,0,377,377
16100,592,0,366,366
16200,583,0,401,401
16300,570,0,393,393
16400,572,0,383,383
16500,563,0,371,371
16600,561,0,368,368
16700,552,0,360,360
16800,551,0,387,387
16900,550,0,379,379
17000,556,0,354,354
17100,561,0,368,368
17200,527,0,377,377
17300,545,0,377,377
17400,541,0,375,375
17500,564,0,366,366
17600,544,0,363,363
17700,510,0,374,374
17800,513,0,383,383
17900,534,0,389,389
18000,515,0,383,383
18100,522,0,374,374
18200,530,0,376,376
18300,555,0,372,372
18400,539,0,395,395
18500,547,0,375,375
18600,534,0,370,370
18700,542,0,364,364
18800,518,0,381,381
18900,516,0,391,391
19000,502,0,378,378
19100,514,0,371,371
19200,507,0,388,388
19300,525,0,387,387
19400,494,0,406,406
19500,492,0,400,400
19600,487,0,374,374
19700,476,0,389,389
19800,475,0,384,384
19900,482,0,402,402
20000,457,0,387,387
20100,471,0,381,381
20200,447,0,380,380
20300,439,0,377,377
20400,434,0,390,390
20500,422,0,398,398
20600,435,0,388,388
20700,433,0,390,390
20800,441,0,395,395
20900,429,0,408,408
21000,422,0,411,411
21100,426,0,397,397
21200,436,0,396,396
21300,435,0,396,396
21400,426,0,391,391
21500,423,0,401,401
21600,425,0,414,414
21700,476,0,372,372
21800,465,0,395,395
21900,457,0,388,388
22000,432,0,393,393
22100,426,0,396,396
22200,386,0,363,363
22300,384,0,393,393
22400,352,0,371,371
22500,373,0,380,380
22600,355,0,373,373
22700,378,0,363,363
22800,362,0,353,353
22900,392,0,380,380
23000,386,0,366,366
23100,364,0,385,385
23200,375,0,377,377
23300,371,0,372,372
23400,389,0,389,389
23500,405,0,385,385
23600,400,0,393,393
23700,407,0,402,402
23800,412,0,390,390
23900,406,0,399,399
24000,407,0,403,403
24100,414,0,395,395
24200,418,0,393,393
24300,399,0,395,395
24400,429,0,384,384
24500,456,0,383,383
24600,444,0,379,379
24700,446,0,372,372
24800,455,0,376,376
24900,471,0,367,367
25000,456,0,371,371
25100,453,0,380,380
25200,436,0,383,383
25300,427,0,380,380
25400,440,0,363,363
25500,419,0,372,372
25600,397,0,375,375
25700,409,0,384,384
25800,411,0,374,374
25900,402,0,359,359
26000,405,0,371,371
26100,385,0,368,368
26200,390,0,372,372
26300,373,0,384,384
26400,377,0,370,370
26500,372,0,376,376
26600,373,0,381,381
26700,366,0,370,370
26800,393,0,375,375
26900,361,0,383,383
27000,370,0,378,378
27100,378,0,378,378
27200,376,0,380,380
27300,365,0,380,380
27400,367,0,383,383
27500,363,0,369,369
27600,359,0,389,389
27700,355,0,389,389
27800,363,0,393,393
27900,351,0,401,401
28000,328,0,383,383
28100,322,0,389,389
28200,329,0,390,390
28300,319,0,394,394
28400,316,0,400,400
28500,308,0,394,394
28600,314,0,388,388
28700,319,0,393,393
28800,327,0,392,392
28900,311,0,416,416
29000,309,0,403,403
29100,312,0,391,391
29200,322,0,402,402
29300,314,0,401,401
29400,323,0,400,400
29500,298,0,404,404
29600,308,0,384,384
29700,298,0,379,379
29800,317,0,399,399
29900,302,0,384,384
30000,299,0,406,406
30100,282,0,390,390
30200,308,0,389,389
30300,303,0,373,373
30400,308,0,388,388
30500,314,0,394,394
30600,325,0,381,381
30700,304,0,376,376
30800,309,0,383,383
30900,305,0,372,372
31000,290,0,385,385
31100,285,0,378,378
31200,263,0,379,379
31300,259,0,373,373
31400,258,0,379,379
31500,251,0,385,385
31600,248,0,394,394
31700,231,0,395,395
31800,251,0,381,381
31900,234,0,389,389
32000,218,0,390,390
32100,220,0,376,376
32200,224,0,380,380
32300,221,0,364,364
32400,218,0,370,370
32500,221,0,371,371
32600,233,0,383,383
32700,218,0,373,373
32800,197,0,371,371
32900,203,0,358,358
33000,183,0,374,374
33100,196,0,384,384
33200,185,0,379,379
33300,193,0,382,382
33400,190,0,382,382
33500,173,0,382,382
33600,188,0,381,381
33700,189,0,387,387
33800,187,0,388,388
33900,177,0,383,383
34000,188,0,379,379
34100,179,0,372,372
34200,184,0,383,383
34300,193,0,376,376
34400,207,0,385,385
34500,203,0,389,389
34600,206,0,393,393
34700,207,0,396,396
34800,218,0,390,390
34900,220,0,392,392
35000,199,0,389,389
35100,195,0,389,389
35200,203,0,388,388
35300,215,0,392,392
35400,185,0,383,383
35500,175,0,389,389
35600,166,0,393,393
35700,176,0,388,388
35800,175,0,385,385
35900,154,0,403,403
36000,155,0,396,396
36100,171,0,402,402
36200,164,0,388,388
36300,171,0,408,408
36400,153,0,407,407
36500,159,0,393,393
36600,167,0,402,402
36700,155,0,392,392
36800,167,0,400,400
36900,150,0,390,390
37000,153,0,389,389
37100,154,0,383,383
37200,151,0,377,377
37300,165,0,383,383
37400,172,0,389,389
37500,164,0,378,378
37600,178,0,393,393
37700,187,0,394,394
37800,184,0,377,377
37900,189,0,387,387
38000,195,0,386,386
38100,185,0,379,379
38200,192,0,393,393
38300,175,0,374,374
38400,190,0,381,381
38500,179,0,371,371
38600,182,0,372,372
38700,184,0,371,371
38800,184,0,364,364
38900,194,0,365,365
39000,182,0,363,363
39100,198,0,365,365
39200,186,0,369,369
39300,158,0,365,365
39400,164,0,363,363
39500,164,0,369,369
39600,171,0,365,365
39700,170,0,374,374
39800,172,0,371,371
39900,175,0,365,365
40000,180,0,368,368
40100,167,0,364,364
40200,184,0,366,366
40300,171,0,380,380
40400,169,0,365,365
40500,168,0,375,375
40600,166,0,374,374
40700,162,0,378,378
40800,188,0,381,381
40900,181,0,384,384
41000,181,0,374,374
41100,182,0,385,385
41200,165,0,382,382
41300,170,0,392,392
41400,167,0,389,389
41500,160,0,393,393
41600,170,0,396,396
41700,171,0,394,394
41800,172,0,406,406
41900,159,0,396,396
42000,165,0,395,395
42100,177,0,389,389
42200,163,0,394,394
42300,149,0,389,389
42400,164,0,397,397
42500,165,0,397,397
42600,151,0,405,405
42700,154,0,418,418
42800,159,0,417,417
42900,157,0,416,416
43000,146,0,408,408
43100,150,0,401,401
43200,148,0,401,401
43300,140,0,412,412
43400,140,0,401,401
43500,148,0,392,392
43600,148,0,394,394
43700,144,0,401,401
43800,151,0,402,402
43900,160,0,403,403
44000,160,0,385,385
44100,179,0,383,383
44200,174,0,399,399
44300,194,0,390,390
44400,197,0,399,399
44500,194,0,387,387
44600,194,0,379,379
44700,206,0,381,381
44800,199,0,383,383
44900,195,0,385,385
45000,195,0,379,379
45100,198,0,366,366
45200,204,0,375,375
45300,214,0,383,383
45400,223,0,388,388
45500,214,0,392,392
45600,225,0,378,378
45700,204,0,371,371
45800,212,0,375,375
45900,208,0,383,383
46000,210,0,379,379
46100,217,0,389,389
46200,203,0,377,377
46300,216,0,377,377
46400,218,0,367,367
46500,202,0,379,379
46600,202,0,379,379
46700,214,0,367,367
46800,223,0,366,366
46900,207,0,373,373
47000,229,0,362,362
47100,229,0,372,372
47200,223,0,353,353
47300,211,0,360,360
47400,227,0,368,368
47500,201,0,343,343
47600,227,0,358,358
47700,207,0,353,353
47800,220,0,342,342
47900,224,0,358,358
48000,218,0,357,357
48100,215,0,365,365
48200,209,0,367,367
48300,227,0,357,357
48400,207,0,358,358
48500,243,0,346,346
48600,267,0,346,346
48700,267,0,347,347
48800,275,0,351,351
48900,277,0,345,345
49000,268,0,363,363
49100,265,0,353,353
49200,299,0,363,363
49300,286,0,372,372
49400,276,0,370,370
49500,276,0,368,368
49600,297,0,362,362
49700,287,0,377,377
49800,289,0,380,380
49900,317,0,377,377
50000,321,0,369,369
50100,377,0,367,367
50200,346,0,372,372
50300,350,0,383,383
50400,376,0,364,364
50500,384,0,382,382
50600,391,0,367,367
50700,380,0,376,376
50800,399,0,376,376
50900,395,0,378,378
51000,411,0,366,366
51100,409,0,390,390
51200,429,0,370,370
51300,408,0,389,389
51400,412,0,381,381
51500,408,0,375,375
51600,402,0,385,385
51700,404,0,378,378
51800,384,0,378,378
51900,381,0,393,393
52000,358,0,380,380
52100,373,0,382,382
52200,364,0,381,381
52300,346,0,380,380
52400,337,0,390,390
52500,321,0,377,377
52600,344,0,378,378
52700,363,0,373,373
52800,357,0,374,374
52900,345,0,379,379
53000,353,0,374,374
53100,353,0,380,380
53200,350,0,381,381
53300,345,0,386,386
53400,344,0,381,381
53500,345,0,391,391
53600,336,0,393,393
53700,331,0,387,387
53800,357,0,386,386
53900,357,0,388,388
54000,330,0,386,386
54100,339,0,399,399
54200,314,0,387,387
54300,310,0,386,386
54400,310,0,391,391
54500,321,0,396,396
54600,324,0,396,396
54700,319,0,394,394
54800,314,0,398,398
54900,321,0,397,397
55000,326,0,397,397
55100,320,0,405,405
55200,312,0,384,384
55300,330,0,391,391
55400,326,0,387,387
55500,328,0,384,384
55600,320,0,394,394
55700,322,0,378,378
55800,331,0,364,364
55900,324,0,374,374
56000,327,0,381,381
56100,317,0,382,382
56200,293,0,391,391
56300,312,0,383,383
56400,277,0,393,393
56500,274,0,382,382
56600,254,0,384,384
56700,247,0,393,393
56800,259,0,381,381
56900,253,0,392,392
57000,256,0,393,393
57100,260,0,385,385
57200,248,0,392,392
57300,235,0,380,380
57400,236,0,386,386
57500,231,0,385,385
57600,243,0,383,383
57700,234,0,390,390
57800,228,0,386,386
57900,232,0,369,369
58000,222,0,386,386
58100,224,0,374,374
58200,231,0,384,384
58300,220,0,381,381
58400,229,0,378,378
58500,244,0,390,390
58600,236,0,377,377
58700,240,0,384,384
58800,236,0,385,385
58900,243,0,378,378
59000,228,0,399,399
59100,235,0,397,397
59200,247,0,391,391
59300,262,0,393,393
59400,243,0,393,393
59500,223,0,402,402
59600,229,0,384,384
59700,209,0,397,397
59800,210,0,396,396
59900,206,0,386,386
60000,209,0,391,391
60100,220,0,386,386
60200,204,0,390,390
60300,214,0,382,382
60400,205,0,381,381
60500,214,0,381,381
60600,204,0,396,396
60700,200,0,401,401
60800,196,0,403,403
60900,199,0,389,389
61000,205,0,399,399
61100,194,0,407,407
61200,194,0,397,397
61300,196,0,406,406
61400,210,0,406,406
61500,196,0,402,402
61600,194,0,414,414
61700,193,0,413,413
61800,195,0,408,408
61900,191,0,399,399
62000,201,0,405,405
62100,202,0,402,402
62200,182,0,398,398
62300,180,0,400,400
62400,184,0,401,401
62500,152,0,388,388
62600,151,0,387,387
62700,160,0,388,388
62800,152,0,386,386
62900,163,0,387,387
63000,169,0,370,370
63100,145,0,370,370
63200,156,0,386,386
63300,146,0,383,383
63400,167,0,384,384
63500,157,0,381,381
63600,159,0,377,377
63700,160,0,375,375
63800,155,0,388,388
63900,163,0,378,378
64000,153,0,372,372
64100,159,0,371,371
64200,149,0,377,377
64300,137,0,384,384
64400,136,0,388,388
64500,119,0,382,382
64600,112,0,384,384
64700,121,0,384,384
64800,123,0,389,389
64900,143,0,393,393
65000,141,0,389,389
65100,131,0,380,380
65200,145,0,389,389
65300,128,0,403,403
65400,129,0,410,410
65500,129,0,398,398
65600,119,0,381,381
65700,128,0,388,388
65800,124,0,394,394
65900,111,0,396,396
66000,123,0,384,384
66100,118,0,394,394
66200,120,0,389,389
66300,120,0,398,398
66400,117,0,393,393
66500,123,0,381,381
66600,101,0,396,396
66700,98,0,382,382
66800,107,0,383,383
66900,97,0,400,400
67000,99,0,393,393
67100,112,0,384,384
67200,100,0,376,376
67300,92,0,384,384
67400,98,0,396,396
67500,97,0,397,397
67600,94,0,397,397
