update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200085,0,0,0,0
200,200120,0,0,0,0
300,200100,0,0,0,0
400,200070,0,0,0,0
500,200180,0,0,0,0
600,170355,0,0,0,0
700,161470,0,0,0,0
800,161505,0,0,0,0
900,161440,0,0,0,0
1000,161410,0,0,0,0
1100,145895,0,0,0,0
1200,131710,0,0,0,0
1300,131740,0,0,0,0
1400,131705,0,0,0,0
1500,131710,0,0,0,0
1600,124940,0,0,0,0
1700,107140,0,0,0,0
1800,107580,0,0,0,0
1900,107575,0,0,0,0
2000,107595,0,0,0,0
2100,107165,0,0,0,0
2200,88155,0,0,0,0
2300,88885,0,0,0,0
2400,88935,0,0,0,0
2500,88905,0,0,0,0
2600,88815,0,0,0,0
2700,76645,0,0,0,0
2800,74350,0,0,0,0
2900,74555,0,0,0,0
3000,74535,0,0,0,0
3100,74485,0,0,0,0
3200,67280,0,0,0,0
3300,61625,0,0,0,0
3400,61855,0,0,0,0
3500,61985,0,0,0,0
3600,61895,0,0,0,0
3700,58965,0,0,0,0
3800,52525,0,0,0,0
3900,53390,0,0,0,0
4000,53520,0,0,0,0
4100,53500,0,0,0,0
4200,53235,0,0,0,0
4300,45270,0,0,0,0
4400,46145,0,0,0,0
4500,46365,0,0,0,0
4600,46390,0,0,0,0
4700,46315,0,0,0,0
4800,40640,0,0,0,0
4900,40325,0,0,0,0
5000,40835,0,0,0,0
5100,40905,0,0,0,0
5200,40795,0,0,0,0
5300,37410,0,0,0,0
5400,35375,0,0,0,0
5500,35780,0,0,0,0
5600,35895,0,0,0,0
5700,35815,0,0,0,0
5800,34325,0,0,0,0
5900,31135,0,0,0,0
6000,32175,0,0,0,0
6100,32645,0,0,0,0
6200,32660,0,0,0,0
6300,32445,0,0,0,0
6400,28135,0,0,0,0
6500,29085,0,0,0,0
6600,29440,0,0,0,0
6700,29615,0,0,0,0
6800,29555,0,0,0,0
6900,26235,0,0,0,0
7000,26310,0,0,0,0
7100,27090,0,0,0,0
7200,27270,0,0,0,0
7300,27370,0,0,0,0
7400,25355,0,0,0,0
7500,24390,0,0,0,0
7600,25040,0,0,0,0
7700,25160,0,0,0,0
7800,25210,0,0,0,0
7900,24360,0,0,0,0
8000,22440,0,0,0,0
8100,23140,0,0,0,0
8200,23675,0,0,0,0
8300,23760,0,0,0,0
8400,23565,0,0,0,0
8500,20710,0,0,0,0
8600,21260,0,0,0,0
8700,21350,0,0,0,0
8800,21415,0,0,0,0
8900,21385,0,0,0,0
9000,19370,0,0,0,0
9100,19310,0,0,0,0
