update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200055,0,0,0,0
200,200100,0,0,0,0
300,200085,0,0,0,0
400,200130,0,0,0,0
500,200135,0,0,0,0
600,169950,0,0,0,0
700,160825,0,0,0,0
800,160840,0,0,0,0
900,160820,0,0,0,0
1000,160855,0,0,0,0
1100,145080,0,0,0,0
1200,130505,0,0,0,0
1300,130530,0,0,0,0
1400,130520,0,0,0,0
1500,130490,0,0,0,0
1600,123880,0,0,0,0
1700,106130,0,0,0,0
1800,106615,0,0,0,0
1900,106540,0,0,0,0
2000,106515,0,0,0,0
2100,106260,0,0,0,0
2200,86960,0,0,0,0
2300,87665,0,0,0,0
2400,87770,0,0,0,0
2500,87715,0,0,0,0
2600,87640,0,0,0,0
2700,75305,0,0,0,0
2800,72710,0,0,0,0
2900,72970,0,0,0,0
3000,72955,0,0,0,0
3100,72970,0,0,0,0
3200,66055,0,0,0,0
3300,60860,0,0,0,0
3400,61095,0,0,0,0
3500,61140,0,0,0,0
3600,61085,0,0,0,0
3700,57945,0,0,0,0
3800,50980,0,0,0,0
3900,51790,0,0,0,0
4000,51885,0,0,0,0
4100,51905,0,0,0,0
4200,51670,0,0,0,0
4300,44015,0,0,0,0
4400,45190,0,0,0,0
4500,45495,0,0,0,0
4600,45460,0,0,0,0
4700,45370,0,0,0,0
4800,39700,0,0,0,0
4900,39535,0,0,0,0
5000,40070,0,0,0,0
5100,40015,0,0,0,0
5200,40050,0,0,0,0
5300,36625,0,0,0,0
5400,34510,0,0,0,0
5500,34980,0,0,0,0
5600,35225,0,0,0,0
5700,35245,0,0,0,0
5800,33370,0,0,0,0
5900,30385,0,0,0,0
6000,31035,0,0,0,0
6100,31335,0,0,0,0
6200,31370,0,0,0,0
6300,31170,0,0,0,0
6400,27030,0,0,0,0
6500,27685,0,0,0,0
6600,28040,0,0,0,0
6700,27955,0,0,0,0
6800,27850,0,0,0,0
6900,25265,0,0,0,0
7000,25220,0,0,0,0
7100,25510,0,0,0,0
7200,25340,0,0,0,0
7300,25185,0,0,0,0
7400,23405,0,0,0,0
7500,22355,0,0,0,0
7600,22830,0,0,0,0
7700,22885,0,0,0,0
7800,22905,0,0,0,0
7900,22310,0,0,0,0
8000,21260,0,0,0,0
8100,21450,0,0,0,0
8200,21235,0,0,0,0
8300,21185,0,0,0,0
8400,21215,0,0,0,0
8500,20635,0,0,0,0
8600,20735,0,0,0,0
8700,20755,0,0,0,0
8800,20680,0,0,0,0
8900,20670,0,0,0,0
9000,20030,0,0,0,0
9100,19470,0,0,0,0
9200,19230,0,0,0,0
9300,19155,0,0,0,0
9400,18790,0,0,0,0
9500,18310,0,0,0,0
9600,17755,0,0,0,0
9700,17725,0,0,0,0
9800,17570,0,0,0,0
9900,17420,0,0,0,0
10000,17185,0,0,0,0
10100,16555,0,0,0,0
10200,16280,0,0,0,0
10300,16020,0,0,0,0
10400,15590,0,0,0,0
10500,15255,0,0,0,0
10600,14940,0,0,0,0
10700,14510,0,0,0,0
10800,14225,0,0,0,0
10900,14130,0,0,0,0
11000,13710,0,0,0,0
11100,13550,0,0,0,0
11200,13185,0,0,0,0
11300,13105,0,0,0,0
11400,12900,0,0,0,0
11500,12740,0,0,0,0
11600,12420,0,0,0,0
11700,12000,0,0,0,0
11800,11900,0,0,0,0
11900,11730,0,0,0,0
12000,11550,0,0,0,0
12100,11380,0,0,0,0
12200,11365,0,0,0,0
12300,11290,0,0,0,0
12400,11070,0,0,0,0
12500,10930,0,0,0,0
12600,10645,0,0,0,0
12700,10365,0,0,0,0
12800,10270,0,0,0,0
12900,10270,0,0,0,0
13000,10130,0,0,0,0
13100,9870,0,0,0,0
13200,9555,0,0,0,0
13300,9270,0,0,0,0
13400,9225,0,0,0,0
13500,9020,0,0,0,0
13600,8875,0,0,0,0
13700,8850,0,0,0,0
13800,8725,0,0,0,0
13900,8565,0,0,0,0
14000,8435,0,0,0,0
14100,8365,0,0,0,0
14200,8195,0,0,0,0
14300,8135,0,0,0,0
14400,8035,0,0,0,0
14500,8055,0,0,0,0
14600,7975,0,0,0,0
14700,7785,0,0,0,0
14800,7820,0,0,0,0
14900,7905,0,0,0,0
15000,8040,0,0,0,0
15100,7945,0,0,0,0
15200,7580,0,0,0,0
15300,7420,0,0,0,0
15400,7270,0,0,0,0
15500,7265,0,0,0,0
15600,7215,0,0,0,0
15700,7145,0,0,0,0
15800,7240,0,0,0,0
15900,7170,0,0,0,0
16000,7115,0,0,0,0
16100,6970,0,0,0,0
16200,6875,0,0,0,0
16300,6660,0,0,0,0
16400,6535,0,0,0,0
16500,6675,0,0,0,0
16600,6725,0,0,0,0
16700,7015,0,0,0,0
16800,7140,0,0,0,0
16900,7105,0,0,0,0
17000,7085,0,0,0,0
17100,7120,0,0,0,0
17200,6855,0,0,0,0
17300,6715,0,0,0,0
17400,6705,0,0,0,0
17500,6575,0,0,0,0
17600,6525,0,0,0,0
17700,6460,0,0,0,0
17800,6230,0,0,0,0
17900,6260,0,0,0,0
18000,6245,0,0,0,0
18100,6260,0,0,0,0
18200,6355,0,0,0,0
18300,6360,0,0,0,0
18400,6400,0,0,0,0
18500,6350,0,0,0,0
18600,6295,0,0,0,0
18700,6360,0,0,0,0
18800,6410,0,0,0,0
18900,6515,0,0,0,0
19000,6545,0,0,0,0
19100,6830,0,0,0,0
19200,6780,0,0,0,0
19300,7050,0,0,0,0
19400,7280,0,0,0,0
19500,7325,0,0,0,0
19600,7365,0,0,0,0
19700,7675,0,0,0,0
19800,7740,0,0,0,0
19900,7740,0,0,0,0
20000,7675,0,0,0,0
20100,7730,0,0,0,0
20200,7580,0,0,0,0
20300,7490,0,0,0,0
20400,7620,0,0,0,0
20500,7890,0,0,0,0
20600,7850,0,0,0,0
20700,7870,0,0,0,0
20800,8000,0,0,0,0
20900,8215,0,0,0,0
21000,8290,0,0,0,0
21100,8540,0,0,0,0
21200,9030,0,0,0,0
21300,8580,0,0,0,0
21400,8540,0,0,0,0
21500,8230,0,0,0,0
21600,8365,0,0,0,0
21700,8145,0,0,0,0
21800,7995,0,0,0,0
21900,8065,0,0,0,0
22000,8795,0,0,0,0
22100,8955,0,0,0,0
22200,8685,0,0,0,0
22300,8825,0,0,0,0
22400,8340,0,0,0,0
22500,8045,0,0,0,0
22600,7840,0,0,0,0
22700,7340,0,0,0,0
22800,7705,0,0,0,0
22900,7025,0,0,0,0
23000,7440,0,0,0,0
23100,7160,0,0,0,0
23200,7440,0,0,0,0
23300,7165,0,0,0,0
23400,6770,0,0,0,0
23500,6840,0,0,0,0
23600,6980,0,0,0,0
23700,6805,0,0,0,0
23800,7050,0,0,0,0
23900,6875,0,0,0,0
24000,7055,0,0,0,0
24100,7150,0,0,0,0
24200,6965,0,0,0,0
24300,6710,0,0,0,0
24400,7165,0,0,0,0
24500,7230,0,0,0,0
24600,7155,0,0,0,0
24700,7450,0,0,0,0
24800,7240,0,0,0,0
24900,7330,0,0,0,0
25000,7415,0,0,0,0
25100,7385,0,0,0,0
25200,7275,0,0,0,0
25300,7155,0,0,0,0
25400,7005,0,0,0,0
25500,6985,0,0,0,0
25600,6610,0,0,0,0
25700,6665,0,0,0,0
25800,6205,0,0,0,0
25900,6475,0,0,0,0
26000,6265,0,0,0,0
26100,6695,0,0,0,0
26200,6520,0,0,0,0
26300,6345,0,0,0,0
26400,6690,0,0,0,0
26500,6985,0,0,0,0
26600,6985,0,0,0,0
26700,6925,0,0,0,0
26800,6965,0,0,0,0
26900,7015,0,0,0,0
27000,7260,0,0,0,0
27100,7025,0,0,0,0
27200,6850,0,0,0,0
27300,6780,0,0,0,0
27400,6910,0,0,0,0
27500,7060,0,0,0,0
27600,6980,0,0,0,0
27700,6865,0,0,0,0
27800,7080,0,0,0,0
27900,6835,0,0,0,0
28000,6785,0,0,0,0
28100,6870,0,0,0,0
28200,7065,0,0,0,0
28300,7220,0,0,0,0
28400,7100,0,0,0,0
28500,7305,0,0,0,0
28600,7215,0,0,0,0
28700,7140,0,0,0,0
28800,6920,0,0,0,0
28900,7035,0,0,0,0
29000,6850,0,0,0,0
29100,6880,0,0,0,0
29200,7090,0,0,0,0
29300,7045,0,0,0,0
29400,6965,0,0,0,0
29500,7210,0,0,0,0
29600,7050,0,0,0,0
29700,6920,0,0,0,0
29800,6825,0,0,0,0
29900,6590,0,0,0,0
30000,6930,0,0,0,0
30100,6595,0,0,0,0
30200,6615,0,0,0,0
30300,6520,0,0,0,0
30400,6425,0,0,0,0
30500,6500,0,0,0,0
30600,6665,0,0,0,0
30700,6665,0,0,0,0
30800,6520,0,0,0,0
30900,6640,0,0,0,0
31000,6895,0,0,0,0
31100,6755,0,0,0,0
31200,6750,0,0,0,0
31300,6425,0,0,0,0
