update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200060,0,0,0,0
200,200125,0,0,0,0
300,200165,0,0,0,0
400,200150,0,0,0,0
500,200115,0,0,0,0
600,170145,0,0,0,0
700,160955,0,0,0,0
800,161045,0,0,0,0
900,161020,0,0,0,0
1000,161000,0,0,0,0
1100,144995,0,0,0,0
1200,130165,0,0,0,0
1300,130240,0,0,0,0
1400,130215,0,0,0,0
1500,130185,0,0,0,0
1600,123625,0,0,0,0
1700,105950,0,0,0,0
1800,106325,0,0,0,0
1900,106395,0,0,0,0
2000,106385,0,0,0,0
2100,106035,0,0,0,0
2200,87895,0,0,0,0
2300,88555,0,0,0,0
2400,88535,0,0,0,0
2500,88525,0,0,0,0
2600,88450,0,0,0,0
2700,76215,0,0,0,0
2800,73880,0,0,0,0
2900,74045,0,0,0,0
3000,74010,0,0,0,0
3100,74015,0,0,0,0
3200,66770,0,0,0,0
3300,61455,0,0,0,0
3400,61775,0,0,0,0
3500,61770,0,0,0,0
3600,61715,0,0,0,0
3700,58795,0,0,0,0
3800,52880,0,0,0,0
3900,53580,0,0,0,0
4000,53710,0,0,0,0
4100,53730,0,0,0,0
4200,53455,0,0,0,0
4300,45515,0,0,0,0
4400,46490,0,0,0,0
4500,46585,0,0,0,0
4600,46565,0,0,0,0
4700,46500,0,0,0,0
4800,40930,0,0,0,0
4900,40515,0,0,0,0
5000,41000,0,0,0,0
5100,41150,0,0,0,0
5200,41110,0,0,0,0
5300,37365,0,0,0,0
5400,35655,0,0,0,0
5500,36385,0,0,0,0
5600,36535,0,0,0,0
5700,36545,0,0,0,0
5800,34765,0,0,0,0
5900,31195,0,0,0,0
6000,32130,0,0,0,0
6100,32530,0,0,0,0
6200,32705,0,0,0,0
6300,32480,0,0,0,0
6400,27790,0,0,0,0
6500,28815,0,0,0,0
6600,29430,0,0,0,0
6700,29630,0,0,0,0
6800,29690,0,0,0,0
6900,26055,0,0,0,0
7000,26025,0,0,0,0
7100,26760,0,0,0,0
7200,27160,0,0,0,0
7300,27410,0,0,0,0
7400,25050,0,0,0,0
7500,23630,0,0,0,0
7600,24235,0,0,0,0
7700,24620,0,0,0,0
7800,24755,0,0,0,0
7900,23800,0,0,0,0
8000,21690,0,0,0,0
8100,22580,0,0,0,0
8200,23110,0,0,0,0
8300,23315,0,0,0,0
8400,23330,0,0,0,0
8500,20880,0,0,0,0
8600,21705,0,0,0,0
8700,22140,0,0,0,0
8800,22355,0,0,0,0
8900,22480,0,0,0,0
9000,20000,0,0,0,0
9100,19700,0,0,0,0
9200,20215,0,0,0,0
9300,20535,0,0,0,0
9400,20715,0,0,0,0
9500,19560,0,0,0,0
9600,18860,0,0,0,0
9700,19380,0,0,0,0
9800,19630,0,0,0,0
9900,19810,0,0,0,0
10000,19260,0,0,0,0
10100,17995,0,0,0,0
10200,18640,0,0,0,0
10300,18875,0,0,0,0
10400,18910,0,0,0,0
10500,18995,0,0,0,0
10600,17405,0,0,0,0
10700,17440,0,0,0,0
10800,17655,0,0,0,0
10900,17650,0,0,0,0
11000,17625,0,0,0,0
11100,17010,0,0,0,0
11200,16660,0,0,0,0
11300,16605,0,0,0,0
11400,16485,0,0,0,0
11500,16500,0,0,0,0
11600,15935,0,0,0,0
11700,15535,0,0,0,0
11800,15555,0,0,0,0
11900,15530,0,0,0,0
12000,15305,0,0,0,0
12100,14935,0,0,0,0
12200,14255,0,0,0,0
12300,14045,0,0,0,0
12400,13800,0,0,0,0
12500,13585,0,0,0,0
12600,13020,0,0,0,0
12700,12540,0,0,0,0
12800,12245,0,0,0,0
12900,12290,0,0,0,0
13000,12055,0,0,0,0
13100,11775,0,0,0,0
13200,11705,0,0,0,0
13300,11400,0,0,0,0
13400,11115,0,0,0,0
13500,10975,0,0,0,0
13600,10740,0,0,0,0
13700,10595,0,0,0,0
13800,10250,0,0,0,0
13900,10035,0,0,0,0
14000,9900,0,0,0,0
14100,9840,0,0,0,0
14200,9720,0,0,0,0
14300,9490,0,0,0,0
14400,9325,0,0,0,0
14500,9085,0,0,0,0
14600,8985,0,0,0,0
14700,8685,0,0,0,0
14800,8480,0,0,0,0
14900,8355,0,0,0,0
15000,8180,0,0,0,0
15100,7865,0,0,0,0
15200,7730,0,0,0,0
15300,7570,0,0,0,0
15400,7515,0,0,0,0
15500,7415,0,0,0,0
15600,7100,0,0,0,0
15700,7025,0,0,0,0
15800,7010,0,0,0,0
15900,6815,0,0,0,0
16000,6715,0,0,0,0
16100,6605,0,0,0,0
16200,6575,0,0,0,0
16300,6300,0,0,0,0
16400,6140,0,0,0,0
16500,5925,0,0,0,0
16600,5780,0,0,0,0
16700,5670,0,0,0,0
16800,5460,0,0,0,0
16900,5275,0,0,0,0
17000,5160,0,0,0,0
17100,5150,0,0,0,0
17200,5050,0,0,0,0
17300,4945,0,0,0,0
17400,4675,0,0,0,0
17500,4515,0,0,0,0
17600,4385,0,0,0,0
17700,4305,0,0,0,0
17800,4250,0,0,0,0
17900,4250,0,0,0,0
18000,4125,0,0,0,0
18100,4050,0,0,0,0
18200,4135,0,0,0,0
18300,4175,0,0,0,0
18400,4055,0,0,0,0
18500,3950,0,0,0,0
18600,3975,0,0,0,0
18700,4015,0,0,0,0
18800,4045,0,0,0,0
18900,3970,0,0,0,0
19000,3955,0,0,0,0
19100,3925,0,0,0,0
19200,3820,0,0,0,0
19300,3795,0,0,0,0
19400,3670,0,0,0,0
19500,3665,0,0,0,0
19600,3725,0,0,0,0
19700,3760,0,0,0,0
19800,3750,0,0,0,0
19900,3750,0,0,0,0
20000,3800,0,0,0,0
20100,3745,0,0,0,0
20200,3725,0,0,0,0
20300,3610,0,0,0,0
20400,3465,0,0,0,0
20500,3345,0,0,0,0
20600,3310,0,0,0,0
20700,3180,0,0,0,0
20800,3170,0,0,0,0
20900,2965,0,0,0,0
21000,2845,0,0,0,0
21100,2810,0,0,0,0
21200,2760,0,0,0,0
21300,2570,0,0,0,0
21400,2415,0,0,0,0
21500,2400,0,0,0,0
21600,2390,0,0,0,0
21700,2335,0,0,0,0
21800,2375,0,0,0,0
21900,2400,0,0,0,0
22000,2395,0,0,0,0
22100,2345,0,0,0,0
22200,2375,0,0,0,0
22300,2335,0,0,0,0
22400,2220,0,0,0,0
22500,2205,0,0,0,0
22600,2140,0,0,0,0
22700,2100,0,0,0,0
22800,2080,0,0,0,0
22900,2105,0,0,0,0
23000,2055,0,0,0,0
23100,1935,0,0,0,0
23200,1810,0,0,0,0
23300,1750,0,0,0,0
23400,1750,0,0,0,0
23500,1760,0,0,0,0
23600,1800,0,0,0,0
23700,1830,0,0,0,0
23800,1940,0,0,0,0
23900,1905,0,0,0,0
24000,1865,0,0,0,0
24100,1845,0,0,0,0
24200,1890,0,0,0,0
24300,1985,0,0,0,0
24400,2115,0,0,0,0
24500,2295,0,0,0,0
24600,2315,0,0,0,0
24700,2035,0,0,0,0
24800,2125,0,0,0,0
24900,1915,0,0,0,0
25000,1925,0,0,0,0
25100,1930,0,0,0,0
25200,1930,0,0,0,0
25300,1860,0,0,0,0
25400,1870,0,0,0,0
25500,1875,0,0,0,0
25600,1860,0,0,0,0
25700,1900,0,0,0,0
25800,2420,0,0,0,0
25900,2740,0,0,0,0
26000,2610,0,0,0,0
26100,2635,0,0,0,0
26200,2595,0,0,0,0
26300,2705,0,0,0,0
26400,2825,0,0,0,0
26500,2815,0,0,0,0
26600,2590,0,0,0,0
26700,2995,0,0,0,0
26800,2820,0,0,0,0
26900,2760,0,0,0,0
27000,2745,0,0,0,0
27100,2760,0,0,0,0
27200,2745,0,0,0,0
27300,2790,0,0,0,0
27400,2705,0,0,0,0
27500,2680,0,0,0,0
27600,2690,0,0,0,0
27700,2445,0,0,0,0
27800,2600,0,0,0,0
27900,2280,0,0,0,0
28000,2415,0,0,0,0
28100,2415,0,0,0,0
28200,2720,0,0,0,0
28300,2715,0,0,0,0
28400,2725,0,0,0,0
28500,2765,0,0,0,0
28600,2735,0,0,0,0
28700,2805,0,0,0,0
28800,2635,0,0,0,0
28900,2555,0,0,0,0
29000,2865,0,0,0,0
29100,2905,0,0,0,0
29200,3065,0,0,0,0
29300,3060,0,0,0,0
29400,3200,0,0,0,0
29500,3365,0,0,0,0
29600,3430,0,0,0,0
29700,3245,0,0,0,0
29800,2960,0,0,0,0
29900,2975,0,0,0,0
30000,3145,0,0,0,0
30100,3155,0,0,0,0
30200,3125,0,0,0,0
30300,3050,0,0,0,0
30400,2940,0,0,0,0
30500,2820,0,0,0,0
30600,2865,0,0,0,0
30700,2915,0,0,0,0
30800,3175,0,0,0,0
30900,3335,0,0,0,0
31000,3475,0,0,0,0
31100,3595,0,0,0,0
31200,3610,0,0,0,0
31300,3715,0,0,0,0
31400,3705,0,0,0,0
31500,3810,0,0,0,0
31600,3785,0,0,0,0
31700,3950,0,0,0,0
31800,3750,0,0,0,0
31900,3675,0,0,0,0
32000,3630,0,0,0,0
32100,3675,0,0,0,0
32200,3455,0,0,0,0
32300,3310,0,0,0,0
32400,3255,0,0,0,0
32500,3310,0,0,0,0
32600,3355,0,0,0,0
32700,3370,0,0,0,0
32800,3310,0,0,0,0
32900,3390,0,0,0,0
33000,3380,0,0,0,0
