update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200080,0,0,0,0
200,200070,0,0,0,0
300,200135,0,0,0,0
400,200040,0,0,0,0
500,200125,0,0,0,0
600,170075,0,0,0,0
700,160935,0,0,0,0
800,160900,0,0,0,0
900,160915,0,0,0,0
1000,160900,0,0,0,0
1100,145160,0,0,0,0
1200,131225,0,0,0,0
1300,131255,0,0,0,0
1400,131240,0,0,0,0
1500,131165,0,0,0,0
1600,124525,0,0,0,0
1700,106795,0,0,0,0
1800,107265,0,0,0,0
1900,107245,0,0,0,0
2000,107180,0,0,0,0
2100,106900,0,0,0,0
2200,87885,0,0,0,0
2300,88485,0,0,0,0
2400,88515,0,0,0,0
2500,88360,0,0,0,0
2600,88245,0,0,0,0
2700,75900,0,0,0,0
2800,73450,0,0,0,0
2900,73640,0,0,0,0
3000,73620,0,0,0,0
3100,73575,0,0,0,0
3200,66630,0,0,0,0
3300,61495,0,0,0,0
3400,61795,0,0,0,0
3500,61850,0,0,0,0
3600,61860,0,0,0,0
3700,58645,0,0,0,0
3800,51520,0,0,0,0
3900,52505,0,0,0,0
4000,52710,0,0,0,0
4100,52675,0,0,0,0
4200,52420,0,0,0,0
4300,44725,0,0,0,0
4400,45930,0,0,0,0
4500,46085,0,0,0,0
4600,46075,0,0,0,0
4700,46025,0,0,0,0
4800,40325,0,0,0,0
4900,39640,0,0,0,0
5000,40040,0,0,0,0
5100,40140,0,0,0,0
5200,40150,0,0,0,0
5300,36770,0,0,0,0
5400,34940,0,0,0,0
5500,35430,0,0,0,0
5600,35670,0,0,0,0
5700,35650,0,0,0,0
5800,34010,0,0,0,0
5900,30895,0,0,0,0
6000,31595,0,0,0,0
6100,31870,0,0,0,0
6200,32020,0,0,0,0
6300,31710,0,0,0,0
6400,27055,0,0,0,0
6500,27915,0,0,0,0
6600,28195,0,0,0,0
6700,28345,0,0,0,0
6800,28275,0,0,0,0
6900,25160,0,0,0,0
7000,24980,0,0,0,0
7100,25515,0,0,0,0
7200,25610,0,0,0,0
7300,25620,0,0,0,0
7400,23780,0,0,0,0
7500,23110,0,0,0,0
7600,23745,0,0,0,0
7700,23970,0,0,0,0
7800,23995,0,0,0,0
7900,23090,0,0,0,0
8000,21110,0,0,0,0
8100,22025,0,0,0,0
8200,22460,0,0,0,0
8300,22805,0,0,0,0
8400,23000,0,0,0,0
8500,20755,0,0,0,0
8600,21370,0,0,0,0
8700,21820,0,0,0,0
8800,21995,0,0,0,0
8900,22020,0,0,0,0
9000,19695,0,0,0,0
9100,19410,0,0,0,0
9200,19975,0,0,0,0
9300,20135,0,0,0,0
9400,20360,0,0,0,0
9500,19395,0,0,0,0
9600,18830,0,0,0,0
9700,19270,0,0,0,0
9800,19310,0,0,0,0
9900,19435,0,0,0,0
10000,19160,0,0,0,0
10100,18325,0,0,0,0
10200,18490,0,0,0,0
10300,18315,0,0,0,0
10400,18460,0,0,0,0
10500,18620,0,0,0,0
10600,17830,0,0,0,0
10700,17695,0,0,0,0
10800,17775,0,0,0,0
10900,17795,0,0,0,0
11000,17755,0,0,0,0
11100,17385,0,0,0,0
11200,17190,0,0,0,0
11300,17340,0,0,0,0
11400,17220,0,0,0,0
11500,17105,0,0,0,0
11600,16775,0,0,0,0
11700,16030,0,0,0,0
11800,15800,0,0,0,0
11900,15650,0,0,0,0
12000,15460,0,0,0,0
12100,15150,0,0,0,0
12200,14975,0,0,0,0
12300,15030,0,0,0,0
12400,15045,0,0,0,0
12500,14760,0,0,0,0
12600,14425,0,0,0,0
12700,13975,0,0,0,0
12800,13970,0,0,0,0
12900,13925,0,0,0,0
13000,13705,0,0,0,0
13100,13415,0,0,0,0
13200,13125,0,0,0,0
13300,12940,0,0,0,0
13400,12815,0,0,0,0
13500,12695,0,0,0,0
13600,12470,0,0,0,0
13700,12140,0,0,0,0
13800,11875,0,0,0,0
13900,11760,0,0,0,0
14000,11870,0,0,0,0
14100,11965,0,0,0,0
14200,11835,0,0,0,0
14300,11470,0,0,0,0
14400,11090,0,0,0,0
14500,10980,0,0,0,0
14600,10865,0,0,0,0
14700,10705,0,0,0,0
14800,10495,0,0,0,0
14900,10525,0,0,0,0
15000,10280,0,0,0,0
15100,10275,0,0,0,0
15200,10195,0,0,0,0
15300,10120,0,0,0,0
15400,9880,0,0,0,0
15500,9800,0,0,0,0
15600,9645,0,0,0,0
