update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10013,0,0,0
200,20015,0,0,0
300,20029,0,0,0
400,20022,0,0,0
500,20035,0,0,0
600,16283,170,0,0
700,16153,14,0,0
800,16174,1,0,0
900,16167,0,0,0
1000,16164,0,0,0
1100,14480,204,0,0
1200,13067,34,0,0
1300,13082,2,0,0
1400,13074,1,0,0
1500,13071,1,0,0
1600,11983,24,0,0
1700,10569,241,0,0
1800,10643,10,0,0
1900,10649,2,0,0
2000,10633,2,0,0
2100,10542,2,0,0
2200,8700,306,0,0
2300,8787,17,0,0
2400,8773,5,0,0
2500,8773,6,0,0
2600,8755,4,0,0
2700,7195,252,0,0
2800,7189,82,0,0
2900,7230,9,0,0
3000,7225,3,0,0
3100,7214,5,0,0
3200,6467,239,0,0
3300,6006,128,0,0
3400,6063,17,0,0
3500,6069,8,0,0
3600,6057,1,0,0
3700,5601,60,0,0
3800,5027,256,0,0
3900,5132,63,0,0
4000,5149,14,0,0
4100,5149,5,0,0
4200,5038,15,0,0
4300,4254,298,0,0
4400,4368,74,0,0
4500,4399,30,0,0
4600,4410,9,0,0
4700,4379,10,0,0
4800,3709,231,0,0
4900,3734,141,0,0
5000,3800,51,0,0
5100,3821,24,0,0
5200,3824,19,0,0
5300,3404,179,0,0
5400,3211,190,0,0
5500,3296,75,0,0
5600,3320,30,0,0
5700,3329,16,0,0
5800,3124,82,0,0
5900,2861,215,0,0
6000,2962,87,0,0
6100,2987,46,0,0
6200,3001,28,0,0
6300,2941,30,0,0
6400,2546,218,0,0
6500,2641,108,0,0
6600,2684,64,0,0
6700,2688,27,0,0
6800,2683,28,0,0
6900,2379,165,0,0
7000,2381,133,0,0
7100,2441,96,0,0
7200,2481,47,0,0
7300,2483,26,0,0
7400,2240,125,0,0
7500,2142,141,0,0
7600,2204,100,0,0
7700,2240,54,0,0
7800,2237,38,0,0
7900,2131,48,0,0
8000,1934,155,0,0
8100,2000,100,0,0
8200,2023,57,0,0
8300,2044,70,0,0
8400,2006,55,0,0
8500,1830,139,0,0
8600,1847,116,0,0
8700,1878,73,0,0
8800,1877,66,0,0
8900,1878,48,0,0
9000,1757,97,0,0
9100,1729,102,0,0
9200,1742,94,0,0
9300,1751,81,0,0
9400,1760,73,0,0
9500,1725,84,0,0
9600,1686,78,0,0
9700,1675,49,0,0
9800,1638,72,0,0
9900,1614,47,0,0
10000,1587,38,0,0
10100,1563,68,0,0
10200,1536,63,0,0
10300,1492,42,0,0
10400,1454,47,0,0
10500,1424,45,0,0
10600,1361,43,0,0
10700,1349,52,0,0
10800,1327,52,0,0
10900,1298,36,0,0
11000,1273,32,0,0
11100,1222,35,0,0
11200,1190,33,0,0
11300,1175,34,0,0
11400,1151,31,0,0
11500,1134,26,0,0
11600,1112,34,0,0
11700,1085,34,0,0
11800,1067,30,0,0
11900,1054,26,0,0
12000,1029,29,0,0
12100,1014,21,0,0
12200,983,21,0,0
12300,950,22,0,0
12400,927,22,0,0
12500,905,17,0,0
12600,874,15,0,0
12700,842,20,0,0
12800,817,16,0,0
12900,813,16,0,0
13000,786,16,0,0
13100,769,20,0,0
13200,727,17,0,0
13300,708,20,0,0
13400,692,12,0,0
13500,665,22,0,0
13600,654,14,0,0
13700,628,21,0,0
13800,618,16,0,0
13900,599,14,0,0
14000,589,21,0,0
14100,563,19,0,0
14200,552,12,0,0
14300,532,13,0,0
14400,514,10,0,0
14500,499,18,0,0
14600,512,12,0,0
14700,500,15,0,0
14800,503,8,0,0
14900,496,15,0,0
15000,489,16,0,0
15100,483,13,0,0
15200,475,16,0,0
15300,442,6,0,0
15400,410,12,0,0
15500,399,17,0,0
15600,401,14,0,0
15700,390,11,0,0
15800,395,17,0,0
15900,393,11,0,0
16000,379,9,0,0
16100,374,13,0,0
16200,368,13,0,0
16300,365,21,0,0
16400,359,16,0,0
16500,355,9,0,0
16600,350,19,0,0
16700,344,13,0,0
16800,348,9,0,0
16900,339,12,0,0
17000,331,12,0,0
17100,335,11,0,0
17200,328,10,0,0
17300,329,14,0,0
17400,327,5,0,0
17500,324,15,0,0
17600,326,9,0,0
17700,318,15,0,0
17800,307,9,0,0
17900,302,3,0,0
18000,306,13,0,0
18100,294,3,0,0
18200,292,8,0,0
18300,291,14,0,0
18400,294,12,0,0
18500,300,9,0,0
18600,310,9,0,0
18700,310,10,0,0
18800,310,7,0,0
18900,306,9,0,0
19000,295,7,0,0
19100,286,5,0,0
19200,273,12,0,0
19300,267,7,0,0
19400,262,7,0,0
19500,257,11,0,0
19600,247,4,0,0
19700,238,5,0,0
19800,235,8,0,0
19900,221,6,0,0
20000,213,12,0,0
20100,208,8,0,0
20200,209,3,0,0
20300,195,8,0,0
20400,196,9,0,0
20500,202,8,0,0
20600,197,9,0,0
20700,193,10,0,0
20800,195,11,0,0
20900,201,9,0,0
21000,198,10,0,0
21100,195,13,0,0
21200,198,4,0,0
21300,192,6,0,0
21400,189,7,0,0
21500,191,10,0,0
21600,183,5,0,0
21700,172,8,0,0
21800,170,9,0,0
21900,167,8,0,0
22000,164,7,0,0
22100,159,11,0,0
22200,159,8,0,0
22300,155,8,0,0
22400,164,8,0,0
22500,171,7,0,0
22600,159,8,0,0
22700,149,7,0,0
22800,151,7,0,0
22900,146,10,0,0
23000,158,8,0,0
23100,161,8,0,0
23200,162,9,0,0
23300,156,6,0,0
23400,159,9,0,0
23500,156,7,0,0
23600,151,6,0,0
23700,155,8,0,0
23800,137,8,0,0
23900,133,6,0,0
24000,124,5,0,0
24100,120,10,0,0
24200,109,10,0,0
24300,100,8,0,0
24400,101,10,0,0
24500,102,7,0,0
24600,104,14,0,0
24700,102,6,0,0
24800,98,7,0,0
24900,104,10,0,0
25000,104,8,0,0
25100,109,9,0,0
25200,121,6,0,0
25300,115,14,0,0
25400,118,8,0,0
25500,124,18,0,0
25600,134,9,0,0
25700,121,13,0,0
25800,135,14,0,0
25900,135,14,0,0
26000,134,14,0,0
26100,142,9,0,0
26200,135,7,0,0
26300,140,9,0,0
26400,129,6,0,0
26500,134,7,0,0
26600,127,10,0,0
26700,136,8,0,0
26800,130,6,0,0
26900,129,11,0,0
27000,128,8,0,0
27100,124,11,0,0
27200,127,9,0,0
27300,123,8,0,0
27400,119,7,0,0
27500,118,8,0,0
27600,123,9,0,0
27700,126,11,0,0
27800,125,11,0,0
27900,117,10,0,0
28000,124,11,0,0
28100,126,7,0,0
28200,122,5,0,0
28300,124,14,0,0
28400,125,17,0,0
28500,133,10,0,0
28600,152,8,0,0
28700,141,18,0,0
28800,134,10,0,0
28900,139,9,0,0
29000,137,10,0,0
29100,140,6,0,0
29200,138,10,0,0
29300,151,10,0,0
29400,155,13,0,0
29500,153,9,0,0
29600,146,14,0,0
29700,145,13,0,0
29800,158,15,0,0
29900,162,13,0,0
30000,157,7,0,0
30100,157,8,0,0
30200,158,12,0,0
30300,163,9,0,0
30400,171,10,0,0
30500,173,11,0,0
30600,186,9,0,0
30700,181,12,0,0
30800,192,12,0,0
30900,198,10,0,0
31000,179,6,0,0
31100,182,12,0,0
31200,185,14,0,0
31300,178,12,0,0
31400,177,8,0,0
31500,172,7,0,0
31600,168,4,0,0
31700,160,7,0,0
31800,158,8,0,0
31900,162,9,0,0
32000,167,10,0,0
32100,165,8,0,0
32200,171,9,0,0
32300,169,11,0,0
32400,168,19,0,0
32500,183,8,0,0
32600,173,10,0,0
32700,161,4,0,0
32800,159,15,0,0
32900,156,10,0,0
33000,156,8,0,0
33100,159,9,0,0
33200,161,10,0,0
33300,174,7,0,0
33400,173,5,0,0
33500,159,10,0,0
33600,158,7,0,0
33700,152,6,0,0
33800,144,5,0,0
33900,147,10,0,0
34000,152,11,0,0
34100,141,3,0,0
34200,162,11,0,0
34300,168,7,0,0
34400,162,2,0,0
34500,141,7,0,0
34600,132,4,0,0
34700,115,7,0,0
34800,113,5,0,0
34900,103,8,0,0
35000,100,7,0,0
35100,101,9,0,0
35200,106,3,0,0
35300,107,11,0,0
35400,111,3,0,0
35500,114,7,0,0
35600,110,11,0,0
35700,110,10,0,0
35800,111,10,0,0
35900,115,7,0,0
36000,106,11,0,0
36100,110,7,0,0
36200,111,10,0,0
36300,117,7,0,0
36400,123,14,0,0
36500,124,9,0,0
36600,139,11,0,0
36700,157,15,0,0
36800,165,11,0,0
36900,169,8,0,0
37000,164,3,0,0
37100,171,12,0,0
37200,162,11,0,0
37300,174,14,0,0
37400,164,11,0,0
37500,166,9,0,0
37600,169,12,0,0
37700,186,16,0,0
37800,182,10,0,0
37900,197,12,0,0
38000,193,16,0,0
38100,189,12,0,0
38200,189,14,0,0
38300,189,14,0,0
38400,201,13,0,0
38500,204,8,0,0
38600,206,10,0,0
38700,200,11,0,0
38800,190,9,0,0
38900,180,11,0,0
39000,193,17,0,0
39100,198,10,0,0
39200,194,15,0,0
39300,197,8,0,0
39400,181,14,0,0
39500,207,14,0,0
39600,213,11,0,0
39700,230,14,0,0
39800,232,13,0,0
39900,266,16,0,0
40000,261,17,0,0
40100,269,10,0,0
40200,260,12,0,0
40300,259,10,0,0
40400,278,14,0,0
40500,280,13,0,0
40600,272,14,0,0
40700,265,10,0,0
40800,282,4,0,0
40900,255,12,0,0
41000,254,12,0,0
41100,267,11,0,0
41200,265,10,0,0
41300,261,11,0,0
41400,273,6,0,0
41500,264,10,0,0
41600,261,7,0,0
41700,234,13,0,0
41800,230,10,0,0
41900,213,7,0,0
42000,218,10,0,0
42100,223,13,0,0
42200,225,7,0,0
42300,233,19,0,0
42400,222,8,0,0
42500,212,13,0,0
42600,194,4,0,0
42700,192,9,0,0
42800,214,12,0,0
42900,190,15,0,0
43000,221,13,0,0
43100,193,11,0,0
43200,191,12,0,0
43300,180,12,0,0
43400,172,10,0,0
43500,183,8,0,0
43600,203,7,0,0
43700,173,14,0,0
43800,151,11,0,0
43900,160,7,0,0
44000,150,4,0,0
44100,155,12,0,0
44200,166,6,0,0
44300,168,14,0,0
44400,167,9,0,0
44500,186,10,0,0
44600,188,10,0,0
44700,190,11,0,0
44800,190,12,0,0
44900,171,10,0,0
45000,180,5,0,0
45100,169,13,0,0
45200,189,9,0,0
45300,175,10,0,0
45400,197,20,0,0
45500,199,15,0,0
45600,198,13,0,0
45700,197,9,0,0
45800,181,10,0,0
45900,204,6,0,0
46000,194,10,0,0
46100,180,9,0,0
46200,215,9,0,0
46300,200,7,0,0
46400,204,9,0,0
46500,187,10,0,0
46600,197,11,0,0
46700,207,14,0,0
46800,203,9,0,0
46900,212,15,0,0
47000,209,11,0,0
47100,252,16,0,0
47200,266,15,0,0
47300,280,13,0,0
47400,280,12,0,0
47500,274,15,0,0
47600,271,9,0,0
47700,271,13,0,0
47800,272,11,0,0
47900,276,11,0,0
48000,279,15,0,0
48100,299,6,0,0
48200,313,11,0,0
48300,306,11,0,0
48400,301,10,0,0
48500,297,9,0,0
48600,296,12,0,0
48700,327,10,0,0
48800,342,14,0,0
48900,337,10,0,0
49000,326,16,0,0
49100,316,18,0,0
49200,327,19,0,0
49300,356,14,0,0
49400,352,15,0,0
49500,358,8,0,0
49600,353,12,0,0
49700,329,14,0,0
49800,315,10,0,0
49900,306,15,0,0
50000,302,11,0,0
50100,318,10,0,0
50200,306,18,0,0
50300,278,10,0,0
50400,273,12,0,0
50500,284,9,0,0
50600,281,9,0,0
50700,279,15,0,0
50800,271,17,0,0
50900,262,12,0,0
51000,259,18,0,0
51100,256,6,0,0
51200,212,4,0,0
51300,225,11,0,0
51400,219,12,0,0
51500,221,8,0,0
51600,210,14,0,0
51700,222,12,0,0
51800,224,11,0,0
51900,233,7,0,0
52000,229,12,0,0
52100,240,17,0,0
52200,218,8,0,0
52300,218,10,0,0
52400,219,9,0,0
52500,209,11,0,0
52600,203,10,0,0
52700,217,17,0,0
52800,236,8,0,0
52900,235,13,0,0
53000,249,13,0,0
53100,251,11,0,0
53200,249,7,0,0
53300,253,9,0,0
53400,241,13,0,0
53500,252,9,0,0
53600,258,19,0,0
53700,265,13,0,0
53800,258,16,0,0
53900,267,10,0,0
54000,262,11,0,0
54100,250,12,0,0
54200,261,12,0,0
54300,239,11,0,0
54400,239,8,0,0
54500,220,7,0,0
54600,207,4,0,0
54700,201,8,0,0
54800,199,8,0,0
54900,188,10,0,0
55000,188,5,0,0
55100,169,6,0,0
55200,163,7,0,0
55300,148,5,0,0
55400,151,7,0,0
55500,167,11,0,0
55600,158,8,0,0
55700,166,14,0,0
55800,171,9,0,0
55900,170,13,0,0
56000,163,10,0,0
56100,160,10,0,0
56200,166,12,0,0
56300,168,12,0,0
56400,177,10,0,0
56500,173,10,0,0
56600,175,8,0,0
56700,185,16,0,0
56800,197,9,0,0
56900,217,12,0,0
57000,232,14,0,0
57100,228,15,0,0
57200,215,11,0,0
57300,213,11,0,0
57400,206,14,0,0
57500,226,7,0,0
57600,216,11,0,0
57700,219,18,0,0
57800,203,14,0,0
57900,211,17,0,0
58000,230,17,0,0
58100,236,11,0,0
58200,215,13,0,0
58300,204,11,0,0
58400,214,10,0,0
58500,212,8,0,0
58600,219,18,0,0
58700,243,11,0,0
58800,251,13,0,0
58900,261,15,0,0
59000,263,9,0,0
59100,271,13,0,0
59200,261,10,0,0
59300,259,15,0,0
59400,244,10,0,0
59500,251,12,0,0
59600,259,14,0,0
59700,251,12,0,0
59800,235,9,0,0
59900,231,13,0,0
60000,235,8,0,0
60100,234,8,0,0
60200,217,7,0,0
60300,205,10,0,0
60400,213,9,0,0
60500,212,6,0,0
60600,230,15,0,0
60700,242,16,0,0
60800,218,14,0,0
60900,220,8,0,0
61000,217,17,0,0
61100,195,11,0,0
61200,201,14,0,0
61300,211,9,0,0
61400,208,19,0,0
61500,206,8,0,0
61600,216,13,0,0
61700,220,12,0,0
61800,235,13,0,0
61900,228,13,0,0
62000,215,10,0,0
62100,212,8,0,0
62200,205,5,0,0
62300,191,10,0,0
62400,208,11,0,0
62500,216,8,0,0
62600,214,12,0,0
62700,235,9,0,0
62800,219,15,0,0
62900,223,17,0,0
63000,234,5,0,0
63100,241,6,0,0
63200,241,11,0,0
63300,242,9,0,0
63400,244,8,0,0
63500,219,13,0,0
63600,226,11,0,0
63700,235,6,0,0
63800,215,7,0,0
63900,211,7,0,0
64000,204,8,0,0
64100,207,12,0,0
64200,202,10,0,0
64300,209,11,0,0
64400,203,12,0,0
64500,231,7,0,0
64600,227,7,0,0
64700,228,12,0,0
64800,218,12,0,0
64900,243,10,0,0
65000,246,7,0,0
65100,228,11,0,0
65200,236,16,0,0
65300,234,10,0,0
65400,244,8,0,0
65500,239,15,0,0
65600,255,13,0,0
65700,241,10,0,0
65800,244,12,0,0
65900,245,8,0,0
66000,238,7,0,0
66100,247,9,0,0
66200,248,10,0,0
66300,271,13,0,0
66400,279,11,0,0
66500,274,12,0,0
66600,272,8,0,0
66700,260,9,0,0
66800,260,11,0,0
66900,236,9,0,0
67000,242,9,0,0
67100,248,15,0,0
67200,252,11,0,0
67300,248,17,0,0
67400,257,11,0,0
67500,289,10,0,0
67600,283,11,0,0
67700,286,10,0,0
67800,298,15,0,0
67900,300,7,0,0
