update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,10016,0,0,0
200,20022,0,0,0
300,20018,0,0,0
400,20021,0,0,0
500,20023,0,0,0
600,16178,177,0,0
700,16042,10,0,0
800,16051,1,0,0
900,16046,0,0,0
1000,16041,0,0,0
1100,14422,196,0,0
1200,13066,20,0,0
1300,13068,1,0,0
1400,13069,0,0,0
1500,13069,0,0,0
1600,11949,27,0,0
1700,10538,264,0,0
1800,10619,12,0,0
1900,10631,0,0,0
2000,10634,0,0,0
2100,10518,7,0,0
2200,8688,299,0,0
2300,8799,17,0,0
2400,8800,5,0,0
2500,8798,3,0,0
2600,8785,1,0,0
2700,7299,289,0,0
2800,7292,86,0,0
2900,7326,8,0,0
3000,7329,2,0,0
3100,7319,3,0,0
3200,6585,229,0,0
3300,6128,140,0,0
3400,6196,25,0,0
3500,6202,4,0,0
3600,6199,1,0,0
3700,5739,54,0,0
3800,5183,289,0,0
3900,5314,47,0,0
4000,5325,15,0,0
4100,5328,9,0,0
4200,5215,14,0,0
4300,4359,319,0,0
4400,4488,82,0,0
4500,4520,19,0,0
4600,4521,14,0,0
4700,4494,13,0,0
4800,3780,230,0,0
4900,3783,169,0,0
5000,3842,26,0,0
5100,3859,16,0,0
5200,3851,7,0,0
5300,3439,170,0,0
5400,3263,171,0,0
5500,3338,74,0,0
5600,3363,34,0,0
5700,3365,11,0,0
5800,3114,76,0,0
5900,2803,217,0,0
6000,2887,93,0,0
6100,2939,51,0,0
6200,2944,26,0,0
6300,2877,27,0,0
6400,2482,247,0,0
6500,2576,104,0,0
6600,2618,63,0,0
6700,2635,31,0,0
6800,2615,29,0,0
6900,2268,167,0,0
7000,2291,147,0,0
7100,2353,69,0,0
7200,2382,39,0,0
7300,2399,34,0,0
7400,2196,120,0,0
7500,2089,186,0,0
7600,2194,79,0,0
7700,2211,46,0,0
7800,2218,42,0,0
7900,2125,58,0,0
8000,1961,177,0,0
8100,2020,101,0,0
8200,2041,76,0,0
8300,2042,45,0,0
8400,1989,54,0,0
8500,1769,160,0,0
8600,1807,91,0,0
8700,1841,84,0,0
8800,1844,83,0,0
8900,1839,85,0,0
9000,1779,103,0,0
9100,1761,103,0,0
9200,1756,84,0,0
9300,1748,82,0,0
9400,1741,68,0,0
9500,1701,81,0,0
9600,1674,83,0,0
9700,1662,67,0,0
9800,1642,62,0,0
9900,1621,44,0,0
10000,1564,47,0,0
10100,1516,46,0,0
10200,1480,46,0,0
10300,1464,41,0,0
10400,1436,33,0,0
10500,1409,36,0,0
10600,1366,36,0,0
10700,1336,37,0,0
10800,1318,30,0,0
10900,1283,30,0,0
11000,1250,22,0,0
11100,1220,35,0,0
11200,1189,30,0,0
11300,1146,27,0,0
11400,1129,22,0,0
11500,1100,21,0,0
11600,1056,20,0,0
11700,1022,26,0,0
11800,1007,31,0,0
11900,979,22,0,0
12000,956,23,0,0
12100,915,25,0,0
12200,890,19,0,0
12300,876,23,0,0
12400,850,21,0,0
12500,838,22,0,0
12600,810,33,0,0
12700,794,12,0,0
12800,767,17,0,0
12900,757,20,0,0
13000,734,22,0,0
13100,706,13,0,0
13200,684,21,0,0
13300,673,24,0,0
13400,658,31,0,0
13500,656,24,0,0
13600,665,22,0,0
13700,653,17,0,0
13800,639,24,0,0
13900,632,10,0,0
