update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9998,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0
200,9996,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
300,9995,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
400,9992,0,0,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0
500,9998,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
600,9992,0,1,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0
700,9994,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0
800,9994,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0
900,9988,0,2,0,5,0,0,0,3,0,2,0,0,0,0,0,0,0
1000,9992,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0
1100,9995,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
1200,9991,0,0,0,2,0,4,0,1,0,2,0,0,0,0,0,0,0
1300,9991,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
1400,9986,0,2,0,3,0,5,0,2,0,2,0,0,0,0,0,0,0
1500,9985,0,4,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0
1600,9988,0,3,0,3,0,4,0,1,0,1,0,0,0,0,0,0,0
1700,9986,0,2,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0
1800,9985,0,1,0,2,0,9,0,2,0,1,0,0,0,0,0,0,0
1900,9990,0,3,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0
2000,9986,0,4,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0
2100,9986,0,2,0,1,0,5,0,6,0,0,0,0,0,0,0,0,0
2200,9985,0,4,0,2,0,7,0,2,0,0,0,0,0,0,0,0,0
2300,9970,0,6,0,3,0,17,0,1,0,3,0,0,0,0,0,0,0
2400,9984,0,3,0,2,0,9,0,1,0,1,0,0,0,0,0,0,0
2500,9978,0,2,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0
2600,9983,0,1,0,1,0,10,0,3,0,2,0,0,0,0,0,0,0
2700,9980,0,4,0,1,0,11,0,4,0,0,0,0,0,0,0,0,0
2800,9977,0,9,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0
2900,9978,0,3,0,4,0,10,0,1,0,4,0,0,0,0,0,0,0
3000,9975,0,5,0,4,0,13,0,2,0,1,0,0,0,0,0,0,0
3100,9976,0,4,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0
3200,9986,0,3,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0
3300,9983,0,4,0,4,0,5,0,4,0,0,0,0,0,0,0,0,0
3400,9982,0,6,0,3,0,4,0,4,0,1,0,0,0,0,0,0,0
3500,9980,0,6,0,0,0,7,0,5,0,2,0,0,0,0,0,0,0
3600,9988,0,2,0,1,0,6,0,2,0,1,0,0,0,0,0,0,0
3700,9979,0,7,0,2,0,8,0,2,0,2,0,0,0,0,0,0,0
3800,9977,0,8,0,5,0,4,0,2,0,4,0,0,0,0,0,0,0
3900,9978,0,7,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0
4000,9973,0,9,0,1,0,6,0,7,0,4,0,0,0,0,0,0,0
4100,9980,0,10,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0
4200,9975,0,7,0,2,0,7,0,5,0,1,0,3,0,0,0,0,0
4300,9981,0,8,0,0,0,6,0,2,0,3,0,0,0,0,0,0,0
4400,9974,0,13,0,0,0,7,0,5,0,1,0,0,0,0,0,0,0
4500,9972,0,15,0,1,0,9,0,3,0,0,0,0,0,0,0,0,0
4600,9980,0,11,0,1,0,4,0,1,0,3,0,0,0,0,0,0,0
4700,9975,0,12,0,2,0,6,0,4,0,0,0,1,0,0,0,0,0
4800,9977,0,8,0,2,0,9,0,2,0,2,0,0,0,0,0,0,0
4900,9972,0,13,0,5,0,4,0,4,0,2,0,0,0,0,0,0,0
5000,9973,0,10,0,2,0,10,0,2,0,3,0,0,0,0,0,0,0
5100,9978,0,12,0,4,0,5,0,1,0,0,0,0,0,0,0,0,0
5200,9975,0,13,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0
5300,9961,0,17,0,4,0,8,0,6,0,4,0,0,0,0,0,0,0
5400,9964,0,18,0,1,0,10,0,7,0,0,0,0,0,0,0,0,0
5500,9962,0,20,0,5,0,7,0,6,0,0,0,0,0,0,0,0,0
5600,9964,0,20,0,5,0,8,0,2,0,1,0,0,0,0,0,0,0
5700,9954,0,27,0,4,0,8,0,6,0,1,0,0,0,0,0,0,0
5800,9969,0,17,0,0,0,7,0,4,0,3,0,0,0,0,0,0,0
5900,9964,0,19,0,1,0,8,0,5,0,3,0,0,0,0,0,0,0
6000,9967,0,22,0,1,0,6,0,3,0,1,0,0,0,0,0,0,0
6100,9965,0,19,0,2,0,5,0,7,0,2,0,0,0,0,0,0,0
6200,9960,0,22,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0
6300,9960,0,27,0,2,0,7,0,3,0,1,0,0,0,0,0,0,0
6400,9944,0,34,0,3,0,12,0,4,0,2,0,1,0,0,0,0,0
6500,9944,0,35,0,4,0,9,0,8,0,0,0,0,0,0,0,0,0
6600,9938,0,41,0,4,0,11,0,6,0,0,0,0,0,0,0,0,0
6700,9948,0,39,0,0,0,7,0,5,0,1,0,0,0,0,0,0,0
6800,9927,0,42,0,7,0,12,0,9,0,3,0,0,0,0,0,0,0
6900,9938,0,45,0,4,0,2,0,7,0,4,0,0,0,0,0,0,0
7000,9934,0,54,0,3,0,4,0,2,0,3,0,0,0,0,0,0,0
7100,9936,0,54,0,4,0,1,0,4,0,1,0,0,0,0,0,0,0
7200,9935,0,52,0,7,0,0,0,5,0,0,0,1,0,0,0,0,0
7300,9869,0,115,0,4,0,6,0,4,0,2,0,0,0,0,0,0,0
7400,9854,0,127,0,9,0,5,0,3,0,2,0,0,0,0,0,0,0
7500,9840,0,140,0,5,0,8,0,5,0,2,0,0,0,0,0,0,0
7600,9847,0,139,0,2,0,7,0,4,0,1,0,0,0,0,0,0,0
7700,9842,0,134,0,9,0,6,0,8,0,0,0,1,0,0,0,0,0
7800,9843,0,139,0,6,0,4,0,7,0,0,0,1,0,0,0,0,0
7900,9841,0,135,0,8,0,7,0,6,0,3,0,0,0,0,0,0,0
