uid treatment rep update steal_count donate_count difference
VT0_2 VT0 2 3800 284404 37876 -246528
VT0_2 VT0 2 3900 264921 35917 -229004
VT0_2 VT0 2 4000 250692 33636 -217056
VT0_2 VT0 2 4100 223593 33676 -189917
VT0_2 VT0 2 4200 178601 36223 -142378
VT0_2 VT0 2 4300 181748 41938 -139810
VT0_2 VT0 2 4400 184720 53250 -131470
VT0_2 VT0 2 4500 169227 48269 -120958
VT0_2 VT0 2 4600 135657 50945 -84712
VT0_2 VT0 2 4700 102080 42926 -59154
VT0_2 VT0 2 4800 99829 43745 -56084
VT0_2 VT0 2 4900 89502 41731 -47771
VT0_2 VT0 2 5000 73724 43260 -30464
VT0_2 VT0 2 5100 68925 38328 -30597
VT0_2 VT0 2 5200 71104 43004 -28100
VT0_2 VT0 2 5300 62230 45625 -16605
VT0_2 VT0 2 5400 52716 58509 5793
VT0_2 VT0 2 5500 55937 65082 9145
VT0_2 VT0 2 5600 64194 64788 594
VT0_2 VT0 2 5700 66104 69727 3623
VT0_2 VT0 2 5800 68656 50560 -18096
VT0_2 VT0 2 5900 70223 39558 -30665
VT0_2 VT0 2 6000 75143 38512 -36631
VT0_2 VT0 2 6100 89673 36443 -53230
VT0_2 VT0 2 6200 90950 34948 -56002
VT0_2 VT0 2 6300 88189 40181 -48008
VT0_2 VT0 2 6400 81211 40105 -41106
VT0_2 VT0 2 6500 76646 39122 -37524
VT0_2 VT0 2 6600 92657 44925 -47732
VT0_2 VT0 2 6700 86612 43108 -43504
VT0_2 VT0 2 6800 84320 44741 -39579
VT0_2 VT0 2 6900 82613 47035 -35578
VT0_2 VT0 2 7000 81129 49738 -31391
VT0_2 VT0 2 7100 82125 53407 -28718
VT0_2 VT0 2 7200 94086 54717 -39369
VT0_2 VT0 2 7300 87099 50023 -37076
VT0_2 VT0 2 7400 93437 43177 -50260
VT0_2 VT0 2 7500 86588 41187 -45401
VT0_2 VT0 2 7600 87020 38084 -48936
VT0_2 VT0 2 7700 94582 47388 -47194
VT0_2 VT0 2 7800 89516 55156 -34360
VT0_2 VT0 2 7900 73818 62446 -11372
VT0_2 VT0 2 8000 73897 53888 -20009
VT0_2 VT0 2 8100 83057 46341 -36716
VT0_2 VT0 2 8200 92750 42851 -49899
VT0_2 VT0 2 8300 94214 38917 -55297
VT0_2 VT0 2 8400 82508 31418 -51090
VT0_2 VT0 2 8500 68736 35808 -32928
VT0_2 VT0 2 8600 62709 41783 -20926
VT0_2 VT0 2 8700 65152 55349 -9803
VT0_2 VT0 2 8800 72763 49023 -23740
VT0_2 VT0 2 8900 79738 43045 -36693
VT0_2 VT0 2 9000 73879 41745 -32134
VT0_2 VT0 2 9100 70730 45512 -25218
VT0_2 VT0 2 9200 56374 47308 -9066
VT0_2 VT0 2 9300 39869 46688 6819
VT0_2 VT0 2 9400 37736 48381 10645
VT0_2 VT0 2 9500 44688 49510 4822
VT0_2 VT0 2 9600 47781 42575 -5206
VT0_2 VT0 2 9700 55514 45207 -10307
VT0_2 VT0 2 9800 49677 43005 -6672
VT0_2 VT0 2 9900 44538 43033 -1505
VT0_2 VT0 2 10000 40407 46459 6052
VT0_3 VT0 3 0 0 0 0
VT0_3 VT0 3 100 42 847 805
VT0_3 VT0 3 200 366 9368 9002
VT0_3 VT0 3 300 594 16871 16277
VT0_3 VT0 3 400 677 22613 21936
VT0_3 VT0 3 500 736 26555 25819
VT0_3 VT0 3 600 1333 23831 22498
VT0_3 VT0 3 700 7259 46912 39653
VT0_3 VT0 3 800 18574 58126 39552
VT0_3 VT0 3 900 86409 63385 -23024
VT0_3 VT0 3 1000 243081 58966 -184115
VT0_3 VT0 3 1100 310075 63569 -246506
VT0_3 VT0 3 1200 332614 54357 -278257
VT0_3 VT0 3 1300 336856 51662 -285194
VT0_3 VT0 3 1400 344116 47454 -296662
VT0_3 VT0 3 1500 352318 42503 -309815
VT0_3 VT0 3 1600 355628 38233 -317395
VT0_3 VT0 3 1700 350914 35904 -315010
VT0_3 VT0 3 1800 353895 37618 -316277
VT0_3 VT0 3 1900 347368 34917 -312451
VT0_3 VT0 3 2000 353808 36246 -317562
VT0_3 VT0 3 2100 354921 37200 -317721
VT0_3 VT0 3 2200 353408 44793 -308615
VT0_3 VT0 3 2300 352635 46677 -305958
VT0_3 VT0 3 2400 365345 42547 -322798
VT0_3 VT0 3 2500 363247 41874 -321373
VT0_3 VT0 3 2600 355344 41330 -314014
VT0_3 VT0 3 2700 365887 42340 -323547
VT0_3 VT0 3 2800 366389 42001 -324388
VT0_3 VT0 3 2900 381134 47949 -333185
VT0_3 VT0 3 3000 382394 45281 -337113
VT0_3 VT0 3 3100 377983 46259 -331724
VT0_3 VT0 3 3200 362780 46392 -316388
VT0_3 VT0 3 3300 359955 50750 -309205
VT0_3 VT0 3 3400 359823 55474 -304349
VT0_3 VT0 3 3500 363669 59687 -303982
VT0_3 VT0 3 3600 362507 58204 -304303
VT0_3 VT0 3 3700 369497 49088 -320409
VT0_3 VT0 3 3800 372328 48406 -323922
VT0_3 VT0 3 3900 369560 52309 -317251
VT0_3 VT0 3 4000 364024 66170 -297854
VT0_3 VT0 3 4100 369296 72819 -296477
VT0_3 VT0 3 4200 368624 75811 -292813
VT0_3 VT0 3 4300 377973 70267 -307706
VT0_3 VT0 3 4400 374046 61069 -312977
VT0_3 VT0 3 4500 377891 48355 -329536
VT0_3 VT0 3 4600 382309 39903 -342406
VT0_3 VT0 3 4700 396705 36808 -359897
VT0_3 VT0 3 4800 389963 37310 -352653
VT0_3 VT0 3 4900 386889 40530 -346359
VT0_3 VT0 3 5000 384919 41649 -343270
VT0_3 VT0 3 5100 384917 39653 -345264
VT0_3 VT0 3 5200 369995 36070 -333925
VT0_3 VT0 3 5300 367338 33308 -334030
VT0_3 VT0 3 5400 351892 34961 -316931
VT0_3 VT0 3 5500 342037 35457 -306580
VT0_3 VT0 3 5600 331098 37426 -293672
VT0_3 VT0 3 5700 329813 34872 -294941
VT0_3 VT0 3 5800 323510 36916 -286594
VT0_3 VT0 3 5900 336225 36635 -299590
VT0_3 VT0 3 6000 347191 34025 -313166
VT0_3 VT0 3 6100 348840 29127 -319713
VT0_3 VT0 3 6200 340971 30484 -310487
VT0_3 VT0 3 6300 342247 29461 -312786
VT0_3 VT0 3 6400 334745 32540 -302205
VT0_3 VT0 3 6500 330670 42692 -287978
VT0_3 VT0 3 6600 331191 54691 -276500
VT0_3 VT0 3 6700 334052 54971 -279081
VT0_3 VT0 3 6800 322221 57220 -265001
VT0_3 VT0 3 6900 303240 62319 -240921
VT0_3 VT0 3 7000 296948 65619 -231329
VT0_3 VT0 3 7100 285508 61486 -224022
VT0_3 VT0 3 7200 276545 49716 -226829
VT0_3 VT0 3 7300 282731 57323 -225408
VT0_3 VT0 3 7400 274985 66459 -208526
VT0_3 VT0 3 7500 265987 62030 -203957
VT0_3 VT0 3 7600 258288 61934 -196354
VT0_3 VT0 3 7700 259252 57686 -201566
VT0_3 VT0 3 7800 249455 56585 -192870
VT0_3 VT0 3 7900 244745 47400 -197345
VT0_3 VT0 3 8000 247781 37095 -210686
VT0_3 VT0 3 8100 241490 37673 -203817
VT0_3 VT0 3 8200 240743 38980 -201763
VT0_3 VT0 3 8300 241237 36513 -204724
VT0_3 VT0 3 8400 241218 39474 -201744
VT0_3 VT0 3 8500 230202 44785 -185417
VT0_3 VT0 3 8600 233267 46553 -186714
VT0_3 VT0 3 8700 238448 43970 -194478
VT0_3 VT0 3 8800 235852 43390 -192462
VT0_3 VT0 3 8900 237585 41204 -196381
VT0_3 VT0 3 9000 232111 42197 -189914
VT0_3 VT0 3 9100 217581 40549 -177032
VT0_3 VT0 3 9200 218769 43875 -174894
VT0_3 VT0 3 9300 227448 53634 -173814
VT0_3 VT0 3 9400 233041 52680 -180361
VT0_3 VT0 3 9500 228523 40053 -188470
VT0_3 VT0 3 9600 217146 41762 -175384
VT0_3 VT0 3 9700 217604 39684 -177920
VT0_3 VT0 3 9800 219685 36747 -182938
VT0_3 VT0 3 9900 224608 36762 -187846
VT0_3 VT0 3 10000 240615 36472 -204143
VT0_4 VT0 4 0 0 0 0
VT0_4 VT0 4 100 40 928 888
VT0_4 VT0 4 200 359 9388 9029
VT0_4 VT0 4 300 529 16746 16217
VT0_4 VT0 4 400 698 23081 22383
VT0_4 VT0 4 500 1042 30861 29819
VT0_4 VT0 4 600 3349 36704 33355
VT0_4 VT0 4 700 13613 40740 27127
VT0_4 VT0 4 800 37331 34381 -2950
VT0_4 VT0 4 900 169032 34250 -134782
VT0_4 VT0 4 1000 304387 30457 -273930
VT0_4 VT0 4 1100 412471 30866 -381605
VT0_4 VT0 4 1200 472161 33606 -438555
VT0_4 VT0 4 1300 503852 34764 -469088
VT0_4 VT0 4 1400 516714 33640 -483074
VT0_4 VT0 4 1500 524098 32489 -491609
VT0_4 VT0 4 1600 536193 28418 -507775
VT0_4 VT0 4 1700 549958 27336 -522622
VT0_4 VT0 4 1800 546571 23621 -522950
VT0_4 VT0 4 1900 523599 22476 -501123
VT0_4 VT0 4 2000 512372 22716 -489656
VT0_4 VT0 4 2100 494955 22232 -472723
VT0_4 VT0 4 2200 481215 20949 -460266
VT0_4 VT0 4 2300 438441 18312 -420129
VT0_4 VT0 4 2400 408830 18266 -390564
VT0_4 VT0 4 2500 393244 18143 -375101
VT0_4 VT0 4 2600 391226 20897 -370329
VT0_4 VT0 4 2700 436705 23179 -413526
VT0_4 VT0 4 2800 457471 22628 -434843
VT0_4 VT0 4 2900 463383 23304 -440079
VT0_4 VT0 4 3000 472404 24501 -447903
VT0_4 VT0 4 3100 493099 24898 -468201
VT0_4 VT0 4 3200 521058 25312 -495746
VT0_4 VT0 4 3300 489580 23991 -465589
VT0_4 VT0 4 3400 438615 22722 -415893
VT0_4 VT0 4 3500 395077 23945 -371132
VT0_4 VT0 4 3600 365058 24620 -340438
VT0_4 VT0 4 3700 354254 24447 -329807
VT0_4 VT0 4 3800 357748 24579 -333169
VT0_4 VT0 4 3900 340166 23608 -316558
VT0_4 VT0 4 4000 334956 23973 -310983
VT0_4 VT0 4 4100 318320 24376 -293944
VT0_4 VT0 4 4200 293834 24168 -269666
VT0_4 VT0 4 4300 277291 25414 -251877
VT0_4 VT0 4 4400 239219 24408 -214811
VT0_4 VT0 4 4500 229861 24407 -205454
VT0_4 VT0 4 4600 219626 25350 -194276
VT0_4 VT0 4 4700 209316 24614 -184702
VT0_4 VT0 4 4800 207312 23040 -184272
VT0_4 VT0 4 4900 215198 23124 -192074
VT0_4 VT0 4 5000 230615 23223 -207392
VT0_4 VT0 4 5100 243270 23252 -220018
VT0_4 VT0 4 5200 263037 24490 -238547
VT0_4 VT0 4 5300 276401 25973 -250428
VT0_4 VT0 4 5400 250449 25279 -225170
VT0_4 VT0 4 5500 236651 24934 -211717
VT0_4 VT0 4 5600 254071 23466 -230605
VT0_4 VT0 4 5700 253516 23479 -230037
VT0_4 VT0 4 5800 267469 24900 -242569
VT0_4 VT0 4 5900 254512 25199 -229313
VT0_4 VT0 4 6000 253076 25318 -227758
VT0_4 VT0 4 6100 252713 24577 -228136
VT0_4 VT0 4 6200 288139 26360 -261779
VT0_4 VT0 4 6300 284862 24540 -260322
VT0_4 VT0 4 6400 292133 24680 -267453
VT0_4 VT0 4 6500 314932 24456 -290476
VT0_4 VT0 4 6600 319275 25216 -294059
VT0_4 VT0 4 6700 317636 24401 -293235
VT0_4 VT0 4 6800 318834 23333 -295501
VT0_4 VT0 4 6900 342737 23294 -319443
VT0_4 VT0 4 7000 350155 24023 -326132
VT0_4 VT0 4 7100 332775 24392 -308383
VT0_4 VT0 4 7200 310205 22648 -287557
VT0_4 VT0 4 7300 303137 23442 -279695
VT0_4 VT0 4 7400 310881 23768 -287113
VT0_4 VT0 4 7500 304079 24510 -279569
VT0_4 VT0 4 7600 334153 23756 -310397
VT0_4 VT0 4 7700 381131 25203 -355928
VT0_4 VT0 4 7800 401004 25735 -375269
VT0_4 VT0 4 7900 451203 23600 -427603
VT0_4 VT0 4 8000 473835 24738 -449097
VT0_4 VT0 4 8100 501780 23362 -478418
VT0_4 VT0 4 8200 513025 23812 -489213
VT0_4 VT0 4 8300 533132 25899 -507233
VT0_4 VT0 4 8400 563811 26824 -536987
VT0_4 VT0 4 8500 560201 26893 -533308
VT0_4 VT0 4 8600 545898 26517 -519381
VT0_4 VT0 4 8700 462848 22981 -439867
VT0_4 VT0 4 8800 186160 8897 -177263
VT0_4 VT0 4 8900 72951 2814 -70137
VT0_4 VT0 4 9000 60765 3011 -57754
VT0_4 VT0 4 9100 57849 2563 -55286
VT0_4 VT0 4 9200 56199 2053 -54146
VT0_4 VT0 4 9300 52102 2020 -50082
VT0_4 VT0 4 9400 52402 2123 -50279
VT0_4 VT0 4 9500 47176 1829 -45347
VT0_4 VT0 4 9600 50709 1621 -49088
VT0_4 VT0 4 9700 49090 1906 -47184
VT0_4 VT0 4 9800 48500 1863 -46637
VT0_4 VT0 4 9900 46631 1912 -44719
VT0_4 VT0 4 10000 50856 2018 -48838
VT0_5 VT0 5 0 0 0 0
VT0_5 VT0 5 100 33 869 836
VT0_5 VT0 5 200 346 9347 9001
VT0_5 VT0 5 300 596 17854 17258
VT0_5 VT0 5 400 821 25359 24538
VT0_5 VT0 5 500 1382 36834 35452
VT0_5 VT0 5 600 3270 53952 50682
VT0_5 VT0 5 700 14087 51197 37110
VT0_5 VT0 5 800 243515 47758 -195757
VT0_5 VT0 5 900 485405 44492 -440913
VT0_5 VT0 5 1000 484909 42056 -442853
VT0_5 VT0 5 1100 429615 34539 -395076
VT0_5 VT0 5 1200 402692 29261 -373431
VT0_5 VT0 5 1300 403415 26241 -377174
VT0_5 VT0 5 1400 382352 24789 -357563
VT0_5 VT0 5 1500 384045 22779 -361266
VT0_5 VT0 5 1600 354277 22180 -332097
VT0_5 VT0 5 1700 362791 21579 -341212
VT0_5 VT0 5 1800 360214 20894 -339320
VT0_5 VT0 5 1900 316553 22890 -293663
VT0_5 VT0 5 2000 280638 23231 -257407
VT0_5 VT0 5 2100 263157 24126 -239031
VT0_5 VT0 5 2200 261913 21570 -240343
VT0_5 VT0 5 2300 267447 20584 -246863
VT0_5 VT0 5 2400 281681 19915 -261766
VT0_5 VT0 5 2500 284227 20721 -263506
VT0_5 VT0 5 2600 288266 24327 -263939
VT0_5 VT0 5 2700 269057 26918 -242139
VT0_5 VT0 5 2800 221607 27374 -194233
VT0_5 VT0 5 2900 221050 29556 -191494
VT0_5 VT0 5 3000 215450 27418 -188032
VT0_5 VT0 5 3100 236608 27027 -209581
VT0_5 VT0 5 3200 265356 25819 -239537
VT0_5 VT0 5 3300 256810 28612 -228198
VT0_5 VT0 5 3400 249205 30186 -219019
VT0_5 VT0 5 3500 225789 30054 -195735
VT0_5 VT0 5 3600 241259 29452 -211807
VT0_5 VT0 5 3700 254710 28702 -226008
VT0_5 VT0 5 3800 262065 26242 -235823
VT0_5 VT0 5 3900 271702 28599 -243103
VT0_5 VT0 5 4000 282903 30169 -252734
VT0_5 VT0 5 4100 281630 29799 -251831
VT0_5 VT0 5 4200 283568 28047 -255521
VT0_5 VT0 5 4300 275650 25462 -250188
VT0_5 VT0 5 4400 247236 24485 -222751
VT0_5 VT0 5 4500 248226 25406 -222820
VT0_5 VT0 5 4600 258887 24593 -234294
VT0_5 VT0 5 4700 249897 27148 -222749
VT0_5 VT0 5 4800 211252 30945 -180307
VT0_5 VT0 5 4900 223537 29143 -194394
VT0_5 VT0 5 5000 227934 28207 -199727
VT0_5 VT0 5 5100 204448 33057 -171391
VT0_5 VT0 5 5200 209096 32843 -176253
VT0_5 VT0 5 5300 225998 33065 -192933
VT0_5 VT0 5 5400 242763 27878 -214885
VT0_5 VT0 5 5500 253989 27983 -226006
VT0_5 VT0 5 5600 273447 29172 -244275
VT0_5 VT0 5 5700 271458 29475 -241983
VT0_5 VT0 5 5800 266976 30532 -236444
VT0_5 VT0 5 5900 261063 28074 -232989
VT0_5 VT0 5 6000 239414 29394 -210020
VT0_5 VT0 5 6100 210049 29805 -180244
VT0_5 VT0 5 6200 181615 31517 -150098
VT0_5 VT0 5 6300 178898 30016 -148882
VT0_5 VT0 5 6400 210008 30806 -179202
VT0_5 VT0 5 6500 206153 31499 -174654
VT0_5 VT0 5 6600 208750 29120 -179630
VT0_5 VT0 5 6700 214607 29081 -185526
VT0_5 VT0 5 6800 252070 29709 -222361
VT0_5 VT0 5 6900 288557 26595 -261962
VT0_5 VT0 5 7000 316158 24838 -291320
VT0_5 VT0 5 7100 329760 24873 -304887
VT0_5 VT0 5 7200 330526 26700 -303826
VT0_5 VT0 5 7300 301458 27586 -273872
VT0_5 VT0 5 7400 275204 25662 -249542
VT0_5 VT0 5 7500 280913 27070 -253843
VT0_5 VT0 5 7600 282389 28597 -253792
VT0_5 VT0 5 7700 254687 25748 -228939
VT0_5 VT0 5 7800 224509 26140 -198369
VT0_5 VT0 5 7900 218484 29916 -188568
VT0_5 VT0 5 8000 232654 30957 -201697
VT0_5 VT0 5 8100 227571 29489 -198082
VT0_5 VT0 5 8200 222476 28735 -193741
VT0_5 VT0 5 8300 214079 26990 -187089
VT0_5 VT0 5 8400 220515 28427 -192088
VT0_5 VT0 5 8500 241382 27142 -214240
VT0_5 VT0 5 8600 243167 26344 -216823
VT0_5 VT0 5 8700 272475 25986 -246489
VT0_5 VT0 5 8800 275259 26913 -248346
VT0_5 VT0 5 8900 274054 24656 -249398
VT0_5 VT0 5 9000 262781 25165 -237616
VT0_5 VT0 5 9100 251408 23381 -228027
VT0_5 VT0 5 9200 244086 22442 -221644
VT0_5 VT0 5 9300 226981 22974 -204007
VT0_5 VT0 5 9400 222440 25373 -197067
VT0_5 VT0 5 9500 232960 28463 -204497
VT0_5 VT0 5 9600 219992 27179 -192813
VT0_5 VT0 5 9700 214660 27365 -187295
VT0_5 VT0 5 9800 214894 30510 -184384
VT0_5 VT0 5 9900 206492 30796 -175696
VT0_5 VT0 5 10000 235860 31454 -204406
VT0_6 VT0 6 0 0 0 0
VT0_6 VT0 6 100 47 938 891
VT0_6 VT0 6 200 362 9357 8995
VT0_6 VT0 6 300 589 17039 16450
VT0_6 VT0 6 400 754 23749 22995
VT0_6 VT0 6 500 910 32139 31229
VT0_6 VT0 6 600 1233 40245 39012
VT0_6 VT0 6 700 4382 52418 48036
VT0_6 VT0 6 800 26074 58323 32249
VT0_6 VT0 6 900 154249 50599 -103650
VT0_6 VT0 6 1000 290964 43191 -247773
VT0_6 VT0 6 1100 313295 37817 -275478
VT0_6 VT0 6 1200 319456 35672 -283784
VT0_6 VT0 6 1300 311663 33334 -278329
VT0_6 VT0 6 1400 312444 29871 -282573
VT0_6 VT0 6 1500 305852 25927 -279925
VT0_6 VT0 6 1600 300161 24637 -275524
VT0_6 VT0 6 1700 283381 23229 -260152
VT0_6 VT0 6 1800 284016 22222 -261794
VT0_6 VT0 6 1900 265256 21641 -243615
VT0_6 VT0 6 2000 247473 21805 -225668
VT0_6 VT0 6 2100 234956 20827 -214129
VT0_6 VT0 6 2200 216690 20140 -196550
VT0_6 VT0 6 2300 225076 20447 -204629
VT0_6 VT0 6 2400 244371 20065 -224306
VT0_6 VT0 6 2500 249516 20809 -228707
VT0_6 VT0 6 2600 243227 20604 -222623
VT0_6 VT0 6 2700 244793 20746 -224047
VT0_6 VT0 6 2800 213531 20886 -192645
VT0_6 VT0 6 2900 209210 21267 -187943
VT0_6 VT0 6 3000 234635 21427 -213208
VT0_6 VT0 6 3100 256966 22325 -234641
VT0_6 VT0 6 3200 246395 22398 -223997
VT0_6 VT0 6 3300 243323 21980 -221343
VT0_6 VT0 6 3400 234438 21075 -213363
VT0_6 VT0 6 3500 229807 22077 -207730
VT0_6 VT0 6 3600 271796 23086 -248710
VT0_6 VT0 6 3700 317231 24689 -292542
VT0_6 VT0 6 3800 347934 24528 -323406
VT0_6 VT0 6 3900 375724 24444 -351280
VT0_6 VT0 6 4000 404268 24962 -379306
VT0_6 VT0 6 4100 458326 24564 -433762
VT0_6 VT0 6 4200 476025 24221 -451804
VT0_6 VT0 6 4300 494176 25255 -468921
VT0_6 VT0 6 4400 497711 26061 -471650
VT0_6 VT0 6 4500 489812 28105 -461707
VT0_6 VT0 6 4600 515089 27052 -488037
VT0_6 VT0 6 4700 516101 27146 -488955
VT0_6 VT0 6 4800 518507 28467 -490040
VT0_6 VT0 6 4900 472037 23577 -448460
VT0_6 VT0 6 5000 265375 13591 -251784
VT0_6 VT0 6 5100 107849 5607 -102242
VT0_6 VT0 6 5200 94124 7210 -86914
VT0_6 VT0 6 5300 92046 39088 -52958
VT0_6 VT0 6 5400 120418 56996 -63422
VT0_6 VT0 6 5500 193771 57736 -136035
VT0_6 VT0 6 5600 250785 57011 -193774
VT0_6 VT0 6 5700 292247 54287 -237960
VT0_6 VT0 6 5800 345476 46258 -299218
VT0_6 VT0 6 5900 386655 45533 -341122
