seed,sym_type,update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
13,1,497000,19999,76272,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,497200,20000,74542,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13,1,497400,20000,74847,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,497600,20000,74640,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,497800,19999,75433,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,1,498000,20000,74991,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,498200,20000,74469,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,498400,19997,72896,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0
13,1,498600,19999,72797,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,498800,19996,73534,3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,1,499000,20000,73735,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,499200,20000,74243,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,499400,20000,74109,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,499600,20000,74661,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,499800,19997,74738,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0
13,1,500000,19998,75107,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,200,20002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,400,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,600,19996,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
14,0,800,19997,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
