update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9998,38369,0,0,4,5,0,3,0,4,0,1,0,0,0,0,0,0
200,9994,33328,0,4,1,2,1,5,2,7,2,2,0,0,0,0,0,0
300,9995,33182,0,7,3,7,0,1,1,8,1,8,0,0,0,0,0,0
400,9993,33123,0,1,1,3,2,1,3,7,1,3,0,0,0,0,0,0
500,9997,33217,0,1,1,10,2,1,0,4,0,1,0,0,0,0,0,0
600,9994,27989,0,0,0,2,3,1,3,9,0,4,0,0,0,0,0,0
700,9992,25778,0,4,3,3,1,6,3,6,1,2,0,0,0,0,0,0
800,9990,25774,0,3,3,6,1,1,1,5,5,2,0,0,0,0,0,0
900,9993,25813,0,0,2,6,2,1,3,9,0,2,0,0,0,0,0,0
1000,9997,25890,0,0,1,10,1,3,0,3,1,2,0,0,0,0,0,0
1100,9993,23079,3,2,3,3,0,5,1,1,0,0,0,0,0,0,0,0
1200,9987,20320,5,2,2,6,1,1,3,7,2,3,0,1,0,0,0,0
1300,9982,20426,8,2,2,4,2,0,3,2,3,1,0,0,0,0,0,0
1400,9991,20517,4,2,1,4,1,4,1,4,2,1,0,0,0,0,0,0
1500,9989,20224,6,6,1,2,2,6,2,8,0,5,0,0,0,0,0,0
1600,9987,19294,5,10,4,2,2,5,1,2,1,2,0,0,0,0,0,0
1700,9990,16404,6,4,1,1,2,2,1,4,0,4,0,0,0,0,0,0
1800,9988,16219,5,5,2,3,3,4,2,1,0,5,0,0,0,0,0,0
1900,9983,16125,4,3,3,4,4,1,3,1,3,1,0,0,0,0,0,0
2000,9991,16213,4,3,1,2,2,0,2,1,0,1,0,0,0,0,0,0
2100,9985,16166,5,7,1,4,1,1,6,2,2,2,0,0,0,0,0,0
2200,9990,12969,0,8,3,3,4,2,3,4,0,3,0,0,0,0,0,0
2300,9988,12828,0,12,1,1,4,4,5,4,2,0,0,0,0,0,0,0
2400,9993,12887,0,7,0,4,1,2,4,0,2,3,0,0,0,0,0,0
2500,9996,12826,2,7,0,2,0,1,1,1,1,0,0,0,0,0,0,0
2600,9984,12834,2,4,4,1,6,1,0,2,4,1,0,0,0,0,0,0
2700,9991,11091,2,7,3,2,1,2,2,3,1,0,0,0,0,0,0,0
2800,9984,10589,2,5,6,6,2,5,6,2,0,3,0,0,0,0,0,0
2900,9991,10567,0,8,3,0,0,2,6,3,0,4,0,0,0,0,0,0
3000,9991,10516,2,11,1,0,3,2,3,1,0,0,0,0,0,0,0,0
3100,9989,10538,3,8,1,1,2,1,2,1,2,1,1,0,0,0,0,0
3200,9990,9562,5,9,1,1,4,1,0,3,0,2,0,0,0,0,0,0
3300,9972,8631,12,10,4,2,2,1,10,0,0,0,0,0,0,0,0,0
3400,9979,8637,11,5,5,1,1,2,4,0,0,1,0,0,0,0,0,0
3500,9983,8729,10,2,0,2,0,0,5,0,1,0,1,0,0,0,0,0
3600,9982,8633,11,4,1,1,2,2,2,2,2,0,0,0,0,0,0,0
3700,9978,8226,12,10,0,0,3,0,6,1,1,1,0,0,0,0,0,0
3800,9967,7241,21,8,1,2,4,3,5,1,1,1,1,0,0,0,0,0
3900,9966,7283,22,8,4,1,4,4,3,1,1,0,0,0,0,0,0,0
4000,9968,7233,19,23,4,0,4,2,3,4,1,1,1,0,0,0,0,0
4100,9971,7407,21,12,2,0,1,4,2,4,3,0,0,0,0,0,0,0
4200,9965,7344,24,13,1,1,4,4,4,2,2,0,0,0,0,0,0,0
4300,9965,6167,27,9,2,0,1,6,3,1,2,0,0,0,0,0,0,0
4400,9966,6299,24,17,1,0,2,2,3,1,3,0,1,0,0,0,0,0
4500,9972,6354,24,12,2,0,0,1,1,2,1,0,0,0,0,0,0,0
4600,9966,6509,24,9,2,0,4,2,2,1,2,0,0,0,0,0,0,0
4700,9968,6364,26,5,3,1,2,2,1,2,0,0,0,0,0,0,0,0
4800,9958,5639,27,3,2,1,11,1,2,4,0,0,0,0,0,0,0,0
4900,9961,5718,30,4,3,1,3,0,1,1,2,0,0,0,0,0,0,0
5000,9957,5678,24,0,3,2,6,3,10,2,0,1,0,0,0,0,0,0
5100,9968,5681,24,11,0,1,2,2,5,1,1,1,0,0,0,0,0,0
5200,9961,5780,26,13,5,1,2,2,5,0,0,1,1,0,0,0,0,0
5300,9953,5223,31,8,1,1,8,1,3,4,4,0,0,0,0,0,0,0
5400,9960,4963,28,7,1,1,6,1,5,0,0,1,0,0,0,0,0,0
5500,9957,5094,30,12,2,0,4,3,6,1,1,0,0,0,0,0,0,0
5600,9953,5155,32,9,4,0,5,0,5,3,1,0,0,0,0,0,0,0
5700,9964,5219,28,8,1,0,2,3,3,1,2,0,0,0,0,0,0,0
5800,9959,5073,34,17,1,1,2,0,3,3,1,0,0,0,0,0,0,0
5900,9952,4506,32,11,4,0,7,1,5,0,0,0,0,0,0,0,0,0
6000,9956,4683,34,14,3,0,5,1,2,4,0,0,0,0,0,0,0,0
6100,9957,4780,36,11,1,0,0,1,5,3,1,1,0,1,0,0,0,0
6200,9949,4912,41,6,4,1,3,4,3,3,0,3,0,0,0,0,0,0
6300,9946,4905,39,4,5,1,3,2,5,3,2,0,0,0,0,0,0,0
6400,9958,4099,34,13,1,2,2,1,4,2,1,0,0,0,0,0,0,0
6500,9954,4293,35,12,3,0,3,0,4,1,1,3,0,0,0,0,0,0
6600,9948,4281,36,28,0,1,9,1,3,0,4,0,0,0,0,0,0,0
6700,9940,4266,40,48,4,1,8,3,8,0,0,1,0,0,0,0,0,0
6800,9947,4387,44,24,0,1,3,1,4,5,2,1,0,0,0,0,0,0
6900,9949,3965,39,23,1,1,4,0,6,5,1,1,0,0,0,0,0,0
7000,9945,4172,46,34,1,1,6,1,2,2,0,0,0,0,0,0,0,0
7100,9948,4443,40,52,2,2,7,5,1,3,2,0,0,0,0,0,0,0
7200,9943,4695,46,43,2,1,2,3,6,2,1,0,0,0,0,0,0,0
7300,9935,4707,46,42,4,1,8,4,3,6,3,2,1,0,0,0,0,0
7400,9941,4601,51,47,0,4,4,4,4,5,0,2,0,0,0,0,0,0
