update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9972
600,10000,8184
700,10000,8196
800,10000,8197
900,10000,8198
1000,10000,8195
1100,10000,6766
1200,10000,6814
1300,10000,6818
1400,10000,6815
1500,10000,6815
1600,10000,5505
1700,10000,5717
1800,10000,5736
1900,10000,5737
2000,10000,5737
2100,10000,4632
2200,10000,4882
2300,10000,4916
2400,10000,4921
2500,10000,4918
2600,10000,4860
2700,10000,4177
2800,10000,4279
2900,10000,4295
3000,10000,4298
3100,10000,4284
3200,10000,3687
3300,10000,3839
3400,10000,3872
3500,10000,3876
3600,10000,3875
3700,10000,3215
3800,10000,3439
3900,10000,3527
4000,10000,3561
4100,10000,3563
4200,10000,2987
4300,10000,3164
4400,10000,3267
4500,10000,3308
4600,10000,3322
4700,10000,3256
4800,10000,2916
4900,10000,3057
5000,10000,3149
5100,10000,3179
5200,10000,3177
5300,10000,2763
5400,10000,2899
5500,10000,2989
5600,10000,3027
5700,10000,3041
5800,10000,2589
5900,10000,2752
6000,10000,2857
6100,10000,2898
6200,10000,2915
6300,10000,2526
6400,10000,2739
6500,10000,2833
6600,10000,2853
6700,10000,2864
6800,10000,2814
6900,10000,2622
7000,10000,2724
7100,10000,2726
7200,10000,2733
7300,10000,2714
7400,10000,2482
7500,10000,2704
7600,10000,2723
7700,10000,2723
7800,10000,2715
7900,10000,2394
8000,10000,2629
8100,10000,2660
8200,10000,2658
8300,10000,2659
8400,10000,2420
8500,10000,2579
8600,10000,2638
8700,10000,2656
8800,10000,2669
8900,10000,2652
9000,10000,2517
9100,10000,2634
9200,10000,2640
9300,10000,2652
9400,10000,2652
9500,10000,2479
9600,10000,2602
9700,10000,2649
9800,10000,2676
9900,10000,2662
10000,10000,2544
10100,10000,2607
10200,10000,2651
10300,10000,2671
10400,10000,2656
10500,10000,2650
10600,10000,2621
10700,10000,2660
10800,10000,2681
10900,10000,2684
11000,10000,2688
11100,10000,2617
11200,10000,2635
11300,10000,2627
11400,10000,2603
11500,10000,2600
11600,10000,2519
11700,10000,2509
11800,10000,2477
11900,10000,2461
12000,10000,2427
12100,10000,2377
12200,10000,2352
12300,10000,2368
12400,10000,2354
12500,10000,2328
12600,10000,2284
12700,10000,2232
12800,10000,2211
12900,10000,2184
13000,10000,2137
13100,10000,2103
13200,10000,2067
13300,10000,2048
13400,10000,2022
13500,10000,1993
13600,10000,1969
13700,10000,1916
13800,10000,1902
13900,10000,1877
14000,10000,1851
14100,10000,1817
14200,10000,1770
14300,10000,1746
14400,10000,1715
14500,10000,1694
14600,10000,1646
14700,10000,1619
14800,10000,1580
14900,10000,1553
15000,10000,1526
15100,10000,1496
15200,10000,1481
15300,10000,1447
15400,10000,1430
15500,10000,1402
15600,10000,1375
15700,10000,1365
15800,10000,1348
15900,10000,1333
16000,10000,1315
16100,10000,1298
16200,10000,1280
16300,10000,1269
16400,10000,1250
16500,10000,1242
16600,10000,1214
16700,10000,1186
16800,10000,1161
16900,10000,1157
17000,10000,1142
17100,10000,1128
17200,10000,1115
17300,10000,1097
17400,10000,1064
17500,10000,1065
17600,10000,1047
17700,10000,1034
17800,10000,1026
17900,10000,1009
18000,10000,1001
18100,10000,982
18200,10000,976
18300,10000,968
18400,10000,964
18500,10000,948
18600,10000,937
18700,10000,923
18800,10000,915
18900,10000,906
19000,10000,908
19100,10000,910
19200,10000,906
19300,10000,893
19400,10000,892
19500,10000,887
19600,10000,878
19700,10000,867
19800,10000,865
19900,10000,861
20000,10000,856
20100,10000,851
20200,10000,842
20300,10000,844
20400,10000,844
20500,10000,839
20600,10000,822
20700,10000,805
20800,10000,791
20900,10000,780
21000,10000,781
21100,10000,785
21200,10000,787
21300,10000,777
21400,10000,777
21500,10000,758
21600,10000,754
21700,10000,748
21800,10000,745
21900,10000,734
22000,10000,722
22100,10000,711
22200,10000,708
22300,10000,713
22400,10000,708
22500,10000,703
22600,10000,694
22700,10000,690
22800,10000,693
22900,10000,699
23000,10000,701
23100,10000,703
23200,10000,694
23300,10000,700
23400,10000,693
23500,10000,698
23600,10000,700
23700,10000,688
23800,10000,679
23900,10000,673
24000,10000,665
24100,10000,649
24200,10000,644
24300,10000,650
24400,10000,644
24500,10000,638
24600,10000,635
24700,10000,635
24800,10000,638
24900,10000,628
25000,10000,621
25100,10000,634
25200,10000,644
25300,10000,647
25400,10000,637
25500,10000,638
25600,10000,623
25700,10000,636
25800,10000,629
25900,10000,627
26000,10000,621
26100,10000,619
26200,10000,621
26300,10000,611
26400,10000,613
26500,10000,604
26600,10000,605
26700,10000,609
26800,10000,611
26900,10000,617
27000,10000,626
27100,10000,614
27200,10000,612
27300,10000,609
27400,10000,616
27500,10000,617
27600,10000,620
27700,10000,619
27800,10000,621
