update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9301,8787,0,0
200,15160,14309,0,0
300,15079,14217,0,0
400,15088,14203,0,0
500,15099,14260,0,0
600,12023,11080,0,0
700,11542,10934,0,0
800,11500,10853,0,0
900,11533,10894,0,0
1000,11524,10821,0,0
1100,10290,9720,0,0
1200,8815,8320,0,0
1300,8778,8258,0,0
1400,8761,8286,0,0
1500,8756,8262,0,0
1600,7946,7371,0,0
1700,7023,6650,0,0
1800,6832,6478,0,0
1900,6844,6467,0,0
2000,6813,6437,0,0
2100,6755,6385,0,0
2200,5524,5215,0,0
2300,5424,5112,0,0
2400,5435,5152,0,0
2500,5449,5153,0,0
2600,5492,5182,0,0
2700,4501,4176,0,0
2800,4383,4133,0,0
2900,4375,4129,0,0
3000,4372,4121,0,0
3100,4379,4112,0,0
3200,3899,3668,0,0
3300,3593,3385,0,0
3400,3607,3395,0,0
3500,3555,3334,0,0
3600,3536,3348,0,0
3700,3228,3008,0,0
3800,2928,2767,0,0
3900,3001,2826,0,0
4000,2955,2789,0,0
4100,2960,2768,0,0
4200,2914,2717,0,0
4300,2510,2361,0,0
4400,2507,2369,0,0
4500,2483,2348,0,0
4600,2563,2427,0,0
4700,2524,2375,0,0
4800,2209,2049,0,0
4900,2222,2100,0,0
5000,2255,2126,0,0
5100,2282,2139,0,0
5200,2334,2194,0,0
5300,2138,2009,0,0
5400,2111,1978,0,0
5500,2221,2093,0,0
5600,2291,2117,0,0
5700,2356,2219,0,0
5800,2275,2114,0,0
5900,2054,1897,0,0
6000,2284,2116,0,0
6100,2523,2331,0,0
6200,2707,2492,0,0
6300,3080,2829,0,0
6400,2845,2543,0,0
6500,3335,3061,0,0
6600,3838,3546,0,0
6700,4098,3760,0,0
6800,4675,4237,0,0
6900,4817,4378,0,0
7000,5239,4786,0,0
7100,5709,5238,0,0
7200,6294,5736,0,0
7300,6401,5775,0,0
7400,6330,5772,0,0
7500,6388,5768,0,0
7600,6353,5819,0,0
7700,6206,5669,0,0
7800,6364,5835,0,0
7900,6306,5771,0,0
8000,6035,5531,0,0
8100,5883,5387,0,0
8200,6060,5518,0,0
8300,6229,5683,0,0
8400,5811,5289,0,0
8500,5704,5157,0,0
8600,5954,5312,0,0
8700,6184,5540,0,0
8800,5767,5168,0,0
8900,5464,4877,0,0
9000,5100,4531,0,0
9100,5484,4846,0,0
9200,5349,4701,0,0
9300,5619,4972,0,0
9400,5100,4434,0,0
9500,4943,4282,0,0
9600,5354,4606,0,0
9700,5392,4579,0,0
9800,5197,4416,0,0
9900,4980,4208,0,0
10000,5232,4442,0,0
10100,5254,4392,0,0
10200,4931,4067,0,0
10300,5003,4099,0,0
10400,4909,4028,0,0
10500,4520,3647,0,0
10600,4400,3516,0,0
10700,5245,4192,0,0
10800,5178,4138,0,0
10900,5261,4122,0,0
11000,5284,4151,0,0
