update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9257,8744,0,0
200,15141,14317,0,0
300,15113,14302,0,0
400,15080,14237,0,0
500,15092,14245,0,0
600,12018,11029,0,0
700,11536,10868,0,0
800,11509,10943,0,0
900,11509,10894,0,0
1000,11495,10854,0,0
1100,10337,9737,0,0
1200,8920,8440,0,0
1300,8835,8337,0,0
1400,8838,8374,0,0
1500,8885,8413,0,0
1600,8010,7416,0,0
1700,6976,6571,0,0
1800,6791,6414,0,0
1900,6794,6416,0,0
2000,6787,6400,0,0
2100,6738,6364,0,0
2200,5505,5204,0,0
2300,5401,5118,0,0
2400,5389,5103,0,0
2500,5428,5138,0,0
2600,5388,5056,0,0
2700,4314,3963,0,0
2800,4271,4001,0,0
2900,4235,4031,0,0
3000,4275,4015,0,0
3100,4250,4038,0,0
3200,3759,3529,0,0
3300,3449,3237,0,0
3400,3491,3306,0,0
3500,3496,3313,0,0
3600,3427,3239,0,0
3700,3206,3000,0,0
3800,2908,2712,0,0
3900,2908,2745,0,0
4000,2922,2761,0,0
4100,2939,2792,0,0
4200,2928,2772,0,0
4300,2480,2347,0,0
4400,2513,2370,0,0
4500,2515,2375,0,0
4600,2570,2435,0,0
4700,2538,2367,0,0
4800,2196,2040,0,0
4900,2349,2220,0,0
5000,2643,2499,0,0
5100,3120,2959,0,0
5200,3508,3304,0,0
5300,3646,3417,0,0
5400,4041,3819,0,0
5500,4373,4156,0,0
5600,4522,4256,0,0
5700,4840,4575,0,0
5800,5075,4725,0,0
5900,5090,4822,0,0
6000,5615,5317,0,0
6100,6267,5928,0,0
6200,6849,6461,0,0
6300,6875,6518,0,0
6400,6749,6335,0,0
6500,7492,7080,0,0
6600,7379,6984,0,0
6700,7926,7461,0,0
6800,7569,7158,0,0
6900,6796,6365,0,0
7000,7502,7097,0,0
7100,7429,6990,0,0
7200,7585,7170,0,0
7300,7906,7492,0,0
7400,7454,7028,0,0
7500,7789,7395,0,0
7600,7909,7501,0,0
7700,7669,7253,0,0
7800,7537,7129,0,0
7900,6989,6505,0,0
8000,6870,6516,0,0
8100,7133,6758,0,0
8200,7293,6936,0,0
8300,7155,6755,0,0
8400,7138,6780,0,0
8500,6438,6108,0,0
8600,6941,6581,0,0
8700,7206,6804,0,0
8800,7013,6635,0,0
8900,7053,6651,0,0
9000,6769,6360,0,0
9100,7778,7306,0,0
9200,8115,7662,0,0
9300,8125,7644,0,0
9400,7474,7055,0,0
9500,7328,6800,0,0
9600,7768,7224,0,0
9700,7715,7288,0,0
9800,7691,7192,0,0
9900,7636,7185,0,0
10000,7494,7044,0,0
10100,7523,7111,0,0
10200,7982,7538,0,0
10300,8785,8291,0,0
10400,9373,8854,0,0
10500,9194,8683,0,0
10600,8492,7981,0,0
10700,9021,8466,0,0
10800,9200,8703,0,0
10900,8803,8337,0,0
11000,9233,8699,0,0
11100,8485,7990,0,0
11200,8409,7958,0,0
11300,8496,8072,0,0
11400,9031,8587,0,0
11500,9027,8528,0,0
11600,8808,8337,0,0
11700,8640,8193,0,0
11800,9148,8689,0,0
11900,9575,9090,0,0
12000,9286,8821,0,0
12100,8882,8381,0,0
12200,8967,8476,0,0
12300,9797,9270,0,0
12400,9447,8935,0,0
12500,8181,7722,0,0
12600,8067,7610,0,0
12700,8333,7877,0,0
12800,9111,8565,0,0
12900,8590,8057,0,0
13000,8764,8238,0,0
13100,9124,8538,0,0
13200,8743,8136,0,0
13300,8355,7767,0,0
13400,7734,7207,0,0
13500,7842,7263,0,0
13600,8035,7407,0,0
13700,7237,6653,0,0
13800,7321,6703,0,0
13900,8042,7349,0,0
14000,8024,7268,0,0
14100,7773,7070,0,0
14200,7852,7079,0,0
14300,7472,6729,0,0
14400,7686,6945,0,0
14500,7461,6638,0,0
14600,7359,6570,0,0
14700,7240,6456,0,0
14800,7840,6941,0,0
14900,7248,6394,0,0
15000,6994,6110,0,0
15100,6903,6040,0,0
15200,6341,5510,0,0
15300,6146,5316,0,0
15400,5816,4981,0,0
15500,6483,5512,0,0
15600,6643,5627,0,0
15700,6212,5270,0,0
15800,6023,5097,0,0
15900,5792,4836,0,0
16000,5869,4921,0,0
16100,6041,4981,0,0
16200,6141,5104,0,0
16300,5885,4797,0,0
16400,5810,4717,0,0
16500,5984,4893,0,0
16600,6206,5024,0,0
16700,5931,4780,0,0
16800,5543,4423,0,0
16900,5416,4276,0,0
17000,4755,3692,0,0
17100,4839,3703,0,0
17200,4661,3558,0,0
17300,4971,3867,0,0
17400,4902,3690,0,0
17500,4739,3462,0,0
17600,5031,3777,0,0
17700,4852,3611,0,0
17800,5276,3888,0,0
17900,5239,3804,0,0
18000,4835,3536,0,0
18100,4952,3538,0,0
18200,4486,3170,0,0
18300,4382,3128,0,0
18400,4480,3123,0,0
18500,4476,3033,0,0
18600,4374,3014,0,0
18700,4061,2724,0,0
18800,4629,3200,0,0
18900,4520,3070,0,0
19000,3855,2667,0,0
19100,3981,2738,0,0
19200,3694,2494,0,0
19300,3522,2445,0,0
19400,3820,2532,0,0
19500,3924,2576,0,0
19600,3818,2481,0,0
19700,4031,2626,0,0
19800,4034,2549,0,0
19900,3667,2369,0,0
20000,3640,2292,0,0
20100,3442,2157,0,0
20200,3004,1901,0,0
