update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9975
600,10000,8155
700,10000,8167
800,10000,8168
900,10000,8168
1000,10000,8166
1100,10000,6765
1200,10000,6793
1300,10000,6797
1400,10000,6795
1500,10000,6796
1600,10000,5514
1700,10000,5752
1800,10000,5766
1900,10000,5764
2000,10000,5765
2100,10000,4648
2200,10000,4913
2300,10000,4944
2400,10000,4943
2500,10000,4945
2600,10000,4890
2700,10000,4239
2800,10000,4345
2900,10000,4376
3000,10000,4379
3100,10000,4379
3200,10000,3692
3300,10000,3846
3400,10000,3899
3500,10000,3906
3600,10000,3902
3700,10000,3270
3800,10000,3481
3900,10000,3565
4000,10000,3598
4100,10000,3603
4200,10000,3000
4300,10000,3206
4400,10000,3310
4500,10000,3356
4600,10000,3380
4700,10000,3321
4800,10000,2967
4900,10000,3100
5000,10000,3170
5100,10000,3195
5200,10000,3206
5300,10000,2760
5400,10000,2918
5500,10000,3002
5600,10000,3034
5700,10000,3052
5800,10000,2601
5900,10000,2754
6000,10000,2860
6100,10000,2919
6200,10000,2943
6300,10000,2533
6400,10000,2632
6500,10000,2756
6600,10000,2814
6700,10000,2848
6800,10000,2803
6900,10000,2496
7000,10000,2628
7100,10000,2730
7200,10000,2785
7300,10000,2787
7400,10000,2440
7500,10000,2595
7600,10000,2691
7700,10000,2740
7800,10000,2764
7900,10000,2393
8000,10000,2566
8100,10000,2676
8200,10000,2732
8300,10000,2757
8400,10000,2442
8500,10000,2611
8600,10000,2713
8700,10000,2715
8800,10000,2726
8900,10000,2695
9000,10000,2584
9100,10000,2735
9200,10000,2741
9300,10000,2754
9400,10000,2749
9500,10000,2535
9600,10000,2702
9700,10000,2730
9800,10000,2735
9900,10000,2733
10000,10000,2523
10100,10000,2655
10200,10000,2680
10300,10000,2697
10400,10000,2682
10500,10000,2639
10600,10000,2629
10700,10000,2657
10800,10000,2660
10900,10000,2656
11000,10000,2650
11100,10000,2538
11200,10000,2564
11300,10000,2542
11400,10000,2512
11500,10000,2486
11600,10000,2413
11700,10000,2390
11800,10000,2361
11900,10000,2331
12000,10000,2303
12100,10000,2235
12200,10000,2208
12300,10000,2191
12400,10000,2147
12500,10000,2094
12600,10000,2063
12700,10000,2016
12800,10000,1978
12900,10000,1935
13000,10000,1879
13100,10000,1845
13200,10000,1777
13300,10000,1753
13400,10000,1733
13500,10000,1708
13600,10000,1684
13700,10000,1643
13800,10000,1614
13900,10000,1586
14000,10000,1572
14100,10000,1546
14200,10000,1526
14300,10000,1481
14400,10000,1444
14500,10000,1421
14600,10000,1398
14700,10000,1372
14800,10000,1338
14900,10000,1312
15000,10000,1289
15100,10000,1273
15200,10000,1259
15300,10000,1229
15400,10000,1216
15500,10000,1195
15600,10000,1171
15700,10000,1156
15800,10000,1139
15900,10000,1116
16000,10000,1094
16100,10000,1066
16200,10000,1051
16300,10000,1023
16400,10000,993
16500,10000,981
16600,10000,962
16700,10000,941
16800,10000,920
16900,10000,908
17000,10000,893
17100,10000,874
17200,10000,845
17300,10000,835
17400,10000,816
17500,10000,805
17600,10000,784
17700,10000,777
17800,10000,765
17900,10000,760
18000,10000,746
18100,10000,739
18200,10000,729
18300,10000,731
18400,10000,713
18500,10000,698
18600,10000,689
18700,10000,691
18800,10000,671
18900,10000,658
19000,10000,651
19100,10000,639
19200,10000,638
19300,10000,628
19400,10000,611
19500,10000,611
19600,10000,603
19700,10000,596
19800,10000,583
19900,10000,583
20000,10000,573
20100,10000,573
20200,10000,579
20300,10000,566
20400,10000,557
20500,10000,548
20600,10000,541
20700,10000,527
20800,10000,515
20900,10000,504
21000,10000,493
21100,10000,495
21200,10000,480
21300,10000,471
21400,10000,468
21500,10000,468
21600,10000,474
21700,10000,465
21800,10000,457
21900,10000,447
22000,10000,442
22100,10000,440
22200,10000,443
22300,10000,437
22400,10000,431
22500,10000,423
22600,10000,418
22700,10000,421
22800,10000,422
22900,10000,422
23000,10000,419
23100,10000,419
23200,10000,421
23300,10000,422
23400,10000,430
23500,10000,425
23600,10000,420
23700,10000,418
23800,10000,416
23900,10000,413
24000,10000,412
24100,10000,404
24200,10000,404
24300,10000,397
24400,10000,395
24500,10000,394
24600,10000,392
24700,10000,393
24800,10000,392
24900,10000,392
25000,10000,390
25100,10000,385
25200,10000,381
25300,10000,375
25400,10000,372
25500,10000,380
25600,10000,383
25700,10000,384
25800,10000,382
25900,10000,372
26000,10000,358
26100,10000,354
26200,10000,350
26300,10000,350
26400,10000,347
26500,10000,340
26600,10000,343
26700,10000,340
26800,10000,328
26900,10000,325
27000,10000,319
27100,10000,317
27200,10000,314
27300,10000,315
27400,10000,314
27500,10000,311
27600,10000,300
27700,10000,301
27800,10000,299
27900,10000,298
28000,10000,289
