update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10000,38382,0,1,0,6,1,1,1,4,0,1,0,0,0,0,0,0
200,9993,33171,0,3,3,8,2,1,2,5,0,5,0,0,0,0,0,0
300,9996,33138,0,1,0,2,1,7,3,4,0,4,0,0,0,0,0,0
400,9992,33100,0,4,3,5,1,5,2,5,2,4,0,0,0,0,0,0
500,9996,33252,0,1,1,9,1,5,0,7,2,1,0,0,0,0,0,0
600,9994,28019,0,0,2,7,2,3,1,4,1,1,0,0,0,0,0,0
700,9991,25930,1,3,4,7,0,2,3,5,1,1,0,0,0,0,0,0
800,9995,25831,0,8,3,3,0,5,2,8,0,4,0,0,0,0,0,0
900,9996,25802,0,9,1,6,1,2,2,7,0,1,0,0,0,0,0,0
1000,9994,26025,0,11,1,2,1,2,3,4,1,1,0,0,0,0,0,0
1100,9996,23060,0,6,1,4,3,4,0,0,0,3,0,0,0,0,0,0
1200,9991,20254,1,6,3,4,1,3,3,2,1,3,0,0,0,0,0,0
1300,9992,20276,1,4,1,7,2,4,4,4,0,3,0,0,0,0,0,0
1400,9992,20199,0,2,2,2,0,2,2,4,4,1,0,0,0,0,0,0
1500,9989,20143,0,3,4,10,1,6,5,9,1,1,0,0,0,0,0,0
1600,9986,19093,0,3,3,2,3,2,4,6,4,1,0,0,0,0,0,0
1700,9989,16160,3,2,3,3,1,0,2,2,2,1,0,0,0,0,0,0
1800,9991,16127,1,3,2,3,4,0,1,2,1,1,0,0,0,0,0,0
1900,9991,16106,0,6,2,3,5,5,2,8,0,0,0,0,0,0,0,0
2000,9988,16072,1,2,6,1,1,2,2,5,0,1,2,0,0,0,0,0
2100,9995,16073,0,4,2,5,1,2,2,2,0,3,0,0,0,0,0,0
2200,9993,13162,0,4,1,2,4,7,1,1,1,1,0,0,0,0,0,0
2300,9995,12992,0,4,0,4,3,1,0,2,2,0,0,0,0,0,0,0
2400,9990,12944,3,3,1,6,3,1,2,5,1,1,0,0,0,0,0,0
2500,9989,13006,0,4,3,5,3,2,4,1,1,3,0,0,0,0,0,0
2600,9989,12892,0,15,3,2,3,3,5,1,0,0,0,0,0,0,0,0
2700,9983,11114,6,9,3,2,4,1,3,0,1,0,0,0,0,0,0,0
2800,9988,10545,1,8,2,0,5,0,3,2,1,1,0,0,0,0,0,0
2900,9989,10418,4,4,1,1,1,1,5,1,0,0,0,0,0,0,0,0
3000,9989,10514,1,14,0,0,6,4,4,3,0,1,0,0,0,0,0,0
3100,9992,10531,2,14,2,3,1,2,1,1,2,0,0,0,0,0,0,0
3200,9974,9506,7,11,3,1,8,0,4,1,4,2,0,0,0,0,0,0
3300,9983,8686,5,11,4,2,5,1,1,1,2,0,0,0,0,0,0,0
3400,9987,8464,7,10,1,2,2,1,1,2,2,0,0,0,0,0,0,0
3500,9976,8567,9,5,4,4,4,1,2,4,5,1,0,0,0,0,0,0
3600,9986,8738,6,11,1,1,2,5,5,3,0,0,0,0,0,0,0,0
3700,9981,8208,6,8,1,0,2,3,8,1,0,0,2,0,0,0,0,0
3800,9973,7157,18,3,1,2,3,2,3,2,2,1,0,1,0,0,0,0
3900,9973,7392,15,5,3,0,2,4,7,2,0,2,0,0,0,0,0,0
4000,9978,7338,17,1,0,1,2,0,2,0,1,0,0,0,0,0,0,0
4100,9971,7331,18,0,1,3,1,0,9,1,0,0,0,0,0,0,0,0
4200,9973,7213,17,13,2,0,4,2,4,1,0,0,0,1,0,0,0,0
4300,9971,6043,12,10,6,1,5,1,4,1,1,0,1,0,0,0,0,0
4400,9965,6245,18,7,1,1,10,1,4,4,2,0,0,0,0,0,0,0
4500,9966,6340,19,5,3,1,7,2,3,0,2,0,0,0,0,0,0,0
4600,9963,6335,14,8,4,1,7,2,11,2,1,3,0,1,0,0,0,0
4700,9969,6270,19,5,1,0,8,2,2,1,1,2,0,0,0,0,0,0
4800,9978,5461,9,10,1,2,7,0,4,3,1,0,0,0,0,0,0,0
4900,9979,5389,11,13,1,1,6,0,3,2,0,0,0,0,0,0,0,0
5000,9976,5733,10,6,4,0,6,2,3,1,1,0,0,0,0,0,0,0
5100,9981,5789,11,8,1,1,5,1,2,2,0,0,0,0,0,0,0,0
5200,9978,5765,11,10,2,1,7,1,1,2,1,0,0,0,0,0,0,0
5300,9968,5303,14,13,2,1,7,0,6,0,2,0,1,0,0,0,0,0
5400,9979,4884,10,19,2,1,8,0,0,2,1,0,0,0,0,0,0,0
5500,9971,5088,9,23,2,0,8,3,6,1,4,0,0,0,0,0,0,0
5600,9978,5160,10,27,2,0,4,0,5,3,1,0,0,0,0,0,0,0
5700,9972,5319,13,24,3,1,5,0,5,3,2,0,0,0,0,0,0,0
5800,9972,4999,9,23,5,1,10,3,2,1,2,0,0,0,0,0,0,0
5900,9972,4513,15,14,2,0,5,1,5,4,1,0,0,0,0,0,0,0
6000,9969,4676,15,14,3,1,7,1,5,3,1,2,0,0,0,0,0,0
6100,9968,5090,19,27,4,3,4,1,4,0,1,0,0,0,0,0,0,0
6200,9964,5290,20,70,6,1,7,2,3,2,0,1,0,0,0,0,0,0
6300,9961,5488,18,83,2,3,14,1,4,4,1,1,0,0,0,0,0,0
6400,9947,5208,37,66,1,0,6,9,7,2,2,2,0,0,0,0,0,0
6500,9943,6500,36,87,2,1,10,12,8,29,1,1,0,0,0,0,0,0
6600,9943,7651,37,131,3,6,5,45,11,11,1,2,0,0,0,0,0,0
6700,9945,9060,38,200,3,8,5,5,5,4,4,2,0,0,0,0,0,0
6800,9950,10523,41,125,1,6,6,10,2,6,0,0,0,0,0,0,0,0
6900,9939,10098,44,167,3,7,7,9,5,11,2,2,0,0,0,0,0,0
7000,9939,11258,47,346,2,4,7,11,4,5,1,0,0,0,0,0,0,0
7100,9929,11911,50,751,1,5,14,3,3,10,3,1,0,0,0,0,0,0
7200,9926,12470,48,1151,4,5,14,11,5,8,3,3,0,0,0,0,0,0
7300,9927,12973,52,1349,1,8,15,11,5,6,0,5,0,0,0,0,0,0
7400,9925,12063,50,1222,3,10,12,9,8,4,1,2,1,1,0,0,0,0
7500,9930,12138,48,1061,3,33,11,12,7,7,1,1,0,0,0,0,0,0
7600,9925,13283,53,1289,2,61,14,9,6,5,0,4,0,0,0,0,0,0
7700,9918,13221,57,1178,2,30,13,10,8,6,2,3,0,0,0,0,0,0
7800,9914,12728,65,1297,2,23,11,40,6,3,2,0,0,0,0,0,0,0
7900,9916,13150,66,1286,3,36,10,24,5,5,0,4,0,0,0,0,0,0
8000,9900,12754,78,1408,4,17,11,11,6,6,1,4,0,0,0,0,0,0
8100,9885,14206,95,1021,1,31,15,5,3,7,1,2,0,0,0,0,0,0
8200,9884,15091,96,807,5,10,9,38,3,9,2,4,1,0,0,0,0,0
8300,9875,15430,100,458,2,5,14,8,6,4,2,1,1,0,0,0,0,0
8400,9863,14579,111,466,9,2,11,14,6,12,0,2,0,1,0,0,0,0
8500,9867,14792,106,358,3,5,16,7,5,5,2,1,1,0,0,0,0,0
8600,9865,17128,101,362,4,4,14,3,13,4,2,4,1,0,0,0,0,0
8700,9873,18217,100,308,3,5,14,10,5,10,5,2,0,0,0,0,0,0
8800,9874,18638,107,381,2,2,15,10,1,1,1,4,0,2,0,0,0,0
8900,9863,19104,116,427,2,3,14,6,3,6,2,0,0,0,0,0,0,0
9000,9859,18570,102,502,5,2,20,22,13,9,1,2,0,0,0,0,0,0
9100,9868,19724,105,514,3,8,17,16,5,12,2,1,0,1,0,0,0,0
9200,9883,20867,97,556,1,11,11,12,6,12,2,1,0,2,0,0,0,0
9300,9869,21983,109,537,2,9,15,12,4,4,1,3,0,0,0,0,0,0
9400,9869,21830,112,586,3,5,10,13,4,6,2,1,0,0,0,0,0,0
9500,9876,19755,108,476,1,3,12,18,3,5,0,4,0,0,0,0,0,0
9600,9865,19533,113,359,1,2,8,21,11,2,1,4,1,0,0,0,0,0
9700,9858,20165,119,394,3,5,7,5,10,2,3,1,0,0,0,0,0,0
9800,9857,21490,118,400,3,10,12,5,6,7,3,1,1,0,0,0,0,0
9900,9865,21378,112,386,3,11,10,3,4,11,6,3,0,0,0,0,0,0
10000,9856,20548,122,351,1,4,9,3,9,13,2,1,1,0,0,0,0,0
10100,9856,20797,119,323,6,3,8,4,9,2,2,2,0,0,0,0,0,0
10200,9830,21142,138,426,6,2,10,2,12,6,4,1,0,0,0,0,0,0
10300,9833,20180,140,397,4,2,9,10,10,3,4,3,0,0,0,0,0,0
10400,9849,21352,135,396,1,6,10,11,5,6,0,1,0,0,0,0,0,0
10500,9834,21242,146,410,2,3,9,8,6,5,3,1,0,0,0,0,0,0
10600,9808,19757,170,347,5,5,7,6,7,3,2,1,1,0,0,0,0,0
10700,9796,19484,171,373,7,11,13,13,10,2,2,2,1,0,0,0,0,0
10800,9803,19781,179,404,5,6,6,9,5,9,1,1,1,0,0,0,0,0
10900,9795,19849,187,500,7,3,7,8,4,3,0,0,0,0,0,0,0,0
11000,9784,21148,199,547,2,6,10,2,5,3,0,2,0,0,0,0,0,0
11100,9801,20258,173,570,5,4,12,12,7,5,2,2,0,0,0,0,0,0
11200,9810,20424,166,596,5,5,11,14,6,6,2,0,0,0,0,0,0,0
11300,9806,21361,169,744,4,4,9,5,11,10,1,5,0,0,0,0,0,0
11400,9812,20839,165,768,4,3,12,6,7,3,0,3,0,0,0,0,0,0
11500,9816,21687,155,749,3,7,8,6,12,7,6,2,0,0,0,0,0,0
11600,9823,20082,155,612,4,6,12,5,4,3,2,3,0,0,0,0,0,0
11700,9825,20060,153,537,6,3,5,11,6,3,4,0,1,0,0,0,0,0
11800,9825,20281,132,665,6,0,21,7,10,8,5,3,1,0,0,0,0,0
11900,9793,19648,143,820,10,6,42,7,9,6,2,0,1,0,0,0,0,0
12000,9823,19339,122,1012,5,7,40,8,7,8,3,0,0,0,0,0,0,0
12100,9827,19649,116,1013,5,7,40,20,9,4,3,2,0,0,0,0,0,0
12200,9836,18772,109,1319,3,6,41,7,9,3,2,5,0,0,0,0,0,0
12300,9823,19221,106,1158,7,4,48,4,12,10,3,2,1,0,0,0,0,0
12400,9823,19030,106,1091,7,5,48,6,11,8,5,3,0,0,0,0,0,0
12500,9822,20462,121,912,6,9,43,8,5,2,3,2,0,0,0,0,0,0
12600,9819,21608,111,636,16,10,43,9,9,9,2,0,0,0,0,0,0,0
12700,9845,20339,112,619,9,15,18,6,9,5,6,1,1,0,0,0,0,0
12800,9847,19792,112,656,8,5,13,6,16,4,4,1,0,0,0,0,0,0
12900,9853,19931,100,699,12,10,18,8,12,8,4,3,0,0,0,0,1,0
13000,9858,20611,106,545,10,2,13,5,12,0,1,2,0,0,0,0,0,0
13100,9838,20679,113,588,13,1,20,9,8,6,8,3,0,0,0,0,0,0
13200,9842,20571,127,655,4,8,12,5,12,5,3,1,0,0,0,0,0,0
13300,9834,21073,134,697,10,3,13,3,6,5,3,5,0,0,0,0,0,0
13400,9821,20684,143,637,7,0,12,4,12,8,5,1,0,0,0,0,0,0
13500,9817,22828,152,610,1,7,13,3,11,9,6,2,0,0,0,0,0,0
13600,9834,22210,144,594,8,6,10,11,4,27,0,3,0,0,0,0,0,0
13700,9839,21782,135,546,7,5,5,3,8,40,6,2,0,0,0,0,0,0
13800,9836,21404,146,409,6,5,6,5,5,5,1,3,0,0,0,0,0,0
13900,9748,21258,236,480,5,3,3,1,5,6,3,1,0,0,0,0,0,0
14000,9683,20297,283,518,5,4,13,8,14,5,2,0,0,0,0,0,0,0
14100,9660,20083,306,558,6,5,13,3,8,1,7,1,0,0,0,0,0,0
14200,9652,21128,325,551,5,2,10,5,7,6,1,4,0,0,0,0,0,0
14300,9623,20625,342,625,10,6,13,4,8,5,4,1,0,1,0,0,0,0
14400,9606,19428,368,474,4,6,16,7,5,3,1,4,0,0,0,0,0,0
14500,9599,18539,365,394,6,3,11,8,13,3,6,3,0,0,0,0,0,0
14600,9596,17732,361,417,11,2,18,3,13,0,1,6,0,1,0,0,0,0
14700,9582,18474,395,587,6,4,10,5,4,9,3,1,0,0,0,0,0,0
14800,9574,19071,400,593,7,15,9,4,7,7,3,1,0,0,0,0,0,0
14900,9514,18967,459,586,7,6,10,9,5,12,5,0,0,0,0,0,0,0
15000,9436,18042,534,597,5,3,11,9,12,8,2,3,0,0,0,0,0,0
15100,9442,16529,525,674,3,3,14,7,12,9,4,1,0,0,0,0,0,0
15200,9452,17938,511,949,3,4,21,1,9,7,2,1,2,0,0,0,0,0
15300,9493,17494,441,1067,9,2,43,6,10,4,4,0,0,0,0,0,0,0
15400,9429,17191,514,1087,7,3,40,9,8,5,2,0,0,0,0,0,0,0
15500,9341,16410,589,1246,12,3,47,5,5,3,5,2,1,0,0,0,0,0
15600,9325,16000,607,1176,11,0,44,17,10,3,3,4,0,0,0,0,0,0
15700,9236,16719,702,1108,4,3,49,6,6,4,3,2,0,0,0,0,0,0
15800,9226,15518,701,800,8,3,52,8,11,4,2,0,0,0,0,0,0,0
15900,9219,15268,712,783,8,2,50,10,4,3,7,2,0,1,0,0,0,0
16000,9157,14583,771,744,11,3,53,10,8,2,0,0,0,0,0,0,0,0
16100,9181,14756,744,847,15,4,47,9,7,8,6,2,0,0,0,0,0,0
16200,9183,16450,741,802,11,5,52,17,8,2,5,1,0,0,0,0,0,0
16300,9220,15930,712,1035,9,2,47,8,10,3,2,3,0,0,0,0,0,0
16400,9272,15456,669,989,4,5,49,6,2,6,4,3,0,0,0,0,0,0
16500,9193,15237,741,1026,6,4,53,3,5,4,2,0,0,0,0,0,0,0
16600,9202,15050,726,1164,9,2,52,4,7,6,4,0,0,0,0,0,0,0
16700,9208,14071,730,1297,6,9,47,7,5,6,4,1,0,0,0,0,0,0
16800,9205,12673,710,1124,10,3,61,9,11,7,3,0,0,0,0,0,0,0
16900,9179,12819,741,1243,8,6,51,2,18,5,3,2,0,0,0,0,0,0
17000,9115,12679,808,1279,12,4,56,13,6,4,3,1,0,0,0,0,0,0
17100,9066,12535,873,1119,8,9,45,18,5,3,3,2,0,0,0,0,0,0
17200,9050,12280,909,1453,8,6,22,9,5,6,6,3,0,0,0,0,0,0
17300,9028,11836,921,1508,9,3,28,13,8,3,5,0,1,0,0,0,0,0
17400,8972,12675,994,1392,8,3,19,4,6,5,1,1,0,0,0,0,0,0
17500,8928,12021,1033,1122,8,7,22,4,4,2,5,3,0,0,0,0,0,0
17600,8916,12140,1029,853,15,9,20,2,14,6,6,1,0,1,0,0,0,0
17700,8815,12647,1141,864,15,4,22,13,5,4,2,0,0,0,0,0,0,0
17800,8707,12527,1239,988,15,4,25,4,11,1,3,1,0,0,0,0,0,0
17900,8646,12084,1305,885,19,5,21,1,6,4,2,1,1,0,0,0,0,0
18000,8605,11617,1346,1081,17,4,23,3,7,9,2,2,0,0,0,0,0,0
18100,8628,12144,1325,1047,17,4,24,2,5,8,1,0,0,0,0,0,0,0
18200,8664,11967,1286,1186,18,0,23,3,8,6,1,3,0,0,0,0,0,0
18300,8703,11577,1246,804,19,1,23,7,7,2,2,2,0,0,0,0,0,0
18400,8707,11732,1244,653,13,2,22,1,10,2,4,0,0,0,0,0,0,0
18500,8786,11281,1165,939,20,5,22,3,3,2,3,1,1,0,0,0,0,0
18600,8764,11314,1182,1037,21,3,22,2,8,7,3,2,0,0,0,0,0,0
18700,8696,10836,1255,1401,22,10,22,6,0,6,5,1,0,0,0,0,0,0
18800,8724,11288,1225,1506,20,11,18,3,11,3,2,1,0,0,0,0,0,0
18900,8772,9916,1176,1089,19,4,21,6,9,9,3,2,0,0,0,0,0,0
