update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9975
600,10000,8160
700,10000,8174
800,10000,8174
900,10000,8174
1000,10000,8173
1100,10000,6733
1200,10000,6784
1300,10000,6788
1400,10000,6788
1500,10000,6786
1600,10000,5470
1700,10000,5715
1800,10000,5735
1900,10000,5737
2000,10000,5738
2100,10000,4629
2200,10000,4892
2300,10000,4935
2400,10000,4938
2500,10000,4937
2600,10000,4861
2700,10000,4213
2800,10000,4332
2900,10000,4351
3000,10000,4353
3100,10000,4339
3200,10000,3667
3300,10000,3841
3400,10000,3883
3500,10000,3895
3600,10000,3898
3700,10000,3216
3800,10000,3444
3900,10000,3536
4000,10000,3558
4100,10000,3562
4200,10000,2923
4300,10000,3119
4400,10000,3238
4500,10000,3284
4600,10000,3312
4700,10000,3269
4800,10000,2861
4900,10000,3010
5000,10000,3065
5100,10000,3095
5200,10000,3094
5300,10000,2688
5400,10000,2902
5500,10000,2982
5600,10000,2993
5700,10000,2994
5800,10000,2541
5900,10000,2851
6000,10000,2910
6100,10000,2923
6200,10000,2917
6300,10000,2470
6400,10000,2760
6500,10000,2835
6600,10000,2842
6700,10000,2838
6800,10000,2783
6900,10000,2628
7000,10000,2779
7100,10000,2807
7200,10000,2807
7300,10000,2795
7400,10000,2540
7500,10000,2697
7600,10000,2711
7700,10000,2702
7800,10000,2699
7900,10000,2355
8000,10000,2638
8100,10000,2662
8200,10000,2657
8300,10000,2655
8400,10000,2349
8500,10000,2580
8600,10000,2629
8700,10000,2630
8800,10000,2632
8900,10000,2603
9000,10000,2557
9100,10000,2622
9200,10000,2626
9300,10000,2624
9400,10000,2628
9500,10000,2459
9600,10000,2581
9700,10000,2591
9800,10000,2600
9900,10000,2630
10000,10000,2444
10100,10000,2590
10200,10000,2625
10300,10000,2632
10400,10000,2636
10500,10000,2556
10600,10000,2580
10700,10000,2606
10800,10000,2625
10900,10000,2622
11000,10000,2639
11100,10000,2582
11200,10000,2602
11300,10000,2577
11400,10000,2604
11500,10000,2590
11600,10000,2542
11700,10000,2560
11800,10000,2547
11900,10000,2528
12000,10000,2510
12100,10000,2438
12200,10000,2421
12300,10000,2407
12400,10000,2386
12500,10000,2350
12600,10000,2292
12700,10000,2238
12800,10000,2206
12900,10000,2177
13000,10000,2152
13100,10000,2130
13200,10000,2081
13300,10000,2062
13400,10000,2027
13500,10000,1991
13600,10000,1963
13700,10000,1929
13800,10000,1925
13900,10000,1898
14000,10000,1859
14100,10000,1835
14200,10000,1807
14300,10000,1768
14400,10000,1752
14500,10000,1721
14600,10000,1695
14700,10000,1670
14800,10000,1647
14900,10000,1612
15000,10000,1604
15100,10000,1586
15200,10000,1569
15300,10000,1531
15400,10000,1515
15500,10000,1485
15600,10000,1461
15700,10000,1436
15800,10000,1416
15900,10000,1403
16000,10000,1394
16100,10000,1364
16200,10000,1350
16300,10000,1328
16400,10000,1308
16500,10000,1293
16600,10000,1268
16700,10000,1239
16800,10000,1211
16900,10000,1185
17000,10000,1172
17100,10000,1152
17200,10000,1128
17300,10000,1113
17400,10000,1102
17500,10000,1087
17600,10000,1066
17700,10000,1053
17800,10000,1032
17900,10000,1018
18000,10000,994
18100,10000,989
18200,10000,966
18300,10000,965
18400,10000,965
18500,10000,954
18600,10000,929
18700,10000,909
18800,10000,900
18900,10000,895
19000,10000,886
19100,10000,879
19200,10000,867
19300,10000,856
19400,10000,844
19500,10000,823
19600,10000,816
19700,10000,811
19800,10000,816
19900,10000,809
20000,10000,808
20100,10000,797
20200,10000,781
20300,10000,768
20400,10000,759
20500,10000,756
20600,10000,749
20700,10000,747
20800,10000,734
20900,10000,722
21000,10000,707
21100,10000,711
21200,10000,711
21300,10000,704
21400,10000,698
21500,10000,688
21600,10000,684
21700,10000,682
21800,10000,678
21900,10000,665
22000,10000,668
22100,10000,655
22200,10000,651
22300,10000,647
22400,10000,634
22500,10000,635
22600,10000,632
22700,10000,635
22800,10000,633
22900,10000,625
23000,10000,629
23100,10000,633
23200,10000,632
23300,10000,631
23400,10000,623
23500,10000,622
23600,10000,607
23700,10000,596
23800,10000,598
23900,10000,589
24000,10000,590
24100,10000,585
24200,10000,584
24300,10000,580
24400,10000,577
24500,10000,572
24600,10000,569
24700,10000,560
24800,10000,555
24900,10000,555
25000,10000,550
25100,10000,539
25200,10000,542
25300,10000,542
25400,10000,532
25500,10000,533
25600,10000,526
25700,10000,520
25800,10000,506
25900,10000,498
26000,10000,493
26100,10000,501
26200,10000,499
26300,10000,491
26400,10000,494
26500,10000,505
26600,10000,508
26700,10000,512
26800,10000,507
26900,10000,509
27000,10000,518
27100,10000,511
27200,10000,514
27300,10000,509
27400,10000,513
27500,10000,516
27600,10000,514
27700,10000,504
27800,10000,499
