update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9276,8741,0,0
200,15185,14252,0,0
300,15090,14266,0,0
400,15090,14219,0,0
500,15106,14286,0,0
600,12102,11054,0,0
700,11590,10952,0,0
800,11552,10950,0,0
900,11574,10902,0,0
1000,11548,10895,0,0
1100,10397,9766,0,0
1200,8926,8457,0,0
1300,8880,8408,0,0
1400,8877,8342,0,0
1500,8894,8377,0,0
1600,8035,7424,0,0
1700,7068,6638,0,0
1800,6952,6549,0,0
1900,6886,6522,0,0
2000,6921,6531,0,0
2100,6820,6426,0,0
2200,5547,5265,0,0
2300,5402,5132,0,0
2400,5403,5077,0,0
2500,5392,5122,0,0
2600,5379,5078,0,0
2700,4432,4114,0,0
2800,4383,4136,0,0
2900,4352,4095,0,0
3000,4400,4160,0,0
3100,4396,4126,0,0
3200,3827,3591,0,0
3300,3474,3267,0,0
3400,3509,3313,0,0
3500,3510,3330,0,0
3600,3562,3329,0,0
3700,3211,2992,0,0
3800,2904,2746,0,0
3900,2904,2739,0,0
4000,2906,2775,0,0
4100,2889,2722,0,0
4200,2817,2654,0,0
4300,2403,2279,0,0
4400,2394,2272,0,0
4500,2438,2308,0,0
4600,2458,2338,0,0
4700,2453,2328,0,0
4800,2064,1911,0,0
4900,2073,1967,0,0
5000,2100,1988,0,0
5100,2095,1988,0,0
5200,2098,1997,0,0
5300,1944,1851,0,0
5400,1904,1799,0,0
5500,2019,1903,0,0
5600,2078,1971,0,0
5700,2066,1956,0,0
5800,1880,1756,0,0
5900,1829,1714,0,0
6000,1955,1860,0,0
6100,2208,2082,0,0
6200,2471,2325,0,0
6300,2772,2582,0,0
6400,2587,2427,0,0
6500,2879,2698,0,0
6600,3399,3183,0,0
6700,3557,3242,0,0
6800,3660,3341,0,0
6900,3249,2981,0,0
7000,3432,3166,0,0
7100,3851,3563,0,0
7200,3984,3665,0,0
7300,4073,3785,0,0
7400,4729,4402,0,0
7500,7261,6900,0,0
7600,10760,10220,0,0
7700,10930,10362,0,0
7800,10749,10217,0,0
7900,10204,9659,0,0
8000,10241,9699,0,0
8100,10955,10404,0,0
8200,10135,9658,0,0
8300,11116,10593,0,0
8400,11675,11097,0,0
8500,10482,9888,0,0
8600,10639,10128,0,0
8700,11846,11237,0,0
8800,11749,11113,0,0
8900,11387,10809,0,0
9000,10573,9959,0,0
9100,10419,9879,0,0
9200,11146,10550,0,0
9300,11156,10608,0,0
9400,10497,9980,0,0
9500,9574,9025,0,0
9600,9826,9304,0,0
9700,10612,10068,0,0
9800,11634,11039,0,0
9900,11096,10548,0,0
10000,10734,10156,0,0
10100,11666,11071,0,0
10200,11476,10960,0,0
10300,11595,11060,0,0
10400,11562,10963,0,0
10500,11838,11259,0,0
10600,11303,10732,0,0
10700,11568,11028,0,0
10800,11685,11171,0,0
10900,11158,10670,0,0
11000,10617,10201,0,0
11100,10916,10407,0,0
11200,11529,11003,0,0
11300,11880,11371,0,0
11400,11455,10960,0,0
11500,11998,11503,0,0
11600,11467,10934,0,0
11700,11548,11000,0,0
11800,12079,11484,0,0
11900,11630,11074,0,0
12000,11829,11207,0,0
12100,11377,10809,0,0
12200,11929,11315,0,0
12300,11667,11057,0,0
12400,10499,9884,0,0
12500,10303,9699,0,0
12600,10376,9767,0,0
12700,10590,9904,0,0
12800,10479,9821,0,0
12900,10325,9562,0,0
13000,11343,10549,0,0
13100,11033,10246,0,0
13200,11634,10725,0,0
13300,10841,9955,0,0
13400,10405,9612,0,0
13500,10747,9806,0,0
13600,11542,10551,0,0
13700,10384,9436,0,0
13800,10850,9814,0,0
13900,10725,9672,0,0
14000,10289,9216,0,0
14100,10396,9242,0,0
14200,9856,8722,0,0
14300,9696,8553,0,0
14400,10053,8815,0,0
14500,10056,8788,0,0
14600,10271,8881,0,0
14700,10017,8700,0,0
14800,9600,8290,0,0
14900,8982,7709,0,0
15000,9168,7763,0,0
15100,8668,7363,0,0
15200,8060,6781,0,0
15300,7975,6650,0,0
