update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,191865,0,0,0,0
200,166365,0,0,0,0
300,166230,0,0,0,0
400,166045,0,0,0,0
500,166200,0,0,0,0
600,140465,0,0,0,0
700,130570,0,0,0,0
800,130285,0,0,0,0
900,130455,0,0,0,0
1000,130440,0,0,0,0
1100,117120,0,0,0,0
1200,102745,0,0,0,0
1300,102390,0,0,0,0
1400,101915,0,0,0,0
1500,101820,0,0,0,0
1600,97140,0,0,0,0
1700,81985,0,0,0,0
1800,80955,0,0,0,0
1900,81340,0,0,0,0
2000,81820,0,0,0,0
2100,80705,0,0,0,0
2200,65760,0,0,0,0
2300,66035,0,0,0,0
2400,65230,0,0,0,0
2500,65020,0,0,0,0
2600,65110,0,0,0,0
2700,55320,0,0,0,0
2800,53470,0,0,0,0
2900,53940,0,0,0,0
3000,52890,0,0,0,0
3100,53025,0,0,0,0
3200,48370,0,0,0,0
3300,44320,0,0,0,0
3400,44160,0,0,0,0
3500,44030,0,0,0,0
3600,44760,0,0,0,0
3700,42180,0,0,0,0
3800,37425,0,0,0,0
3900,37930,0,0,0,0
4000,38495,0,0,0,0
4100,38645,0,0,0,0
4200,38610,0,0,0,0
4300,32270,0,0,0,0
4400,32290,0,0,0,0
4500,32770,0,0,0,0
4600,32950,0,0,0,0
4700,32215,0,0,0,0
4800,29175,0,0,0,0
4900,29830,0,0,0,0
5000,30995,0,0,0,0
5100,32115,0,0,0,0
5200,33980,0,0,0,0
5300,33060,0,0,0,0
5400,33680,0,0,0,0
5500,34210,0,0,0,0
5600,36530,0,0,0,0
5700,39615,0,0,0,0
5800,36735,0,0,0,0
5900,36775,0,0,0,0
6000,41500,0,0,0,0
6100,47675,0,0,0,0
6200,56975,0,0,0,0
6300,66375,0,0,0,0
6400,69015,0,0,0,0
6500,72850,0,0,0,0
6600,75555,0,0,0,0
6700,76065,0,0,0,0
6800,75495,0,0,0,0
6900,66595,0,0,0,0
7000,77440,0,0,0,0
7100,78060,0,0,0,0
7200,85630,0,0,0,0
7300,81105,0,0,0,0
7400,72970,0,0,0,0
7500,78900,0,0,0,0
7600,81810,0,0,0,0
7700,83600,0,0,0,0
7800,83835,0,0,0,0
7900,81355,0,0,0,0
8000,77285,0,0,0,0
8100,81050,0,0,0,0
8200,77455,0,0,0,0
8300,87050,0,0,0,0
8400,115880,0,0,0,0
8500,144540,0,0,0,0
8600,150600,0,0,0,0
8700,142820,0,0,0,0
8800,134730,0,0,0,0
8900,132295,0,0,0,0
9000,128880,0,0,0,0
9100,128260,0,0,0,0
9200,125735,0,0,0,0
9300,118130,0,0,0,0
9400,126655,0,0,0,0
9500,118100,0,0,0,0
9600,104890,0,0,0,0
9700,109030,0,0,0,0
9800,106535,0,0,0,0
9900,99750,0,0,0,0
10000,99745,0,0,0,0
10100,100585,0,0,0,0
10200,100165,0,0,0,0
10300,92860,0,0,0,0
10400,79820,0,0,0,0
10500,82965,0,0,0,0
10600,85935,0,0,0,0
10700,86815,0,0,0,0
10800,83000,0,0,0,0
10900,82715,0,0,0,0
11000,79520,0,0,0,0
11100,75570,0,0,0,0
11200,70265,0,0,0,0
11300,71385,0,0,0,0
11400,64340,0,0,0,0
11500,73160,0,0,0,0
11600,70585,0,0,0,0
11700,66380,0,0,0,0
11800,70460,0,0,0,0
11900,67085,0,0,0,0
12000,70950,0,0,0,0
12100,66110,0,0,0,0
12200,68420,0,0,0,0
12300,62645,0,0,0,0
12400,58165,0,0,0,0
12500,54195,0,0,0,0
12600,57290,0,0,0,0
12700,57060,0,0,0,0
12800,53565,0,0,0,0
12900,51780,0,0,0,0
13000,51035,0,0,0,0
13100,51290,0,0,0,0
13200,52710,0,0,0,0
13300,51730,0,0,0,0
13400,48125,0,0,0,0
13500,47665,0,0,0,0
13600,47730,0,0,0,0
13700,46080,0,0,0,0
13800,47575,0,0,0,0
13900,48440,0,0,0,0
14000,44000,0,0,0,0
14100,44550,0,0,0,0
14200,46175,0,0,0,0
14300,43170,0,0,0,0
14400,38465,0,0,0,0
14500,39100,0,0,0,0
14600,37900,0,0,0,0
14700,34290,0,0,0,0
14800,39450,0,0,0,0
14900,34125,0,0,0,0
15000,39575,0,0,0,0
15100,37105,0,0,0,0
15200,34245,0,0,0,0
15300,35665,0,0,0,0
15400,35655,0,0,0,0
15500,29930,0,0,0,0
15600,29385,0,0,0,0
15700,37110,0,0,0,0
15800,33285,0,0,0,0
15900,30235,0,0,0,0
16000,32755,0,0,0,0
16100,29355,0,0,0,0
16200,28540,0,0,0,0
16300,28465,0,0,0,0
16400,27550,0,0,0,0
16500,30525,0,0,0,0
16600,30160,0,0,0,0
16700,26155,0,0,0,0
16800,23615,0,0,0,0
16900,20635,0,0,0,0
17000,25450,0,0,0,0
17100,24310,0,0,0,0
17200,21900,0,0,0,0
17300,22705,0,0,0,0
17400,23800,0,0,0,0
17500,23120,0,0,0,0
17600,20185,0,0,0,0
17700,20235,0,0,0,0
17800,18505,0,0,0,0
17900,20045,0,0,0,0
18000,23780,0,0,0,0
18100,29525,0,0,0,0
18200,28710,0,0,0,0
18300,25795,0,0,0,0
18400,22880,0,0,0,0
18500,22065,0,0,0,0
18600,22695,0,0,0,0
18700,25385,0,0,0,0
18800,24830,0,0,0,0
18900,22715,0,0,0,0
19000,22670,0,0,0,0
19100,26270,0,0,0,0
19200,20035,0,0,0,0
19300,21310,0,0,0,0
19400,22750,0,0,0,0
19500,24910,0,0,0,0
19600,22945,0,0,0,0
19700,23590,0,0,0,0
19800,19705,0,0,0,0
19900,19305,0,0,0,0
20000,22950,0,0,0,0
20100,19475,0,0,0,0
20200,22090,0,0,0,0
20300,24485,0,0,0,0
20400,23920,0,0,0,0
20500,26015,0,0,0,0
20600,24310,0,0,0,0
20700,22910,0,0,0,0
20800,21370,0,0,0,0
20900,22835,0,0,0,0
21000,20765,0,0,0,0
21100,19605,0,0,0,0
21200,18580,0,0,0,0
21300,24040,0,0,0,0
21400,22585,0,0,0,0
21500,23220,0,0,0,0
21600,24250,0,0,0,0
21700,22785,0,0,0,0
21800,20595,0,0,0,0
21900,21955,0,0,0,0
22000,19245,0,0,0,0
22100,18435,0,0,0,0
22200,20645,0,0,0,0
22300,21265,0,0,0,0
22400,20910,0,0,0,0
22500,20920,0,0,0,0
22600,21660,0,0,0,0
22700,23125,0,0,0,0
22800,21390,0,0,0,0
22900,20580,0,0,0,0
23000,24485,0,0,0,0
23100,24445,0,0,0,0
23200,26180,0,0,0,0
23300,28320,0,0,0,0
23400,24680,0,0,0,0
23500,20750,0,0,0,0
23600,25830,0,0,0,0
23700,24260,0,0,0,0
23800,21910,0,0,0,0
23900,21005,0,0,0,0
24000,17340,0,0,0,0
24100,17780,0,0,0,0
24200,19115,0,0,0,0
24300,22270,0,0,0,0
24400,22705,0,0,0,0
24500,28535,0,0,0,0
24600,24910,0,0,0,0
24700,19635,0,0,0,0
24800,20150,0,0,0,0
24900,23395,0,0,0,0
25000,23250,0,0,0,0
25100,21050,0,0,0,0
25200,18975,0,0,0,0
25300,21045,0,0,0,0
25400,20630,0,0,0,0
25500,21100,0,0,0,0
25600,22165,0,0,0,0
25700,19265,0,0,0,0
25800,22370,0,0,0,0
25900,23785,0,0,0,0
26000,23300,0,0,0,0
26100,22850,0,0,0,0
26200,25075,0,0,0,0
26300,26315,0,0,0,0
26400,16755,0,0,0,0
26500,15515,0,0,0,0
26600,14680,0,0,0,0
26700,17400,0,0,0,0
26800,18045,0,0,0,0
26900,19475,0,0,0,0
27000,17645,0,0,0,0
27100,17485,0,0,0,0
