update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9273,8763,0,0
200,15176,14321,0,0
300,15094,14246,0,0
400,15081,14250,0,0
500,15084,14261,0,0
600,12112,11077,0,0
700,11584,10938,0,0
800,11584,10957,0,0
900,11576,10926,0,0
1000,11564,10910,0,0
1100,10397,9800,0,0
1200,8998,8518,0,0
1300,8958,8439,0,0
1400,8967,8464,0,0
1500,8985,8471,0,0
1600,8114,7523,0,0
1700,7167,6760,0,0
1800,7055,6667,0,0
1900,7024,6649,0,0
2000,7015,6655,0,0
2100,6940,6516,0,0
2200,5644,5291,0,0
2300,5536,5205,0,0
2400,5547,5237,0,0
2500,5534,5217,0,0
2600,5509,5185,0,0
2700,4482,4149,0,0
2800,4410,4170,0,0
2900,4393,4151,0,0
3000,4386,4158,0,0
3100,4411,4169,0,0
3200,3928,3694,0,0
3300,3633,3433,0,0
3400,3563,3362,0,0
3500,3580,3395,0,0
3600,3575,3390,0,0
3700,3253,3044,0,0
3800,2977,2833,0,0
3900,2983,2834,0,0
4000,3037,2878,0,0
4100,3031,2881,0,0
4200,2944,2778,0,0
4300,2497,2371,0,0
4400,2564,2421,0,0
4500,2618,2488,0,0
4600,2584,2457,0,0
4700,2573,2427,0,0
4800,2160,2033,0,0
4900,2207,2075,0,0
5000,2248,2124,0,0
5100,2296,2173,0,0
5200,2348,2221,0,0
5300,2258,2121,0,0
5400,2446,2315,0,0
5500,3004,2822,0,0
5600,3869,3613,0,0
5700,4429,4164,0,0
5800,4193,3863,0,0
5900,4550,4145,0,0
6000,5133,4682,0,0
6100,5147,4699,0,0
6200,5109,4674,0,0
6300,5032,4674,0,0
6400,4942,4441,0,0
6500,5349,4822,0,0
6600,5126,4642,0,0
6700,5618,5074,0,0
6800,5783,5286,0,0
6900,5502,5027,0,0
7000,5713,5255,0,0
7100,5505,5035,0,0
7200,5852,5333,0,0
7300,5803,5365,0,0
7400,5511,5039,0,0
7500,5754,5317,0,0
7600,6323,5875,0,0
7700,6422,5977,0,0
7800,5998,5606,0,0
7900,5732,5317,0,0
8000,5411,4976,0,0
8100,5685,5267,0,0
8200,5683,5265,0,0
8300,5710,5278,0,0
8400,5647,5194,0,0
8500,5536,5109,0,0
8600,5614,5195,0,0
8700,5727,5292,0,0
8800,6209,5744,0,0
8900,7607,7031,0,0
9000,8414,7737,0,0
9100,8895,8145,0,0
9200,9014,8207,0,0
9300,8887,8086,0,0
9400,8730,7934,0,0
9500,8646,7848,0,0
9600,8326,7503,0,0
9700,7980,7135,0,0
9800,7696,6818,0,0
9900,7760,6840,0,0
10000,8247,7237,0,0
10100,8779,7657,0,0
10200,9017,7853,0,0
10300,8338,7200,0,0
10400,7805,6674,0,0
10500,8139,6937,0,0
10600,8414,7182,0,0
10700,7652,6465,0,0
10800,7809,6556,0,0
10900,8465,7022,0,0
11000,8555,7060,0,0
11100,8257,6765,0,0
11200,8156,6644,0,0
11300,7549,6065,0,0
11400,8214,6517,0,0
11500,7559,6061,0,0
11600,6731,5243,0,0
11700,6988,5432,0,0
11800,7113,5492,0,0
11900,6668,5044,0,0
12000,6885,5242,0,0
12100,6942,5200,0,0
12200,7127,5392,0,0
12300,6420,4753,0,0
12400,6409,4708,0,0
12500,6503,4711,0,0
12600,6037,4297,0,0
12700,6112,4227,0,0
12800,5934,4097,0,0
12900,5275,3627,0,0
13000,5390,3662,0,0
13100,5042,3406,0,0
13200,4453,2935,0,0
