update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10001,38360,0,0,0,6,0,2,0,4,1,2,0,0,0,0,0,0
200,9994,33277,0,5,1,6,1,1,3,8,1,6,0,0,0,0,0,0
300,9994,33346,0,4,0,4,1,3,4,7,1,4,0,0,0,0,0,0
400,9993,33228,0,2,3,3,1,2,2,5,1,1,0,0,0,0,0,0
500,9996,33139,0,4,1,11,2,4,1,2,0,6,0,0,0,0,0,0
600,9995,28094,0,4,2,3,2,1,1,2,0,3,0,0,0,0,0,0
700,9996,25928,0,2,1,5,0,5,2,7,1,2,0,0,0,0,0,0
800,9994,25961,0,0,1,2,2,1,3,4,0,1,0,0,0,0,0,0
900,9998,25913,0,3,0,4,1,3,1,5,0,1,0,0,0,0,0,0
1000,9993,25931,0,4,1,4,1,4,5,6,0,4,0,0,0,0,0,0
1100,9988,23318,0,6,4,4,2,1,4,4,2,2,0,0,0,0,0,0
1200,9993,20432,0,3,2,3,3,3,2,2,0,2,0,0,0,0,0,0
1300,9993,20388,0,1,1,6,2,3,4,5,0,0,0,0,0,0,0,0
1400,9989,20265,0,4,1,2,5,0,4,2,1,2,0,0,0,0,0,0
1500,9987,20356,0,4,3,4,4,3,5,3,1,1,0,0,0,0,0,0
1600,9992,19317,1,7,3,3,2,1,1,1,1,0,0,0,0,0,0,0
1700,9989,16258,1,5,5,2,0,1,4,3,1,2,0,0,0,0,0,0
1800,9994,16102,0,5,2,1,2,0,1,3,1,1,0,0,0,0,0,0
1900,9992,16100,1,6,0,2,3,3,3,7,1,3,0,0,0,0,0,0
2000,9990,16118,2,3,2,3,0,2,4,2,2,0,0,0,0,0,0,0
2100,9994,16137,0,6,2,5,0,5,3,6,1,3,0,0,0,0,0,0
2200,9987,12849,0,6,4,3,2,5,6,5,1,2,0,0,0,0,0,0
2300,9983,12807,1,3,3,2,6,0,5,4,2,0,0,0,0,0,0,0
2400,9987,12809,2,5,2,4,1,3,7,4,1,0,0,0,0,0,0,0
2500,9987,12721,2,8,5,4,3,2,1,3,2,1,0,0,0,0,0,0
2600,9990,12743,5,7,1,2,3,3,1,5,0,2,0,0,0,0,0,0
2700,9988,11017,2,9,2,2,3,1,5,0,0,0,0,0,0,0,0,0
2800,9990,10567,0,12,5,1,2,1,2,3,1,5,0,0,0,0,0,0
2900,9987,10403,0,12,4,3,2,3,5,5,2,1,0,0,0,0,0,0
3000,9992,10535,0,12,2,1,2,3,2,4,2,1,0,0,0,0,0,0
3100,9984,10389,3,9,3,3,4,1,4,2,2,1,0,0,0,0,0,0
