update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9999,38314,0,3,0,5,0,1,1,3,2,2,0,0,0,0,0,0
200,9995,33250,0,10,1,3,1,6,3,4,0,1,0,0,0,0,0,0
300,9995,33196,0,4,2,8,1,4,2,7,0,0,0,0,0,0,0,0
400,9995,33134,0,2,3,10,1,2,1,4,0,5,0,0,0,0,0,0
500,9996,33096,0,4,1,7,1,3,1,8,1,2,0,0,0,0,0,0
600,9995,28019,0,4,1,6,0,0,3,1,1,5,0,0,0,0,0,0
700,9993,25936,0,2,3,4,1,1,1,7,2,5,0,0,0,0,0,0
800,9997,25862,0,2,2,6,0,3,1,3,0,2,0,0,0,0,0,0
900,9997,25960,0,7,1,3,0,8,0,4,2,2,0,0,0,0,0,0
1000,9994,25836,1,1,0,5,1,2,2,5,2,3,0,0,0,0,0,0
1100,9995,23222,1,0,0,2,0,3,1,2,3,1,0,0,0,0,0,0
1200,9989,20378,4,6,2,4,2,0,1,4,2,1,0,0,0,0,0,0
1300,9984,20295,4,3,5,2,1,9,4,4,1,2,1,0,0,0,0,0
1400,9989,20372,4,10,1,6,2,4,3,1,1,2,0,0,0,0,0,0
1500,9985,20426,4,8,5,2,1,0,4,5,1,4,0,0,0,0,0,0
1600,9985,19335,3,2,5,3,3,5,4,5,0,3,0,0,0,0,0,0
1700,9994,16053,2,1,1,1,1,4,2,2,0,1,0,0,0,0,0,0
1800,9988,15938,2,3,4,1,4,2,2,7,0,1,0,1,0,0,0,0
1900,9989,16051,0,4,3,6,4,2,3,1,1,1,0,0,0,0,0,0
2000,9988,15974,3,4,1,6,2,4,5,4,1,1,0,0,0,0,0,0
2100,9990,16169,0,6,3,1,6,3,1,4,0,1,0,0,0,0,0,0
2200,9990,13005,5,5,1,3,4,1,0,2,0,1,0,0,0,0,0,0
2300,9991,12922,0,5,2,3,4,3,3,2,0,2,0,0,0,0,0,0
2400,9987,12943,1,7,2,4,3,0,5,2,2,1,0,0,0,0,0,0
2500,9989,12976,2,11,2,3,2,1,5,0,0,4,0,0,0,0,0,0
2600,9992,12897,0,10,2,1,4,1,2,4,0,1,0,0,0,0,0,0
2700,9984,10855,2,10,1,4,10,1,1,6,2,1,0,0,0,0,0,0
2800,9986,10313,2,14,9,3,0,3,3,3,0,2,0,0,0,0,0,0
2900,9989,10403,2,6,0,2,7,2,1,0,1,1,0,0,0,0,0,0
3000,9986,10574,2,7,4,1,4,2,2,3,2,1,0,0,0,0,0,0
3100,9989,10485,0,4,3,0,4,1,4,2,0,0,0,0,0,0,0,0
3200,9991,9321,2,4,3,3,3,1,1,2,0,1,0,0,0,0,0,0
3300,9982,8683,4,6,2,0,3,1,6,3,3,1,0,0,0,0,0,0
3400,9987,8747,6,4,2,2,2,1,3,2,0,1,0,0,0,0,0,0
3500,9986,8687,5,7,2,2,4,1,2,1,1,0,0,0,0,0,0,0
3600,9988,8561,6,4,1,0,2,0,2,1,1,0,0,0,0,0,0,0
3700,9987,8253,4,7,1,1,3,2,4,1,1,1,0,0,0,0,0,0
3800,9988,7269,1,8,0,1,3,5,6,1,2,2,0,0,0,0,0,0
3900,9981,7346,5,10,1,0,10,1,1,4,2,2,0,0,0,0,0,0
4000,9986,7452,1,2,1,0,5,1,5,3,2,0,0,0,0,0,0,0
4100,9990,7489,1,12,3,3,1,0,3,0,1,2,1,0,0,0,0,0
4200,9982,7620,1,19,2,6,6,0,8,0,1,2,0,1,0,0,0,0
4300,9983,6312,7,20,0,1,6,1,4,0,0,2,0,2,0,0,0,0
4400,9981,6462,8,13,5,2,4,3,2,2,0,1,0,1,0,0,0,0
4500,9976,6568,10,8,2,4,7,1,4,2,1,0,0,0,0,0,0,0
4600,9987,6575,7,16,0,1,2,2,3,2,1,1,0,0,0,0,0,0
4700,9981,6479,5,24,1,0,8,2,4,0,1,0,0,0,0,0,0,0
4800,9973,5733,17,8,1,2,3,7,6,2,0,0,0,0,0,0,0,0
4900,9965,5987,24,36,0,2,3,4,5,1,3,2,0,0,0,0,0,0
5000,9962,6640,20,54,3,0,11,0,2,3,2,1,0,0,0,0,0,0
5100,9966,7862,22,22,1,4,6,3,3,4,2,0,0,0,0,0,0,0
5200,9964,8965,22,45,2,0,6,8,4,1,2,1,0,0,0,0,0,0
5300,9967,9533,26,97,0,7,2,7,5,5,0,1,0,0,0,0,0,0
5400,9958,10138,31,81,3,3,3,6,4,5,1,2,0,0,0,0,0,0
5500,9951,11180,29,62,5,4,8,5,7,2,0,2,0,1,0,0,0,0
5600,9962,11548,30,35,1,6,3,9,0,3,4,3,0,0,0,0,0,0
5700,9957,12592,34,99,2,6,5,4,2,3,0,2,0,0,0,0,0,0
5800,9962,13288,28,92,1,5,5,3,3,3,1,1,0,0,0,0,0,0
5900,9955,13252,26,59,4,3,5,11,9,3,0,3,1,0,0,0,0,0
6000,9962,14773,31,58,0,7,2,11,3,4,2,1,0,0,0,0,0,0
6100,9964,16359,25,52,4,5,4,12,3,8,0,1,0,0,0,0,0,0
6200,9964,18316,28,86,1,3,4,7,3,1,0,3,0,0,0,0,0,0
6300,9959,18181,29,47,3,6,6,1,1,6,2,1,0,0,0,0,0,0
6400,9954,18285,28,50,2,5,8,5,6,4,2,2,0,0,0,0,0,0
6500,9956,20346,27,62,3,2,4,9,8,2,2,2,0,0,0,0,0,0
6600,9962,19400,30,71,3,3,2,7,3,1,0,1,0,0,0,0,0,0
6700,9944,21714,34,63,4,3,6,3,10,2,2,0,0,0,0,0,0,0
6800,9946,20639,35,37,1,3,9,7,9,5,0,2,0,0,0,0,0,0
6900,9958,18735,29,53,1,4,7,7,3,11,2,3,0,0,0,0,0,0
7000,9957,20391,21,79,6,3,8,10,7,5,1,1,0,0,0,0,0,0
7100,9956,20225,25,107,2,3,8,9,4,2,5,1,0,0,0,0,0,0
7200,9969,21148,22,71,4,3,1,4,4,1,0,1,0,0,0,0,0,0
7300,9969,22298,22,136,0,6,4,13,2,6,3,4,0,0,0,0,0,0
7400,9961,20941,20,93,3,0,4,4,11,3,1,0,0,0,0,0,0,0
7500,9962,21549,22,41,2,2,8,11,5,3,1,3,0,0,0,0,0,0
7600,9961,21427,26,52,4,7,1,42,8,5,0,4,0,0,0,0,0,0
7700,9973,21918,15,56,0,5,2,10,9,5,0,3,1,0,0,0,0,0
7800,9962,21267,18,53,1,5,7,5,6,5,3,0,3,0,0,0,0,0
7900,9959,19491,24,50,2,2,9,7,3,4,2,2,1,0,0,0,0,0
8000,9957,19589,21,47,6,2,7,3,7,7,2,2,0,0,0,0,0,0
8100,9963,20292,22,29,6,4,2,5,6,7,0,3,1,0,0,0,0,0
8200,9960,20351,24,143,7,2,4,7,4,4,1,2,0,0,0,0,0,0
8300,9958,19896,22,34,5,4,4,4,10,3,0,3,0,0,0,0,1,0
8400,9941,19628,31,102,9,3,10,7,7,8,2,1,0,0,0,0,0,0
8500,9947,18206,32,71,7,0,8,10,2,4,4,3,0,0,0,0,0,0
8600,9966,19057,30,63,0,5,3,9,1,5,0,1,0,0,0,0,0,0
8700,9960,19227,24,97,2,2,2,11,9,5,3,1,0,0,0,0,0,0
8800,9948,18688,32,115,5,4,4,19,6,7,5,1,0,0,0,0,0,0
8900,9956,18787,25,253,7,5,6,17,3,5,3,0,0,0,0,0,0,0
9000,9956,18608,29,185,3,2,5,10,6,4,1,2,0,0,0,0,0,0
9100,9943,20923,41,173,5,2,7,14,3,5,1,4,0,0,0,0,0,0
9200,9948,22292,41,225,4,6,5,8,1,3,1,0,0,0,0,0,0,0
9300,9924,22632,51,268,6,3,12,4,5,11,2,3,0,0,0,0,0,0
9400,9942,20632,41,166,2,4,8,5,4,6,2,3,1,0,0,0,0,0
9500,9907,19580,66,306,3,10,17,9,2,5,4,1,1,0,0,0,0,0
9600,9920,20502,50,277,8,13,14,10,7,1,0,3,1,0,0,0,0,0
