update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9974
600,10000,8152
700,10000,8166
800,10000,8165
900,10000,8164
1000,10000,8163
1100,10000,6760
1200,10000,6810
1300,10000,6811
1400,10000,6814
1500,10000,6810
1600,10000,5472
1700,10000,5717
1800,10000,5731
1900,10000,5732
2000,10000,5730
2100,10000,4628
2200,10000,4878
2300,10000,4930
2400,10000,4934
2500,10000,4934
2600,10000,4885
2700,10000,4221
2800,10000,4320
2900,10000,4348
3000,10000,4352
3100,10000,4346
3200,10000,3701
3300,10000,3838
3400,10000,3891
3500,10000,3902
3600,10000,3901
3700,10000,3262
3800,10000,3468
3900,10000,3533
4000,10000,3561
4100,10000,3574
4200,10000,2961
4300,10000,3146
4400,10000,3255
4500,10000,3290
4600,10000,3312
4700,10000,3265
4800,10000,2887
4900,10000,3006
5000,10000,3053
5100,10000,3064
5200,10000,3068
5300,10000,2666
5400,10000,2819
5500,10000,2891
5600,10000,2918
5700,10000,2945
5800,10000,2508
5900,10000,2632
6000,10000,2713
6100,10000,2763
6200,10000,2788
6300,10000,2437
6400,10000,2517
6500,10000,2639
6600,10000,2678
6700,10000,2694
6800,10000,2669
6900,10000,2411
7000,10000,2501
7100,10000,2539
7200,10000,2555
7300,10000,2582
7400,10000,2389
7500,10000,2490
7600,10000,2510
7700,10000,2510
7800,10000,2504
7900,10000,2419
8000,10000,2458
8100,10000,2478
8200,10000,2471
8300,10000,2451
8400,10000,2418
8500,10000,2377
8600,10000,2346
8700,10000,2305
8800,10000,2271
8900,10000,2237
9000,10000,2155
9100,10000,2113
9200,10000,2089
9300,10000,2063
9400,10000,2012
9500,10000,1966
9600,10000,1923
9700,10000,1877
9800,10000,1852
9900,10000,1829
10000,10000,1778
10100,10000,1742
10200,10000,1704
10300,10000,1671
10400,10000,1636
10500,10000,1583
10600,10000,1549
10700,10000,1527
10800,10000,1496
10900,10000,1461
11000,10000,1435
11100,10000,1409
11200,10000,1379
11300,10000,1356
11400,10000,1326
11500,10000,1298
11600,10000,1271
11700,10000,1249
11800,10000,1222
11900,10000,1197
12000,10000,1183
12100,10000,1170
12200,10000,1152
12300,10000,1132
12400,10000,1101
12500,10000,1092
12600,10000,1079
12700,10000,1065
12800,10000,1057
12900,10000,1040
13000,10000,1005
13100,10000,989
13200,10000,971
13300,10000,945
13400,10000,920
13500,10000,908
13600,10000,887
13700,10000,856
13800,10000,849
13900,10000,829
14000,10000,821
14100,10000,810
14200,10000,797
14300,10000,786
14400,10000,775
14500,10000,766
14600,10000,746
14700,10000,734
14800,10000,719
14900,10000,708
15000,10000,696
15100,10000,683
15200,10000,679
15300,10000,675
15400,10000,667
15500,10000,655
15600,10000,643
15700,10000,629
15800,10000,619
15900,10000,614
16000,10000,604
16100,10000,614
16200,10000,617
16300,10000,605
16400,10000,602
16500,10000,595
16600,10000,596
16700,10000,586
16800,10000,583
16900,10000,568
17000,10000,573
17100,10000,570
17200,10000,558
17300,10000,564
17400,10000,560
17500,10000,558
17600,10000,553
17700,10000,547
17800,10000,546
17900,10000,534
18000,10000,540
18100,10000,538
18200,10000,540
18300,10000,534
18400,10000,532
18500,10000,523
18600,10000,526
18700,10000,515
18800,10000,516
18900,10000,514
19000,10000,507
19100,10000,499
19200,10000,501
19300,10000,505
19400,10000,502
19500,10000,507
19600,10000,505
19700,10000,496
19800,10000,488
19900,10000,479
20000,10000,474
20100,10000,467
20200,10000,457
20300,10000,445
20400,10000,433
20500,10000,431
20600,10000,431
20700,10000,430
20800,10000,422
20900,10000,418
21000,10000,426
21100,10000,421
21200,10000,420
21300,10000,418
21400,10000,421
21500,10000,420
21600,10000,416
21700,10000,417
21800,10000,416
21900,10000,423
22000,10000,431
22100,10000,427
22200,10000,430
22300,10000,425
22400,10000,421
22500,10000,426
22600,10000,433
22700,10000,435
22800,10000,431
22900,10000,420
23000,10000,417
23100,10000,417
23200,10000,430
23300,10000,435
23400,10000,439
23500,10000,444
23600,10000,445
23700,10000,443
23800,10000,459
23900,10000,462
24000,10000,465
24100,10000,467
24200,10000,461
24300,10000,455
24400,10000,453
24500,10000,458
24600,10000,462
24700,10000,459
24800,10000,459
24900,10000,467
25000,10000,458
25100,10000,452
25200,10000,445
25300,10000,446
25400,10000,435
25500,10000,430
25600,10000,434
25700,10000,438
25800,10000,437
25900,10000,435
26000,10000,438
26100,10000,436
26200,10000,437
26300,10000,435
26400,10000,440
26500,10000,446
26600,10000,450
26700,10000,462
26800,10000,462
26900,10000,460
27000,10000,455
27100,10000,464
27200,10000,467
27300,10000,460
27400,10000,461
27500,10000,462
27600,10000,465
27700,10000,464
27800,10000,460
27900,10000,459
28000,10000,456
28100,10000,457
28200,10000,452
28300,10000,443
28400,10000,442
