update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9276,8729,0,0
200,15176,14315,0,0
300,15084,14196,0,0
400,15092,14308,0,0
500,15104,14278,0,0
600,12081,11148,0,0
700,11601,10934,0,0
800,11569,10941,0,0
900,11568,10910,0,0
1000,11563,10990,0,0
1100,10376,9801,0,0
1200,8878,8394,0,0
1300,8817,8328,0,0
1400,8836,8332,0,0
1500,8846,8310,0,0
1600,8017,7410,0,0
1700,7076,6695,0,0
1800,6905,6542,0,0
1900,6889,6532,0,0
2000,6874,6519,0,0
2100,6827,6440,0,0
2200,5531,5192,0,0
2300,5372,5066,0,0
2400,5367,5060,0,0
2500,5384,5127,0,0
2600,5398,5114,0,0
2700,4412,4087,0,0
2800,4337,4118,0,0
2900,4265,4025,0,0
3000,4278,4061,0,0
3100,4280,4079,0,0
3200,3838,3581,0,0
3300,3525,3339,0,0
3400,3540,3351,0,0
3500,3488,3316,0,0
3600,3519,3350,0,0
3700,3214,2997,0,0
3800,2886,2740,0,0
3900,2928,2767,0,0
4000,2899,2764,0,0
4100,2882,2718,0,0
4200,2806,2655,0,0
4300,2456,2312,0,0
4400,2529,2401,0,0
4500,2508,2389,0,0
4600,2525,2390,0,0
4700,2473,2334,0,0
4800,2124,1964,0,0
4900,2098,1982,0,0
5000,2133,2016,0,0
5100,2166,2049,0,0
5200,2197,2081,0,0
5300,1963,1855,0,0
5400,1837,1734,0,0
5500,1906,1804,0,0
5600,1941,1845,0,0
5700,1940,1834,0,0
5800,1817,1701,0,0
5900,1655,1571,0,0
6000,1710,1618,0,0
6100,1817,1704,0,0
6200,1783,1686,0,0
6300,1799,1686,0,0
6400,1589,1490,0,0
6500,1641,1561,0,0
6600,1670,1551,0,0
6700,1726,1619,0,0
6800,1796,1682,0,0
6900,1631,1533,0,0
7000,1723,1610,0,0
7100,1895,1762,0,0
7200,2326,2182,0,0
7300,3089,2872,0,0
7400,3644,3385,0,0
7500,4307,3966,0,0
7600,4693,4331,0,0
7700,5245,4791,0,0
7800,5402,4944,0,0
7900,6079,5397,0,0
8000,5622,5165,0,0
8100,6812,6272,0,0
8200,6971,6357,0,0
8300,7281,6736,0,0
8400,7687,7069,0,0
8500,7055,6535,0,0
8600,7355,6864,0,0
8700,8089,7551,0,0
8800,8140,7620,0,0
8900,8602,8096,0,0
9000,8057,7509,0,0
9100,8559,8028,0,0
9200,8230,7735,0,0
9300,8428,7911,0,0
9400,8212,7700,0,0
9500,9025,8455,0,0
9600,8876,8338,0,0
9700,8881,8337,0,0
9800,9386,8819,0,0
9900,10041,9401,0,0
10000,10207,9488,0,0
10100,10076,9446,0,0
10200,10865,10136,0,0
10300,10126,9428,0,0
10400,10673,9893,0,0
10500,9770,9029,0,0
10600,10322,9491,0,0
10700,10351,9488,0,0
10800,9555,8704,0,0
10900,9291,8443,0,0
11000,9101,8218,0,0
11100,9696,8711,0,0
11200,9518,8462,0,0
11300,8969,7923,0,0
11400,8889,7871,0,0
11500,8306,7285,0,0
11600,8510,7408,0,0
11700,8944,7687,0,0
11800,8773,7449,0,0
11900,7468,6373,0,0
12000,7536,6310,0,0
12100,7170,6044,0,0
12200,7885,6529,0,0
12300,7989,6527,0,0
12400,7847,6358,0,0
12500,7427,5982,0,0
12600,7135,5770,0,0
12700,6866,5441,0,0
12800,7023,5521,0,0
12900,6861,5410,0,0
13000,6512,4936,0,0
13100,6098,4613,0,0
13200,6314,4705,0,0
13300,5040,3745,0,0
13400,4841,3562,0,0
13500,5124,3710,0,0
13600,5435,3905,0,0
13700,5671,4007,0,0
13800,5436,3855,0,0
13900,5296,3691,0,0
14000,5286,3676,0,0
14100,5088,3507,0,0
14200,5098,3510,0,0
14300,4852,3337,0,0
14400,5083,3423,0,0
14500,4747,3149,0,0
14600,4796,3143,0,0
14700,4754,3103,0,0
14800,4987,3167,0,0
14900,4771,3056,0,0
15000,4297,2627,0,0
15100,4302,2669,0,0
15200,4048,2480,0,0
15300,4433,2697,0,0
15400,3652,2171,0,0
15500,3318,1923,0,0
15600,3664,2088,0,0
15700,3221,1789,0,0
15800,2938,1651,0,0
15900,2915,1587,0,0
16000,3106,1696,0,0
16100,3485,1922,0,0
16200,3059,1627,0,0
16300,3129,1634,0,0
16400,3372,1758,0,0
16500,3275,1693,0,0
16600,3750,1944,0,0
16700,3413,1750,0,0
16800,3396,1715,0,0
16900,3326,1649,0,0
17000,2978,1468,0,0
17100,2991,1441,0,0
17200,2879,1398,0,0
17300,2893,1437,0,0
17400,2980,1430,0,0
17500,2858,1357,0,0
17600,2415,1133,0,0
17700,2309,1100,0,0
17800,2921,1347,0,0
17900,2739,1245,0,0
18000,2708,1250,0,0
18100,2599,1159,0,0
18200,2367,1018,0,0
18300,2518,1105,0,0
18400,2413,1014,0,0
18500,2380,1039,0,0
18600,2463,1020,0,0
18700,2558,1065,0,0
18800,2160,864,0,0
18900,2086,891,0,0
19000,2594,1086,0,0
19100,2450,997,0,0
19200,1973,844,0,0
19300,2016,801,0,0
19400,2362,895,0,0
19500,1815,686,0,0
19600,1573,615,0,0
19700,1712,677,0,0
19800,1773,706,0,0
19900,2110,810,0,0
20000,2183,795,0,0
20100,2074,742,0,0
20200,1987,705,0,0
20300,1637,589,0,0
20400,1533,566,0,0
20500,1683,604,0,0
20600,1695,578,0,0
20700,1592,580,0,0
20800,1641,568,0,0
20900,1789,629,0,0
21000,1808,555,0,0
21100,1641,544,0,0
21200,1531,544,0,0
21300,1325,418,0,0
21400,1495,513,0,0
21500,1445,419,0,0
21600,1487,442,0,0
21700,1948,613,0,0
21800,1845,623,0,0
21900,1950,601,0,0
22000,1889,547,0,0
22100,1828,516,0,0
22200,1476,460,0,0
22300,1791,539,0,0
22400,2023,635,0,0
22500,1627,497,0,0
22600,1513,524,0,0
22700,1582,463,0,0
22800,1631,519,0,0
22900,1552,479,0,0
23000,1727,521,0,0
23100,1999,621,0,0
23200,1453,440,0,0
23300,1484,470,0,0
23400,1591,460,0,0
23500,1214,388,0,0
23600,1459,416,0,0
23700,1489,438,0,0
23800,1645,492,0,0
23900,1635,460,0,0
24000,1866,547,0,0
24100,2248,648,0,0
24200,1868,507,0,0
24300,1591,438,0,0
24400,1653,458,0,0
24500,1629,425,0,0
24600,1643,444,0,0
24700,1873,507,0,0
24800,1713,506,0,0
24900,1336,349,0,0
25000,1589,433,0,0
25100,1653,449,0,0
25200,1528,402,0,0
25300,1402,377,0,0
25400,1547,399,0,0
25500,1804,465,0,0
25600,1770,445,0,0
25700,1505,397,0,0
25800,1566,428,0,0
25900,1513,362,0,0
26000,1397,371,0,0
26100,1509,363,0,0
26200,1474,375,0,0
26300,1383,340,0,0
26400,1465,373,0,0
26500,1713,445,0,0
26600,1711,437,0,0
26700,1860,485,0,0
26800,1667,439,0,0
26900,1353,332,0,0
27000,1210,292,0,0
27100,960,241,0,0
27200,1209,311,0,0
27300,974,238,0,0
27400,1326,302,0,0
27500,1454,353,0,0
27600,1817,427,0,0
27700,1557,356,0,0
27800,1652,444,0,0
27900,1240,307,0,0
28000,1297,329,0,0
28100,1142,310,0,0
28200,1320,363,0,0
28300,1364,326,0,0
28400,916,246,0,0
28500,977,218,0,0
28600,1330,340,0,0
28700,1283,302,0,0
28800,1607,388,0,0
28900,1261,362,0,0
29000,1016,267,0,0
29100,1035,273,0,0
29200,1352,338,0,0
29300,1650,438,0,0
29400,1748,424,0,0
29500,1725,441,0,0
29600,1602,403,0,0
29700,1409,392,0,0
29800,1249,284,0,0
29900,1064,298,0,0
30000,1369,380,0,0
30100,1310,339,0,0
30200,1242,284,0,0
30300,1322,353,0,0
30400,1570,379,0,0
30500,1567,423,0,0
30600,1551,388,0,0
30700,2048,499,0,0
30800,1653,418,0,0
30900,1176,295,0,0
31000,1273,331,0,0
31100,1293,348,0,0
31200,1053,294,0,0
31300,1237,289,0,0
31400,1181,279,0,0
31500,1312,348,0,0
31600,1308,366,0,0
31700,1326,336,0,0
31800,1141,301,0,0
31900,1021,253,0,0
32000,1313,340,0,0
32100,1111,279,0,0
32200,905,221,0,0
32300,1028,241,0,0
32400,891,210,0,0
32500,1262,295,0,0
32600,1435,353,0,0
32700,1423,351,0,0
32800,1275,301,0,0
32900,1089,275,0,0
33000,1070,275,0,0
33100,1114,262,0,0
33200,1219,318,0,0
33300,992,275,0,0
33400,1048,258,0,0
33500,1245,314,0,0
33600,1123,283,0,0
33700,1196,322,0,0
33800,1585,391,0,0
33900,1425,388,0,0
34000,1519,383,0,0
34100,1444,400,0,0
34200,1345,368,0,0
34300,1295,323,0,0
34400,1254,300,0,0
34500,1191,318,0,0
34600,1480,387,0,0
34700,1481,392,0,0
34800,1674,407,0,0
34900,1629,397,0,0
35000,1524,426,0,0
35100,1688,441,0,0
35200,1706,455,0,0
35300,1727,444,0,0
35400,1678,414,0,0
35500,1627,412,0,0
35600,1320,367,0,0
35700,1038,285,0,0
35800,1449,379,0,0
35900,1907,537,0,0
36000,1693,483,0,0
36100,1525,430,0,0
36200,1766,474,0,0
36300,1601,458,0,0
36400,1637,467,0,0
36500,1919,505,0,0
36600,1711,490,0,0
36700,1489,417,0,0
36800,1546,422,0,0
36900,1512,409,0,0
37000,1391,374,0,0
37100,1112,308,0,0
37200,1182,350,0,0
37300,1246,356,0,0
37400,1289,356,0,0
37500,1142,325,0,0
37600,1489,411,0,0
