update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9975
600,10000,8147
700,10000,8163
800,10000,8162
900,10000,8161
1000,10000,8161
1100,10000,6748
1200,10000,6793
1300,10000,6795
1400,10000,6795
1500,10000,6792
1600,10000,5496
1700,10000,5717
1800,10000,5724
1900,10000,5724
2000,10000,5725
2100,10000,4605
2200,10000,4877
2300,10000,4916
2400,10000,4923
2500,10000,4923
2600,10000,4872
2700,10000,4205
2800,10000,4324
2900,10000,4340
3000,10000,4347
3100,10000,4340
3200,10000,3695
3300,10000,3834
3400,10000,3873
3500,10000,3880
3600,10000,3887
3700,10000,3248
3800,10000,3455
3900,10000,3531
4000,10000,3556
4100,10000,3562
4200,10000,2955
4300,10000,3157
4400,10000,3248
4500,10000,3304
4600,10000,3328
4700,10000,3280
4800,10000,2899
4900,10000,3054
5000,10000,3134
5100,10000,3168
5200,10000,3169
5300,10000,2730
5400,10000,2874
5500,10000,2957
5600,10000,3001
5700,10000,3027
5800,10000,2588
5900,10000,2767
6000,10000,2875
6100,10000,2938
6200,10000,2969
6300,10000,2557
6400,10000,2653
6500,10000,2774
6600,10000,2842
6700,10000,2872
6800,10000,2834
6900,10000,2540
7000,10000,2700
7100,10000,2795
7200,10000,2842
7300,10000,2841
7400,10000,2603
7500,10000,2823
7600,10000,2833
7700,10000,2828
7800,10000,2819
7900,10000,2455
8000,10000,2785
8100,10000,2811
8200,10000,2804
8300,10000,2807
8400,10000,2489
8500,10000,2741
8600,10000,2769
8700,10000,2766
8800,10000,2767
8900,10000,2729
9000,10000,2659
9100,10000,2745
9200,10000,2752
9300,10000,2739
9400,10000,2738
9500,10000,2537
9600,10000,2714
9700,10000,2742
9800,10000,2742
9900,10000,2745
10000,10000,2474
10100,10000,2680
10200,10000,2701
10300,10000,2704
10400,10000,2710
10500,10000,2552
10600,10000,2630
10700,10000,2671
10800,10000,2685
10900,10000,2700
11000,10000,2683
11100,10000,2600
11200,10000,2688
11300,10000,2703
11400,10000,2715
11500,10000,2713
11600,10000,2644
11700,10000,2719
11800,10000,2744
11900,10000,2750
12000,10000,2735
12100,10000,2665
12200,10000,2729
12300,10000,2756
12400,10000,2745
12500,10000,2753
12600,10000,2707
12700,10000,2653
12800,10000,2643
12900,10000,2627
13000,10000,2613
13100,10000,2589
13200,10000,2521
13300,10000,2523
13400,10000,2510
13500,10000,2485
13600,10000,2475
13700,10000,2424
13800,10000,2418
13900,10000,2392
14000,10000,2348
14100,10000,2331
14200,10000,2281
14300,10000,2241
14400,10000,2223
14500,10000,2223
14600,10000,2196
14700,10000,2159
14800,10000,2144
14900,10000,2107
15000,10000,2074
15100,10000,2038
15200,10000,2014
15300,10000,1959
15400,10000,1944
15500,10000,1902
15600,10000,1890
15700,10000,1869
15800,10000,1828
15900,10000,1792
16000,10000,1762
16100,10000,1739
16200,10000,1725
16300,10000,1697
16400,10000,1699
16500,10000,1681
16600,10000,1667
16700,10000,1655
16800,10000,1633
16900,10000,1625
17000,10000,1615
17100,10000,1611
17200,10000,1586
17300,10000,1568
17400,10000,1539
17500,10000,1539
17600,10000,1526
17700,10000,1497
17800,10000,1477
17900,10000,1448
18000,10000,1419
18100,10000,1406
18200,10000,1372
18300,10000,1349
18400,10000,1336
18500,10000,1321
18600,10000,1309
18700,10000,1298
18800,10000,1281
18900,10000,1270
19000,10000,1246
19100,10000,1253
19200,10000,1239
19300,10000,1228
19400,10000,1216
19500,10000,1216
19600,10000,1221
19700,10000,1208
19800,10000,1182
19900,10000,1181
20000,10000,1170
20100,10000,1159
20200,10000,1146
20300,10000,1144
20400,10000,1129
20500,10000,1116
20600,10000,1122
20700,10000,1108
20800,10000,1086
20900,10000,1099
21000,10000,1086
21100,10000,1085
21200,10000,1073
21300,10000,1067
21400,10000,1071
21500,10000,1062
21600,10000,1062
21700,10000,1045
21800,10000,1050
21900,10000,1065
22000,10000,1065
22100,10000,1068
22200,10000,1059
22300,10000,1045
22400,10000,1031
22500,10000,1035
22600,10000,1038
22700,10000,1012
22800,10000,997
22900,10000,980
23000,10000,965
23100,10000,943
23200,10000,940
23300,10000,935
23400,10000,931
23500,10000,937
23600,10000,920
23700,10000,906
23800,10000,898
23900,10000,899
24000,10000,901
24100,10000,908
24200,10000,909
24300,10000,903
24400,10000,904
24500,10000,896
24600,10000,898
24700,10000,892
24800,10000,885
24900,10000,883
25000,10000,878
25100,10000,865
25200,10000,853
25300,10000,838
25400,10000,840
25500,10000,822
25600,10000,812
25700,10000,789
25800,10000,795
25900,10000,802
26000,10000,796
26100,10000,788
26200,10000,789
26300,10000,789
26400,10000,786
26500,10000,782
26600,10000,779
26700,10000,768
26800,10000,761
26900,10000,755
27000,10000,755
27100,10000,752
27200,10000,749
