update,attempts_horiztrans,successes_horiztrans,attempts_verttrans,successes_verttrans
0,0,0,0,0
100,9250,8712,0,0
200,15164,14351,0,0
300,15100,14252,0,0
400,15107,14182,0,0
500,15104,14277,0,0
600,12008,11054,0,0
700,11535,10906,0,0
800,11514,10860,0,0
900,11493,10874,0,0
1000,11527,10879,0,0
1100,10363,9794,0,0
1200,8960,8448,0,0
1300,8896,8417,0,0
1400,8930,8437,0,0
1500,8938,8385,0,0
1600,8047,7439,0,0
1700,7117,6718,0,0
1800,6968,6571,0,0
1900,6926,6538,0,0
2000,6921,6500,0,0
2100,6824,6411,0,0
2200,5493,5202,0,0
2300,5383,5089,0,0
2400,5411,5137,0,0
2500,5382,5048,0,0
2600,5381,5086,0,0
2700,4433,4065,0,0
2800,4409,4164,0,0
2900,4368,4121,0,0
3000,4361,4139,0,0
3100,4386,4139,0,0
3200,3892,3660,0,0
3300,3550,3349,0,0
3400,3540,3345,0,0
3500,3525,3330,0,0
3600,3537,3370,0,0
3700,3202,2960,0,0
3800,2935,2776,0,0
3900,2945,2777,0,0
4000,3077,2897,0,0
4100,3089,2935,0,0
4200,3145,2966,0,0
4300,2737,2577,0,0
4400,3076,2896,0,0
4500,3313,3108,0,0
4600,3520,3289,0,0
4700,3853,3638,0,0
4800,3426,3188,0,0
4900,3808,3577,0,0
5000,4335,4050,0,0
5100,4955,4664,0,0
5200,4798,4478,0,0
5300,4449,4053,0,0
5400,4609,4237,0,0
5500,4591,4309,0,0
5600,4695,4405,0,0
5700,5057,4703,0,0
5800,4774,4376,0,0
5900,4312,3960,0,0
6000,4960,4557,0,0
6100,5463,5076,0,0
6200,5124,4751,0,0
6300,5288,4920,0,0
6400,4943,4560,0,0
6500,5246,4883,0,0
6600,5451,5070,0,0
6700,5566,5172,0,0
6800,5428,5085,0,0
6900,5099,4749,0,0
7000,5677,5342,0,0
7100,5883,5474,0,0
7200,5776,5377,0,0
7300,5920,5555,0,0
7400,5650,5230,0,0
7500,5514,5108,0,0
7600,5825,5374,0,0
7700,5859,5436,0,0
7800,5524,5142,0,0
7900,5409,5048,0,0
8000,4955,4569,0,0
8100,5203,4824,0,0
8200,5565,5157,0,0
8300,5788,5386,0,0
8400,5679,5268,0,0
8500,4880,4519,0,0
8600,5140,4810,0,0
8700,5224,4829,0,0
8800,5055,4708,0,0
8900,5503,5096,0,0
9000,5202,4787,0,0
9100,5335,4948,0,0
9200,5683,5271,0,0
9300,5785,5356,0,0
9400,5611,5206,0,0
9500,4844,4419,0,0
9600,5197,4764,0,0
9700,5319,4854,0,0
9800,5062,4683,0,0
9900,4979,4588,0,0
10000,5237,4848,0,0
10100,5257,4870,0,0
10200,5297,4882,0,0
10300,5348,4941,0,0
10400,5717,5282,0,0
10500,5492,5071,0,0
10600,5234,4860,0,0
10700,5296,4886,0,0
10800,5447,5043,0,0
10900,5347,4885,0,0
11000,5654,5279,0,0
11100,5537,5173,0,0
11200,5581,5192,0,0
11300,5941,5524,0,0
11400,5974,5536,0,0
11500,5628,5232,0,0
11600,5678,5287,0,0
11700,5576,5178,0,0
11800,5551,5129,0,0
11900,5373,4864,0,0
12000,5470,4978,0,0
12100,5180,4768,0,0
12200,4965,4554,0,0
12300,4849,4423,0,0
12400,4715,4330,0,0
12500,4886,4410,0,0
12600,4969,4447,0,0
12700,5285,4702,0,0
12800,5147,4592,0,0
12900,5162,4636,0,0
13000,5094,4570,0,0
13100,4837,4364,0,0
13200,4862,4297,0,0
13300,4558,4018,0,0
13400,4211,3705,0,0
13500,4625,3974,0,0
13600,4307,3672,0,0
13700,4184,3573,0,0
13800,4291,3641,0,0
13900,4532,3881,0,0
14000,4463,3817,0,0
14100,4525,3773,0,0
14200,4385,3625,0,0
14300,3963,3239,0,0
14400,4089,3339,0,0
14500,4242,3452,0,0
14600,4277,3472,0,0
14700,4304,3471,0,0
14800,4648,3771,0,0
14900,4477,3631,0,0
15000,4482,3630,0,0
15100,4256,3425,0,0
15200,4179,3327,0,0
15300,4349,3506,0,0
15400,4232,3359,0,0
15500,3912,3076,0,0
15600,3833,3034,0,0
15700,4074,3222,0,0
15800,3905,3054,0,0
15900,4156,3202,0,0
16000,4012,3119,0,0
16100,3918,2980,0,0
16200,4142,3211,0,0
16300,3818,2912,0,0
16400,3697,2853,0,0
16500,3645,2806,0,0
16600,3925,3061,0,0
16700,4059,3162,0,0
16800,3993,3024,0,0
