update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9974
600,10000,8187
700,10000,8205
800,10000,8206
900,10000,8205
1000,10000,8204
1100,10000,6822
1200,10000,6858
1300,10000,6863
1400,10000,6863
1500,10000,6859
1600,10000,5574
1700,10000,5817
1800,10000,5834
1900,10000,5835
2000,10000,5834
2100,10000,4737
2200,10000,4979
2300,10000,5019
2400,10000,5025
2500,10000,5024
2600,10000,4951
2700,10000,4268
2800,10000,4399
2900,10000,4415
3000,10000,4417
3100,10000,4407
3200,10000,3771
3300,10000,3917
3400,10000,3967
3500,10000,3973
3600,10000,3974
3700,10000,3331
3800,10000,3570
3900,10000,3634
4000,10000,3653
4100,10000,3664
4200,10000,3065
4300,10000,3268
4400,10000,3375
4500,10000,3405
4600,10000,3405
4700,10000,3351
4800,10000,2964
4900,10000,3077
5000,10000,3143
5100,10000,3177
5200,10000,3185
5300,10000,2791
5400,10000,2956
5500,10000,3038
5600,10000,3068
5700,10000,3076
5800,10000,2626
5900,10000,2892
6000,10000,2958
6100,10000,2967
6200,10000,2968
6300,10000,2551
6400,10000,2806
6500,10000,2885
6600,10000,2904
6700,10000,2904
6800,10000,2877
6900,10000,2669
7000,10000,2776
7100,10000,2801
7200,10000,2800
7300,10000,2794
7400,10000,2511
7500,10000,2676
7600,10000,2690
7700,10000,2672
7800,10000,2669
7900,10000,2458
8000,10000,2556
8100,10000,2576
8200,10000,2577
8300,10000,2566
8400,10000,2523
8500,10000,2511
8600,10000,2513
8700,10000,2490
8800,10000,2462
8900,10000,2455
9000,10000,2394
9100,10000,2364
9200,10000,2325
9300,10000,2295
9400,10000,2273
9500,10000,2210
9600,10000,2162
9700,10000,2121
9800,10000,2098
9900,10000,2053
10000,10000,2017
10100,10000,1991
10200,10000,1960
10300,10000,1941
10400,10000,1898
10500,10000,1876
10600,10000,1834
10700,10000,1795
10800,10000,1760
10900,10000,1731
11000,10000,1706
11100,10000,1665
11200,10000,1639
11300,10000,1604
11400,10000,1582
11500,10000,1566
11600,10000,1518
11700,10000,1496
11800,10000,1464
11900,10000,1462
12000,10000,1431
12100,10000,1397
12200,10000,1372
12300,10000,1336
12400,10000,1312
12500,10000,1279
12600,10000,1248
12700,10000,1226
12800,10000,1210
12900,10000,1184
13000,10000,1162
13100,10000,1139
13200,10000,1114
13300,10000,1107
13400,10000,1099
13500,10000,1078
13600,10000,1049
13700,10000,1020
13800,10000,1018
13900,10000,994
14000,10000,976
14100,10000,955
14200,10000,929
14300,10000,900
14400,10000,896
14500,10000,876
14600,10000,858
14700,10000,838
14800,10000,820
14900,10000,806
15000,10000,791
15100,10000,773
15200,10000,759
15300,10000,755
15400,10000,748
15500,10000,745
15600,10000,741
15700,10000,726
15800,10000,719
15900,10000,722
16000,10000,710
16100,10000,700
16200,10000,680
16300,10000,677
16400,10000,664
16500,10000,659
16600,10000,655
16700,10000,646
16800,10000,648
16900,10000,636
17000,10000,634
17100,10000,630
17200,10000,631
17300,10000,626
17400,10000,622
17500,10000,615
17600,10000,607
17700,10000,584
17800,10000,589
17900,10000,582
18000,10000,572
18100,10000,565
18200,10000,554
18300,10000,543
18400,10000,549
18500,10000,531
18600,10000,524
18700,10000,514
18800,10000,512
18900,10000,512
19000,10000,509
19100,10000,507
19200,10000,499
19300,10000,479
19400,10000,475
19500,10000,472
19600,10000,468
19700,10000,468
19800,10000,462
19900,10000,463
20000,10000,464
20100,10000,474
20200,10000,472
20300,10000,472
20400,10000,462
20500,10000,467
20600,10000,468
20700,10000,465
20800,10000,463
20900,10000,465
21000,10000,459
21100,10000,456
21200,10000,450
21300,10000,452
21400,10000,443
21500,10000,442
21600,10000,447
21700,10000,433
21800,10000,430
21900,10000,418
22000,10000,418
22100,10000,418
22200,10000,418
22300,10000,420
22400,10000,416
22500,10000,417
22600,10000,412
22700,10000,413
22800,10000,419
22900,10000,415
23000,10000,415
23100,10000,413
23200,10000,410
23300,10000,402
23400,10000,397
23500,10000,392
23600,10000,392
23700,10000,399
23800,10000,407
23900,10000,400
24000,10000,403
24100,10000,400
24200,10000,394
24300,10000,383
24400,10000,381
24500,10000,378
24600,10000,376
24700,10000,376
24800,10000,374
24900,10000,378
25000,10000,370
25100,10000,368
25200,10000,375
25300,10000,367
25400,10000,367
25500,10000,369
25600,10000,372
25700,10000,370
25800,10000,365
25900,10000,372
26000,10000,362
26100,10000,357
26200,10000,364
26300,10000,366
26400,10000,369
26500,10000,363
26600,10000,366
26700,10000,368
26800,10000,368
26900,10000,369
27000,10000,376
27100,10000,370
27200,10000,364
27300,10000,363
27400,10000,358
27500,10000,367
27600,10000,368
27700,10000,367
27800,10000,369
27900,10000,360
28000,10000,362
28100,10000,365
28200,10000,367
28300,10000,366
