update,count,hosted_syms
0,10000,10000
100,10000,10000
200,10000,10000
300,10000,10000
400,10000,10000
500,10000,9967
600,10000,8148
700,10000,8171
800,10000,8171
900,10000,8171
1000,10000,8167
1100,10000,6760
1200,10000,6795
1300,10000,6796
1400,10000,6796
1500,10000,6796
1600,10000,5523
1700,10000,5754
1800,10000,5774
1900,10000,5779
2000,10000,5778
2100,10000,4684
2200,10000,4926
2300,10000,4955
2400,10000,4961
2500,10000,4962
2600,10000,4890
2700,10000,4207
2800,10000,4306
2900,10000,4323
3000,10000,4325
3100,10000,4314
3200,10000,3718
3300,10000,3861
3400,10000,3904
3500,10000,3910
3600,10000,3912
3700,10000,3244
3800,10000,3478
3900,10000,3557
4000,10000,3586
4100,10000,3597
4200,10000,2997
4300,10000,3179
4400,10000,3296
4500,10000,3337
4600,10000,3354
4700,10000,3283
4800,10000,2916
4900,10000,3058
5000,10000,3134
5100,10000,3166
5200,10000,3158
5300,10000,2798
5400,10000,2998
5500,10000,3034
5600,10000,3047
5700,10000,3045
5800,10000,2585
5900,10000,2909
6000,10000,2955
6100,10000,2957
6200,10000,2949
6300,10000,2537
6400,10000,2810
6500,10000,2863
6600,10000,2875
6700,10000,2875
6800,10000,2800
6900,10000,2657
7000,10000,2763
7100,10000,2787
7200,10000,2792
7300,10000,2792
7400,10000,2562
7500,10000,2739
7600,10000,2758
7700,10000,2763
7800,10000,2766
7900,10000,2472
8000,10000,2653
8100,10000,2680
8200,10000,2692
8300,10000,2673
8400,10000,2517
8500,10000,2553
8600,10000,2591
8700,10000,2589
8800,10000,2602
8900,10000,2607
9000,10000,2581
9100,10000,2607
9200,10000,2595
9300,10000,2569
9400,10000,2553
9500,10000,2494
9600,10000,2505
9700,10000,2490
9800,10000,2462
9900,10000,2458
10000,10000,2370
10100,10000,2342
10200,10000,2309
10300,10000,2276
10400,10000,2233
10500,10000,2210
10600,10000,2170
10700,10000,2147
10800,10000,2132
10900,10000,2092
11000,10000,2060
11100,10000,2009
11200,10000,1971
11300,10000,1925
11400,10000,1907
11500,10000,1888
11600,10000,1832
11700,10000,1799
11800,10000,1761
11900,10000,1741
12000,10000,1709
12100,10000,1686
12200,10000,1658
12300,10000,1635
12400,10000,1616
12500,10000,1603
12600,10000,1577
12700,10000,1578
12800,10000,1570
12900,10000,1547
13000,10000,1537
13100,10000,1517
13200,10000,1496
13300,10000,1479
13400,10000,1459
13500,10000,1456
13600,10000,1438
13700,10000,1422
13800,10000,1390
13900,10000,1366
14000,10000,1361
14100,10000,1337
14200,10000,1312
14300,10000,1296
14400,10000,1275
14500,10000,1257
14600,10000,1244
14700,10000,1224
14800,10000,1210
14900,10000,1207
15000,10000,1190
15100,10000,1196
15200,10000,1190
15300,10000,1185
15400,10000,1165
15500,10000,1149
15600,10000,1146
15700,10000,1133
15800,10000,1140
15900,10000,1133
16000,10000,1133
16100,10000,1128
16200,10000,1118
16300,10000,1099
16400,10000,1094
16500,10000,1094
16600,10000,1094
16700,10000,1090
16800,10000,1088
16900,10000,1079
17000,10000,1083
17100,10000,1078
17200,10000,1057
17300,10000,1045
17400,10000,1040
17500,10000,1020
17600,10000,1012
17700,10000,1011
17800,10000,998
17900,10000,994
18000,10000,988
18100,10000,985
18200,10000,987
18300,10000,991
18400,10000,988
18500,10000,991
18600,10000,993
18700,10000,997
18800,10000,981
18900,10000,965
19000,10000,964
19100,10000,952
19200,10000,943
19300,10000,937
19400,10000,924
19500,10000,928
19600,10000,930
19700,10000,928
19800,10000,920
19900,10000,905
20000,10000,902
20100,10000,899
20200,10000,903
20300,10000,895
20400,10000,896
20500,10000,891
20600,10000,879
20700,10000,881
20800,10000,864
20900,10000,865
21000,10000,856
21100,10000,848
21200,10000,844
21300,10000,833
21400,10000,835
21500,10000,834
21600,10000,831
21700,10000,842
21800,10000,833
21900,10000,832
22000,10000,821
22100,10000,811
22200,10000,790
22300,10000,792
22400,10000,779
22500,10000,762
22600,10000,766
22700,10000,749
22800,10000,750
22900,10000,759
23000,10000,741
23100,10000,742
23200,10000,747
23300,10000,747
23400,10000,750
23500,10000,762
23600,10000,766
23700,10000,755
23800,10000,745
23900,10000,745
24000,10000,743
24100,10000,749
24200,10000,755
24300,10000,759
24400,10000,753
24500,10000,746
24600,10000,729
24700,10000,727
24800,10000,737
24900,10000,735
25000,10000,734
25100,10000,727
25200,10000,732
25300,10000,729
25400,10000,740
25500,10000,737
25600,10000,736
25700,10000,734
25800,10000,729
25900,10000,713
26000,10000,717
26100,10000,694
26200,10000,691
26300,10000,687
26400,10000,672
26500,10000,674
26600,10000,686
26700,10000,670
26800,10000,672
26900,10000,662
27000,10000,665
27100,10000,658
27200,10000,652
27300,10000,662
27400,10000,654
27500,10000,660
27600,10000,656
27700,10000,648
27800,10000,642
