update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9998,38354,0,1,2,6,0,2,2,8,0,2,0,0,0,0,0,0
200,9997,33246,0,5,1,8,2,3,0,7,0,4,0,0,0,0,0,0
300,9994,33232,0,0,0,4,2,5,3,4,1,1,0,0,0,0,0,0
400,9992,33179,0,7,3,6,1,5,3,8,1,4,0,0,0,0,0,0
500,9984,33215,0,6,6,7,2,2,5,8,3,2,0,0,0,0,0,0
600,9997,28077,0,2,3,6,0,1,0,3,0,4,0,0,0,0,0,0
700,9994,26103,1,2,3,3,0,1,0,4,2,1,0,0,0,0,0,0
800,9990,26037,0,8,1,5,5,1,3,5,1,1,0,0,0,0,0,0
900,9995,26061,0,5,1,6,0,3,3,12,1,4,0,0,0,0,0,0
1000,9993,26070,0,8,5,3,0,0,1,5,1,2,0,0,0,0,0,0
1100,9993,23402,2,8,3,3,1,3,1,6,0,2,0,0,0,0,0,0
1200,9992,20524,5,4,0,5,0,2,1,7,2,7,0,0,0,0,0,0
1300,9992,20465,4,6,1,2,1,2,1,2,1,1,0,0,0,0,0,0
1400,9987,20369,7,6,1,3,2,3,3,1,0,1,0,0,0,0,0,0
1500,9992,20347,4,3,0,2,0,4,3,5,1,3,0,0,0,0,0,0
1600,9992,19418,7,1,0,2,0,2,1,4,0,1,0,0,0,0,0,0
1700,9993,16381,3,8,1,4,3,1,0,3,0,0,0,0,0,0,0,0
1800,9988,16181,4,4,0,1,2,2,4,2,2,1,0,0,0,0,0,0
1900,9992,16256,4,2,0,5,3,2,0,2,1,1,0,0,0,0,0,0
2000,9989,16350,4,2,2,3,0,2,5,5,0,2,0,0,0,0,0,0
2100,9988,16132,6,2,2,2,2,2,1,3,1,0,0,0,0,0,0,0
2200,9983,13128,7,11,2,4,4,3,3,6,1,0,0,0,0,0,0,0
2300,9991,13193,4,7,1,3,2,1,2,3,0,0,0,0,0,0,0,0
2400,9988,13028,4,13,4,1,0,0,4,3,0,1,0,0,0,0,0,0
2500,9987,12986,5,3,2,5,1,3,4,3,1,4,0,0,0,0,0,0
2600,9990,13011,4,3,2,2,1,2,3,4,0,0,0,0,0,0,0,0
2700,9986,11048,7,4,3,3,1,4,2,4,1,1,0,0,0,0,0,0
2800,9988,10682,4,8,3,0,0,0,3,4,2,0,0,0,0,0,0,0
2900,9987,10774,4,5,3,1,1,2,5,4,0,2,0,0,0,0,0,0
3000,9991,10568,7,6,0,0,0,1,1,2,1,1,0,0,0,0,0,0
3100,9976,10580,7,20,4,3,1,0,10,2,2,0,0,0,0,0,0,0
3200,9988,9650,5,15,1,3,2,3,3,2,1,1,0,0,0,0,0,0
3300,9977,8841,8,13,3,1,3,3,7,5,2,1,0,0,0,0,0,0
3400,9985,8812,6,14,1,2,4,1,1,2,3,1,0,0,0,0,0,0
3500,9980,8788,6,11,4,2,4,1,5,2,1,2,0,0,0,0,0,0
3600,9989,8937,4,10,3,1,3,0,1,4,0,0,0,0,0,0,0,0
3700,9987,8415,6,13,2,4,2,3,2,1,1,0,0,0,0,0,0,0
3800,9974,7469,9,9,2,1,10,3,2,2,2,1,1,0,0,0,0,0
3900,9980,7571,11,12,2,1,2,2,3,0,2,0,0,0,0,0,0,0
4000,9981,7689,10,5,2,0,6,0,1,5,0,0,0,0,0,0,0,0
4100,9979,7719,11,6,3,1,2,1,5,2,0,0,0,0,0,0,0,0
4200,9978,7710,13,7,2,3,2,0,5,0,0,2,0,0,0,0,0,0
4300,9983,6431,11,19,3,0,2,1,1,1,0,2,0,0,0,0,0,0
4400,9981,6444,10,9,3,1,3,2,1,2,2,0,0,0,0,0,0,0
4500,9978,6544,9,7,5,1,4,0,2,2,2,0,0,0,0,0,0,0
4600,9978,6577,11,11,3,0,3,2,4,0,1,0,0,0,0,0,0,0
4700,9974,6437,13,4,1,1,7,0,4,1,1,0,0,0,0,0,0,0
4800,9963,5811,18,17,5,1,4,3,9,3,1,0,0,0,0,0,0,0
4900,9964,5944,24,20,2,1,4,1,5,0,1,0,0,0,0,0,0,0
5000,9968,6177,25,15,1,1,3,1,2,2,1,3,0,0,0,0,0,0
5100,9968,6403,25,16,0,0,3,2,4,1,0,1,0,0,0,0,0,0
5200,9971,6768,21,18,1,4,4,1,2,2,1,3,0,0,0,0,0,0
5300,9963,6566,23,38,2,2,8,4,3,1,0,1,1,0,0,0,0,0
5400,9966,6699,23,25,1,1,3,6,6,3,0,2,1,0,0,0,0,0
5500,9967,6810,23,22,1,3,3,2,4,4,2,1,0,0,0,0,0,0
5600,9959,7264,28,26,2,2,6,11,3,3,2,0,0,0,0,0,0,0
5700,9959,7818,24,88,1,3,6,9,8,2,2,3,0,0,0,0,0,0
5800,9960,7283,25,30,2,11,6,13,5,5,2,5,0,0,0,0,0,0
5900,9954,7298,27,37,2,2,9,9,5,8,3,1,0,0,0,0,0,0
6000,9959,8203,24,76,2,4,9,11,5,6,1,0,0,0,0,0,0,0
6100,9954,9379,27,134,1,8,13,11,4,2,1,1,0,0,0,0,0,0
6200,9948,11220,26,162,3,4,12,8,8,1,3,0,0,0,0,0,0,0
6300,9951,12979,30,271,3,6,9,12,5,4,2,3,0,0,0,0,0,0
6400,9954,13581,36,210,1,2,5,6,2,2,2,2,0,0,0,0,0,0
6500,9943,14282,42,262,2,4,5,11,7,9,1,1,0,1,0,0,0,0
6600,9948,14887,40,206,5,7,1,2,5,7,1,2,0,0,0,0,0,0
6700,9948,14999,41,197,1,8,3,4,6,5,1,0,0,0,0,0,0,0
6800,9939,14881,49,202,0,8,6,3,5,4,1,1,0,0,0,0,0,0
6900,9936,13158,46,155,6,1,4,1,5,3,3,1,0,0,0,0,0,0
7000,9930,15285,56,189,5,6,5,4,4,2,0,2,0,0,0,0,0,0
7100,9936,15493,52,115,2,1,2,1,6,1,2,1,0,0,0,0,0,0
7200,9930,17015,54,104,5,3,4,2,5,2,2,0,0,0,0,0,0,0
7300,9934,16048,51,159,4,2,7,9,3,2,1,1,0,0,0,0,0,0
7400,9929,14411,59,163,3,5,3,11,4,2,2,2,0,0,0,0,0,0
7500,9927,15662,58,110,4,1,4,2,7,3,0,2,0,0,0,0,0,0
7600,9926,16101,58,252,4,2,4,5,7,2,1,0,0,0,0,0,0,0
7700,9933,16491,56,214,0,6,6,1,4,1,1,7,0,0,0,0,0,0
7800,9919,16587,62,174,7,0,3,2,7,2,2,2,0,0,0,0,0,0
7900,9937,16153,49,93,3,7,3,9,6,7,2,2,0,0,0,0,0,0
8000,9953,15293,37,124,1,4,4,26,4,8,1,2,0,0,0,0,0,0
8100,9961,16079,28,118,1,2,4,8,4,3,2,0,0,0,0,0,0,0
8200,9970,15330,19,140,5,3,3,11,3,4,0,3,0,0,0,0,0,0
8300,9963,17235,26,164,1,5,4,3,4,3,2,0,0,0,0,0,0,0
8400,9973,22996,18,163,2,4,3,6,4,2,0,5,0,0,0,0,0,0
8500,9966,28780,21,102,2,7,2,10,7,6,2,3,0,0,0,0,0,0
8600,9970,29981,22,121,0,1,2,6,4,8,2,3,0,0,0,0,0,0
8700,9959,28371,31,182,4,3,1,5,4,3,1,0,0,0,0,0,0,0
8800,9960,26842,28,87,5,2,2,12,5,2,0,1,0,0,0,0,0,0
8900,9968,26325,25,124,1,4,3,1,1,4,2,1,0,0,0,0,0,0
9000,9957,25625,35,131,1,9,3,0,4,10,0,1,0,0,0,0,0,0
9100,9956,25536,38,104,4,0,1,5,1,7,0,0,0,0,0,0,0,0
9200,9952,25000,35,137,6,8,2,0,3,2,2,0,0,0,0,0,0,0
9300,9957,23501,34,106,1,4,5,9,3,4,0,2,0,0,0,0,0,0
9400,9957,25218,35,87,2,3,2,15,3,8,1,0,0,0,0,0,0,0
9500,9946,23520,43,82,1,3,5,7,3,6,2,2,0,0,0,0,0,0
9600,9951,20872,40,94,2,6,2,2,3,4,2,0,0,0,0,0,0,0
9700,9945,21738,43,40,5,11,2,8,5,8,0,1,0,0,0,0,0,0
9800,9952,21270,41,15,2,8,1,7,2,5,2,2,0,0,0,0,0,0
9900,9966,19906,30,25,2,4,1,9,1,3,0,3,0,0,0,0,0,0
10000,9965,19860,29,84,3,2,1,1,1,2,1,0,0,0,0,0,0,0
10100,9960,20079,34,28,1,2,1,3,3,4,1,1,0,0,0,0,0,0
10200,9959,19996,35,24,1,1,0,0,1,9,3,3,1,0,0,0,0,0
10300,9962,18525,32,30,1,3,1,6,3,5,0,3,1,0,0,0,0,0
10400,9955,15905,37,43,1,4,1,4,4,8,2,0,0,0,0,0,0,0
10500,9955,16531,37,53,3,6,1,1,4,1,0,1,0,0,0,0,0,0
10600,9956,17158,29,23,4,2,1,1,6,2,4,1,0,0,0,0,0,0
10700,9969,17337,28,17,0,2,2,2,0,5,1,0,0,0,0,0,0,0
10800,9965,16582,26,10,6,2,1,1,0,5,2,0,0,0,0,0,0,0
10900,9955,16525,36,11,6,2,1,1,2,2,0,2,0,0,0,0,0,0
11000,9956,15855,32,30,5,7,3,9,2,2,2,1,0,0,0,0,0,0
11100,9961,15056,27,49,2,4,4,2,4,2,2,1,0,0,0,0,0,0
11200,9956,13955,32,89,2,3,4,1,4,4,2,1,0,0,0,0,0,0
11300,9952,14248,38,24,5,0,3,0,2,5,0,0,0,0,0,0,0,0
11400,9961,12849,25,15,3,2,3,1,6,0,2,1,0,0,0,0,0,0
11500,9959,14615,27,7,4,2,4,3,5,3,1,2,0,0,0,0,0,0
11600,9974,14088,18,17,4,3,2,1,2,6,0,2,0,0,0,0,0,0
11700,9950,13234,21,39,10,1,6,0,9,2,4,0,0,0,0,0,0,0
11800,9974,14071,18,15,1,3,1,2,3,0,3,1,0,0,0,0,0,0
11900,9968,13397,22,14,1,0,6,0,2,4,1,2,0,0,0,0,0,0
12000,9962,14178,27,7,5,1,3,2,1,0,2,2,0,0,0,0,0,0
12100,9955,13209,25,4,6,7,6,0,4,1,3,1,1,0,0,0,0,0
12200,9961,13664,27,12,3,3,5,5,4,0,0,0,0,0,0,0,0,0
12300,9962,12459,28,59,1,2,4,2,1,5,4,2,0,0,0,0,0,0
12400,9905,11613,27,15,4,0,60,3,3,2,1,0,0,0,0,0,0,0
12500,9896,10793,25,41,2,2,71,2,4,0,2,1,0,0,0,0,0,0
12600,9870,11442,57,7,0,1,70,5,1,2,2,1,0,0,0,0,0,0
12700,9851,11385,72,20,4,2,70,1,3,2,0,2,0,0,0,0,0,0
12800,9808,10682,113,27,1,0,72,2,5,2,1,0,0,0,0,0,0,0
12900,9802,10285,119,64,3,2,70,2,5,3,1,0,0,0,0,0,0,0
13000,9834,10186,91,16,1,2,69,1,4,1,1,0,0,1,0,0,0,0
13100,9851,10232,77,22,1,0,68,1,3,2,0,1,0,0,0,0,0,0
13200,9850,10528,72,8,4,0,71,2,2,2,1,2,0,0,0,0,0,0
13300,9849,10335,70,8,1,1,71,1,6,1,3,0,0,0,0,0,0,0
13400,9855,9585,64,34,2,5,77,0,1,1,1,0,0,0,0,0,0,0
13500,9857,9432,66,99,3,2,69,0,3,0,2,0,0,0,0,0,0,0
13600,9850,9536,66,5,5,1,75,2,3,2,1,0,0,0,0,0,0,0
13700,9840,9192,79,21,3,1,71,0,5,2,2,0,0,0,0,0,0,0
